,IVNUM,IVDESC,IVREVCD,IVCPTCD,Price,Hospital,Year
245,500243,EXC SACRAL ULCER W SKIN FLAP CLOSURE,360,15934,3439.0,Stanislaus Surgical Center,2019
246,500244,EXC SACRAL ULCER MYOCU FLAP W OSTECTOMY,360,15937,3439.0,Stanislaus Surgical Center,2019
247,500245,EXC ISCHIAL ULCER WITH OSTECTOMY,360,15941,3439.0,Stanislaus Surgical Center,2019
248,500246,UNLISTED PROCDURE EXC PRESSURE ULCER,360,15999,3439.0,Stanislaus Surgical Center,2019
249,500247,DRESS DEBRID P-THICK BURN,360,16020,3439.0,Stanislaus Surgical Center,2019
250,500248,ESCHAROTOMY,360,16035,3439.0,Stanislaus Surgical Center,2019
251,500249,DESTRUCTION LESIONS,360,17000,3439.0,Stanislaus Surgical Center,2019
252,500250,DESTR SECOND THRU 14 LESIONS EACH,360,17003,3439.0,Stanislaus Surgical Center,2019
253,500251,DESTRUCTION ANY METHOD WARTS 15 OR<,360,17110,3439.0,Stanislaus Surgical Center,2019
254,500252,DESTRUCT WART 15 OR MORE LESIONS,360,17111,3439.0,Stanislaus Surgical Center,2019
255,500253,UNLISTED PROCEDURE SKIN,360,17999,3439.0,Stanislaus Surgical Center,2019
256,500254,PUNCTURE ASPIRATION OF CYST BREAST,360,19000,3439.0,Stanislaus Surgical Center,2019
257,500255,PUNCTURE ASPIRATION CYST EACH ADDITL,360,19001,3439.0,Stanislaus Surgical Center,2019
258,500256,MASTOTOMY WITH EXPLORATION DRAINAGE,360,19020,3439.0,Stanislaus Surgical Center,2019
259,500257,BREAST BIOPSY NEEDLE CORE,360,19100,3439.0,Stanislaus Surgical Center,2019
260,500258,BREAST BIOPSY INCISION,360,19101,3439.0,Stanislaus Surgical Center,2019
261,500259,BIOPSY BREAST PERCUT W IMAGE,360,19102,3439.0,Stanislaus Surgical Center,2019
262,500260,NIPPLE EXPLORATION W WO EXC LACTIFER,360,19110,3439.0,Stanislaus Surgical Center,2019
263,500261,EXCISION LACIFEROUS DUCT FISTULA,360,19112,3439.0,Stanislaus Surgical Center,2019
264,500262,EXC BREAST MASS EXCISIONAL BX,360,19120,3439.0,Stanislaus Surgical Center,2019
265,500263,EXC BREAST LESION S P RADIOLOGCL MRK,360,19125,3439.0,Stanislaus Surgical Center,2019
266,500264,EXC BREAST LESION EACH ADDTNL W MARK,360,19126,3439.0,Stanislaus Surgical Center,2019
267,500265,EXCISION CHEST WALL LESION TUMOR,360,19260,3439.0,Stanislaus Surgical Center,2019
268,500266,PREOPERATIVE PLACEMENT NEEDLE LOCALIZATI,360,19290,3439.0,Stanislaus Surgical Center,2019
269,500267,PLCMNT RADOTHRPY CATH BREAST W PRTL MAST,360,19297,3439.0,Stanislaus Surgical Center,2019
270,500268,REMOVAL OF BREAST TISSUE,360,19300,3439.0,Stanislaus Surgical Center,2019
271,500269,PARTIAL MASTECTOMY,360,19301,3439.0,Stanislaus Surgical Center,2019
272,500270,MASTECTOMY PARTIAL W LYMPHADENECTOMY,360,19302,3439.0,Stanislaus Surgical Center,2019
273,500271,MASTECTOMY SIMPLE COMPLETE,360,19303,3439.0,Stanislaus Surgical Center,2019
274,500272,MASTECTOMY SUBCUTANEOUS,360,19304,3439.0,Stanislaus Surgical Center,2019
275,500273,MASTECTOMY MODIFIED RADICAL INCLUDIN LYM,360,19307,3439.0,Stanislaus Surgical Center,2019
276,500274,MASTOPEXY,360,19316,3439.0,Stanislaus Surgical Center,2019
277,500275,BREAST REDUCTION MAMMAPLASTY,360,19318,3439.0,Stanislaus Surgical Center,2019
278,500276,MAMMOPLASTY AUGMENT W O IMPLANT,360,19324,3439.0,Stanislaus Surgical Center,2019
279,500277,MAMMAPLASY AUGMENTATION W IMPLANT,360,19325,3439.0,Stanislaus Surgical Center,2019
280,500278,REMOVAL OF INTACT MAMMARY IMPLANT,360,19328,3439.0,Stanislaus Surgical Center,2019
281,500279,REMOVAL MAMMARY IMPLANT MATERIAL,360,19330,3439.0,Stanislaus Surgical Center,2019
282,500280,INSERT-PROSTHESIS IMMEDIATE AFT PROC,360,19340,3439.0,Stanislaus Surgical Center,2019
283,500281,DELAYED INSERTION BREAST PROSTHESIS,360,19342,3439.0,Stanislaus Surgical Center,2019
284,500282,NIPPLE AREOLA RECONSTRUCTION,360,19350,3439.0,Stanislaus Surgical Center,2019
285,500283,CORRECTION INVERTED NIPPLES,360,19355,3439.0,Stanislaus Surgical Center,2019
286,500284,BREAST RECON. TISSUE EXPANDER W EXPA,360,19357,3439.0,Stanislaus Surgical Center,2019
287,500285,BREAST RECONST W LATISMUS FLAP W WO IMPL,360,19361,3439.0,Stanislaus Surgical Center,2019
288,500286,BREAST RECONSTRUCTION W FREE FLAP,360,19364,3439.0,Stanislaus Surgical Center,2019
289,500287,BREAST RECONSTRUCTION,360,19366,3439.0,Stanislaus Surgical Center,2019
290,500288,BREAST RECONS W TRAM FLAP,360,19367,3439.0,Stanislaus Surgical Center,2019
291,500289,OPEN PERIPROSTHETIC CAPSULOTOMY BRST,360,19370,3439.0,Stanislaus Surgical Center,2019
292,500290,OPEN CAPSULECTOMY BREAST,360,19371,3439.0,Stanislaus Surgical Center,2019
293,500291,REVISION OF RECONSTRUCTED BREAST,360,19380,3439.0,Stanislaus Surgical Center,2019
294,500292,UNLISTED PROCEDURE BREAST,360,19499,3439.0,Stanislaus Surgical Center,2019
295,500293,INCISION OF SOFT TISSUE ABSCESS,360,20000,3439.0,Stanislaus Surgical Center,2019
296,500294,INCISION SFT TISSE ABSCESS DEEP COMP,360,20005,3439.0,Stanislaus Surgical Center,2019
297,500295,EXPLORATION OF PENETRATING WOUND ABDOMEN,360,20102,3439.0,Stanislaus Surgical Center,2019
298,500296,EXPLORTN PENETRATING WOUND EXTREMITY,360,20103,3439.0,Stanislaus Surgical Center,2019
299,500297,MUSCLE BIOPSY SUPERFICIAL,360,20200,3439.0,Stanislaus Surgical Center,2019
300,500298,MUSCLE BIOPSY DEEP,360,20205,3439.0,Stanislaus Surgical Center,2019
301,500299,BIOPSY MUSCLE PERCUTANEOUS NEEDLE,360,20206,3439.0,Stanislaus Surgical Center,2019
302,500300,BIOPSY BONE DEEP,360,20225,3439.0,Stanislaus Surgical Center,2019
303,500301,BIOPSY EXCISIONAL SUPERFICIAL,360,20240,3439.0,Stanislaus Surgical Center,2019
304,500302,EXCISIONAL BONE BX DEEP,360,20245,3439.0,Stanislaus Surgical Center,2019
305,500303,INJECT SUNUS TRACT THERAPEUTIC,360,20500,3439.0,Stanislaus Surgical Center,2019
306,500304,INJECT SINUS TRACT FOR X-RAY,360,20501,3439.0,Stanislaus Surgical Center,2019
307,500305,REMOVAL FOREIGN BODY SUBCUTANEOUS,360,20520,3439.0,Stanislaus Surgical Center,2019
308,500306,REMOVAL F B DEEP OR COMPLICATED,360,20525,3439.0,Stanislaus Surgical Center,2019
309,500307,INJECTION THERAPUTIC CARPAL TUNNEL,360,20526,3439.0,Stanislaus Surgical Center,2019
310,500308,TRIGGER POINT TENDON INJECTION,360,20550,1623.0,Stanislaus Surgical Center,2019
311,500309,INJ SINGLE TENDON ORIGIN INSERTION,360,20551,1623.0,Stanislaus Surgical Center,2019
312,500310,SEC INJ SINGLE TENDON ORIGIN INSERTION,360,20551,811.5,Stanislaus Surgical Center,2019
313,500311,INJECT SINGLE OR MULT TRIGGER POINTS ONE,360,20552,1623.0,Stanislaus Surgical Center,2019
314,500312,SEC INJECT SINGLE OR MULT TRIGGER POINTS,360,20552,811.5,Stanislaus Surgical Center,2019
315,500313,INJECTION TENDON SHEAT GANG CYST 3 OR MO,360,20553,1623.0,Stanislaus Surgical Center,2019
316,500314,ATHROCENTESIS INJECT SMALL JOINT,360,20600,1623.0,Stanislaus Surgical Center,2019
317,500315,SEC ATHROCENTESIS INJECT SMALL JOINT,360,20600,811.5,Stanislaus Surgical Center,2019
318,500316,ARTHROCENTESIS INJECT IMTERMED JOINT,360,20605,1623.0,Stanislaus Surgical Center,2019
319,500317,SEC ARTHROCENTESIS INJECT IMTERMED JOINT,360,20605,811.5,Stanislaus Surgical Center,2019
320,500318,ARTHROCENTESIS INJECT LARGE JOINT,360,20610,1623.0,Stanislaus Surgical Center,2019
321,500319,SEC ARTHROCENTESIS INJECT LARGE JOINT,360,20610,811.5,Stanislaus Surgical Center,2019
322,500320,ASPIRATE INJECTION GANGLION CYST(S),360,20612,3439.0,Stanislaus Surgical Center,2019
323,500321,ASPIRATION INJECT FOR TRMNT BNE CYST,490,20615,3439.0,Stanislaus Surgical Center,2019
324,500322,INSERTION WIRE PIN WITH APPLICATION,360,20650,3439.0,Stanislaus Surgical Center,2019
325,500323,REMOVAL EXTERNAL FIXATION DEVICE,360,20665,3439.0,Stanislaus Surgical Center,2019
326,500324,REMOVAL HARDWARE SUB-Q SIMPLE,360,20670,3439.0,Stanislaus Surgical Center,2019
327,500325,HARDWARE REMOVAL DEEP COMPLICATED,360,20680,3439.0,Stanislaus Surgical Center,2019
328,500326,APPLICATION EXTERNAL FIXATOR SYSTEM,360,20690,3439.0,Stanislaus Surgical Center,2019
329,500327,APPLICATION MULTIPLANE UNIL EXTNL FIXATI,360,20692,3439.0,Stanislaus Surgical Center,2019
330,500328,ADJ REV EXTERNAL FIXATION SYSTEM,360,20693,3439.0,Stanislaus Surgical Center,2019
331,500329,REMOVAL EXTERNAL DEVICE UNDER ANESTH,360,20694,3439.0,Stanislaus Surgical Center,2019
332,500330,GRAFT BONE MINOR SMALL,360,20900,3439.0,Stanislaus Surgical Center,2019
333,500331,GRAFT BONE MAJOR LARGE,360,20902,3439.0,Stanislaus Surgical Center,2019
334,500332,CARTILAGE GRAFT COSTOCONCHAL,360,20910,3439.0,Stanislaus Surgical Center,2019
335,500333,GRAFT NASAL SEPTUM,360,20912,3439.0,Stanislaus Surgical Center,2019
336,500334,FASCIA LATA GRAFT BY STRIPPER,360,20920,3439.0,Stanislaus Surgical Center,2019
337,500335,TENDON GRAFT FROM A DISTANCE,360,20924,3439.0,Stanislaus Surgical Center,2019
338,500336,TISSUE GRAFTS OTHER,360,20926,3439.0,Stanislaus Surgical Center,2019
339,500337,ALLOGRAFT FOR SPINE SURGERY MOSILIZED,360,20930,3439.0,Stanislaus Surgical Center,2019
340,500338,ALLOGRAFT FOR SPINE SURGERY STRUCTUAL,360,20931,3439.0,Stanislaus Surgical Center,2019
341,500339,AUTOGRAFT BONE FOR SPINE SURGERY,360,20936,3439.0,Stanislaus Surgical Center,2019
342,500340,AUTOGRAFT FOR SPINE MORSELIZED,360,20937,3439.0,Stanislaus Surgical Center,2019
343,500341,SPINAL BONE ALLOGRAFT,360,20938,3439.0,Stanislaus Surgical Center,2019
344,500342,BONE GRAFT WITH MICROVASCULARE ILIAC CRE,360,20956,3439.0,Stanislaus Surgical Center,2019
345,500343,ELECTRICAL BONE STIMULATION,360,20974,3439.0,Stanislaus Surgical Center,2019
346,500344,ELECTRICAL BONE STIMULATION,360,20975,3439.0,Stanislaus Surgical Center,2019
347,500345,COMP ASSIST SURG NAVIG FOR MUSCULOSKELET,360,20985,3439.0,Stanislaus Surgical Center,2019
348,500346,UNLISTED PROCEDURE GENERAL SKELETAL,360,20999,3439.0,Stanislaus Surgical Center,2019
349,500347,EXC TUMOR SOFT TISSUE FACE SCALP SUBCUT,360,21011,3439.0,Stanislaus Surgical Center,2019
350,500348,EXCISION TUMOR SOFT TISSUE FACE SCALP 2C,360,21012,3439.0,Stanislaus Surgical Center,2019
351,500349,EXC TUMOR SFT TISS FACE SCLP SUBFASC <2C,360,21013,3439.0,Stanislaus Surgical Center,2019
352,500350,EXC TIMOR SOFT TISSUE FACE SCALP 2CM OR,360,21014,3439.0,Stanislaus Surgical Center,2019
353,500351,RESECTION OF TUMOR FACE OR SCALP,360,21015,3439.0,Stanislaus Surgical Center,2019
354,500352,REM BY CONTOUR BEN TUMOR OF FACL BNE,360,21029,3439.0,Stanislaus Surgical Center,2019
355,500353,EXC BENIGN TUMOR OR CST FACIAL BONE,360,21030,3439.0,Stanislaus Surgical Center,2019
356,500354,EXC. MAXILLARY TORUS PALATINUS,360,21032,3439.0,Stanislaus Surgical Center,2019
357,500355,EXC LESION CYST MANDIBLE MAXILLA,360,21040,3439.0,Stanislaus Surgical Center,2019
358,500356,MENISCECTOMY TMJ PARTIAL COMPLETE,360,21060,3439.0,Stanislaus Surgical Center,2019
359,500357,GENIOPLASTY AUGMENT W GRFT PROSTH,360,21120,3439.0,Stanislaus Surgical Center,2019
360,500358,GENIOPLSTY SLIDING OSTEOTOMY SINGLE,360,21121,3439.0,Stanislaus Surgical Center,2019
361,500359,REDUCTION FOREHEAD APPL.PROS GRAFT,360,21138,3439.0,Stanislaus Surgical Center,2019
362,500360,RECONSTURCTION MIDFACE LEFORT I SINGLE P,360,21141,3439.0,Stanislaus Surgical Center,2019
363,500361,RECONST MID FACE TWO PIECES REQUIRE BONE,360,21146,3439.0,Stanislaus Surgical Center,2019
364,500362,RECNST MANDIBULR SAG SPLT W FIXATION,360,21196,3439.0,Stanislaus Surgical Center,2019
365,500363,OSTEOTOMY MANDIBLE,360,21198,3439.0,Stanislaus Surgical Center,2019
366,500364,OSTEOTOMY MAXILLA SEGMENTAL,360,21206,3439.0,Stanislaus Surgical Center,2019
367,500365,OSTEOPLASTY FCL BONES AUGM W GFT\IMP,360,21208,3439.0,Stanislaus Surgical Center,2019
368,500366,OSTEOPLASTY FACIAL BONES REDUCTION,360,21209,3439.0,Stanislaus Surgical Center,2019
369,500367,BONE GRAFT TO NASAL OR MAXILLARY,360,21210,3439.0,Stanislaus Surgical Center,2019
370,500368,GRAFT BONE MANDIBLE,360,21215,3439.0,Stanislaus Surgical Center,2019
371,500369,RIB CARTLGE GRFT TO FACE CHIN NSE EA,360,21230,3439.0,Stanislaus Surgical Center,2019
372,500370,GRAFT EAR CARTILAGE TO NOSE OR EAR,360,21235,3439.0,Stanislaus Surgical Center,2019
373,500371,ARTHROPLASTY TMJ W ALLOGRAFT,360,21242,3439.0,Stanislaus Surgical Center,2019
374,500372,RECONSTR MANDIBLE W BOSKER IMPLANT,360,21244,3439.0,Stanislaus Surgical Center,2019
375,500373,SECONDARY REV ORBITOCRANIOFACIAL REC,360,21275,3439.0,Stanislaus Surgical Center,2019
376,500374,LATERAL CANTHOPEXY,360,21282,3439.0,Stanislaus Surgical Center,2019
377,500375,UNLISTED CRANIOFACIAL & MAXILLOFACIA,360,21299,3439.0,Stanislaus Surgical Center,2019
378,500376,CLSD TRMNT NASAL FRACTURE W O MANIP,360,21310,3439.0,Stanislaus Surgical Center,2019
379,500377,CLSD TRMNT NASAL FX W O STABILIZATN,360,21315,3439.0,Stanislaus Surgical Center,2019
380,500378,CLOSED REDUCTION NASAL FX,360,21320,3439.0,Stanislaus Surgical Center,2019
381,500379,OPEN TREATMENT OF NASAL FRACTURE,360,21325,3439.0,Stanislaus Surgical Center,2019
382,500380,OPEN TRMNT NASAL FX COMP W FIX,360,21330,3439.0,Stanislaus Surgical Center,2019
383,500381,ORIF NASAL SEPTAL FRACTURE,360,21335,3439.0,Stanislaus Surgical Center,2019
384,500382,OPEN TRMNT OF NASAL SPTAL FX,360,21336,3439.0,Stanislaus Surgical Center,2019
385,500383,OPEN RED ZYGOMATIC ARCH FRACTURE,360,21356,3439.0,Stanislaus Surgical Center,2019
386,500384,OPN TREMNT DEPRESSED MALAR FX W ARCH,360,21360,3439.0,Stanislaus Surgical Center,2019
387,500385,OPEN TRTMNT COMPLCTD MALAR W INT FXT,360,21365,3439.0,Stanislaus Surgical Center,2019
388,500386,OPEN REPAIR BLOWOUT FX IMPLANT,360,21390,3439.0,Stanislaus Surgical Center,2019
389,500387,OPN TREATMENT ORBITAL FLOOR FX PERIORBTL,360,21395,3439.0,Stanislaus Surgical Center,2019
390,500388,CLSD TREMNT OF MANDIBLE FX W O MANIP,360,21450,3439.0,Stanislaus Surgical Center,2019
391,500389,CLSD REDUCTION MANDIBULAR FX W FIXTN,360,21453,3439.0,Stanislaus Surgical Center,2019
392,500390,OPN RED MANDIBULAR FX W O IN FIXATIN,360,21462,3439.0,Stanislaus Surgical Center,2019
393,500391,OPN TRTMNT COMPL MNDBLR FX W INT FIX,360,21470,3439.0,Stanislaus Surgical Center,2019
394,500392,CLSD TREATMNT TEMPOMANDIBULR DISLOCATION,360,21480,3439.0,Stanislaus Surgical Center,2019
395,500393,TEMPOROMANDIBULAR DISLOCATION OPEN,360,21490,3439.0,Stanislaus Surgical Center,2019
396,500394,UNLISTED ORTHO PROC. HEAD,360,21499,3439.0,Stanislaus Surgical Center,2019
397,500395,EVACUATION HEMATOMA CHEST,360,21501,3439.0,Stanislaus Surgical Center,2019
398,500396,BIOPSY SOFT TISSUE NECK OR THORAX,360,21550,3439.0,Stanislaus Surgical Center,2019
399,500397,EXC TUMOR SOFT TISSUE NECK ANT THORAX SU,360,21552,3439.0,Stanislaus Surgical Center,2019
400,500398,EXC TUMOR SOFT TISSUE NEC ANT THORAX 5CM,360,21554,3439.0,Stanislaus Surgical Center,2019
401,500399,EXC TUMOR SOFT TISSUE NECK THORAX,360,21555,3439.0,Stanislaus Surgical Center,2019
402,500400,EXC TUMOR NECK THORAX DEEP,360,21556,3439.0,Stanislaus Surgical Center,2019
403,500401,RADICAL RESECTION TUMOR SOFT TISSUE NECK,360,21557,3439.0,Stanislaus Surgical Center,2019
404,500402,PARTIAL OSTECTOMY OF STERNUM,360,21620,3439.0,Stanislaus Surgical Center,2019
405,500403,DIVISION STERNOCLEIDOMASTOID OPEN,360,21720,3439.0,Stanislaus Surgical Center,2019
406,500404,UNLISTED PROCEDURE NECK OR THORAX,360,21899,3439.0,Stanislaus Surgical Center,2019
407,500405,BIOPSY SOFT TISSUE BACK FLANK,360,21920,3439.0,Stanislaus Surgical Center,2019
408,500406,BIOPSY SOFT TISSUE OF BACK FLANK DEEP,360,21925,3439.0,Stanislaus Surgical Center,2019
409,500407,EXC SOFT TISSUE MASS BACK FLANK,360,21930,3439.0,Stanislaus Surgical Center,2019
410,500408,EXC TUMOR SOFT TISSUE BACK FLANK SUBCUT,360,21931,3439.0,Stanislaus Surgical Center,2019
411,500409,EXCISION TUMOR SOFT TISSUE BACK FLANK LE,360,21932,3439.0,Stanislaus Surgical Center,2019
412,500410,EXC TUMOR BACK FLANK SUBFASCIAL 5CM OR G,360,21933,3439.0,Stanislaus Surgical Center,2019
413,500411,EXC LARGE TUMOR BACK FLANK,360,21935,3439.0,Stanislaus Surgical Center,2019
414,500412,RADICAL RESECTN TUMOR BACK FLANK 5CM OR,360,21936,3439.0,Stanislaus Surgical Center,2019
415,500413,I&D P-SPINE L S LS,360,22015,3439.0,Stanislaus Surgical Center,2019
416,500414,REMOVE PART OF NECK VERTEBRA,360,22100,3439.0,Stanislaus Surgical Center,2019
417,500415,OSTEOTOMY SPINE POST POSTLAT LUMBR 1 SEG,360,22214,3439.0,Stanislaus Surgical Center,2019
418,500416,OSTEOT LUMB ANT APPR 1 SEG,360,22224,3439.0,Stanislaus Surgical Center,2019
419,500417,PERCUT VERTEBROPLASTY THOR,360,22520,3439.0,Stanislaus Surgical Center,2019
420,500418,PERCUT VERTEBROPLASTY LUMB,360,22521,3439.0,Stanislaus Surgical Center,2019
421,500419,PERCUT VERTEBROPLASTY ADDTNL,360,22522,3439.0,Stanislaus Surgical Center,2019
422,500420,PRECUT KYPHOPLASTY LUMBAR,360,22524,3439.0,Stanislaus Surgical Center,2019
423,500421,LAT EXTRACAVITARY ARTHRODESIS W MIN DISK,360,22533,3439.0,Stanislaus Surgical Center,2019
424,500422,ARTHRODESIS ANTER INTERBODY W DISCECTOMY,360,22551,3439.0,Stanislaus Surgical Center,2019
425,500423,ARTHRD ANT INTERDY CERVCL BELW C2 EA ADD,360,22552,3439.0,Stanislaus Surgical Center,2019
426,500424,ARTHRODESIS ANTERIOR CERVCL W GRFT,360,22554,3439.0,Stanislaus Surgical Center,2019
427,500425,ARTHRODESIS ANTERIOR LUMBAR,360,22558,3439.0,Stanislaus Surgical Center,2019
428,500426,ARTHORDESIS ANTERIOR CERVICAL EACH ADDTL,360,22585,3439.0,Stanislaus Surgical Center,2019
429,500427,ARTHORDESIS POSTERIOR TECH SINGLE CERVIC,360,22600,3439.0,Stanislaus Surgical Center,2019
430,500428,ARTHRODESIS LUMBAR,360,22612,3439.0,Stanislaus Surgical Center,2019
431,500429,ARTHORDESIS POSTIER EACH ADDTL SEGMENT,360,22614,3439.0,Stanislaus Surgical Center,2019
432,500430,ARTHODESIS POST TECH INC LAMINECTOMY & O,360,22630,3439.0,Stanislaus Surgical Center,2019
433,500431,ARTHRODESIS POST W LAMI LUMBAR EACH ADDT,360,22632,3439.0,Stanislaus Surgical Center,2019
434,500432,ARTHODESIS COMB POST POSTEROLAT TECH W P,360,22633,3439.0,Stanislaus Surgical Center,2019
435,500433,ARTHRODESIS COMBINED POST POSTEROLAT TEC,360,22634,3439.0,Stanislaus Surgical Center,2019
436,500434,ARTHRODESIS POSTERIOR 7 TO 12 VERTEBRAL,360,22802,3439.0,Stanislaus Surgical Center,2019
437,500435,KYPHECTOMY 1-2 SEGMENTS,360,22818,3439.0,Stanislaus Surgical Center,2019
438,500436,EXPLORATION OF SPINAL FUSION,360,22830,3439.0,Stanislaus Surgical Center,2019
439,500437,POST NON-SEG INSTRUMENTATION PED FIX SCR,360,22840,3439.0,Stanislaus Surgical Center,2019
440,500438,INSERT SPINAL FIXATION DEVICE,360,22841,3439.0,Stanislaus Surgical Center,2019
441,500439,POST SEGMENTAL INSTRUMENTATION 3-6 VERTE,360,22842,3439.0,Stanislaus Surgical Center,2019
442,500440,INSERT SPINE FIXATION DEVICE 7 TO 12 VER,360,22843,3439.0,Stanislaus Surgical Center,2019
443,500441,ANTERIOR INSTRUMT 2 TO 3 VERT SEGMENTS,360,22845,3439.0,Stanislaus Surgical Center,2019
444,500442,ANTERIOR INSTRUMENTATION 4-7 VERTEBRAL S,360,22846,3439.0,Stanislaus Surgical Center,2019
445,500443,REINSERTION OF SPINAL FIXATION DEVICE,360,22849,3439.0,Stanislaus Surgical Center,2019
446,500444,REMOVE SPINAL FIXATION DEVICE,360,22850,3439.0,Stanislaus Surgical Center,2019
447,500445,APPLICATION OF INTERVERTEBRAL BIOMECH DE,360,22851,3439.0,Stanislaus Surgical Center,2019
448,500446,REMOVAL OF POSTERIOR SEGEMENTAL INSTRUME,360,22852,3439.0,Stanislaus Surgical Center,2019
449,500447,REMOVAL OF ANTERIOR INSTRUMENTATION,360,22855,3439.0,Stanislaus Surgical Center,2019
450,500448,TOTAL DISC ARTHROPLASTY ANT APPRCH W DIS,360,22856,3439.0,Stanislaus Surgical Center,2019
451,500449,TOT DISC ARTHRO ANTER APRCH INCL DISCECT,360,22857,3439.0,Stanislaus Surgical Center,2019
452,500450,UNLISTED PROCEDURE SPINE,360,22899,3439.0,Stanislaus Surgical Center,2019
453,500451,EXC MASS ABD WALL SUBFASCIAL,360,22900,3439.0,Stanislaus Surgical Center,2019
454,500452,EXCISION TUMOR SOFT TISSUE ABDOM WALL 5,360,22901,3439.0,Stanislaus Surgical Center,2019
455,500453,EXCISION TUMOR SOFT TISS ABD WALL LESS T,360,22902,3439.0,Stanislaus Surgical Center,2019
456,500454,EXCISION TUMOR SOFT TISS ABD WALL 3 CM O,360,22903,3439.0,Stanislaus Surgical Center,2019
457,500455,UNLISTED PROCEDURE ABD MUSCULOSKELAT,360,22999,3439.0,Stanislaus Surgical Center,2019
458,500456,REM OF SUBDELTOID CALCAREOUS DEPSTS,360,23000,3439.0,Stanislaus Surgical Center,2019
459,500457,CAPSULAR CONTRACTURE RELEASE,360,23020,3439.0,Stanislaus Surgical Center,2019
460,500458,I&D SHOULDER AREA DEEP ABSCESS OR HEMATO,360,23030,3439.0,Stanislaus Surgical Center,2019
461,500459,BURSECTOMY SHOULDER,360,23031,3439.0,Stanislaus Surgical Center,2019
462,500460,DRAIN SHOULDER BONE LESION,360,23035,3439.0,Stanislaus Surgical Center,2019
463,500461,ARTHROTOMY GLENOHUMERAL JOINT INCLUDING,360,23040,3439.0,Stanislaus Surgical Center,2019
464,500462,ARTHROTOMY W EXPLOR OR RMVL F B,360,23044,3439.0,Stanislaus Surgical Center,2019
465,500463,BIOPSY EXCISIONAL SHOULDER DEEP,360,23066,3439.0,Stanislaus Surgical Center,2019
466,500464,EXC TUMOR SOFT TISSUE SHOULDER SUBCUT 3C,360,23071,3439.0,Stanislaus Surgical Center,2019
467,500465,EXC TUMOR SOFT TISSUE SHOULDER 5CM OR GR,360,23073,3439.0,Stanislaus Surgical Center,2019
468,500466,EXC TUMOR SHOULDER SUBCUTANEOUS,360,23075,3439.0,Stanislaus Surgical Center,2019
469,500467,EXC TUMOR DEEP SHOULDER,360,23076,3439.0,Stanislaus Surgical Center,2019
470,500468,RADICAL RESECTION TUMOR SFT TISS SHOULDE,360,23077,3439.0,Stanislaus Surgical Center,2019
471,500469,ARTHROTOMY ACL JOINT,360,23101,3439.0,Stanislaus Surgical Center,2019
472,500470,ARTHTMY W SYNOVECT GLENOHUMERL JNT,360,23105,3439.0,Stanislaus Surgical Center,2019
473,500471,ARTHR. SYNOVEC STERNOCLAVIC SHOULD,360,23106,3439.0,Stanislaus Surgical Center,2019
474,500472,ARTHROTOMY GLENOHUMERAL W EXPL FB,360,23107,3439.0,Stanislaus Surgical Center,2019
475,500473,CLAVICULECTOMY MUMFORD PROCEDURE,360,23120,3439.0,Stanislaus Surgical Center,2019
476,500474,ACROMIONCTMY PLSTY W OR W O RELEASE,360,23130,3439.0,Stanislaus Surgical Center,2019
477,500475,EXC BENIGN TUMOR SCAPULA CLAVICLE,360,23140,3439.0,Stanislaus Surgical Center,2019
478,500476,EXC CURRTGE BONE CYST TUMOR HUMERUS,360,23150,3439.0,Stanislaus Surgical Center,2019
479,500477,EXC CURRTGE BONE CYST W HOMOGENOUS NONAU,360,23156,3439.0,Stanislaus Surgical Center,2019
480,500478,PRTL EXC OF BONE CLAVICLE,360,23180,3439.0,Stanislaus Surgical Center,2019
481,500479,PARTIAL EXC BONE PROXIMAL HUMERUS,360,23184,3439.0,Stanislaus Surgical Center,2019
482,500480,OSTECTOMY OF SCAPULA PARTIAL,360,23190,3439.0,Stanislaus Surgical Center,2019
