,CDM ID,Description,NDC,CPT/HCPCS,CHARGE,CHARGE QUANTITY,Hospital,Year
186,2500000636,ASPARAGINASE ERWINIA CHRYSANTH 10000 UNITS IJ SOLR,57902-249-05,J9019,11979.918,1 each,Ronald Reagan UCLA Medical Center,2019
187,2500000637,ASPIRIN 300 MG RE SUPP,0574-7034-12,,40.0,1 each,Ronald Reagan UCLA Medical Center,2019
188,2500000637,ASPIRIN 325 MG PO TABS,66553-001-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
189,2500000637,ASPIRIN 600 MG RE SUPP,0574-7036-12,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
190,2500000637,ASPIRIN 81 MG PO CHEW,66553-002-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
191,2500000637,ASPIRIN EC 325 MG PO TBEC,63739-523-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
192,2500000637,ASPIRIN EC 81 MG PO TBEC,63739-522-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
193,2500000637,ASPIRIN-DIPYRIDAMOLE ER 25-200 MG PO CP12,60687-305-32,,19.055,1 each,Ronald Reagan UCLA Medical Center,2019
194,2500000637,ATAZANAVIR SULFATE 150 MG PO CAPS,0003-3624-12,,55.31800000000001,1 each,Ronald Reagan UCLA Medical Center,2019
195,2500000637,ATAZANAVIR SULFATE 200 MG PO CAPS,0003-3631-12,,55.31800000000001,1 each,Ronald Reagan UCLA Medical Center,2019
196,2500000637,ATAZANAVIR SULFATE 300 MG PO CAPS,0003-3622-12,,109.528,1 each,Ronald Reagan UCLA Medical Center,2019
197,2500000637,ATENOLOL 100 MG PO TABS,51079-685-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
198,2500000637,ATENOLOL 25 MG PO TABS,51079-759-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
199,2500000637,ATENOLOL 50 MG PO TABS,51079-684-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
200,2500000637,ATOMOXETINE HCL 10 MG PO CAPS,66993-040-30,,11.19,1 each,Ronald Reagan UCLA Medical Center,2019
201,2500000637,ATOMOXETINE HCL 18 MG PO CAPS,64980-374-03,,7.01,1 each,Ronald Reagan UCLA Medical Center,2019
202,2500000637,ATOMOXETINE HCL 25 MG PO CAPS,64980-375-03,,4.783,1 each,Ronald Reagan UCLA Medical Center,2019
203,2500000637,ATOMOXETINE HCL 40 MG PO CAPS,64980-376-03,,5.513,1 each,Ronald Reagan UCLA Medical Center,2019
204,2500000637,ATOMOXETINE HCL 60 MG PO CAPS,66993-044-30,,12.098,1 each,Ronald Reagan UCLA Medical Center,2019
205,2500000637,ATOMOXETINE HCL 80 MG PO CAPS,0002-3250-30,,35.045,1 each,Ronald Reagan UCLA Medical Center,2019
206,2500000637,ATORVASTATIN CALCIUM 10 MG PO TABS,0904-6290-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
207,2500000637,ATORVASTATIN CALCIUM 20 MG PO TABS,0904-6291-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
208,2500000637,ATORVASTATIN CALCIUM 40 MG PO TABS,68084-099-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
209,2500000637,ATORVASTATIN CALCIUM 80 MG PO TABS,0904-6293-04,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
210,2500000637,ATOVAQUONE 750 MG/5ML PO SUSP,66689-062-42,,61.61,1  x 5 mL Cup,Ronald Reagan UCLA Medical Center,2019
211,2500000637,ATOVAQUONE-PROGUANIL HCL 250-100 MG PO TABS,66993-060-27,,14.003,1 each,Ronald Reagan UCLA Medical Center,2019
212,2500000637,ATOVAQUONE-PROGUANIL HCL 62.5-25 MG PO TABS,0378-4160-01,,4.8,1 each,Ronald Reagan UCLA Medical Center,2019
213,2500000636,ATROPINE SULFATE 0.4 MG/ML IJ SOLN,0517-0401-25,J0461,40.0,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
214,2500000637,ATROPINE SULFATE 1 % OP OINT,24208-825-55,,40.0,1  x 3.5 g Tube,Ronald Reagan UCLA Medical Center,2019
215,2500000637,ATROPINE SULFATE 1 % OP SOLN,17478-215-02,,102.5,1  x 2 mL Bottle,Ronald Reagan UCLA Medical Center,2019
216,2500000636,ATROPINE SULFATE 1 MG/10ML IJ SOSY,76329-3339-1,J0461,40.0,1  x 10 mL Syringe,Ronald Reagan UCLA Medical Center,2019
217,2500000636,ATROPINE SULFATE 1 MG/ML IJ SOLN,0517-1010-25,J0461,40.0,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
218,2500000636,ATROPINE SULFATE 1.2 MG/3ML IV SOSY,69374-935-03,J7999,40.0,1  x 3 mL Syringe,Ronald Reagan UCLA Medical Center,2019
219,2500000636,ATROPINE SULFATE 8 MG/20ML IJ SOLN,0641-6006-10,J0461,67.62,1  x 20 mL Vial,Ronald Reagan UCLA Medical Center,2019
220,2500000637,AVEENO SOOTHING BATH TREATMENT EX PACK,8137-003640,,4.0,1 packet,Ronald Reagan UCLA Medical Center,2019
221,2500000636,AZACITIDINE 100 MG IJ SUSR,0781-3253-94,J9025,270.75,1 each,Ronald Reagan UCLA Medical Center,2019
222,2500000636,AZATHIOPRINE 50 MG PO TABS,68084-229-01,J7500,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
223,2500000637,AZELASTINE HCL 0.05 % OP SOLN,61314-308-02,,40.0,1  x 6 mL Bottle,Ronald Reagan UCLA Medical Center,2019
224,2500000637,AZELASTINE HCL 0.1 % NA SOLN,60505-0833-5,,98.625,1  x 30 mL Bottle,Ronald Reagan UCLA Medical Center,2019
225,2500000637,AZITHROMYCIN 100 MG/5ML PO SUSR,0093-2027-23,,27.9,15 mL,Ronald Reagan UCLA Medical Center,2019
226,2500000637,AZITHROMYCIN 200 MG/5ML PO SUSR,0093-2026-94,,26.607,22.5 mL,Ronald Reagan UCLA Medical Center,2019
227,2500000637,AZITHROMYCIN 250 MG PO TABS,68180-160-13,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
228,2500000636,AZITHROMYCIN 500 MG IV SOLR,70860-100-10,J0456,40.0,1 each,Ronald Reagan UCLA Medical Center,2019
229,2500000250,AZITHROMYCIN 600 MG PO TABS,60687-314-25,,6.86,1 each,Ronald Reagan UCLA Medical Center,2019
230,2500000636,AZTREONAM 1 G IJ SOLR,0003-2560-16,J3490,65.745,1 each,Ronald Reagan UCLA Medical Center,2019
231,2500000250,AZTREONAM 1 GM/50 ML RTU,0003-2230-11,,110.0,1  x 50 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
232,2500000636,AZTREONAM 2 G IJ SOLR,63323-402-20,J3490,122.645,1 each,Ronald Reagan UCLA Medical Center,2019
233,2500000250,AZTREONAM 2 GM/50 ML RTU,0003-2240-11,,110.0,1  x 50 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
234,2500000637,B COMPLEX PO CAPS,R54629-560-01,,4.0,1 capsule,Ronald Reagan UCLA Medical Center,2019
235,2500000637,BACIT-POLY-NEO HC 1 % EX OINT,61570-031-50,,360.525,1  x 15 g Tube,Ronald Reagan UCLA Medical Center,2019
236,2500000637,BACITRA-NEOMYCIN-POLYMYXIN-HC 1 % OP OINT,24208-785-55,,40.0,1  x 3.5 g Tube,Ronald Reagan UCLA Medical Center,2019
237,2500000637,BACITRACIN 500 UNIT/GM EX OINT,45802-060-70,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
238,2500000637,BACITRACIN 500 UNIT/GM OP OINT,0574-4022-35,,254.97,1  x 3.5 g Tube,Ronald Reagan UCLA Medical Center,2019
239,2500000636,BACITRACIN 50000 UNITS IM SOLR,63323-329-31,J3490,40.0,1 each,Ronald Reagan UCLA Medical Center,2019
240,2500000637,BACITRACIN ZINC 500 UNIT/GM EX OINT,51672-2075-1,,4.625,1  x 14.2 g Tube,Ronald Reagan UCLA Medical Center,2019
241,2500000637,BACITRACIN-NEOMYCIN-POLYMYXIN 400-5-5000 EX OINT,45802-143-01,,4.0,1  x 14 g Tube,Ronald Reagan UCLA Medical Center,2019
242,2500000637,BACITRACIN-POLYMYXIN B 500-10000 UNIT/GM OP OINT,0574-4021-35,,40.0,1  x 3.5 g Tube,Ronald Reagan UCLA Medical Center,2019
243,2500000636,BACLOFEN 0.05 MG/ML IT SOLN,70257-562-55,J0476,87.5,1  x 1 mL Box,Ronald Reagan UCLA Medical Center,2019
244,2500000637,BACLOFEN 10 MG PO TABS,68084-855-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
245,2500000636,BACLOFEN 10 MG/20ML IT SOLN,70257-560-01,J0475,752.5,1  x 20 mL Ampule,Ronald Reagan UCLA Medical Center,2019
246,2500000636,BACLOFEN 10 MG/5ML IT SOLN,70257-561-02,J0475,612.5,1  x 5 mL Ampule,Ronald Reagan UCLA Medical Center,2019
247,2500000637,BACLOFEN 20 MG PO TABS,68084-868-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
248,2500000636,BACLOFEN 40 MG/20ML IT SOLN,70257-563-02,J0475,2800.0,1  x 20 mL Ampule,Ronald Reagan UCLA Medical Center,2019
249,2500000636,BACLOFEN 40000 MCG/20ML IT SOSY,66794-157-01,J0475,2647.92,1  x 20 mL Syringe,Ronald Reagan UCLA Medical Center,2019
250,2500000637,BACLOFEN 5 MG/ML PO SUSP,65628-101-02,,90.3,1  x 60 mL Bottle,Ronald Reagan UCLA Medical Center,2019
251,2500000250,BACTERIOSTATIC WATER(BENZ ALC) IJ SOLN,0409-3977-03,,40.0,1  x 30 mL Vial,Ronald Reagan UCLA Medical Center,2019
252,2500000637,BALOXAVIR MARBOXIL 80 MG DOSE 40 (2) MG PO TBPK,50242-860-02,,204.15,1 each,Ronald Reagan UCLA Medical Center,2019
253,2500000255,BARIUM SULFATE 0.1 % PO SUSP,32909-945-03,,17.375,1  x 450 mL Bottle,Ronald Reagan UCLA Medical Center,2019
254,2500000636,BASILIXIMAB 10 MG IV SOLR,0078-0393-61,J0480,7726.38,1 each,Ronald Reagan UCLA Medical Center,2019
255,2500000636,BASILIXIMAB 20 MG IV SOLR,0078-0331-84,J0480,10140.9,1 each,Ronald Reagan UCLA Medical Center,2019
256,2500000636,BCG LIVE 50 MG IS SUSR,0052-0602-02,90586,498.365,1 each,Ronald Reagan UCLA Medical Center,2019
257,2500000636,BCG LIVE 81 MG/VIAL IS SUSR,49281-880-03,90586,396.69,1 each,Ronald Reagan UCLA Medical Center,2019
258,2500000637,BECLOMETHASONE DIPROP HFA 40 MCG/ACT IN AERB,59310-302-40,,394.601,1  x 10.6 g Inhaler,Ronald Reagan UCLA Medical Center,2019
259,2500000637,BECLOMETHASONE DIPROP HFA 80 MCG/ACT IN AERB,59310-304-80,,528.325,1  x 10.6 g Inhaler,Ronald Reagan UCLA Medical Center,2019
260,2500000637,BECLOMETHASONE DIPROP MONOHYD 42 MCG/SPRAY NA SUSP,0173-0388-79,,665.05,1  x 25 g Inhaler,Ronald Reagan UCLA Medical Center,2019
261,2500000637,BECLOMETHASONE DIPROPIONATE 40 MCG/ACT IN AERS,59310-202-12,,372.701,1  x 8.7 g Inhaler,Ronald Reagan UCLA Medical Center,2019
262,2500000637,BECLOMETHASONE DIPROPIONATE 80 MCG/ACT IN AERS,59310-204-12,,499.025,1  x 8.7 g Inhaler,Ronald Reagan UCLA Medical Center,2019
263,2500000636,BELATACEPT 250 MG IV SOLR,0003-0371-13,J0485,3595.64,1 each,Ronald Reagan UCLA Medical Center,2019
264,2500000636,BELIMUMAB 120 MG IV SOLR,49401-101-01,J0490,2072.84,1 each,Ronald Reagan UCLA Medical Center,2019
265,2500000636,BELIMUMAB 400 MG IV SOLR,49401-102-01,J0490,5181.93,1 each,Ronald Reagan UCLA Medical Center,2019
266,2500000637,BELLADONNA ALKALOIDS-OPIUM 16.2-30 MG RE SUPP,0574-7045-12,,44.313,1 each,Ronald Reagan UCLA Medical Center,2019
267,2500000637,BELLADONNA ALKALOIDS-OPIUM 16.2-60 MG RE SUPP,0574-7040-12,,53.875,1 each,Ronald Reagan UCLA Medical Center,2019
268,2500000637,BENAZEPRIL HCL 10 MG PO TABS,50268-110-15,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
269,2500000637,BENAZEPRIL HCL 20 MG PO TABS,50268-111-15,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
270,2500000637,BENAZEPRIL HCL 40 MG PO TABS,50268-112-15,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
271,2500000637,BENAZEPRIL HCL 5 MG PO TABS,50268-109-15,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
272,2500000636,BENDAMUSTINE HCL 100 MG/4ML IV SOLN,63459-348-04,J9034,6531.45,1  x 4 mL Vial,Ronald Reagan UCLA Medical Center,2019
273,2500000637,BENZOCAINE 20 % MT AERO,0699-3100-02,,83.90100000000002,1  x 57 g Can,Ronald Reagan UCLA Medical Center,2019
274,2500000637,BENZOCAINE 20 % MT GEL,0283-0871-31,,16.4,1  x 30 g Bottle,Ronald Reagan UCLA Medical Center,2019
275,2500000637,BENZOCAINE 20 % MT SOLN,0283-0610-26,,22.305,1 each,Ronald Reagan UCLA Medical Center,2019
276,2500000637,BENZOCAINE-MENTHOL 20-0.5 % EX AERO,16864-68002,,9.77,1  x 56 g Can,Ronald Reagan UCLA Medical Center,2019
277,2500000637,BENZONATATE 100 MG PO CAPS,60687-346-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
278,2500000637,BENZOYL PEROXIDE 10 % EX GEL,45802-308-96,,28.8,1  x 60 g Tube,Ronald Reagan UCLA Medical Center,2019
279,2500000637,BENZOYL PEROXIDE 10 % EX LIQD,24470-901-05,,40.925,1  x 142 g Bottle,Ronald Reagan UCLA Medical Center,2019
280,2500000637,BENZOYL PEROXIDE 5 % EX GEL,45802-216-96,,28.451,1  x 60 g Tube,Ronald Reagan UCLA Medical Center,2019
281,2500000637,BENZOYL PEROXIDE 5 % EX LIQD,67405-825-05,,14.1,1  x 148 g Bottle,Ronald Reagan UCLA Medical Center,2019
282,2500000637,BENZTROPINE MESYLATE 0.5 MG PO TABS,68084-381-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
283,2500000637,BENZTROPINE MESYLATE 1 MG PO TABS,60687-368-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
284,2500000637,BENZTROPINE MESYLATE 2 MG PO TABS,60687-379-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
285,2500000637,BETAMETHASONE DIPROPIONATE 0.05 % EX CREA,0168-0055-15,,95.825,1  x 15 g Tube,Ronald Reagan UCLA Medical Center,2019
286,2500000637,BETAMETHASONE DIPROPIONATE 0.05 % EX OINT,0168-0056-15,,102.4,1  x 15 g Tube,Ronald Reagan UCLA Medical Center,2019
287,2500000637,BETAMETHASONE DIPROPIONATE AUG 0.05 % EX CREA,51672-1310-1,,5.5760000000000005,1  x 15 g Tube,Ronald Reagan UCLA Medical Center,2019
288,2500000637,BETAMETHASONE DIPROPIONATE AUG 0.05 % EX OINT,0472-0382-15,,119.9,1  x 15 g Tube,Ronald Reagan UCLA Medical Center,2019
289,2500000636,BETAMETHASONE SOD PHOS & ACET 6 (3-3) MG/ML IJ SUSP,0517-0720-01,J0702,76.975,1  x 5 mL Vial,Ronald Reagan UCLA Medical Center,2019
290,2500000637,BETHANECHOL CHLORIDE 10 MG PO TABS,0832-0511-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
291,2500000637,BETHANECHOL CHLORIDE 25 MG PO TABS,0832-0512-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
292,2500000636,BEVACIZUMAB 100 MG/4ML IV SOLN,50242-060-01,J9035,3110.0,1  x 4 mL Vial,Ronald Reagan UCLA Medical Center,2019
293,2500000637,BIOTENE DRY MOUTH MT LIQD,R48582-00330,,4.0,1  x 10 mL Syringe,Ronald Reagan UCLA Medical Center,2019
294,2500000637,BISACODYL 10 MG RE SUPP,0597-0052-16,,40.0,1 suppository,Ronald Reagan UCLA Medical Center,2019
295,2500000637,BISACODYL 5 MG PO TBEC,0904-6407-61,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
296,2500000637,BISMUTH SUBSALICYLATE 262 MG PO CHEW,0904-1315-46,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
297,2500000637,BISMUTH SUBSALICYLATE 262 MG/15ML PO SUSP,0904-1313-09,,4.13,1  x 236 mL Bottle,Ronald Reagan UCLA Medical Center,2019
298,2500000636,BIVALIRUDIN TRIFLUOROACETATE 250 MG IV SOLR,16729-275-67,J0583,1450.88,1 each,Ronald Reagan UCLA Medical Center,2019
299,2500000636,BLEOMYCIN SULFATE 15 UNITS IJ SOLR,63323-136-10,J9040,65.225,1 each,Ronald Reagan UCLA Medical Center,2019
300,2500000636,BLINATUMOMAB 35 MCG IV SOLR,55513-160-01,J9039,11455.95,1 each,Ronald Reagan UCLA Medical Center,2019
301,2500000637,BLISTEX MEDICATED EX OINT,10157-9951-2,,4.0,1  x 6.3 g Tube,Ronald Reagan UCLA Medical Center,2019
302,2500000636,BORTEZOMIB 3.5 MG IJ SOLR,63020-049-01,J9041,4809.0,1 each,Ronald Reagan UCLA Medical Center,2019
303,2500000637,BOSENTAN 125 MG PO TABS,66215-102-03,,761.67,1 each,Ronald Reagan UCLA Medical Center,2019
304,2500000637,BOSENTAN 62.5 MG PO TABS,66215-101-03,,647.43,1 each,Ronald Reagan UCLA Medical Center,2019
305,2500000637,BRIMONIDINE TARTRATE 0.15 % OP SOLN,61314-144-05,,416.78,1  x 5 mL Bottle,Ronald Reagan UCLA Medical Center,2019
306,2500000637,BRIMONIDINE TARTRATE 0.2 % OP SOLN,17478-715-10,,40.0,1  x 5 mL Bottle,Ronald Reagan UCLA Medical Center,2019
307,2500000637,BRIVARACETAM 10 MG/ML PO SOLN,50474-870-15,,2597.125,1  x 300 mL Bottle,Ronald Reagan UCLA Medical Center,2019
308,2500000637,BRIVARACETAM 100 MG PO TABS,50474-770-09,,43.285,1 each,Ronald Reagan UCLA Medical Center,2019
309,2500000637,BRIVARACETAM 25 MG PO TABS,R50474-470-66,,40.508,1 each,Ronald Reagan UCLA Medical Center,2019
310,2500003636,BRIVARACETAM 50 MG/5ML IV SOLN,50474-970-75,C9399,100.178,1  x 5 mL Vial,Ronald Reagan UCLA Medical Center,2019
311,2500000637,BROMOCRIPTINE MESYLATE 2.5 MG PO TABS,60687-286-21,,12.47,1 each,Ronald Reagan UCLA Medical Center,2019
312,2500000636,BSS IO SOLN,0065-1795-04,J3490,40.0,1  x 500 mL Bag,Ronald Reagan UCLA Medical Center,2019
313,2500000636,BSS PLUS IO SOLN,0065-0800-94,J3490,120.743,1  x 500 mL Bag,Ronald Reagan UCLA Medical Center,2019
314,2500000637,BUDESONIDE 0.25 MG/2ML IN SUSP,0487-9601-01,,8.18,1  x 2 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
315,2500000637,BUDESONIDE 0.5 MG/2ML IN SUSP,0487-9701-01,,12.265,1  x 2 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
316,2500000637,BUDESONIDE 1 MG/2ML IN SUSP,69097-321-87,,20.215,1  x 2 mL Plas Cont,Ronald Reagan UCLA Medical Center,2019
317,2500000637,BUDESONIDE 3 MG PO CPEP,R68382-720-01,,10.095,1 each,Ronald Reagan UCLA Medical Center,2019
318,2500000637,BUDESONIDE-FORMOTEROL FUMARATE 160-4.5 MCG/ACT IN AERO,0186-0370-28,,133.775,1  x 6 g Inhaler,Ronald Reagan UCLA Medical Center,2019
319,2500000637,BUDESONIDE-FORMOTEROL FUMARATE 80-4.5 MCG/ACT IN AERO,0186-0372-28,,133.775,1  x 6.9 g Inhaler,Ronald Reagan UCLA Medical Center,2019
320,2500000250,BUMETANIDE 0.25 MG/ML IJ SOLN,0641-6008-10,,40.0,1  x 4 mL Vial,Ronald Reagan UCLA Medical Center,2019
321,2500000637,BUMETANIDE 0.5 MG PO TABS,R0185-0128-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
322,2500000637,BUMETANIDE 1 MG PO TABS,60687-384-25,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
323,2500000637,BUMETANIDE 2 MG PO TABS,0185-0130-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
324,2500000250,BUPIVACAINE HCL (PF) 0.25 % IJ SOLN,55150-168-30,,40.0,1  x 30 mL Vial,Ronald Reagan UCLA Medical Center,2019
325,2500000636,BUPIVACAINE HCL (PF) 0.5 % IJ SOLN,0409-1162-02,J3490,40.0,1  x 30 mL Vial,Ronald Reagan UCLA Medical Center,2019
326,2500000636,BUPIVACAINE HCL (PF) 0.75 % IJ SOLN,55150-172-30,J3490,40.0,1  x 30 mL Vial,Ronald Reagan UCLA Medical Center,2019
327,2500000636,BUPIVACAINE HCL 0.5 % IJ SOLN,0409-1163-01,J3490,40.0,1  x 50 mL Vial,Ronald Reagan UCLA Medical Center,2019
328,2500000636,BUPIVACAINE IN DEXTROSE 0.75-8.25 % IT SOLN,0409-3613-01,J3490,110.0,1  x 2 mL Ampule,Ronald Reagan UCLA Medical Center,2019
329,2500000250,BUPIVACAINE-EPINEPHRINE (PF) 0.25% -1:200000 IJ SOLN,0409-9042-01,,40.0,1  x 10 mL Vial,Ronald Reagan UCLA Medical Center,2019
330,2500000636,BUPIVACAINE-EPINEPHRINE (PF) 0.5% -1:200000 IJ SOLN,0409-9045-17,J7999,40.0,1  x 30 mL Vial,Ronald Reagan UCLA Medical Center,2019
331,2500000250,BUPIVACAINE-EPINEPHRINE (PF) 0.75% -1:200000 IJ SOLN,63323-460-37,,40.0,1  x 30 mL Vial,Ronald Reagan UCLA Medical Center,2019
332,2500000637,BUPRENORPHINE HCL 2 MG SL SUBL,R0054-0176-13,,8.0,1 each,Ronald Reagan UCLA Medical Center,2019
333,2500000637,BUPRENORPHINE HCL 8 MG SL SUBL,R0054-0177-13,,8.0,1 each,Ronald Reagan UCLA Medical Center,2019
334,2500000637,BUPROPION HCL 100 MG PO TABS,51079-944-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
335,2500000637,BUPROPION HCL 75 MG PO TABS,51079-943-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
336,2500000637,BUPROPION HCL ER (SR) 100 MG PO TB12,68084-697-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
337,2500000637,BUPROPION HCL ER (SR) 150 MG PO TB12,68084-708-25,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
338,2500000637,BUPROPION HCL ER (XL) 150 MG PO TB24,60687-312-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
339,2500000637,BUPROPION HCL ER (XL) 300 MG PO TB24,68084-252-21,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
340,2500000637,BUSPIRONE HCL 10 MG PO TABS,R16729-202-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
341,2500000637,BUSPIRONE HCL 15 MG PO TABS,0378-1165-91,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
342,2500000637,BUSPIRONE HCL 5 MG PO TABS,R68382-180-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
343,2500000636,BUSULFAN 6 MG/ML IV SOLN,25021-241-10,J0594,789.488,1  x 10 mL Vial,Ronald Reagan UCLA Medical Center,2019
344,2500000636,BUTORPHANOL TARTRATE 2 MG/ML IJ SOLN,0409-1626-01,J0595,45.0,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
345,2500001636,C1 ESTERASE INHIBITOR (HUMAN) 500 UNITS IV KIT,63833-825-02,J0597,7380.0,1 each,Ronald Reagan UCLA Medical Center,2019
346,2500000636,CABAZITAXEL 60 MG/1.5ML IV SOLN,0024-5824-11,-1,29432.07,1 each,Ronald Reagan UCLA Medical Center,2019
347,2500000636,CAFFEINE CITRATE 60 MG/3ML IV SOLN,51754-0500-1,J0706,40.0,1  x 3 mL Vial,Ronald Reagan UCLA Medical Center,2019
348,2500000637,CALAMINE EX LOTN,0395-0413-96,,6.85,1  x 177 mL Bottle,Ronald Reagan UCLA Medical Center,2019
349,2500000637,CALCITONIN (SALMON) 200 UNIT/ACT NA SOLN,60505-0823-6,,34.0,1  x 3.7 mL Bottle,Ronald Reagan UCLA Medical Center,2019
350,2500000637,CALCITONIN (SALMON) 200 UNIT/ML IJ SOLN,67457-675-02,J0630,7353.45,1  x 2 mL Vial,Ronald Reagan UCLA Medical Center,2019
351,2500000637,CALCITRIOL 0.25 MCG PO CAPS,60687-345-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
352,2500000637,CALCITRIOL 0.5 MCG PO CAPS,R69452-208-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
353,2500000636,CALCITRIOL 1 MCG/ML IV SOLN,17478-931-01,J0636,40.0,1  x 1 mL Ampule,Ronald Reagan UCLA Medical Center,2019
354,2500000637,CALCITRIOL 1 MCG/ML PO SOLN,0054-3120-41,,168.725,15 mL,Ronald Reagan UCLA Medical Center,2019
355,2500000637,CALCIUM ACETATE 667 MG PO CAPS,68084-479-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
356,2500000637,CALCIUM CARBONATE ANTACID 1250 MG/5ML PO SUSP,0054-3117-63,,16.25,500 mL,Ronald Reagan UCLA Medical Center,2019
357,2500000637,CALCIUM CARBONATE ANTACID 500 MG PO CHEW,R24385-485-47,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
358,2500000250,CALCIUM CHLORIDE 10 % IV SOLN,69374-913-10,,40.0,1  x 10 mL Syringe,Ronald Reagan UCLA Medical Center,2019
359,2500000636,CALCIUM DISODIUM VERSENATE 1 GM/5ML IJ SOLN,99207-240-05,J0600,16156.398,1  x 5 mL Ampule,Ronald Reagan UCLA Medical Center,2019
360,2500000637,CALCIUM GLUCONATE (ANTIDOTE) 2.5 % EX GEL,35181-7303-32,,67.5,1  x 25 g Tube,Ronald Reagan UCLA Medical Center,2019
361,2500000636,CALCIUM GLUCONATE 10 % IV SOLN,63323-360-19,J0610,40.0,1  x 10 mL Vial,Ronald Reagan UCLA Medical Center,2019
362,2500000636,CANAKINUMAB 150 MG SC SOLR,0078-0582-61,J0638,48165.03,1 each,Ronald Reagan UCLA Medical Center,2019
363,2500000250,CANDIDA ALBICANS SKN TST ANTGN ID SOLN,59584-138-01,,660.52,1  x 1 mL Vial,Ronald Reagan UCLA Medical Center,2019
364,2500000636,CANGRELOR TETRASODIUM 50 MG IV SOLR,10122-620-10,C9460,2709.52,1 each,Ronald Reagan UCLA Medical Center,2019
365,2500000636,CAPECITABINE 150 MG PO TABS,0093-7473-06,J8520,4.89,1 each,Ronald Reagan UCLA Medical Center,2019
366,2500000636,CAPECITABINE 500 MG PO TABS,0093-7474-89,J8521,11.715,1 each,Ronald Reagan UCLA Medical Center,2019
367,2500000637,CAPTOPRIL 100 MG PO TABS,R0781-8080-01,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
368,2500000637,CAPTOPRIL 12.5 MG PO TABS,51079-863-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
369,2500000637,CAPTOPRIL 25 MG PO TABS,51079-864-20,,4.0,1 each,Ronald Reagan UCLA Medical Center,2019
370,2500000637,CAPTOPRIL 50 MG PO TABS,0143-1173-01,,4.275,1 each,Ronald Reagan UCLA Medical Center,2019
371,2500000250,CARBACHOL 0.01 % IO SOLN,0065-0023-15,,40.0,1  x 1.5 mL Vial,Ronald Reagan UCLA Medical Center,2019
