,Charge Code,Description,CPT4 Code,Price,Hospital,Year
281,318199220008,INJ THERAPY IV PUSH INI DRUG,96374,268.0,Rideout Memorial Hospital,2019
282,318199220009,INJ THER IV PUS EA ADL NEW SQ,96375,268.0,Rideout Memorial Hospital,2019
283,318199220010,INJ THERAPY SAME DRG EA  ADDL,96376,268.0,Rideout Memorial Hospital,2019
284,318199220014,IMMUNIZATION 1 VACCINE,90471,146.0,Rideout Memorial Hospital,2019
285,318199220015,IMMUNIZATION EA  ADDL VACCINE,90472,146.0,Rideout Memorial Hospital,2019
286,318199220016,ADMIN OF INFLUENZA VACCINE,G0008,146.0,Rideout Memorial Hospital,2019
287,318199220017,ADMIN OF PNEUMOVAX,G0009,146.0,Rideout Memorial Hospital,2019
288,318199220018,DIRECT ADMIT TO OBSERVATION,G0379,241.0,Rideout Memorial Hospital,2019
289,318199220019,OBS DISCHARGE,99217,85.0,Rideout Memorial Hospital,2019
290,318199244440,RMH 3 EAST OBSERVATION,G0378,161.0,Rideout Memorial Hospital,2019
291,318199400100,INTUBATION,31500,1429.0,Rideout Memorial Hospital,2019
292,318199400101,BRONCHOSCOPSY,31622,4730.0,Rideout Memorial Hospital,2019
293,318199400102,CHEST TUBE PLACEMENT,32550,6813.0,Rideout Memorial Hospital,2019
294,318199400103,THORACENTESIS W/O IMAGING GUIDANCE,32554,1444.0,Rideout Memorial Hospital,2019
295,318199400104,CENTRAL LINE PLACEMENT 5 YRS AND >,36556,3441.0,Rideout Memorial Hospital,2019
296,318199400105,PICC LINE INSERTION W/O IMAG 5 YRS AND >,36569,2876.0,Rideout Memorial Hospital,2019
297,318199400106,PARACENTESIS W/O IMAGING GUIDANCE,49082,4663.0,Rideout Memorial Hospital,2019
298,318199400107,LUMBAR PUNCTURE,62270,2052.0,Rideout Memorial Hospital,2019
299,318199400109,THORANCENTESIS W/ IMAGING GUIDANCE,32555,1801.0,Rideout Memorial Hospital,2019
300,318199400110,ARTERIAL LINE PLACEMENT,,3441.0,Rideout Memorial Hospital,2019
301,318199400111,PARACENTESIS W/ IMAGING GUIDANCE,49083,4901.0,Rideout Memorial Hospital,2019
302,353035160000,LIFESAVER BABY TRAINING,,499.0,Rideout Memorial Hospital,2019
303,353035160010,NEWBORN HEARING SCREEN NB NURS,92551,335.0,Rideout Memorial Hospital,2019
304,353035160116,HEEL STICK,36416,22.0,Rideout Memorial Hospital,2019
305,353099366000,NURSERY LEVEL 1,,3619.0,Rideout Memorial Hospital,2019
306,353099366024,RMH NURSERY PEDIATRICS,,4642.0,Rideout Memorial Hospital,2019
307,353099366034,NURSERY LEVEL 2,,7241.0,Rideout Memorial Hospital,2019
308,353099366660,FMC NURSERY OBSERVATION,,151.0,Rideout Memorial Hospital,2019
309,353099900001,IV INFUSION HYDRATION 1ST HR,96360,497.0,Rideout Memorial Hospital,2019
310,353099900002,IV INFUSION HYDRAT EA ADDL HR,96361,301.0,Rideout Memorial Hospital,2019
311,353099900003,INFUSION THERAPY 1ST HR,96365,753.0,Rideout Memorial Hospital,2019
312,353099900004,INFUSION THERAPY EA ADDL HR,96366,497.0,Rideout Memorial Hospital,2019
313,353099900005,INFUS THER ADDL SEQ INF 1HR,96367,497.0,Rideout Memorial Hospital,2019
314,353099900006,INFUSION THERAPY CONCURRENT,96368,497.0,Rideout Memorial Hospital,2019
315,353099900007,INJ THERAPY SUBQ/IM,96372,151.0,Rideout Memorial Hospital,2019
316,353099900008,INJ THERAPY IV PUSH INIT DRUG,96374,268.0,Rideout Memorial Hospital,2019
317,353099900009,INJ THER IV PUSH EA ADDL SEQ,96375,268.0,Rideout Memorial Hospital,2019
318,353099900010,INJ THER SAME DRUG EA ADDL,96376,268.0,Rideout Memorial Hospital,2019
319,353099900012,IMMUNIZATION 1 VACCINE,90471,146.0,Rideout Memorial Hospital,2019
320,353099900013,IMMUNIZATION EA ADDL VACCINE,90472,146.0,Rideout Memorial Hospital,2019
321,353099900016,CIRCUMCISION,,3237.0,Rideout Memorial Hospital,2019
322,353099900017,LUMBAR PUNCTURE,62270,2052.0,Rideout Memorial Hospital,2019
323,353099900018,INTUBATION,31500,1429.0,Rideout Memorial Hospital,2019
324,353099900019,NEWBORN RESUSCITATION,99465,2625.0,Rideout Memorial Hospital,2019
325,353099900020,UMBILICAL VENOUS CATH,36510,1490.0,Rideout Memorial Hospital,2019
326,353099900021,BLOOD PUSH TRANSFUSION 1 UNIT,36440,2763.0,Rideout Memorial Hospital,2019
327,353099900022,TRANSFUSION BLOOD 1 UNIT,36430,2763.0,Rideout Memorial Hospital,2019
328,353099900023,TRANSFUSION BLOOD 2 UNIT,36430,3001.0,Rideout Memorial Hospital,2019
329,353099900024,TRANSFUSION BLOOD 3 UNIT,36430,3239.0,Rideout Memorial Hospital,2019
330,353099900025,TRANSFUSION BLOOD 4 UNIT,36430,3478.0,Rideout Memorial Hospital,2019
331,353099900026,TRANSFUSION BLOOD 5 UNIT,36430,3728.0,Rideout Memorial Hospital,2019
332,353099900027,TRANSFUSION BLOOD 6 UNIT,36430,3954.0,Rideout Memorial Hospital,2019
333,353099900028,ORAL OR NASOGASTRIC TUBE PLACEMENT,43752,447.0,Rideout Memorial Hospital,2019
334,353099900029,CHEST TUBE,32550,6813.0,Rideout Memorial Hospital,2019
335,353099900030,"EAR OR PULSE OX FOR OXYGEN SATS, SINGLE",94760,144.0,Rideout Memorial Hospital,2019
336,353099900031,"EAR OR PULSE OX FOR OXYGEN SATS,MULTIPLE",94761,268.0,Rideout Memorial Hospital,2019
337,353099900032,EAR OR PULSE OX FOR CONTINUOUS O2 SATS,94762,381.0,Rideout Memorial Hospital,2019
338,353099900034,NURSERY LEVEL 2,,7241.0,Rideout Memorial Hospital,2019
339,353099900035,FINE NEEDLE ASPIRATION W/OIMAGE1STLESION,10021,4533.0,Rideout Memorial Hospital,2019
340,353099900036,"CAR SEAT/BED TEST 60 MINUTES, NEONATE",94780,86.0,Rideout Memorial Hospital,2019
341,353099900037,"CAR SEAT/BED TEST ADD'L 30MINS,NEONATE",94781,0.0,Rideout Memorial Hospital,2019
342,401014000100,ESOPHAGOSCOPY R/F DX W/WO COLL,,1928.0,Rideout Memorial Hospital,2019
343,401014000101,ESOPHAGOSCOPY R/F W/REM FB,,1928.0,Rideout Memorial Hospital,2019
344,401014000154,LAC RPR INT SCALP > 30.0CM,,1425.0,Rideout Memorial Hospital,2019
345,401014000200,UP GI ENDOSCOPY DX W/WO COLL,,1928.0,Rideout Memorial Hospital,2019
346,401014000201,UP GI ENDOSCOPY W/RMVL FB,,1928.0,Rideout Memorial Hospital,2019
347,401014000220,BLOOD ALCOHOLS,,25.0,Rideout Memorial Hospital,2019
348,401014000312,SART RN CANCELLATION,,377.0,Rideout Memorial Hospital,2019
349,401014000313,SEXUAL ASSAULT EXAMINATION,99285,1804.0,Rideout Memorial Hospital,2019
350,401014000314,SUSP/LIMITED SEXUAL ASSLT EXAM,99285,984.0,Rideout Memorial Hospital,2019
351,401014000315,TRAUMA LEVEL III ACTIVATION W/ED LEVEL,,5939.0,Rideout Memorial Hospital,2019
352,401014000453,OBSERVATION PER HOUR,G0378,161.0,Rideout Memorial Hospital,2019
353,401014000620,ER FACILITY FEE LEVEL 1,9928125,229.0,Rideout Memorial Hospital,2019
354,401014000628,ER FACILITY FEE LEVEL 2,9928225,438.0,Rideout Memorial Hospital,2019
355,401014000636,ER FACILITY FEE LEVEL 3,9928325,601.0,Rideout Memorial Hospital,2019
356,401014000644,ER FACILITY FEE LEVEL 4,9928425,1141.0,Rideout Memorial Hospital,2019
357,401014000652,ER FACILITY FEE LEVEL 5,9928525,2002.0,Rideout Memorial Hospital,2019
358,401014000654,CRITICAL CARE -ADD'L 30 MINUTE,99292,1265.0,Rideout Memorial Hospital,2019
359,401014000655,CRITICAL CARE 30-74 MINUTES,99291,2525.0,Rideout Memorial Hospital,2019
360,401014000700,EKG TRACING ONLY,93005,284.0,Rideout Memorial Hospital,2019
361,401014000701,RHYTHM ECG TRACING ONLY,93041,199.0,Rideout Memorial Hospital,2019
362,401014000702,INF THERAPY 1ST HR,96365,753.0,Rideout Memorial Hospital,2019
363,401014000703,IV START W/O DRUG ADMIN,,269.0,Rideout Memorial Hospital,2019
364,401014000704,INJ THERAPY IV PUSH INITIAL,96374,268.0,Rideout Memorial Hospital,2019
365,401014000705,IV INF HYDRATION INI 1HR,96360,497.0,Rideout Memorial Hospital,2019
366,401014000706,INF THERAPY EACH ADDL HR,96366,497.0,Rideout Memorial Hospital,2019
367,401014000707,INF THER ADDL SQ INF 1HR,96367,497.0,Rideout Memorial Hospital,2019
368,401014000708,INF THERAPY CONCURRENT,96368,497.0,Rideout Memorial Hospital,2019
369,401014000710,INJ THER SAME DRG ADDL,96376,268.0,Rideout Memorial Hospital,2019
370,401014000711,IV INF HYDRATION EA ADDL HR,96361,301.0,Rideout Memorial Hospital,2019
371,401014000751,INSJ NON-NDWELLG BLDR CATH,,182.0,Rideout Memorial Hospital,2019
372,401014000752,INS TEMP NDWELG BLDR CATH SMP,,182.0,Rideout Memorial Hospital,2019
373,401014000803,MOD SEDATION <5YRS SAME PHYS,99151,120.0,Rideout Memorial Hospital,2019
374,401014000808,MOD SEDATION <5YRS OTHR PHYS,99155,120.0,Rideout Memorial Hospital,2019
375,401014000809,MOD SEDATION 5YRS> OTHR PHYS,99156,120.0,Rideout Memorial Hospital,2019
376,401014000810,MOD SED SAME PHYS EA ADL 15MIN,99153,120.0,Rideout Memorial Hospital,2019
377,401014000811,MOD SED OTHR PHYS EA ADL 15MN,99157,149.0,Rideout Memorial Hospital,2019
378,401014000856,IRRIJET WOUND CARE,,116.0,Rideout Memorial Hospital,2019
379,401014000860,TRAUMA LEVEL III ACTIVATION W/CC,G0390,14469.0,Rideout Memorial Hospital,2019
380,401014000869,LAC RPR SMPL SCALP <2.5CM,,570.0,Rideout Memorial Hospital,2019
381,401014000870,LAC RPR SMPL SCALP 2.6-7.5CM,,670.0,Rideout Memorial Hospital,2019
382,401014000872,LAC RPR SMPL FACE 2.6-5.0CM,,670.0,Rideout Memorial Hospital,2019
383,401014000873,REMVL SK TGS MLT FIB ANY AREA,,227.0,Rideout Memorial Hospital,2019
384,401014000880,PUNCTR ASP ABSCESS HEM BLA CY,,700.0,Rideout Memorial Hospital,2019
385,401014000882,I&D ASCESS COMPLICATED/MULTI,,700.0,Rideout Memorial Hospital,2019
386,401014000883,I&D ABSCESS SIMPLE OR SINGLE,,700.0,Rideout Memorial Hospital,2019
387,401014000885,ACNE MARSUP,,331.0,Rideout Memorial Hospital,2019
388,401014000887,EVAC SUBUNGUAL HEM,,282.0,Rideout Memorial Hospital,2019
389,401014000889,BURN 1ST DEGREE,,351.0,Rideout Memorial Hospital,2019
390,401014000890,BURN 2ND DEGREE DEBRIDE-MED,,603.0,Rideout Memorial Hospital,2019
391,401014000891,AVULSION NAIL PLATE-SIMP,,479.0,Rideout Memorial Hospital,2019
392,401014000892,BURN 2ND DEGREE DEBRIDE-SM,,479.0,Rideout Memorial Hospital,2019
393,401014000894,BURN LARGE,,722.0,Rideout Memorial Hospital,2019
394,401014000898,FB REM VAGINA,,3883.0,Rideout Memorial Hospital,2019
395,401014000900,THROMBOLYSS CER VES IV INF,,776.0,Rideout Memorial Hospital,2019
396,401014000901,LAC RPR CPLX FACE EA ADL <5CM,,799.0,Rideout Memorial Hospital,2019
397,401014000902,LAC RPR CPLX SCALP 1.1-2.5CM,,710.0,Rideout Memorial Hospital,2019
398,401014000904,LAC RPR INT FACE <2.5CM,,570.0,Rideout Memorial Hospital,2019
399,401014000905,"SMPL RPR WUND SLP,NK,TK <2.5CM",,508.0,Rideout Memorial Hospital,2019
400,401014000906,LAC RPR INT SCALP <2.5CM,,570.0,Rideout Memorial Hospital,2019
401,401014000907,LAC RPR SMPL FACE <2.5CM,,570.0,Rideout Memorial Hospital,2019
402,401014000908,LAC RPR INT FACE 2.6-5.0CM,,640.0,Rideout Memorial Hospital,2019
403,401014000909,LAC RPR CPLX FACE 2.6-7.5CM,,713.0,Rideout Memorial Hospital,2019
404,401014000910,LAC RPR INT NECK <2.5CM,,570.0,Rideout Memorial Hospital,2019
405,401014000911,LAC RPR SMPL SLP 2.6CM-7.6CM,,500.0,Rideout Memorial Hospital,2019
406,401014000912,LAC RPR INT FACE 5.1-7.5CM,,713.0,Rideout Memorial Hospital,2019
407,401014000913,LAC RPR INT FACE 7.6-12.5CM,,783.0,Rideout Memorial Hospital,2019
408,401014000914,LAC RPR INT NECK 7.6-12.5CM,,783.0,Rideout Memorial Hospital,2019
409,401014000915,LAC RPR INT NECK 2.6-7.5CM,,670.0,Rideout Memorial Hospital,2019
410,401014000916,LAC RPR INT NECK 12.6-20.0CM,,1066.0,Rideout Memorial Hospital,2019
411,401014000917,LAC RPR SMPL FACE 12.6-20.0CM,,1066.0,Rideout Memorial Hospital,2019
412,401014000918,LAC RPR SMPL SCALP 12.6-20.0CM,,929.0,Rideout Memorial Hospital,2019
413,401014000919,LAC RPR SMP FACE 20.1CM-30.0CM,,1476.0,Rideout Memorial Hospital,2019
414,401014000920,LAC RPR SMPL FACE >30.0CM,,1800.0,Rideout Memorial Hospital,2019
415,401014000921,LAC RPR INT NECK 20.1CM-30.0CM,,1476.0,Rideout Memorial Hospital,2019
416,401014000922,LAC RPR INT NECK >30.0CM,,1800.0,Rideout Memorial Hospital,2019
417,401014000923,LAC RPR INT FACE 12.6CM-20.0CM,,1066.0,Rideout Memorial Hospital,2019
418,401014000924,LAC RPR INT FACE 20.1CM-30.CM,,1476.0,Rideout Memorial Hospital,2019
419,401014000925,LAC RPR INT FACE >30.0CM,,1800.0,Rideout Memorial Hospital,2019
420,401014000927,CENT VENOUS CATH PLCMT,,3647.0,Rideout Memorial Hospital,2019
421,401014000931,VERT BODY FX,,920.0,Rideout Memorial Hospital,2019
422,401014000937,SHLDR DISLC W/MANIP W/O ANES,,739.0,Rideout Memorial Hospital,2019
423,401014000941,ELBOW DISLC W/O ANES,,739.0,Rideout Memorial Hospital,2019
424,401014000942,RADIAL HEAD SUBLUX,,739.0,Rideout Memorial Hospital,2019
425,401014000947,RADIAL/ULNAR SHAFT FX,,739.0,Rideout Memorial Hospital,2019
426,401014000957,PHAL FX DISTAL,,739.0,Rideout Memorial Hospital,2019
427,401014000963,DISTAL FEMUR FX,,920.0,Rideout Memorial Hospital,2019
428,401014000967,PATELLA DISLOC,,739.0,Rideout Memorial Hospital,2019
429,401014000972,ANKLE DISLOC,,739.0,Rideout Memorial Hospital,2019
430,401014000982,TARSAL BONE DISLOC,,920.0,Rideout Memorial Hospital,2019
431,401014000987,METATARSAL PHAL JT DL,,739.0,Rideout Memorial Hospital,2019
432,401014000989,ELBOW DISLOC W/ANES,,3838.0,Rideout Memorial Hospital,2019
433,401014000991,SHLDR DISLOC W/ANES,,3838.0,Rideout Memorial Hospital,2019
434,401014000992,TIB/FIB SHAFT,,11441.0,Rideout Memorial Hospital,2019
435,401014000994,PATELLA DISLOC W/ANES,,8518.0,Rideout Memorial Hospital,2019
436,401014000997,TUBE THORACOSTOMY,,1193.0,Rideout Memorial Hospital,2019
437,401014001000,THORACNTS PNCTR PLEURAL CAV,,1061.0,Rideout Memorial Hospital,2019
438,401014001005,LARYNOSCOPY DIR OP W/FB REM,,7160.0,Rideout Memorial Hospital,2019
439,401014001007,ENDOTRACHEAL INTUB,,1348.0,Rideout Memorial Hospital,2019
440,401014001010,G-TUBE CHANGE,,823.0,Rideout Memorial Hospital,2019
441,401014001011,FB REM ANUS/RCTM ANOSCPY,,3372.0,Rideout Memorial Hospital,2019
442,401014001018,I/D BARTHOLIN ABSCESS,,1053.0,Rideout Memorial Hospital,2019
443,401014001019,INJ SGL MUL 1/2 MUSCLES,,843.0,Rideout Memorial Hospital,2019
444,401014001020,ARTHROCENTESIS/ASPIR/INJ MJR,,843.0,Rideout Memorial Hospital,2019
445,401014001021,ARTHROCENTESIS ASPIR INJ INTER,,843.0,Rideout Memorial Hospital,2019
446,401014001022,ARTHROCENTESIS ASPIR INJ SMALL,,843.0,Rideout Memorial Hospital,2019
447,401014001023,LUMBAR PUNCTURE,,2052.0,Rideout Memorial Hospital,2019
448,401014001027,TMJ DISLOC CLSD TRMNT,,757.0,Rideout Memorial Hospital,2019
449,401014001034,ANOSCOPY DIAG W/WO COLLECTION,,289.0,Rideout Memorial Hospital,2019
450,401014001035,FB REM MOUTH SMPL,,289.0,Rideout Memorial Hospital,2019
451,401014001037,REM IMPACTED CERUMEN,,289.0,Rideout Memorial Hospital,2019
452,401014001039,LAC RPR INT SCALP >30.CM,,1800.0,Rideout Memorial Hospital,2019
453,401014001040,PERITONEAL LAVAGE,,7629.0,Rideout Memorial Hospital,2019
454,401014001045,INCISION AND REMOVAL OF FB SUBCUT SIMPLE,,700.0,Rideout Memorial Hospital,2019
455,401014001046,LAC RPR SMPL SCALP 7.6-12.5CM,,713.0,Rideout Memorial Hospital,2019
456,401014001047,LAC RPR SMPL SCALP 20.1-30.0CM,,1186.0,Rideout Memorial Hospital,2019
457,401014001048,LAC RPR SMPL FACE 5.1-7.5CM,,713.0,Rideout Memorial Hospital,2019
458,401014001049,LAC RPR SMPL FACE 7.6-12.5CM,,783.0,Rideout Memorial Hospital,2019
459,401014001050,LAC RPR INT SCALP 2.6-7.5CM,,713.0,Rideout Memorial Hospital,2019
460,401014001051,LAC RPR INT SCALP 7.6-12.5CM,,783.0,Rideout Memorial Hospital,2019
461,401014001052,LAC RPR INT SCALP 12.6-20.0CM,,855.0,Rideout Memorial Hospital,2019
462,401014001053,LAC RPR INT SCALP 20.1-30.0CM,,1186.0,Rideout Memorial Hospital,2019
463,401014001054,FB REM MUSCLE SMPL,,1534.0,Rideout Memorial Hospital,2019
464,401014001055,FB REM NASAL,,289.0,Rideout Memorial Hospital,2019
465,401014001056,ANTERIOR NASAL HEM SMPL,,622.0,Rideout Memorial Hospital,2019
466,401014001057,POST NASAL HEM,,775.0,Rideout Memorial Hospital,2019
467,401014001058,ANTERIOR NASAL HEM CMPLX,,622.0,Rideout Memorial Hospital,2019
468,401014001059,FB REM CORNEAL EXT W/O SLMP,,849.0,Rideout Memorial Hospital,2019
469,401014001060,FB REM CORNEAL EXT W/SLIT,,849.0,Rideout Memorial Hospital,2019
470,401014001061,FB REM AUD CNL EXT W/O ANES,,289.0,Rideout Memorial Hospital,2019
471,401014009004,IMMUNIZATION EA ADDL VACCINE,90472,146.0,Rideout Memorial Hospital,2019
472,401014009005,ADMIN OF INFLUENZA VACCINE,G0008,146.0,Rideout Memorial Hospital,2019
473,401014009006,ADMIN OF PNEUMOVAX,G0009,146.0,Rideout Memorial Hospital,2019
474,401014009007,DIRECT ADMIT TO OBSERVATION,G0379,241.0,Rideout Memorial Hospital,2019
475,401014074300,CLSD TRTMNT METCRPL FX W/O MN,,799.0,Rideout Memorial Hospital,2019
476,401014074301,CLSD TRTMNT METCRPL FX W/MNP,,799.0,Rideout Memorial Hospital,2019
477,401014074638,STRAPPING SHOULDER,,280.0,Rideout Memorial Hospital,2019
478,401014074641,CO2 MONITORING E/R,94770,554.0,Rideout Memorial Hospital,2019
479,401014074644,INJ THERAPY SUBQ/IM,96372,151.0,Rideout Memorial Hospital,2019
480,401014074645,INJ THER IV PUSH EA ADDL SEQ,96375,268.0,Rideout Memorial Hospital,2019
481,401014074646,MODERATE SEDATION ER,99152,1098.0,Rideout Memorial Hospital,2019
482,401014074647,TPA INFUSION E/R,92977,1411.0,Rideout Memorial Hospital,2019
483,401014074648,LONG ARM SPLINT APPLICATION ER,,640.0,Rideout Memorial Hospital,2019
484,401014074649,SHORT ARM SPLINT APPL E/R,,640.0,Rideout Memorial Hospital,2019
485,401014074650,LONG LEG SPLINT APPL E/R,,1018.0,Rideout Memorial Hospital,2019
486,401014074651,SHORT LEG SPLINT APPL E/R,,1018.0,Rideout Memorial Hospital,2019
487,401014074652,FINGER SPLINT APPLICATION E/R,,640.0,Rideout Memorial Hospital,2019
488,401014074653,GSTR INTUBAJ & ASPIR/LVG,,676.0,Rideout Memorial Hospital,2019
489,401014074654,IMMUNIZATION 1 VACCINE,90471,146.0,Rideout Memorial Hospital,2019
490,401014074655,HEART LUNG RESUSCITATION E/R,92950,2534.0,Rideout Memorial Hospital,2019
491,401014075000,I & D PILONIDAL CYST SIMPLE,,339.0,Rideout Memorial Hospital,2019
492,401014075001,I & R FB SUBQ TISSUE COMP,,2996.0,Rideout Memorial Hospital,2019
493,401014075002,I & D HEMATOMA,,3034.0,Rideout Memorial Hospital,2019
494,401014075003,DBRIDE OPN WND 1ST 20 SQCM/OR<,97597,700.0,Rideout Memorial Hospital,2019
495,401014075004,DEBRIDEMENT SKIN & SUBQ TISSUE,,700.0,Rideout Memorial Hospital,2019
496,401014075005,SHAV SKIN LSN 1 T/A/L 0.5CM<,,285.0,Rideout Memorial Hospital,2019
497,401014075006,SHAV SKN LSN 1 T/A/L 0.6-1.0CM,,285.0,Rideout Memorial Hospital,2019
498,401014075007,SHAV SKN LSN 1 T/A/L 1.1-2.0CM,,285.0,Rideout Memorial Hospital,2019
499,401014075008,SHAV SKN LSN T/A/L >2.0CM,,428.0,Rideout Memorial Hospital,2019
500,401014075009,DBRIDE OPN WND EA ADDL 20 SQCM,97598,930.0,Rideout Memorial Hospital,2019
501,401014075020,EXCISION OF SEBACIOUS CYST,,1244.0,Rideout Memorial Hospital,2019
502,401014075070,CLSD TRTMNT HIP DIS RQ ANES,,447.0,Rideout Memorial Hospital,2019
503,401014075089,STRAPPING ELBOW/WRIST,,280.0,Rideout Memorial Hospital,2019
504,401014075134,CARDIOVERSION,92960,1392.0,Rideout Memorial Hospital,2019
505,401014075140,DRAINAGE OF MOUTH LESION,,425.0,Rideout Memorial Hospital,2019
506,401014075141,DRAINAGE OF GUM LESION,,425.0,Rideout Memorial Hospital,2019
507,401014075142,CATHETERIZE FOR URINE SPEC,P9612,2651.0,Rideout Memorial Hospital,2019
508,401014075143,I&D VULVA/PRNL ABSC,,467.0,Rideout Memorial Hospital,2019
509,401014075151,TRANSFUSION BLOOD 1 UNIT,,2763.0,Rideout Memorial Hospital,2019
510,401014075152,TRANSFUSION BLOOD 2 UNIT,,2831.0,Rideout Memorial Hospital,2019
511,401014075153,TRANSFUSION BLOOD 3 UNIT,,3056.0,Rideout Memorial Hospital,2019
512,401014075154,TRANSFUSION BLOOD 4 UNIT,,3281.0,Rideout Memorial Hospital,2019
513,401014075155,TRANSFUSION BLOOD 5 UNIT,,3517.0,Rideout Memorial Hospital,2019
514,401014075156,TRANSFUSION BLOOD 6 UNIT,,3730.0,Rideout Memorial Hospital,2019
515,401014075157,TRT CLSD DISTAL RAD FX W/MANIP,,7349.0,Rideout Memorial Hospital,2019
516,401014075158,ANKLE STRAPPING,,251.0,Rideout Memorial Hospital,2019
517,401014075159,REMOVE FOREIGN BODY FROM DEEP PENILE TIS,,2983.0,Rideout Memorial Hospital,2019
518,401014075160,KNEE STRAPPING,,119.0,Rideout Memorial Hospital,2019
519,401014075161,TOES STRAPPING,,119.0,Rideout Memorial Hospital,2019
520,401014075162,UPPERARM AND FOREARM STRAPPING,,251.0,Rideout Memorial Hospital,2019
521,401014075164,HAND OR FINGER STRAPPING,,71.0,Rideout Memorial Hospital,2019
522,401014075165,PICC LINE INSERTION 5 YRS AND >,,2876.0,Rideout Memorial Hospital,2019
523,401014075166,NJX ANES TRIGEMINAL NRV ANY DIV/BRANCH,,414.0,Rideout Memorial Hospital,2019
524,401014075167,INCISION OF ANAL ABSESS,,914.0,Rideout Memorial Hospital,2019
525,401014075168,ABDOMINAL PARACENTESIS W/O IMAGING,,896.0,Rideout Memorial Hospital,2019
526,401014075169,TREAT HIP DISLOCATION,,2033.0,Rideout Memorial Hospital,2019
527,401014075170,ABD PARACENTESIS W/IMAGING,,896.0,Rideout Memorial Hospital,2019
528,401014075171,TREATMENT HIP DISLOCATION W/O ANESTHESIA,,730.0,Rideout Memorial Hospital,2019
529,401014075172,"MANIPULATION,EA FINGER JOINT W/ANESTHESA",,1918.0,Rideout Memorial Hospital,2019
530,401014075173,TREAT BIG TOE FRACTURE,,373.0,Rideout Memorial Hospital,2019
531,401014075174,CLOSED TREATMENT OF ULNAR STYLOID FX,,408.0,Rideout Memorial Hospital,2019
532,401014075175,"TREAT HIP DISLOCATION, W/O ANESTHESIA",,603.0,Rideout Memorial Hospital,2019
533,401014075176,DX LARYNGOSCOPY EXCL NB,,2105.0,Rideout Memorial Hospital,2019
534,401014075177,TREATMENT OF ANKLE FRACTURE,,1419.0,Rideout Memorial Hospital,2019
535,401014075178,REMOVAL FB EXTERNAL EYE,,4580.0,Rideout Memorial Hospital,2019
