,EAP,Description,Rev Code,IP Price,OP Price,Hospital,Year
246,21000073,HCHG INJECTION ARTHROGRAM WRIST,361,717.0,717.0,Eden Medical Center,2019
247,21000078,HCHG INJECTION ARTHROGRAM HIP WITH ANESTHESIA,361,1982.0,1982.0,Eden Medical Center,2019
248,21000081,HCHG INJECTION ARTHROGRAM ANKLE,361,1613.0,1613.0,Eden Medical Center,2019
249,21000094,HCHG INTUBATION ENDOTRACHEAL,361,1176.0,1176.0,Eden Medical Center,2019
250,21000095,HCHG TRACHEOSTOMY TUBE CHANGE,361,1124.0,1124.0,Eden Medical Center,2019
251,21000099,HCHG BRONCHOSCOPY DIAGNOSTIC,361,5727.0,5727.0,Eden Medical Center,2019
252,21000103,HCHG INSERTION PLEURAL CATHETER,361,7541.0,7541.0,Eden Medical Center,2019
253,21000106,HCHG BIOPSY PLEURA,361,2701.0,2701.0,Eden Medical Center,2019
254,21000108,HCHG PERICARDIOCENTESIS INITIAL,361,2652.0,2652.0,Eden Medical Center,2019
255,21000110,HCHG PACER INSERTION OR REPLACEMENT WITH ELECTRODE ATRI,361,20485.0,20485.0,Eden Medical Center,2019
256,21000111,HCHG PACER INSERTION OR REPLACEMENT WITH ELECTRODE VENT,361,20633.0,20633.0,Eden Medical Center,2019
257,21000112,HCHG PACER INSERTION OR REPLACEMENT WITH ELECTRODE ATRIAL AND VENTRICULAR,361,23818.0,23818.0,Eden Medical Center,2019
258,21000113,HCHG TEMPORARY PACER INSERTION SINGLE,361,10847.0,10847.0,Eden Medical Center,2019
259,21000114,HCHG TEMPORARY PACER INSERTION DUAL,361,606.0,606.0,Eden Medical Center,2019
260,21000115,HCHG PACER GENERATOR ONLY INSERTION OR REPLACEMENT SING,361,13207.0,13207.0,Eden Medical Center,2019
261,21000116,HCHG PACER GENERATOR ONLY INSERTION OR REPLACEMENT DUAL,361,16437.0,16437.0,Eden Medical Center,2019
262,21000117,HCHG PACER GENERATOR UPGRADE SINGLE CHAMBER TO DUAL CHA,361,25979.0,25979.0,Eden Medical Center,2019
263,21000118,HCHG REPOSITION PREV IMP TRNSVNS PACER/ELECTRD,361,10808.0,10808.0,Eden Medical Center,2019
264,21000119,HCHG INSERT 1 TRANSVNS ELECTRODE PACER/IMP DEFIB,361,13874.0,13874.0,Eden Medical Center,2019
265,21000120,HCHG INSERT 2 TRANSVNS ELECTRODE PACER/IMP DEFIB,361,16195.0,16195.0,Eden Medical Center,2019
266,21000121,HCHG REPAIR 1 TRNSVNS ELECTRODE PERM PACER/ICD,361,11624.0,11624.0,Eden Medical Center,2019
267,21000122,HCHG REPAIR 2 TRNSVNS ELECTRODES PERM PACER/ICD,361,2924.0,2924.0,Eden Medical Center,2019
268,21000123,HCHG PACER RELOCATION OF SKIN POCKET,361,9168.0,9168.0,Eden Medical Center,2019
269,21000124,HCHG ICD RELOCATION OF SKIN POCKET,361,9295.0,9295.0,Eden Medical Center,2019
270,21000125,HCHG INSRT ELEC/CAR VN SYS PREV PLCD PCR/ICD GEN,361,24771.0,24771.0,Eden Medical Center,2019
271,21000126,HCHG INSRT ELEC/CAR VN SYS AND PCR/ICD GEN SAME TIME,361,26136.0,26136.0,Eden Medical Center,2019
272,21000127,HCHG LEAD REPOSITION CORONARY SINUS/LV ON PREVIOUSLY IM,361,9156.0,9156.0,Eden Medical Center,2019
273,21000128,HCHG PACER REMOVAL GENERATOR ONLY,361,9603.0,9603.0,Eden Medical Center,2019
274,21000129,HCHG LEAD REMOVAL SINGLE CHAMBER PACER,361,6465.0,6465.0,Eden Medical Center,2019
275,21000130,HCHG LEAD REMOVAL DUAL CHAMBER PACER,361,7280.0,7280.0,Eden Medical Center,2019
276,21000131,HCHG REMOVAL IMP DEFIB PULSE GEN ONLY,361,12765.0,12765.0,Eden Medical Center,2019
277,21000132,HCHG REMOVE SNGL/DUAL IMP DEFIB ELECTRDS TRNSVNS EXT,361,10853.0,10853.0,Eden Medical Center,2019
278,21000136,HCHG THORACIC AA ENDOVASCULAR PROSTHESIS REPAIR WITHOUT SUBCLAVIAN,361,4438.0,4438.0,Eden Medical Center,2019
279,21000146,HCHG INCISION GROIN FOR UNILATERAL ENDOVASCULAR PROSTHESIS,361,5308.0,5308.0,Eden Medical Center,2019
280,21000167,HCHG INTRODUCTION NEEDLE OR INTRACATHETER INTO VEIN,361,290.0,290.0,Eden Medical Center,2019
281,21000168,HCHG INJECTION PSEUDOANEURYSM,361,1616.0,1616.0,Eden Medical Center,2019
282,21000170,HCHG INTRODUCTION CATH SUPERIOR OR INFERIOR VENA CAVA,361,4000.0,4000.0,Eden Medical Center,2019
283,21000171,HCHG SELECTIVE CATH VENOUS SYSTEM FIRST ORDER,361,4853.0,4853.0,Eden Medical Center,2019
284,21000172,HCHG SELECTIVE CATH VENOUS SYSTEM SECOND ORDER,361,5907.0,5907.0,Eden Medical Center,2019
285,21000173,HCHG SELECTIVE CATH RIGHT HEART OR MAIN PULMONARY ARTERY,361,9120.0,9120.0,Eden Medical Center,2019
286,21000174,HCHG SELECTIVE CATH LEFT OR RIGHT PULMONARY ARTERY,361,11036.0,11036.0,Eden Medical Center,2019
287,21000175,HCHG SELECTIVE CATH SEGMENTAL OR SUBSEGMENTAL PULMONARY ARTERY,361,10288.0,10288.0,Eden Medical Center,2019
288,21000176,HCHG SELECTIVE CATH CAROTID OR VERTEBRAL ARTERY,361,2849.0,2849.0,Eden Medical Center,2019
289,21000178,HCHG INTRO NEEDLE INTRACATH UPPR/LOWR EXTR ARTERY,361,3061.0,3061.0,Eden Medical Center,2019
290,21000180,HCHG SELECTIVE CATH AORTA TRANSLUMBAR,361,3394.0,3394.0,Eden Medical Center,2019
291,21000181,HCHG SELECTIVE CATH AORTA,361,4549.0,4549.0,Eden Medical Center,2019
292,21000182,HCHG SELECTIVE CATH THORACIC FIRST ORDER ARTERY,361,6106.0,6106.0,Eden Medical Center,2019
293,21000183,HCHG SELECTIVE CATH THORACIC SECOND ORDER ARTERY,361,5237.0,5237.0,Eden Medical Center,2019
294,21000184,HCHG SELECTIVE CATH THORACIC THIRD ORDER ARTERY,361,8157.0,8157.0,Eden Medical Center,2019
295,21000185,HCHG SELECTIVE CATH THORACIC EACH ADDITIONAL ARTERY,361,3987.0,3987.0,Eden Medical Center,2019
296,21000186,"HCHG SELECTIVE CATH ABDOMINAL, LOWER EXTREMITY, PELVIC FIRST ORDER ARTERY",361,5319.0,5319.0,Eden Medical Center,2019
297,21000187,"HCHG SELECTIVE CATH ABDOMINAL, LOWER EXTREMITY, PELVIC SECOND ORDER ARTERY",361,4995.0,4995.0,Eden Medical Center,2019
298,21000188,"HCHG SELECTIVE CATH ABDOMINAL, LOWER EXTREMITY, PELVIC THIRD ORDER ARTERY",361,5199.0,5199.0,Eden Medical Center,2019
299,21000189,"HCHG SELECTIVE CATH ABDOMINAL, LOWER EXTREMITY, PELVIC EACH ADDITIONAL ARTERY",361,4187.0,4187.0,Eden Medical Center,2019
300,21000193,HCHG SELECTIVE CATH PORTAL VEIN ANY METHOD,361,2829.0,2829.0,Eden Medical Center,2019
301,21000194,HCHG SELECTIVE CATH VENOUS ORGAN BLOOD SAMPLING,361,2846.0,2846.0,Eden Medical Center,2019
302,21000195,HCHG PHOTOPHERESIS,361,9772.0,9772.0,Eden Medical Center,2019
303,21000197,HCHG DECLOT VASCULAR DEVICE WITH THROMBOLYTIC,361,736.0,736.0,Eden Medical Center,2019
304,21000199,HCHG CENTRAL VENOUS CATH INSERTION NON-TUNNELED 5YR OR OLDER,361,3053.0,3053.0,Eden Medical Center,2019
305,21000201,HCHG CV CATHETER INSERTION TUNNELED WITHOUT PORT 5 YR OR OLDER,361,9106.0,9106.0,Eden Medical Center,2019
306,21000203,HCHG CENTRAL VENOUS CATHETER INSERTION TUNNELED WITH PORT 5 YR OR OLDER,361,10826.0,10826.0,Eden Medical Center,2019
307,21000204,HCHG CV ACCESS DEVICE INSERTION TUNNELED REQUIRING 2 CATHETERS W/ 2 SITES W/OUT PORT,361,8809.0,8809.0,Eden Medical Center,2019
308,21000205,HCHG CENTRAL VENOUS ACCESS DEVICE INSERTION TUNNELED REQ 2 CATH W/ 2 SITES WITH PORT,361,7369.0,7369.0,Eden Medical Center,2019
309,21000209,HCHG PICC INSERTION WITH PORT 5 YR OR OLDER,361,9137.0,9137.0,Eden Medical Center,2019
310,21000210,HCHG CENTRAL VENOUS CATHETER REPAIR WITHOUT PORT,361,2769.0,2769.0,Eden Medical Center,2019
311,21000211,HCHG CENTRAL VENOUS ACCESS REPLACEMENT CATH WITH PORT,361,7729.0,7729.0,Eden Medical Center,2019
312,21000212,HCHG CENTRAL VENOUS CATHETER REPLACEMENT NON-TUNNELED,361,3954.0,3954.0,Eden Medical Center,2019
313,21000213,HCHG CENTRAL VENOUS CATHETER REPLACEMENT TUNNELED,361,8507.0,8507.0,Eden Medical Center,2019
314,21000214,HCHG CENTRAL VENOUS CATHETER REPLACEMENT TUNNELED WITH PORT,361,12167.0,12167.0,Eden Medical Center,2019
315,21000217,HCHG REPLACE PICC WO PORT SAME ACCESS W/ S&I,361,2919.0,2919.0,Eden Medical Center,2019
316,21000218,HCHG PICC REPLACEMENT WITH PORT,361,11530.0,11530.0,Eden Medical Center,2019
317,21000219,HCHG CENTRAL VENOUS CATHETER TUNNELED REMOVAL,361,3168.0,3168.0,Eden Medical Center,2019
318,21000220,HCHG CENTRAL VENOUS CATHETER TUNNELED REMOVAL WITH PORT,361,5086.0,5086.0,Eden Medical Center,2019
319,21000221,HCHG REMOVAL PERICATHETER OBSTRUCTIVE MATERIAL,361,5242.0,5242.0,Eden Medical Center,2019
320,21000222,HCHG DECLOT VASCULAR DEVICE MECHANICAL,361,3700.0,3700.0,Eden Medical Center,2019
321,21000223,HCHG CENTRAL VENOUS CATHETER REPOSITIONING UNDER FLUORO,361,3122.0,3122.0,Eden Medical Center,2019
322,21000224,HCHG CENTRAL VENOUS ACCESS INJECTION WITH FLUORO,361,1073.0,1073.0,Eden Medical Center,2019
323,21000225,HCHG ARTERIAL CATHETERIZATION,361,1191.0,1191.0,Eden Medical Center,2019
324,21000231,HCHG OPEN VENOUS ANASTOMOSIS PORTACAVAL,361,6422.0,6422.0,Eden Medical Center,2019
325,21000232,HCHG TIPS INSERTION,361,44038.0,44038.0,Eden Medical Center,2019
326,21000233,HCHG TIPS REVISION,361,21265.0,21265.0,Eden Medical Center,2019
327,21000234,HCHG THROMBECTOMY ARTERIAL INITIAL,361,13951.0,13951.0,Eden Medical Center,2019
328,21000235,HCHG THROMBECTOMY ARTERIAL SECOND AND SUBSEQUENT VESSELS IN SAME VASCULAR FAMILY,361,6817.0,6817.0,Eden Medical Center,2019
329,21000236,HCHG THROMBCTMY SCNDRY PRC W FLUORO/INJ ADD ON,361,11004.0,11004.0,Eden Medical Center,2019
330,21000237,HCHG THROMBECTOMY MECHANICAL VENOUS WITH FLUORO,361,12426.0,12426.0,Eden Medical Center,2019
331,21000238,HCHG MECHANICAL THROMBECTOMY VEIN SUBSEQUENT TREATMENT,361,23392.0,23392.0,Eden Medical Center,2019
332,21000240,HCHG BIOPSY TRANSCATHETER,361,6300.0,6300.0,Eden Medical Center,2019
333,21000251,HCHG STENT TRANSCATH CCA OPN/PRQ W DEP INCLDS ANGIO,361,27436.0,27436.0,Eden Medical Center,2019
334,21000252,HCHG STENT TRANSCATH CCA OPN/PRQ WO DEP INCLDS ANGIO,361,4569.0,4569.0,Eden Medical Center,2019
335,21000260,HCHG DIAGNOSTIC BONE MARROW BIOPSY,361,2070.0,2070.0,Eden Medical Center,2019
336,21000261,HCHG BIOPSY OR EXCISION LYMPH NODE OPEN,361,8099.0,8099.0,Eden Medical Center,2019
337,21000262,HCHG BIOPSY LYMPH NODE SUPERFICIAL,361,2667.0,2667.0,Eden Medical Center,2019
338,21000263,HCHG INJECTION LYMPHANGIOGRAPHY,361,2519.0,2519.0,Eden Medical Center,2019
339,21000266,HCHG INJECTION SIALOGRAM,361,990.0,990.0,Eden Medical Center,2019
340,21000268,HCHG ERCP DX W/WO SPEC COLLECT BRUSH/WASH,361,8637.0,8637.0,Eden Medical Center,2019
341,21000270,HCHG DILATION OF ESOPHAGUS OVER GUIDE WIRE,361,3653.0,3653.0,Eden Medical Center,2019
342,21000273,HCHG NG TUBE PLACEMENT WITH FLUOROSCOPY,361,1013.0,1013.0,Eden Medical Center,2019
343,21000275,HCHG GASTROSTOMY TUBE REPOSITIONING,361,1668.0,1668.0,Eden Medical Center,2019
344,21000277,HCHG JEJUNOSTOMY TUBE PLACEMENT FOR ENTERAL ALIMENTATION,361,450.0,450.0,Eden Medical Center,2019
345,21000281,HCHG GASTROINTESTINAL TUBE INSERTION (MILLER ABBOTT),361,872.0,872.0,Eden Medical Center,2019
346,21000286,HCHG BIOPSY LIVER WITH OTHER MAJOR PROCEDURE,361,9428.0,9428.0,Eden Medical Center,2019
347,21000290,HCHG ABLATION LIVER TUMOR/S RADIOFREQUENCY PERCUTANEOUS,361,12660.0,12660.0,Eden Medical Center,2019
348,21000291,HCHG INCISION GALLBLADDER PERCUTANEOUS,361,5835.0,5835.0,Eden Medical Center,2019
349,21000299,HCHG BILIARY ENDOSCOPY WITH DILATATION,361,1524.0,1524.0,Eden Medical Center,2019
350,21000300,HCHG BILIARY ENDOSCOPY WITH DILATION WITH STENT PLACEMENT,361,1480.0,1480.0,Eden Medical Center,2019
351,21000302,HCHG BIOPSY PANCREAS,361,3050.0,3050.0,Eden Medical Center,2019
352,21000309,HCHG BIOPSY ABDOMINAL/RETROPERITONEAL MASS,361,2819.0,2819.0,Eden Medical Center,2019
353,21000311,HCHG INTRAPERITONEAL DIALYSIS CATHETER OR CANNULA INSERTION PERMANENT,361,11728.0,11728.0,Eden Medical Center,2019
354,21000312,HCHG INTRAPERITONEAL DIALYSIS CATHETER OR CANNULA REMOVAL PERMANENT,361,9107.0,9107.0,Eden Medical Center,2019
355,21000313,HCHG DRAINAGE CATHETER EXCHANGE,361,3792.0,3792.0,Eden Medical Center,2019
356,21000314,HCHG INJECTION CONTRAST TO ASSESS ABSCESS,361,1055.0,1055.0,Eden Medical Center,2019
357,21000319,HCHG BIOPSY RENAL,361,3121.0,3121.0,Eden Medical Center,2019
358,21000320,HCHG NEPHROSTOMY TUBE REMOVAL WITH FLUORO,361,3345.0,3345.0,Eden Medical Center,2019
359,21000321,HCHG ASPIRATION RENAL CYST,361,2832.0,2832.0,Eden Medical Center,2019
360,21000326,HCHG NEPHROSTOMY TUBE MANOMETRY,361,558.0,558.0,Eden Medical Center,2019
361,21000329,HCHG ABLATION RENAL TUMOR/S PERC UNILATERAL RF,361,10968.0,10968.0,Eden Medical Center,2019
362,21000330,HCHG INJECTION URETEROGRAPHY OR PYELOGRAPHY,361,1500.0,1500.0,Eden Medical Center,2019
363,21000331,HCHG URETEROSTOMY TUBE OR URETERAL STENT CHANGE,361,6533.0,6533.0,Eden Medical Center,2019
364,21000332,HCHG INJECTION ILEAL CONDUIT,361,1504.0,1504.0,Eden Medical Center,2019
365,21000333,HCHG ASPIRATION BLADDER WITH INSERTION SUPRAPUBIC CATHETER,361,7586.0,7586.0,Eden Medical Center,2019
366,21000334,HCHG INJECTION CYSTOGRAM/VCUG,361,1275.0,1275.0,Eden Medical Center,2019
367,21000335,HCHG INJECTION RETROGRADE CYSTO,361,1182.0,1182.0,Eden Medical Center,2019
368,21000337,HCHG INSERT STRAIGHT CATHETER,361,424.0,424.0,Eden Medical Center,2019
369,21000338,HCHG INSERTION FOLEY CATHETER,361,532.0,532.0,Eden Medical Center,2019
370,21000359,HCHG CIRCUMCISION NEWBORN,723,386.0,386.0,Eden Medical Center,2019
371,21000362,HCHG BIOPSY PROSTATE,361,6889.0,6889.0,Eden Medical Center,2019
372,21000371,HCHG INJECTION HYSTEROSONOGRAM/SALPINGOGRAPY,361,777.0,777.0,Eden Medical Center,2019
373,21000372,HCHG FALLOPIAN TUBE CATHETERIZATION,361,1525.0,1525.0,Eden Medical Center,2019
374,21000375,HCHG AMNIOCENTESIS,361,886.0,886.0,Eden Medical Center,2019
375,21000377,HCHG AMNIOINFUSION,361,714.0,714.0,Eden Medical Center,2019
376,21000379,HCHG EXTERNAL VERSION,361,1948.0,1948.0,Eden Medical Center,2019
377,21000382,HCHG BIOPSY THYROID,361,1569.0,1569.0,Eden Medical Center,2019
378,21000384,HCHG C1-C2 PUNCTURE W INJ MEDICATION,361,675.0,675.0,Eden Medical Center,2019
379,21000385,HCHG ASPIRATION OR INJECTION SHUNT,361,2052.0,2052.0,Eden Medical Center,2019
380,21000386,HCHG ENDOVASCULAR TEMPORARY OCCLUSION HEAD OR NECK,361,5551.0,5551.0,Eden Medical Center,2019
381,21000387,HCHG ENDOVASCULAR PERMANENT OCCLUSION CNS,361,4020.0,4020.0,Eden Medical Center,2019
382,21000388,HCHG ENDOVASCULAR PERMANENT OCCLUSION NON CNS HEAD OR NECK,361,32824.0,32824.0,Eden Medical Center,2019
383,21000389,HCHG PTA INTRACRANIAL,361,3462.0,3462.0,Eden Medical Center,2019
384,21000390,HCHG PTA INTRACRANIAL WITH STENT,361,3999.0,3999.0,Eden Medical Center,2019
385,21000391,HCHG DILATATION INTRACRANIAL VASOSPASM INITIAL VESSEL,361,2305.0,2305.0,Eden Medical Center,2019
386,21000392,HCHG BLLN DILATE IC VSPSM PRC EA ADD SAME VAS TERR,361,730.0,730.0,Eden Medical Center,2019
387,21000393,HCHG BLLN DILATE IC VSPSM PRC EA ADD DIFF VAS TERR,361,1586.0,1586.0,Eden Medical Center,2019
388,21000396,HCHG ASPIRATION OF SPINAL CORD CYST,361,1643.0,1643.0,Eden Medical Center,2019
389,21000397,HCHG LUMBAR PUNCTURE DX,361,1850.0,1850.0,Eden Medical Center,2019
390,21000398,HCHG LUMBAR PUNCTURE FOR CSF DRAINAGE,361,1637.0,1637.0,Eden Medical Center,2019
391,21000399,HCHG INJECTION BLOOD PATCH,361,2732.0,2732.0,Eden Medical Center,2019
392,21000400,"HCHG INJECTION NERVE BLOCK CERVICAL, THORACIC",361,3620.0,3620.0,Eden Medical Center,2019
393,21000401,"HCHG INJECTION NERVE BLOCK LUMBAR, SACRAL",361,5535.0,5535.0,Eden Medical Center,2019
394,21000402,HCHG INJ MYELOGRAM/CT LUMBAR,361,2335.0,2335.0,Eden Medical Center,2019
395,21000403,HCHG DISCECTOMY LUMBAR,361,4038.0,4038.0,Eden Medical Center,2019
396,21000404,HCHG INJECTION DISKOGRAM LUMBAR,361,2529.0,2529.0,Eden Medical Center,2019
397,21000405,HCHG INJECTION DISKOGRAM CERVICAL,361,2449.0,2449.0,Eden Medical Center,2019
398,21000410,HCHG IMPLANTATION OR REVISION INTRATHECAL OR EPIDURAL CATH FOR MED ADMIN,361,12930.0,12930.0,Eden Medical Center,2019
399,21000415,HCHG NEUROSTIMULATOR LEAD INSERTION EPIDURAL,361,12115.0,12115.0,Eden Medical Center,2019
400,21000424,HCHG INJECTION NERVE INTERCOSTAL SINGLE,361,2809.0,2809.0,Eden Medical Center,2019
401,21000425,HCHG INJECTION NERVE INTERCOSTAL MULTIPLE,361,3419.0,3419.0,Eden Medical Center,2019
402,21000427,HCHG INJECTION NERVE BLOCK SCIATIC SINGLE,361,2900.0,2900.0,Eden Medical Center,2019
403,21000434,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC 1 LVL,361,3880.0,3880.0,Eden Medical Center,2019
404,21000435,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC EA LV,361,1266.0,1266.0,Eden Medical Center,2019
405,21000436,HCHG INJS ANES/STRD W/IMG TFRML EDRL LMBR/SAC 1 LVL,361,3768.0,3768.0,Eden Medical Center,2019
406,21000437,HCHG INJS ANES&STRD W/IMG TFRML EDRL LMBR/SAC EA LV,361,1756.0,1756.0,Eden Medical Center,2019
407,21000439,HCHG INJECTION NERVE BLOCK CERVICAL SYMPATHETIC,361,3089.0,3089.0,Eden Medical Center,2019
408,21000441,HCHG INJECTION NERVE BLOCK LUMBAR OR THORACIC,361,3009.0,3009.0,Eden Medical Center,2019
409,21000442,HCHG INJECTION NERVE BLOCK CELIAC PLEXUS,361,3731.0,3731.0,Eden Medical Center,2019
410,21000452,HCHG DESTRUCTION NERVE OTHER PERIPHERAL,361,4878.0,4878.0,Eden Medical Center,2019
411,21000453,HCHG INJECTION NEUROLYTIC CELIAC PLEXUS,361,3215.0,3215.0,Eden Medical Center,2019
412,21000494,HCHG INJECTION ARTHROGRAM SACROILIAC JOINT,361,2903.0,2903.0,Eden Medical Center,2019
413,21000496,HCHG VASCULAR CLOSURE DEVICE INSERTION,361,1738.0,1738.0,Eden Medical Center,2019
414,21000500,HCHG SCAN PROC CRANL INTRA CT,361,876.0,876.0,Eden Medical Center,2019
415,21000503,HCHG DRAINAGE ABSCESS SIMPLE/SINGLE,510,710.0,710.0,Eden Medical Center,2019
416,21000551,HCHG DRNG OF OVARN CYST(S),361,6717.0,6717.0,Eden Medical Center,2019
417,21000566,HCHG APHERESIS ADSORP OR FILTRA & REINFUSE,940,9413.0,9413.0,Eden Medical Center,2019
418,21000568,HCHG COLL BLD VNS ACCS DVC,510,297.0,297.0,Eden Medical Center,2019
419,21000570,HCHG PRQ RF ABLAT TX PUL TUMOR,361,14368.0,14368.0,Eden Medical Center,2019
420,21000572,HCHG INSRT/RPLC PERM IMP DEFIB W TV LEADS SNGL/DUAL,361,55607.0,55607.0,Eden Medical Center,2019
421,21000577,HCHG CYSTO W/ INS URETERAL STENT,361,9168.0,9168.0,Eden Medical Center,2019
422,21000578,HCHG CON IJ G/COLON TUBE,361,1050.0,1050.0,Eden Medical Center,2019
423,21000579,HCHG ASPIRATION BONE MARROW W BX,361,3287.0,3287.0,Eden Medical Center,2019
424,21000580,HCHG CHANGE EXT NEPHROURETERAL CATH,361,5364.0,5364.0,Eden Medical Center,2019
425,21000602,HCHG BILIARY ENDO PERQ DX W/SPECIMEN,361,7621.0,7621.0,Eden Medical Center,2019
426,21000611,HCHG INJ PVB THORACIC SINGLE SITE,361,1621.0,1621.0,Eden Medical Center,2019
427,21000612,HCHG INJ PVB THORACIC 2ND+ SITE,361,1152.0,1152.0,Eden Medical Center,2019
428,21000613,HCHG PVB THORACIC CONT INFUSION,361,1422.0,1422.0,Eden Medical Center,2019
429,21000614,HCHG ABORTED/DISCONTINUED CASE NON OR,361,386.0,386.0,Eden Medical Center,2019
430,21000616,HCHG INJ PROCEDURE RADIOACTIVE TRACER ID SENTINEL NODE WO IMAGE BI,361,3801.0,3801.0,Eden Medical Center,2019
431,21000619,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US BI,361,1758.0,1494.0,Eden Medical Center,2019
432,21000620,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US LT,361,1172.0,996.0,Eden Medical Center,2019
433,21000621,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US RT,361,1172.0,996.0,Eden Medical Center,2019
434,21000622,HCHG BIOPSY LUNG OR MEDIASTINUM PERCUTANEOUS LT,361,3193.0,3193.0,Eden Medical Center,2019
435,21000623,HCHG BIOPSY LUNG OR MEDIASTINUM PERCUTANEOUS RT,361,3193.0,3193.0,Eden Medical Center,2019
436,21000627,HCHG VENOGRAM EXTREMITY INJECTION LT,361,2200.0,2200.0,Eden Medical Center,2019
437,21000628,HCHG VENOGRAM EXTREMITY INJECTION RT,361,2200.0,2200.0,Eden Medical Center,2019
438,21000629,HCHG VENOGRAM EXTREMITY INJECTION 50,361,3300.0,3300.0,Eden Medical Center,2019
439,21000633,HCHG INJECTION ARTHROGRAM SHOULDER BI,361,1148.0,1148.0,Eden Medical Center,2019
440,21000634,HCHG INJECTION ARTHROGRAM SHOULDER LT,361,765.0,765.0,Eden Medical Center,2019
441,21000635,HCHG INJECTION ARTHROGRAM SHOULDER RT,361,765.0,765.0,Eden Medical Center,2019
442,21000641,HCHG INJ INTER CERVICAL/THORACIC EPID WO IMAGE,361,2768.0,2768.0,Eden Medical Center,2019
443,21000642,HCHG INJ INTER CERVICAL/THORACIC EPID W IMAGE,361,3816.0,3816.0,Eden Medical Center,2019
444,21000643,HCHG INJ INTER LUMBAR/SACRAL EPID WO IMAGE,361,4047.0,4047.0,Eden Medical Center,2019
445,21000644,HCHG INJ INTER LUMBAR/SACRAL EPID W IMAGE,361,3629.0,3629.0,Eden Medical Center,2019
446,21000645,HCHG INJ INTER CERVICAL/THORAC W/CATH EPID WO IMAGE,361,1597.0,1597.0,Eden Medical Center,2019
447,21000646,HCHG INJ INTER CERVICAL/THORAC W/CATH EPID W IMAGE,361,3813.0,3813.0,Eden Medical Center,2019
448,21000647,HCHG INJ INTER LUMBAR/SACRAL W/CATH EPID WO IMAGE,361,3353.0,3353.0,Eden Medical Center,2019
449,21000648,HCHG INJ INTER LUMBAR/SACRAL W/CATH EPID W IMAGE,361,5600.0,5600.0,Eden Medical Center,2019
450,21000649,HCHG INJECTION ARTHROGRAM HIP BI,361,1536.0,1536.0,Eden Medical Center,2019
451,21000650,HCHG INJECTION ARTHROGRAM HIP LT,361,1024.0,1024.0,Eden Medical Center,2019
452,21000651,HCHG INJECTION ARTHROGRAM HIP RT,361,1024.0,1024.0,Eden Medical Center,2019
453,21000652,HCHG INTRO CATH DIALYSIS CIRCUIT,361,4612.0,4612.0,Eden Medical Center,2019
454,21000653,HCHG INTRO CATH DIALYSIS CIRCUIT W/BAL,361,21695.0,21695.0,Eden Medical Center,2019
455,21000654,HCHG INTRO CATH DIALYSIS CIRCUIT W/STNT,361,37469.0,37469.0,Eden Medical Center,2019
456,21000655,HCHG THRMBC/NFS DIALYSIS CIRCUIT,361,16606.0,16606.0,Eden Medical Center,2019
457,21000656,HCHG THRMBC/NFS DIALYSIS CIRCUIT W/BAL,361,35087.0,35087.0,Eden Medical Center,2019
458,21000657,HCHG THRMBC/NFS DIALYSIS CIRCUIT W/STNT,361,56663.0,56663.0,Eden Medical Center,2019
459,21000658,HCHG BALO ANGIOP CTR DIALYSIS SEG,361,8912.0,8912.0,Eden Medical Center,2019
460,21000659,HCHG TRANSLUMINAL BALLOON ANGIOP 1ST ART,361,20727.0,20727.0,Eden Medical Center,2019
461,21000660,HCHG TRANSLUMINAL BALLOON ANGIOP ADDL ART,361,11792.0,11792.0,Eden Medical Center,2019
462,21000661,HCHG TRANSLUMINAL BALLOON ANGIOP 1ST VEIN,361,18984.0,18984.0,Eden Medical Center,2019
463,21000662,HCHG TRANSLUMINAL BALLOON ANGIOP ADDL VEIN,361,8959.0,8959.0,Eden Medical Center,2019
464,21000663,HCHG STENT PLMT CTR DIALYSIS SEG,361,4664.0,4664.0,Eden Medical Center,2019
465,21000664,HCHG DIALYSIS CIRCUIT EMBOLJ,361,7428.0,7428.0,Eden Medical Center,2019
466,21000666,HCHG NEPHROSTOMY TUBE REMOVAL WITH FLUORO LT,361,3345.0,3345.0,Eden Medical Center,2019
467,21000667,HCHG NEPHROSTOMY TUBE REMOVAL WITH FLUORO RT,361,3345.0,3345.0,Eden Medical Center,2019
468,21000668,HCHG NEPHROSTOMY TUBE REMOVAL WITH FLUORO BI,361,5018.0,5018.0,Eden Medical Center,2019
469,21000701,HCHG ABLATE PULM TUMOR PERQ CRYBL W/ IMAG GUID,361,11621.0,11621.0,Eden Medical Center,2019
470,21000702,HCHG EVASC RPR A-AO NDGFT,361,12688.0,12688.0,Eden Medical Center,2019
471,21000703,HCHG EVASC RPR A-AO NDGFT RPT,361,18677.0,18677.0,Eden Medical Center,2019
472,21000704,HCHG EVASC RPR A-UNILAC NDGFT,361,13476.0,13476.0,Eden Medical Center,2019
473,21000705,HCHG EVASC RPR A-UNILAC NDGFT RPT,361,23434.0,23434.0,Eden Medical Center,2019
