,Description,Name,Effective Date,Std Price,Hospital,Year
224,04000271,IMMUNE GLOBULIN 10% 5GM,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
225,04000272,CYCLOSERINE 250MG CAP,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
226,04000273,RIFAMPIN 25MG/ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
227,04000274,PENCICLOVIR 1% 5GM CREAM,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
228,04000275,CEFOXITIN 2GM MINI BAG D5-50ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
229,04000276,VANCOMYCIN 31MG/16ML OPH,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
230,04000277,CEFTAROLINE 600MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
231,04000278,CEFTAROLINE 400MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
232,04000279,MESALAMINE 800MG DR TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
233,04000307,DICLOXACILLIN 250MG CAPSULE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
234,04000317,VORICONIZOLE 200MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
235,04000318,PANTOPRAZOLE 40MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
236,04000319,PANTOPRAZOLE 40MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
237,04000321,ZOLEDRONIC ACID 4MG/5ML VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
238,04000322,VORICONIZOLE 50MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
239,04000323,VORICONDIZOLE 200MG/10 VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
240,04000324,RITONAVIR 100MG CAPSULE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
241,04000326,CIPRO/DEXAMETH 1% 7.5ML BOTTLE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
242,04000328,MESALAMINE 500MG SR CAPSULE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
243,04000331,TIGECYCLINE 50MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
244,04000333,PIPERCILLIN/TAZO 2.25GM PB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
245,04000334,PIPERCILLIN/TAZO 3.37GM PB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
246,04000336,PIPERCILLIN/TAZO NICU SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
247,04000337,CYCLOSPORINE 0.05% 0.4ML OS,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
248,04000338,AZTREONAM 2GM VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
249,04000339,CALCIUM CITRATE/VIT D3 TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
250,04000340,ZOLEDRONIC ACID 5MG/100ML VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
251,04000345,IVERMECTIN 3MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
252,04000348,NEOMYCIN/POLY/HC 7.5ML OPTH,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
253,04000349,IMMUNE GLOBULIN 15000 UNIT(WIN,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
254,04000351,CLINDAMYCIN VAG CR 2% 40GM,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
255,04000353,SULFA/TMP 200/40/5ML ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
256,04000355,OSELTAMIVIR 12MG/ML ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
257,04000356,OSELTAMIVIR 12MG/ML ORAL SYRIN,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
258,04000357,VALACYCLOVIR 50MG/ML 180ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
259,04000358,TACROLIMUS 0.5MG/ML 60ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
260,04000360,ATRIPLA 600MG TABS,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
261,04000400,LAMOTRIGINE 5MG CHEW TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
262,04000401,ALUMINUM HYDROX 325MG/5ML UDC,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
263,04000402,DIGOXIN 0.25MCG/ML NICU PO SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
264,04000404,GALANTAMINE HYDROBROMI 4MG TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
265,04000406,MINOCYCLINE HCL 50MG CAPSULE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
266,04000408,SULFADIAZINE 500MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
267,04000409,TOLAZAMIDE 500MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
268,04000410,PRALIDOXIME 1GM 20ML VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
269,04000412,METRUNIDAZOLE 15MG/ML ORAL SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
270,04000414,SIROLIMUS SOLUTION 1MG/ML ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
271,04000416,MOXIFLOXACIN 0.5% OPHTH 3ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
272,04000427,CLOTRIMAZOLE VAGINAL CREAM 2%,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
273,04000428,MICONAZOLE NIT 2% 57GM,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
274,04000429,IMMUNE GLOBULIN 10% 10GM,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
275,04000430,IMMUNE GLOBULIN 10% 20GM,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
276,04000431,ROMIPLOSTIM PF 250MCG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
277,04000433,METRONIDAZOLE 250MG/50ML PB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
278,04000434,BACITRACIN/POLYMIXIN IRRIG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
279,04000435,MESALAMINE 375MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
280,04000436,SULFAMETH/TMP 200/40MG 20ML UD,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
281,04000440,TOCILIZUMAB 80MG/ML 4ML VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
282,04000441,AMOX 125MG/5ML ED ORAL SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
283,04000442,AMOX 250MG/5ML ED ORAL SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
284,04000443,AUGMENTIN 125MG/5ML ED ORAL SY,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
285,04000444,AUGMENTIN 200MG/5ML ED ORAL SY,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
286,04000445,AUGMENTIN 400MG/5ML ED ORAL SY,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
287,04000447,AZITHROMYCIN 200MG/5ML ED ORAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
288,04000448,BACTRIM 200MG/40MG/5ML ED ORAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
289,04000449,CEPHALEXIN 125MG/5ML ED ORAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
290,04000450,CEPHALEXIN 250MG/5ML ED ORAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
291,04000451,AUGMENTIN 600MG/5ML SYR.ED,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
292,04000452,CLINDAMYCIN 600MG/50ML D5W,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
293,04000453,CLINDAMYCIN 900MG/50ML D5W,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
294,04000454,ERYTHROMYCIN 400MG/ML 100ML BO,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
295,04000455,STREPTOMYCIN 1GM VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
296,04000456,GENTAMICIN 80MG/100ML NACL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
297,04000458,ERYTHROMYCIN 200MG/ML 5ML UD,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
298,04000459,GENTAMICIN 0.16MG/ML 1000ML BO,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
299,04000460,PENICILLIN 5MIL UNITS/D5 250ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
300,04000463,ZIDOVUDINE 300MG TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
301,04000464,ABACAVIR/LAMIVUDINE 600/300MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
302,04000465,RIFABUTIN 150MG CAP,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
303,04000466,LAMIVUDINE 100MG TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
304,04000467,PONATINIB 45MG TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
305,04000468,ANAGRELIDE 0.5MG CAPS,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
306,04000469,DEGARELIX 120MG INJ,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
307,04000470,FOSCARNET 24MG/ML 250ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
308,04000471,OSELTAMIVIR 6MG/ML ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
309,04000472,ETRAVIRINE 200MG TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
310,04000473,PRIMAQUINE 26.3MG TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
311,04000474,DARUNAVIR 800MG TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
312,04000475,METRONIDAZOLE 50MG/ML ORAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
313,04000476,GENTAMICIN 80MG/2ML 20ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
314,04000477,PENICILLIN G-K 20 MIL UNIT VIA,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
315,04000478,TOBRAMYCIN 80MG/2ML  CHRG 30ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
316,04000479,CEFAZOLIN  PER 500MG 10GM,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
317,04000480,VANCOMYCIN 5GM VIAL 500MG CHRG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
318,04000481,BRENTUXIMAB 50MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
319,04000482,DENOSUMAB120MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
320,04000483,MINOCYCLINE 100MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
321,04000484,BELIMUMAB 120MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
322,04000485,BELIMUMAB 400MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
323,04000486,DENOSUMAB 60MG SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
324,04000487,STRIBILD 150-150-200-300MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
325,04000488,IMMUNE GLOBULIN 10GM GAMMARDSD,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
326,04000489,AMBRISONE 50MG IRRIGATION,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
327,04000490,PANTOPRAZOLE 4MG/ML SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
328,04000491,ZOLEDRONIC ACID 4MG/100ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
329,04000492,ZOLEDRONIC ACID 5MG/100ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
330,04000493,DARUNAVIR 600MGTAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
331,04000494,ENTECAVIR 0.5MG TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
332,04000495,TOCILIZUMAB 200MG/ML 10ML VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
333,04000496,TOCILIZUMAB 400MG/ML 20ML VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
334,04000497,CHLORPROMAZINE 100MG/ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
335,04000498,OMALIZUMAB 150MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
336,04000499,ERTAPENEM 1GM/NS50ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
337,04000501,VALGANCICLOVIR 50MG/ML 100ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
338,04000502,BELIMUMAB 400MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
339,04000503,BELIMUMAB 120MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
340,04000504,SODIUM TETRADECYL SULF 60MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
341,04000506,LOPINAVIR/RITONAVIR 200/50MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
342,04000507,METRONIDAZOLE5MG/ML SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
343,04000508,FLUCONAZOLE 2MG/ML IV SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
344,04000509,LAMOTRIGINE 25MG TABLET ODT,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
345,04000510,FLUCONAZOLE 100MG/50ML NS,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
346,04000511,AMOXICILLIN 50MG/ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
347,04000512,ZOLEDRONIC ACID 5MG/100ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
348,04000513,ALBENDAZOLE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
349,04000514,MEROPENEM/SOD CH 500MG/50ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
350,04000515,MEROPENEM/SOD CH 1GM/50ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
351,04000516,CEFEPIME 2GM/D5-50ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
352,04000517,CEFEPIME 1GM/D5-50ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
353,04000518,IDARUCIZUMAB 2.5GM/50ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
354,04000519,RITONAVIR 100MG TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
355,04000520,TROMETHAMINE 36MG/ML 500ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
356,04000521,RITONAVIR 80MG/ML PER ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
357,04000522,RALTEGRAVIR 100MG PKT,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
358,04000523,ROFLUMILAST 500MCG TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
359,04000524,VORICONAZOLE 40MG/ML PERML CHG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
360,04000525,ELOTUZUMAB 400MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
361,04000526,ELOTUZUMAB 300MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
362,04000527,Fosfomycin 3 Gm PKT,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
363,04000528,FOMEPIZOLE 1000MG/ML 1.5ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
364,04000529,FIDAXOMICIN 200MG TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
365,04000530,OSELTAMIVIR 30MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
366,04000531,OLARATUMAB 500MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
367,04000532,OLARATUMAB 190MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
368,04000533,CEFEPIME 1GM/25ML SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
369,04000534,IMMUNE GLOBULIN GAMMAGARD 5GM,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
370,04000535,MEROPENEM 20MG/ML SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
371,04000536,SULFASALAZINE 100MG/ML ORAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
372,04000537,PENICILLIN G 20MMU,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
373,04000538,VANCOMYCIN 5GM VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
374,04000539,CEFTRIAXONE 10GM,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
375,04000540,CEFAZOLIN 10GM,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
376,04000541,ZOSYN 40.5GM,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
377,04000542,DEFEROXAMINE 500MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
378,04000543,CEFOXITIN 10GM VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
379,04000544,OSELTAMIVIR 30 MG CAP,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
380,04000545,RESLIZUMAB 100MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
381,04000546,USTEKINUMAB 45MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
382,04000547,ROPIVACAINE 100MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
383,04000548,CEFOTAXIME 500MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
384,04000549,USTEKINUMAB 90MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
385,04000550,EMTRICITABINE 200MG CAP,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
386,04000551,USTEKINUMAB 130MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
387,04000552,OXYTOCIN 20UNITS/NS1000ML quva,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
388,04000553,MEPOLIZUMAB 100MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
389,04000554,FLUOROURACIL  5000MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
390,04000555,NECITUMUMAB 800MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
391,04000556,HYPOCHLOROUS ACID/NS/1000ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
392,04000557,HYPOCHLOROUS ACID/NS/450ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
393,04000558,VANCOMYCIN 750MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
394,04000559,PENICILLIN 125MG/5ML ORAL SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
395,04000560,PANITUMUMAB 400MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
396,04000561,PANITUMUMAB 100MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
397,04000562,BENRALIZUMAB 30MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
398,04000563,GENVOYA 150-150-200-10MG TAB,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
399,04000564,AVELUMAB 200MG/10ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
400,04000565,CEFOXITIN 2GM/D5W 50ML,2019-01-01 00:00:00,,Salinas Valley Memorial Hospital,2019
401,04000566,CLADRIBINE 10MG,2019-01-01 00:00:00,,Salinas Valley Memorial Hospital,2019
402,04000567,EMPAGLIFLOZIN 25MG TAB,2019-01-01 00:00:00,,Salinas Valley Memorial Hospital,2019
403,04000568,IMMUNE GLOBULIN 10% 40GM/400ML,2019-01-01 00:00:00,,Salinas Valley Memorial Hospital,2019
404,04000569,POSACONAZOLE 100MG,2019-01-01 00:00:00,,Salinas Valley Memorial Hospital,2019
405,04000570,CALCIUM CARB/VIT D 500MG-200U,2019-01-01 00:00:00,,Salinas Valley Memorial Hospital,2019
406,04000667,AZITHROMYCIN 100MG/5ML 15ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
407,04000668,CASPOFUNGIN 70MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
408,04000669,CASPOFUNGIN 50MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
409,04000672,LIPIODOL ULTRA-FLUID,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
410,04000675,ATAZANAVIR 300MG CAPSULE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
411,04000676,FLUCONAZOLE 40MG/ML PER ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
412,04000680,RIFAXIMIN 550 MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
413,04000683,ERYTHROMYCIN 80MG/ML PER ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
414,04000684,ERYTHROMYCIN 40MG/ML PER ML,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
415,04000700,ACYCLOVIR 5% OINT 30GM,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
416,04000999,GENTAMICIN 100MG/50ML NS,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
417,04005555,RALTEGRAVIR 400MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
418,04005560,"NYSTATIN 100,000 UNITS/ML 1ML",2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
419,04046919,AMPICILLIN 250MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
420,04046935,AMPICILLIN 500MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
421,04046951,AMPICILLIN 1GM VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
422,04047605,SULFASALAZINE 500MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
423,04048008,PENICIL G BENZ 1.2 MU SYR,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
424,04048857,CLINDAMYCIN 150MG CAPSULE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
425,04049071,COLISTIMETHATE SODIUM 150MG VI,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
426,04050000,QUININE 324MG CAPSULE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
427,04051564,ERYTHROMYCIN BASE 250MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
428,04051858,METRONIDAZOLE 250MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
429,04053079,ISONIAZID 100MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
430,04053915,NITROFURANTOIN MACROCRYS 50MG,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
431,04054687,NYSTATIN 15MG OINTMENT,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
432,04054695,"NYSTATIN 100,000 U/GM PWDR",2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
433,04054946,NEOMYCIN SO4 500MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
434,04056248,PENICILLIN VK 250MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
435,04056272,PENICILLIN VK 250MG/5ML BOTTLE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
436,04059751,TETRACYCLINE 250MG CAPSULE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
437,04063031,DOXYCYCLINE HYCLTE 100MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
438,04065603,"NYSTATIN 100,000 UNIT 60ML BOT",2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
439,04065604,NYSTATIN LIQUID 100MU/ML CUP,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
440,04068394,ERYTHROMYCIN LAC 500MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
441,04071379,ETHAMBUTOL HCL 400MG TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
442,04074009,AMOXICILLIN TRIH 250MG CAPSULE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
443,04074017,AMOXICILLIN TRIH 500MG CAPSULE,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
444,04074106,BACTRIM TABLET,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
445,04076494,AMPICILLIN 125MG VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
446,04077016,TOBRAMYCIN 80 MG/2ML VIAL,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
447,04077245,CLINDAMYCIN PHOSP 75MG/5ML BOT,2019-01-01 00:00:00,0.0,Salinas Valley Memorial Hospital,2019
