,Charge Code,NRV,CPT,Description,Price,Hospital,Year
285,4105006,306,87324,C DIFF SCREEN TOX A/B,165.0,Hollywood Presbyterian Medical Center,2019
286,4105007,305,85007,DIFF MANUAL,22.0,Hollywood Presbyterian Medical Center,2019
287,4105008,305,85008,BLD SMR EXAM W/O DIFF *,11.0,Hollywood Presbyterian Medical Center,2019
288,4105011,305,85041AY,"RBC, AUTO",21.0,Hollywood Presbyterian Medical Center,2019
289,4105012,305,85032,EOSINOPHILE COUNT MANUAL,42.0,Hollywood Presbyterian Medical Center,2019
290,4105013,305,85048,WBC AUTO,23.0,Hollywood Presbyterian Medical Center,2019
291,4105014,305,85014AY,HEMATOCRIT AUTOMATED,42.0,Hollywood Presbyterian Medical Center,2019
292,4105018,305,85018AY,BLOOD HEMOGLBN,54.0,Hollywood Presbyterian Medical Center,2019
293,4105021,305,85027AY,HEMOGRM AUTOMATED,32.0,Hollywood Presbyterian Medical Center,2019
294,4105028,305,85025AY,CBC/PLT/AUTO DIFF (5),144.0,Hollywood Presbyterian Medical Center,2019
295,4105044,305,85044AY,RETICULOCYTE COUNT MAN,48.0,Hollywood Presbyterian Medical Center,2019
296,4105347,305,85347,COAGULAT ACTIV,267.0,Hollywood Presbyterian Medical Center,2019
297,4105362,300,85362,FDP/FSP AGGLUTNATN SLIDE,275.0,Hollywood Presbyterian Medical Center,2019
298,4105380,305,85379,FDP D-DIMER EIA QNT,245.0,Hollywood Presbyterian Medical Center,2019
299,4105384,305,85384,FIBRINOGEN ACTIVITY,140.0,Hollywood Presbyterian Medical Center,2019
300,4105460,305,85460,HMOGLBN FETAL(KLEIHAUER),152.0,Hollywood Presbyterian Medical Center,2019
301,4105539,305,85540,LEUKOCYTE ALKA-PHSPHTASE,11.0,Hollywood Presbyterian Medical Center,2019
302,4105576,305,85576,PLT FUNCTION TEST,285.0,Hollywood Presbyterian Medical Center,2019
303,4105595,305,85049,PLATELET COUNT (AUTO),87.0,Hollywood Presbyterian Medical Center,2019
304,4105610,305,85610,PROTHROMBIN TIME,50.0,Hollywood Presbyterian Medical Center,2019
305,4105651,305,85651,SEDIMENTN RATE-NON-AUTO,84.0,Hollywood Presbyterian Medical Center,2019
306,4105730,305,85730,PTT PLASM,194.0,Hollywood Presbyterian Medical Center,2019
307,4105732,305,85732,PTT SUB EA FRACTION,80.0,Hollywood Presbyterian Medical Center,2019
308,4105744,305,85576,PLATELET AGGREGATION (PLAVIX),285.0,Hollywood Presbyterian Medical Center,2019
309,4106003,302,86308,HETEROPHILE AB SCREEN,47.0,Hollywood Presbyterian Medical Center,2019
310,4106015,302,86157,COLD AGGLUTINATN TITER,20.72,Hollywood Presbyterian Medical Center,2019
311,4106016,302,86850,RBC ANTIBODIES SCREEN,167.0,Hollywood Presbyterian Medical Center,2019
312,4106024,302,86870,ANTIBDY IDENT RBC EA PNL,424.0,Hollywood Presbyterian Medical Center,2019
313,4106025,302,86140,C-REACTIVE PROTEIN QL,134.0,Hollywood Presbyterian Medical Center,2019
314,4106033,302,86880,DIRECT COOMBS POLY,78.0,Hollywood Presbyterian Medical Center,2019
315,4106056,302,86677,HELICOBACT PYLORI AB QL,48.0,Hollywood Presbyterian Medical Center,2019
316,4106080,302,86900,BLD TYPE ABO ONLY,125.0,Hollywood Presbyterian Medical Center,2019
317,4106090,300,86905,RBC AG ROOM TEMP,321.0,Hollywood Presbyterian Medical Center,2019
318,4106105,302,86906,BLD TYPE RH PHENOTYP CMP,126.0,Hollywood Presbyterian Medical Center,2019
319,4106151,301,82378,CARCINO-EMBRYONIC AG,253.0,Hollywood Presbyterian Medical Center,2019
320,4106210,390,86920,COMP TST EA UT SPIN TECH,115.0,Hollywood Presbyterian Medical Center,2019
321,4106211,390,86921,COMP TST EA UT INCUB TCH,27.0,Hollywood Presbyterian Medical Center,2019
322,4106212,390,86922,COMP TST EA UT AHG TECH,46.0,Hollywood Presbyterian Medical Center,2019
323,4106264,300,86927,FFP THAW EA UNIT,170.0,Hollywood Presbyterian Medical Center,2019
324,4106287,306,87340AY,HBS ANTIGEN,126.0,Hollywood Presbyterian Medical Center,2019
325,4106288,306,87341,HBS AG NEUTRALIZATION,134.0,Hollywood Presbyterian Medical Center,2019
326,4106289,302,86704AY,HEP B CORE AB(IGG & IGM),97.0,Hollywood Presbyterian Medical Center,2019
327,4106292,302,86706AY,HEPATITIS B SURF AB,140.0,Hollywood Presbyterian Medical Center,2019
328,4106294,302,86705AY,HEPATITIS B CORE AB(IGM),95.0,Hollywood Presbyterian Medical Center,2019
329,4106297,302,86709,HEPATITIS A AB IGM,91.0,Hollywood Presbyterian Medical Center,2019
330,4106304,302,86803,HEPATITIS C ANTIBODY,116.0,Hollywood Presbyterian Medical Center,2019
331,4106316,301,84153,PSA TOTAL,242.0,Hollywood Presbyterian Medical Center,2019
332,4106318,302,86762,RUBELLA AB,163.0,Hollywood Presbyterian Medical Center,2019
333,4106319,301,80307,BENZODIAZEPINES QL,49.0,Hollywood Presbyterian Medical Center,2019
334,4106414,306,87420,RSV ANTIGEN BY EIA,461.0,Hollywood Presbyterian Medical Center,2019
335,4106420,306,87327,CRYPTOCOCCAL AG,149.0,Hollywood Presbyterian Medical Center,2019
336,4106432,302,86431,RHEUMATOID FACTOR QUANT,65.0,Hollywood Presbyterian Medical Center,2019
337,4106592,302,86592,VDRL/RPR QUAL,42.0,Hollywood Presbyterian Medical Center,2019
338,4106593,302,86593,VDRL/RPR QUAN,73.0,Hollywood Presbyterian Medical Center,2019
339,4106594,302,86592,VDRL-CSF,42.0,Hollywood Presbyterian Medical Center,2019
340,4106650,302,86780,TREPONEMAL AB,22.33,Hollywood Presbyterian Medical Center,2019
341,4106703,300,87806,HIV-1/HIV-2 Ag with HIV Ab,213.0,Hollywood Presbyterian Medical Center,2019
342,4106895,302,86902,"AG SCRN,RGNT SER,EA UNIT",321.0,Hollywood Presbyterian Medical Center,2019
343,4107018,306,87186,SUSCEPTIBLITY MIC,212.0,Hollywood Presbyterian Medical Center,2019
344,4107020,306,87427,SHIGA TOXIN,85.0,Hollywood Presbyterian Medical Center,2019
345,4107022,306,87070AY,CULTURE SPUTUM,190.0,Hollywood Presbyterian Medical Center,2019
346,4107024,306,87070AY,CULTURE GENITAL,190.0,Hollywood Presbyterian Medical Center,2019
347,4107033,306,87070AY,CULTURE RESPIRATORY,190.0,Hollywood Presbyterian Medical Center,2019
348,4107036,306,87185,BETA LACTAMASE,50.0,Hollywood Presbyterian Medical Center,2019
349,4107039,306,87081AY,CULTURE BACTERIAL SCRN*,0.0,Hollywood Presbyterian Medical Center,2019
350,4107040,306,87040AY,CULT BLOOD AERO/ANAERO,212.0,Hollywood Presbyterian Medical Center,2019
351,4107044,306,87081AY,CULTURE GROUP B STREP,158.0,Hollywood Presbyterian Medical Center,2019
352,4107048,306,87046,STOOL ADDL PATH EA,58.0,Hollywood Presbyterian Medical Center,2019
353,4107053,306,87081AY,CULTURE VRE SCREEN*,0.0,Hollywood Presbyterian Medical Center,2019
354,4107054,306,87081AY,CULTURE KPC SCREEN*,0.0,Hollywood Presbyterian Medical Center,2019
355,4107055,306,87045,CULTURE STOOL,275.0,Hollywood Presbyterian Medical Center,2019
356,4107065,306,87070AY,CULTURE BRONC WASH,190.0,Hollywood Presbyterian Medical Center,2019
357,4107067,306,87070AY,CULTURE EAR,190.0,Hollywood Presbyterian Medical Center,2019
358,4107068,306,87070AY,CULTURE BIOPSY/SURG SPC,190.0,Hollywood Presbyterian Medical Center,2019
359,4107070,306,87070AY,CULTURE THROAT,190.0,Hollywood Presbyterian Medical Center,2019
360,4107072,306,87070AY,CULTURE ENVIORNMTL,190.0,Hollywood Presbyterian Medical Center,2019
361,4107073,306,87070AY,CULTURE EYE,190.0,Hollywood Presbyterian Medical Center,2019
362,4107074,306,87070AY,CULTURE FLUID EX CSF,190.0,Hollywood Presbyterian Medical Center,2019
363,4107075,306,87075AY,CULTURE ANAEROBIC ISOL,86.0,Hollywood Presbyterian Medical Center,2019
364,4107078,306,87070AY,CULTURE CSF,190.0,Hollywood Presbyterian Medical Center,2019
365,4107085,306,87070AY,CULTURE CATHETER TIP,190.0,Hollywood Presbyterian Medical Center,2019
366,4107086,306,87086,CULTURE URINE  COLONY CT,106.0,Hollywood Presbyterian Medical Center,2019
367,4107101,306,87101,CULTURE FUNGUS SKIN,27.0,Hollywood Presbyterian Medical Center,2019
368,4107102,306,87102,CULTURE FUNGI OTHER,84.0,Hollywood Presbyterian Medical Center,2019
369,4107103,306,87103,CULTURE FUNGI BLOOD,98.0,Hollywood Presbyterian Medical Center,2019
370,4107104,306,87076AY,ANAEROBIC ID CHG #1,243.0,Hollywood Presbyterian Medical Center,2019
371,4107106,306,87106,YEAST ID CHG,79.0,Hollywood Presbyterian Medical Center,2019
372,4107116,306,87116,CULTURE AFB,15.0,Hollywood Presbyterian Medical Center,2019
373,4107133,306,87070AY,CULTURE WOUND/ABCESS,190.0,Hollywood Presbyterian Medical Center,2019
374,4107134,300,87116,CULTURE BLOOD AFB,15.0,Hollywood Presbyterian Medical Center,2019
375,4107142,306,87169,EXAM MACRO PARASITE,95.0,Hollywood Presbyterian Medical Center,2019
376,4107144,306,87172,EXAM PINWORM TP SITE,32.0,Hollywood Presbyterian Medical Center,2019
377,4107160,306,87081,GC CULTURE,158.0,Hollywood Presbyterian Medical Center,2019
378,4107184,306,87184,SUSCEPTIBILITY DISK,138.0,Hollywood Presbyterian Medical Center,2019
379,4107198,306,87181,SUSCEPTIBILITY ETEST,140.0,Hollywood Presbyterian Medical Center,2019
380,4107201,306,87206,SMEAR AFB,54.0,Hollywood Presbyterian Medical Center,2019
381,4107202,306,87207,SMEAR MALARIA,136.0,Hollywood Presbyterian Medical Center,2019
382,4107205,306,87205,GRAM STAIN,50.0,Hollywood Presbyterian Medical Center,2019
383,4107210,306,87210,WET MOUNT W/SMPL STAIN,84.0,Hollywood Presbyterian Medical Center,2019
384,4107215,306,87210,INDIA INK PREP,84.0,Hollywood Presbyterian Medical Center,2019
385,4107220,306,87210,KOH PREP TISSUE,84.0,Hollywood Presbyterian Medical Center,2019
386,4107235,300,84484,TROPONIN - I,273.0,Hollywood Presbyterian Medical Center,2019
387,4107275,306,87275,INFLUENZA B VIRUS AG IF,26.0,Hollywood Presbyterian Medical Center,2019
388,4107276,306,87276,INFLUENZA A DET AG,156.0,Hollywood Presbyterian Medical Center,2019
389,4107400,306,87400,INFLUENZA A AG,218.0,Hollywood Presbyterian Medical Center,2019
390,4107452,306,87450,CRYPTOCOCCUS AG TITER,95.0,Hollywood Presbyterian Medical Center,2019
391,4107454,300,83970,PTH INTACT,47.0,Hollywood Presbyterian Medical Center,2019
392,4107456,300,82306,VITAMIN D TOTAL,95.0,Hollywood Presbyterian Medical Center,2019
393,4107650,306,87650,STREP GRP A DIR ANTIGEN,137.0,Hollywood Presbyterian Medical Center,2019
394,4107802,306,87802,STREP B IA DIR ANITGEN,35.0,Hollywood Presbyterian Medical Center,2019
395,4108707,306,87077AY,AERO ID CHG,100.0,Hollywood Presbyterian Medical Center,2019
396,4108717,306,87176,TISSUE GRIND FOR CULTURE,44.0,Hollywood Presbyterian Medical Center,2019
397,4109050,309,89050,"CELL COUNT,MISC BODY FLD",66.0,Hollywood Presbyterian Medical Center,2019
398,4109051,309,89051,CELL COUNT MISC W/DIFF,158.0,Hollywood Presbyterian Medical Center,2019
399,4109250,307,81005,REDUCING SUBSTANCE,53.0,Hollywood Presbyterian Medical Center,2019
400,4109363,309,89060,CRYST ID BODY FLD EX URN,72.0,Hollywood Presbyterian Medical Center,2019
401,4109636,302,86905,BLD TYPE RBC DIRECT(RH),321.0,Hollywood Presbyterian Medical Center,2019
402,4109700,300,87502,INFLUENZA A&B TEST by RNA or DNA,116.73,Hollywood Presbyterian Medical Center,2019
403,4201100,300,99001,SPEC HANDLING: ALIQUOT *,87.0,Hollywood Presbyterian Medical Center,2019
404,4201105,300,99001,SPEC HANDLING *,3.0,Hollywood Presbyterian Medical Center,2019
405,4201300,300,99001,PKU: MAILED,1.0,Hollywood Presbyterian Medical Center,2019
406,4201305,300,,HEEL STICK IP,3.0,Hollywood Presbyterian Medical Center,2019
407,4201310,300,,PKU: CAP PUNCTURE O/P,6.0,Hollywood Presbyterian Medical Center,2019
408,4202045,390,,PROCESS CRYO PRECIPITATE *,13.44,Hollywood Presbyterian Medical Center,2019
409,4206264,300,86927,FFP THAW EA UNIT,170.0,Hollywood Presbyterian Medical Center,2019
410,4206268,390,86999,WASHING RBC EA UNIT,121.0,Hollywood Presbyterian Medical Center,2019
411,4206985,302,86985,SPLITTING BLD PROD EA UT,170.0,Hollywood Presbyterian Medical Center,2019
412,4209010,300,36415,VENIPUNCTURE,35.0,Hollywood Presbyterian Medical Center,2019
413,4209011,300,36415,VENIPUNCTURE INPATIENT,35.0,Hollywood Presbyterian Medical Center,2019
414,4209022,300,,LAB SPECIAL SERVICE *,0.0,Hollywood Presbyterian Medical Center,2019
415,4303521,310,85060,BLOOD SMEAR INTERP,83.0,Hollywood Presbyterian Medical Center,2019
416,4303522,310,85097,BONE MARROW INTERP W/O DIFF,646.0,Hollywood Presbyterian Medical Center,2019
417,4305106,761,38222,BONE MARROW ASPIRATE &  BIOPSY,1571.0,Hollywood Presbyterian Medical Center,2019
418,4308104,310,88104,CYTOPATH WASH/BRUSH/SM,108.0,Hollywood Presbyterian Medical Center,2019
419,4308108,310,88108,CYTOPTH CONL SM,176.0,Hollywood Presbyterian Medical Center,2019
420,4308112,310,88112,CYTOPATH CELL,165.0,Hollywood Presbyterian Medical Center,2019
421,4308142,311,88142,CYTO PRSRV FLD AUTO T,176.0,Hollywood Presbyterian Medical Center,2019
422,4308173,310,88173,FNA: INTRP/REPRT,250.0,Hollywood Presbyterian Medical Center,2019
423,4308300,310,88300,GROSS EXAM ONLY,108.0,Hollywood Presbyterian Medical Center,2019
424,4308302,310,88302,GROSS & MICRO: LVL II,157.0,Hollywood Presbyterian Medical Center,2019
425,4308309,310,88309,GROSS & MICRO COMPREHNSV,663.0,Hollywood Presbyterian Medical Center,2019
426,4308311,310,88311,DECALCIFICATION,119.0,Hollywood Presbyterian Medical Center,2019
427,4308312,310,88312,SPEC STAINS GROUP I,108.0,Hollywood Presbyterian Medical Center,2019
428,4308313,310,88313,SPEC STAINS GROUP II,108.0,Hollywood Presbyterian Medical Center,2019
429,4308314,310,88342,IMMUN CYT EACH AB,294.0,Hollywood Presbyterian Medical Center,2019
430,4308315,310,88341,IMMUN CYT EACH SUBSEQUENT AB,294.0,Hollywood Presbyterian Medical Center,2019
431,4308321,310,88321,CNSLT/RPT REFRD SLIDES,325.0,Hollywood Presbyterian Medical Center,2019
432,4308331,310,88331,CONSULT/FROZEN SEC *,411.0,Hollywood Presbyterian Medical Center,2019
433,4308332,310,88332,CONSULT/FROZEN ADD *,126.0,Hollywood Presbyterian Medical Center,2019
434,4308403,310,88304,GROSS & MICRO EXAM III,253.0,Hollywood Presbyterian Medical Center,2019
435,4308404,310,88305,LVL IV SURG PATH GROSS,283.0,Hollywood Presbyterian Medical Center,2019
436,4308405,310,88307,LVL V SURG PATH GROSS,540.0,Hollywood Presbyterian Medical Center,2019
437,4308406,310,88305,CELL BLOCK-FNA CYTO,0.0,Hollywood Presbyterian Medical Center,2019
438,4309020,310,88348,ELECTRON MICRO - CEDARS,646.0,Hollywood Presbyterian Medical Center,2019
439,4309021,310,88342,IMMUNOHISTO ANTB 1ST STAIN - CEDARS,294.0,Hollywood Presbyterian Medical Center,2019
440,4309022,310,88346,IMMUNOFLUOR ANTB 1ST STAIN - CEDARS,321.0,Hollywood Presbyterian Medical Center,2019
441,4309023,310,88350,IMMUNOFLUOR ANTB ADDL STAIN - CEDARS,58.0,Hollywood Presbyterian Medical Center,2019
442,4309024,310,88313,SURGL PATH GROUP II - CEDARS,108.0,Hollywood Presbyterian Medical Center,2019
443,4309025,310,88305,SURG PATH LEVEL IV - CEDARS,283.0,Hollywood Presbyterian Medical Center,2019
444,4309026,310,88360,M PHMTRC ALYS TUMOR - CEDARS,170.0,Hollywood Presbyterian Medical Center,2019
445,4309027,310,88377,M PHMTRC ALYS ISH - CEDARS,903.0,Hollywood Presbyterian Medical Center,2019
446,4400150,300,82803,ABG W/CALC O2 SAT,527.0,Hollywood Presbyterian Medical Center,2019
447,4400825,460,94375,FLOW VOLUME LOOPS *,296.0,Hollywood Presbyterian Medical Center,2019
448,4401200,460,94010,SPIROMETRY,609.0,Hollywood Presbyterian Medical Center,2019
449,4401201,460,94060,BRONCHOSPASM EVAL PRE/PS,740.0,Hollywood Presbyterian Medical Center,2019
450,4401208,460,94729,DIFFUSION CAPACITY,406.0,Hollywood Presbyterian Medical Center,2019
451,4401811,460,94727,NITROGEN WASHOUT CURVE,428.0,Hollywood Presbyterian Medical Center,2019
452,4402010,460,94726,FUNCTIONAL RESID CAPAC,396.0,Hollywood Presbyterian Medical Center,2019
453,4402205,460,94760,PULSE OX SINGLE *,345.0,Hollywood Presbyterian Medical Center,2019
454,4404200,460,94200,MAX VOLUNTRY VENTILATION,348.0,Hollywood Presbyterian Medical Center,2019
455,4404620,460,94618,PULM STRESS TST SMPL,280.0,Hollywood Presbyterian Medical Center,2019
456,4404621,460,94621,PULM STRESS TEST CMPLX,296.0,Hollywood Presbyterian Medical Center,2019
457,4500026,384,P9034,BLD PLATELET PHERESIS,921.17,Hollywood Presbyterian Medical Center,2019
458,4500047,636,J2790,RH IMMUNEGLOBLIN,267.0,Hollywood Presbyterian Medical Center,2019
459,4501013,383,P9017,OUTSIDE FEE F/F PLASMA,103.5,Hollywood Presbyterian Medical Center,2019
460,4501014,389,P9012,OUTSIDE FEE CRYOPRECIP,82.8,Hollywood Presbyterian Medical Center,2019
461,4502110,309,86890,AUTOLOGS DONOR DRAW ONLY,170.0,Hollywood Presbyterian Medical Center,2019
462,4502262,302,86022,PLATELET TYPING,55.0,Hollywood Presbyterian Medical Center,2019
463,4504152,389,P9011,O/S FEE PK RBC/PED A,274.4,Hollywood Presbyterian Medical Center,2019
464,4504154,399,P9016,OUTSIDE FEE WASH CELLS,1009.27,Hollywood Presbyterian Medical Center,2019
465,4504156,390,P9016,OUTSIDE FEE LEUKO POOR,592.17,Hollywood Presbyterian Medical Center,2019
466,4504161,383,P9017,O/S F/F PLASMA AB,208.66,Hollywood Presbyterian Medical Center,2019
467,4504165,381,P9021,O/S FEE AUTOLOGOUS,1033.76,Hollywood Presbyterian Medical Center,2019
468,4504166,381,P9021,OUTSIDE FEE DIR DONOR,482.72,Hollywood Presbyterian Medical Center,2019
469,4504172,390,P9034,OUTSIDE FEE PHER PLATLET,1155.54,Hollywood Presbyterian Medical Center,2019
470,4504177,390,P9059,FFP QUICK FREEZE 8 24 HR,184.8,Hollywood Presbyterian Medical Center,2019
471,4506125,300,86945,BLOOD PRODUCT IRRAND EA,82.8,Hollywood Presbyterian Medical Center,2019
472,4506264,302,86927,FFP THAW EA UNIT,170.0,Hollywood Presbyterian Medical Center,2019
473,4601135,480,93660,TILT TABLE W/PHARM,3372.0,Hollywood Presbyterian Medical Center,2019
474,4603005,730,93005,EKG TRACE ONLY (FAA),547.0,Hollywood Presbyterian Medical Center,2019
475,4603015,482,93017,CARDIO STRESS,1676.0,Hollywood Presbyterian Medical Center,2019
476,4603210,480,93307,ECHOCARDIOGRAM M MODE+2D,3322.0,Hollywood Presbyterian Medical Center,2019
477,4603274,731,93225,EKG MNTR 24HRS,1018.0,Hollywood Presbyterian Medical Center,2019
478,4603276,731,93226,EKG MNTR SCAN W REPORT,1349.0,Hollywood Presbyterian Medical Center,2019
479,4603325,483,93320,DOPPLER ECHO PULSE/CONT*,1140.0,Hollywood Presbyterian Medical Center,2019
480,4603330,483,93325,DOPPLER ECHO COLOR FLW*,947.0,Hollywood Presbyterian Medical Center,2019
481,4603350,480,93350,ECHOCARDIOGRAM EX STRESS,2436.0,Hollywood Presbyterian Medical Center,2019
482,4603355,480,93350,ECHO STRESS W/MED,2436.0,Hollywood Presbyterian Medical Center,2019
483,4603400,480,93312,TRANSESOPHAGEAL ECHO,2794.0,Hollywood Presbyterian Medical Center,2019
484,4610130,360,,APLSTY A-V SHUNT,1730.0,Hollywood Presbyterian Medical Center,2019
485,4610145,360,,PRC ATHRCTMY ILIAC,7917.0,Hollywood Presbyterian Medical Center,2019
486,4610158,320,,ATHRCTMY PERIPH INITL,1553.0,Hollywood Presbyterian Medical Center,2019
487,4610160,360,,ATHR TBIO PERONL & BR,1964.0,Hollywood Presbyterian Medical Center,2019
488,4610269,480,G0269,PLC VASC CLSURE DEV,1674.0,Hollywood Presbyterian Medical Center,2019
489,4610270,320,,RENAL BIL SELECTIVE CATH 1ST ORD MAIN,1869.4,Hollywood Presbyterian Medical Center,2019
490,4610272,320,,RENAL BI SUPERSELECTIVE CATH 1- MORE ORD,2151.0,Hollywood Presbyterian Medical Center,2019
491,4610278,320,G0278,ILIAC ART BIL W CARD CT,4778.0,Hollywood Presbyterian Medical Center,2019
492,4610279,320,G0278,ILIAC ART UNI W CARD CT,4778.0,Hollywood Presbyterian Medical Center,2019
493,4610290,481,,STNT COR DRUG ELUT INITL,40791.0,Hollywood Presbyterian Medical Center,2019
494,4610291,481,,STNT COR DRUG ELUT EA ADDTNL,40791.0,Hollywood Presbyterian Medical Center,2019
495,4610394,360,,A-V FISTULOGRAM,1730.0,Hollywood Presbyterian Medical Center,2019
496,4610509,480,92928,STNT COR W/PTCA,34040.7,Hollywood Presbyterian Medical Center,2019
497,4610513,480,92929,STENT EA ADDL,34040.7,Hollywood Presbyterian Medical Center,2019
498,4610518,480,92924,COR ATHCTMY W/ COR ANGIOPLASTY,42735.45,Hollywood Presbyterian Medical Center,2019
499,4610520,480,92925,COR ATHCTMY W/ COR ANGIOPLASTY EA ADD'L,42735.45,Hollywood Presbyterian Medical Center,2019
500,4610784,940,96374,INJ THER/PROPH/IVP,353.0,Hollywood Presbyterian Medical Center,2019
501,4611110,480,92960,CARDIOVERSION ELEC,2878.0,Hollywood Presbyterian Medical Center,2019
502,4611115,480,C8925,TRANSESOPHOGEAL ECHO,2797.0,Hollywood Presbyterian Medical Center,2019
503,4611117,480,93615,ESOPH REC ATRIAL E-GRAM,3977.0,Hollywood Presbyterian Medical Center,2019
504,4611118,480,93616,ESOPH RECORD W/PACING,3977.0,Hollywood Presbyterian Medical Center,2019
