,Charge Code,Charge Descripton,CPT 4,Price,Rev,GL,Hospital,Year
270,4104250,TRIIODTHYRN (T-3) UPTAKE,84479,176.0,300,4500,Southern California Hospital at Hollywood,2019
271,4104295,SODIUM BLOOD,84295,131.0,300,4500,Southern California Hospital at Hollywood,2019
272,4104296,SODIUM URINE,84300,211.0,300,4500,Southern California Hospital at Hollywood,2019
273,4104315,SP-GR EXCEPT URINE,84315,91.0,300,4500,Southern California Hospital at Hollywood,2019
274,4104436,THYROXINE TOTAL,84436,187.0,300,4500,Southern California Hospital at Hollywood,2019
275,4104443,TSH,84443,457.0,300,4500,Southern California Hospital at Hollywood,2019
276,4104450,TRANSTERASE AST(SGOT),84450,141.0,300,4500,Southern California Hospital at Hollywood,2019
277,4104460,TRANSAMINASE-SGPT (ALT),84460,144.0,300,4500,Southern California Hospital at Hollywood,2019
278,4104466,TOBRAMYCIN TROUGH,80200,438.0,300,4500,Southern California Hospital at Hollywood,2019
279,4104467,TOBRAMYCIN PEAK,80200,438.0,300,4500,Southern California Hospital at Hollywood,2019
280,4104468,TOBRAMYCIN RANDOM,80200,438.0,300,4500,Southern California Hospital at Hollywood,2019
281,4104475,TRIGLYCERIDES,84478,157.0,300,4500,Southern California Hospital at Hollywood,2019
282,4104520,BLD UREA NITROGEN QUAN,84520,108.0,300,4500,Southern California Hospital at Hollywood,2019
283,4104527,URINE BUN CLEARANCE 24HR,84545,327.0,300,4500,Southern California Hospital at Hollywood,2019
284,4104530,URINE UREA NITROGEN 24HR,84540,162.0,300,4500,Southern California Hospital at Hollywood,2019
285,4104540,UREA NITROGEN URINE,84540,130.0,300,4500,Southern California Hospital at Hollywood,2019
286,4104550,URIC ACID BLOOD,84550,152.0,300,4500,Southern California Hospital at Hollywood,2019
287,4104559,URIC ACID URINE,84560,130.0,300,4500,Southern California Hospital at Hollywood,2019
288,4104584,VALPROIC ACID,80164,368.0,300,4500,Southern California Hospital at Hollywood,2019
289,4105002,BLEEDING TIME,85002,172.0,300,4500,Southern California Hospital at Hollywood,2019
290,4105006,C DIFF SCREEN AG,87324,573.0,300,4500,Southern California Hospital at Hollywood,2019
291,4105007,DIFF MANUAL,85007,94.0,300,4500,Southern California Hospital at Hollywood,2019
292,4105012,EOSINOPHILE COUNT MANUAL,85032,191.0,300,4500,Southern California Hospital at Hollywood,2019
293,4105014,HEMATOCRIT AUTOMATED,85014,67.0,300,4500,Southern California Hospital at Hollywood,2019
294,4105018,BLOOD HEMOGLBN,85018,90.0,300,4500,Southern California Hospital at Hollywood,2019
295,4105028,CBC/PLT/AUTO DIFF (5),85025,351.0,300,4500,Southern California Hospital at Hollywood,2019
296,4105044,RETICULOCYTE COUNT MAN,85044,164.0,300,4500,Southern California Hospital at Hollywood,2019
297,4105045,RETIC COUNT FLOW CYTO,85045,119.0,300,4500,Southern California Hospital at Hollywood,2019
298,4105048,"BLOOD COUNT;LEUKOCYTE (WBC), AUTO",85048,97.0,300,4500,Southern California Hospital at Hollywood,2019
299,4105379,FDP D-DIMER QNT,85379,171.0,300,4500,Southern California Hospital at Hollywood,2019
300,4105384,FIBRINOGEN ACTIVITY,85384,231.0,300,4500,Southern California Hospital at Hollywood,2019
301,4105461,HEMOGLOBIN FETAL - FETAL SCREEN,85461,99.0,300,4500,Southern California Hospital at Hollywood,2019
302,4105577,PLT AGG EA AGN,85576,640.0,300,4500,Southern California Hospital at Hollywood,2019
303,4105595,PLATELET COUNT (AUTO),85049,148.0,300,4500,Southern California Hospital at Hollywood,2019
304,4105610,PROTHROMBIN TIME,85610,269.0,300,4500,Southern California Hospital at Hollywood,2019
305,4105651,SEDIMENTN RATE-NON-AUTO,85651,114.0,300,4500,Southern California Hospital at Hollywood,2019
306,4105660,"COAGULATION TIME, ACTIVATED",85347,14.0,300,4500,Southern California Hospital at Hollywood,2019
307,4105670,THROMBIN TIME PLASMA,85670,172.0,300,4500,Southern California Hospital at Hollywood,2019
308,4105700,PTT,85730,316.0,300,4500,Southern California Hospital at Hollywood,2019
309,4105732,PTT SUB EA FRACTION,85732,369.0,300,4500,Southern California Hospital at Hollywood,2019
310,4105820,VISCOSITY SERUM OR PLSMA,85810,386.0,300,4500,Southern California Hospital at Hollywood,2019
311,4106003,HETEROPHILE AB SCREEN,86308,141.0,300,4500,Southern California Hospital at Hollywood,2019
312,4106013,ANTIBDY ABSORP DIFFERNTL,86978,52.0,300,4500,Southern California Hospital at Hollywood,2019
313,4106015,COLD AGGLUTINATN TITER,86157,252.0,300,4500,Southern California Hospital at Hollywood,2019
314,4106016,RBC ANTIBODIES SCREEN,86850,521.0,300,4500,Southern California Hospital at Hollywood,2019
315,4106021,C-REACTIVE PROTEIN QN,86140,141.0,300,4500,Southern California Hospital at Hollywood,2019
316,4106026,ANTIBDY ID/ENZYME EACH,86971,170.0,300,4500,Southern California Hospital at Hollywood,2019
317,4106038,SALICYLATE,G6038,213.0,300,4500,Southern California Hospital at Hollywood,2019
318,4106080,BLD TYPE ABO ONLY,86900,274.0,300,4500,Southern California Hospital at Hollywood,2019
319,4106105,BLD TYPE RH PHENOTYP CMP,86906,185.0,300,4500,Southern California Hospital at Hollywood,2019
320,4106151,CARCINO-EMBRYONIC AG,82378,349.0,300,4500,Southern California Hospital at Hollywood,2019
321,4106210,COMP TST EA UT SPIN TECH,86920,170.0,300,4500,Southern California Hospital at Hollywood,2019
322,4106211,COMP TST EA UT INCUB TCH,86921,170.0,390,4500,Southern California Hospital at Hollywood,2019
323,4106212,COMP TST EA UT AHG TECH,86922,277.0,300,4500,Southern California Hospital at Hollywood,2019
324,4106264,FFP THAW EA UNIT,86927,346.0,300,4500,Southern California Hospital at Hollywood,2019
325,4106282,HEMOLYSINS SCREEN EACH,86940,161.0,300,4500,Southern California Hospital at Hollywood,2019
326,4106287,HBS ANTIGEN,87340,229.0,300,4500,Southern California Hospital at Hollywood,2019
327,4106289,HEP B CORE AB(IGG & IGM),86704,305.0,300,4500,Southern California Hospital at Hollywood,2019
328,4106291,HEPATITIS A AB(IGG&IGM),86708,393.0,300,4500,Southern California Hospital at Hollywood,2019
329,4106292,HEPATITIS B SURF AB,86706,309.0,300,4500,Southern California Hospital at Hollywood,2019
330,4106297,HEPATITIS A AB IGM,86709,144.0,300,4500,Southern California Hospital at Hollywood,2019
331,4106304,HEPATITIS C ANTIBODY,86803,193.0,300,4500,Southern California Hospital at Hollywood,2019
332,4106313,HIV1/HIV2 AB SCREEN,86703,165.0,300,4500,Southern California Hospital at Hollywood,2019
333,4106316,PSA TOTAL,84153,500.0,300,4500,Southern California Hospital at Hollywood,2019
334,4106332,COMPLEMENT C3,86160,230.0,300,4500,Southern California Hospital at Hollywood,2019
335,4106333,COMPLEMENT C4,86160,230.0,300,4500,Southern California Hospital at Hollywood,2019
336,4106340,IMMUNOCARD STAT EHEC (TOXIN 1),87899,53.0,300,4500,Southern California Hospital at Hollywood,2019
337,4106341,IMMUNOCARD STAT EHEC (TOXIN 2),8789959,53.0,300,4500,Southern California Hospital at Hollywood,2019
338,4106342,IMMUNOCARD STAT CAMPY,87899,53.0,300,4500,Southern California Hospital at Hollywood,2019
339,4106416,CAPILLARY BLOOD DRAW,36416,31.0,300,4500,Southern California Hospital at Hollywood,2019
340,4106580,SKIN TST TB INTRADERMAL,86580,134.0,300,4500,Southern California Hospital at Hollywood,2019
341,4106592,VDRL/RPR QUAL NON TREPON,86592,116.0,300,4500,Southern California Hospital at Hollywood,2019
342,4106593,VDRL/RPR QUAN  NON TREPO,86593,73.0,300,4500,Southern California Hospital at Hollywood,2019
343,4106705,HEPATITIS B CORE IGM,86705,64.0,300,4500,Southern California Hospital at Hollywood,2019
344,4106896,AG SCRN RGNT SER EA UNIT,86902,252.0,300,4500,Southern California Hospital at Hollywood,2019
345,4107018,SENSITIVITY MIC ANAEROBC,87186,386.0,300,4500,Southern California Hospital at Hollywood,2019
346,4107022,CULTURE SPUTUM,87070,547.0,300,4500,Southern California Hospital at Hollywood,2019
347,4107024,CULTURE GENITAL,87070,405.0,300,4500,Southern California Hospital at Hollywood,2019
348,4107033,CULTURE RESPIRATORY,87070,368.0,300,4500,Southern California Hospital at Hollywood,2019
349,4107039,CULTURE BACTERIAL SCREEN,87081,187.0,300,4500,Southern California Hospital at Hollywood,2019
350,4107040,CULT BLOOD AERO/ANAERO,87040,474.0,300,4500,Southern California Hospital at Hollywood,2019
351,4107046, CULTURE STOOL ADD'L ORGANISM,87046,148.0,300,4500,Southern California Hospital at Hollywood,2019
352,4107050,CULTURE BRONCH BRUSH,87070,405.0,300,4500,Southern California Hospital at Hollywood,2019
353,4107053,CULTURE VRE SCREEN,87081,93.0,300,4500,Southern California Hospital at Hollywood,2019
354,4107055,CULTURE STOOL,87045,441.0,300,4500,Southern California Hospital at Hollywood,2019
355,4107057,YERSINIA CULTURE,87046,154.0,300,4500,Southern California Hospital at Hollywood,2019
356,4107067,CULTURE EAR,87070,405.0,300,4500,Southern California Hospital at Hollywood,2019
357,4107068,CULTURE BIOPSY/SURG SPC,87070,405.0,300,4500,Southern California Hospital at Hollywood,2019
358,4107069,CULTURE CATH TIP,87070,405.0,300,4500,Southern California Hospital at Hollywood,2019
359,4107070,CULTURE OTHER SOURCE,87070,242.0,300,4500,Southern California Hospital at Hollywood,2019
360,4107071,CULTURE BACTERIA ANAEROBIC,87073,185.0,300,4500,Southern California Hospital at Hollywood,2019
361,4107072,CULTURE ENVIORNMTL,87070,547.0,300,4500,Southern California Hospital at Hollywood,2019
362,4107073,CULTURE EYE,87070,405.0,300,4500,Southern California Hospital at Hollywood,2019
363,4107074,CULTURE FLUID EX CSF,87070,405.0,300,4500,Southern California Hospital at Hollywood,2019
364,4107075,CULTURE ANAEROBIC ISOL,87075,445.0,300,4500,Southern California Hospital at Hollywood,2019
365,4107076,"CULTURE, ANAEROBIC ID, EACH",87076,171.0,300,4500,Southern California Hospital at Hollywood,2019
366,4107077,CLOSTRIDIUM DIFF TOXIN,87230,573.0,300,4500,Southern California Hospital at Hollywood,2019
367,4107078,CULTURE CSF,87070,405.0,300,4500,Southern California Hospital at Hollywood,2019
368,4107079,"CULTURE, AEROBICID, EACH",87077,171.0,300,4500,Southern California Hospital at Hollywood,2019
369,4107081,CULTURE STREP SCREENING,87081,149.0,300,4500,Southern California Hospital at Hollywood,2019
370,4107085,CULTURE MISC,87070,547.0,300,4500,Southern California Hospital at Hollywood,2019
371,4107086,CULTURE URINE COLONY CT,87086,302.0,300,4500,Southern California Hospital at Hollywood,2019
372,4107088,CULT BCT ISOL&PRSMPTV ID ISOLATE EA UR,87088,160.0,300,4500,Southern California Hospital at Hollywood,2019
373,4107102,CULTURE FUNGI OTHER,87102,624.0,300,4500,Southern California Hospital at Hollywood,2019
374,4107103,CULTURE FUNGI BLOOD,87103,700.0,300,4500,Southern California Hospital at Hollywood,2019
375,4107106,"FUNGUS, ID, EACH",87106,194.0,300,4500,Southern California Hospital at Hollywood,2019
376,4107110,CHLAMYDIA CULTURE,87110,101.0,300,4500,Southern California Hospital at Hollywood,2019
377,4107116,CULTURE AFB,87116,92.0,300,4500,Southern California Hospital at Hollywood,2019
378,4107133,CULTURE WOUND/ABCESS,87070,405.0,300,4500,Southern California Hospital at Hollywood,2019
379,4107134,CULTURE BLOOD AFB,87116,700.0,300,4500,Southern California Hospital at Hollywood,2019
380,4107160,GC CULTURE,87081,441.0,300,4500,Southern California Hospital at Hollywood,2019
381,4107181,"SUSCEPTIBILITY, E-TEST,EACH STRIP",87181,114.0,300,4500,Southern California Hospital at Hollywood,2019
382,4107184,"SUSCEPTIBILITY, KB, EACH, PLATE",87184,171.0,300,4500,Southern California Hospital at Hollywood,2019
383,4107186,"SUSCEPTIBILITY, MIC",87186,286.0,300,4500,Southern California Hospital at Hollywood,2019
384,4107192,MICROBE SUSCEPTIBLE MLC,87187,175.0,300,4500,Southern California Hospital at Hollywood,2019
385,4107194,SENSITIVITY ORG #1 MIC,87186,386.0,300,4500,Southern California Hospital at Hollywood,2019
386,4107195,SENSITIVITY ORG #2 MIC,87186,386.0,300,4500,Southern California Hospital at Hollywood,2019
387,4107196,SENSITIVITY ORG #3 MIC,87186,386.0,300,4500,Southern California Hospital at Hollywood,2019
388,4107197,SENSITIVITY ORG #4 MIC,87186,386.0,300,4500,Southern California Hospital at Hollywood,2019
389,4107201,SMEAR AFB,87206,164.0,300,4500,Southern California Hospital at Hollywood,2019
390,4107202,SMEAR MALARIA,87207,283.0,300,4500,Southern California Hospital at Hollywood,2019
391,4107203,STOOL FOR WBC,89055,117.0,300,4500,Southern California Hospital at Hollywood,2019
392,4107205,GRAM STAIN,87205,124.0,300,4500,Southern California Hospital at Hollywood,2019
393,4107207,SPECIAL STAIN,87207,455.0,300,4500,Southern California Hospital at Hollywood,2019
394,4107209,WRIGHT S STAIN,87205,186.0,300,4500,Southern California Hospital at Hollywood,2019
395,4107211,SMEAR WET MOUNT SALINE/INK,87210,136.0,300,4500,Southern California Hospital at Hollywood,2019
396,4107215,INDIA INK PREP,87210,137.0,300,4500,Southern California Hospital at Hollywood,2019
397,4107220,KOH PREP,87210,127.0,300,4500,Southern California Hospital at Hollywood,2019
398,4107235,TROPONIN - I,84484,358.0,300,4500,Southern California Hospital at Hollywood,2019
399,4107250,VIRUS INOCULATION,87252,132.0,300,4500,Southern California Hospital at Hollywood,2019
400,4107420,RESP SYNCTIAL AG EIA,87420,144.0,300,4500,Southern California Hospital at Hollywood,2019
401,4107451,INF AGNT AG-EIA,87450,434.0,300,4500,Southern California Hospital at Hollywood,2019
402,4107493,C-DIFF BY NUCLEIC ACID,87493,198.0,300,4500,Southern California Hospital at Hollywood,2019
403,4107880,STREP A ASSAY W/OPTIC,87880,125.0,300,4500,Southern California Hospital at Hollywood,2019
404,4109050,CELL COUNT MISC BODY FLD,89050,188.0,300,4500,Southern California Hospital at Hollywood,2019
405,4109051,CELL COUNT MISC W/DIFF,89051,238.0,300,4500,Southern California Hospital at Hollywood,2019
406,4109052,FLUID CELL COUNT & DIFF,89051,333.0,300,4500,Southern California Hospital at Hollywood,2019
407,4109363,CRYST ID BODY FLD EX URN,89060,191.0,300,4500,Southern California Hospital at Hollywood,2019
408,4109604,ANTIBDY IDENT RBC EA PNL,86870,346.0,300,4500,Southern California Hospital at Hollywood,2019
409,4109608,COOMBS DIRECT,86880,129.0,300,4500,Southern California Hospital at Hollywood,2019
410,4109619,ANTIBODY TITRATION,86886,169.0,300,4500,Southern California Hospital at Hollywood,2019
411,4109621,COOMBS INDIRCT QUAL,86885,170.0,300,4500,Southern California Hospital at Hollywood,2019
412,4109630,BLD TYPE RHO(D)ONLY,86901,158.0,300,4500,Southern California Hospital at Hollywood,2019
413,4109634,RBC AG EXCPT ABO/RHO EA,86905,170.0,300,4500,Southern California Hospital at Hollywood,2019
414,4109648,PRETRTMNT RBC AB DETECT,86970,50.0,300,4500,Southern California Hospital at Hollywood,2019
415,4109658,PRETX RBC DILUTION,86976,52.0,300,4500,Southern California Hospital at Hollywood,2019
416,4109664,ANTIBDY ABSORP EA SERUM,86978,378.0,300,4500,Southern California Hospital at Hollywood,2019
417,4110000,4060 LAB-CLINICAL,,0.0,300,4500,Southern California Hospital at Hollywood,2019
418,4120000,4060 LAB-CLIENT OUTPT,,0.0,300,4500,Southern California Hospital at Hollywood,2019
419,4130000,4060 LAB-CLIENT OUTPT,,0.0,300,4500,Southern California Hospital at Hollywood,2019
420,4140000,4060 LAB-CLIENT OUTPT,,0.0,300,4500,Southern California Hospital at Hollywood,2019
421,4150000,4060 LAB CLINICAL OP,,0.0,300,4500,Southern California Hospital at Hollywood,2019
422,4200000,4060 LAB-CALL BACK/SVCHG,,0.0,300,4500,Southern California Hospital at Hollywood,2019
423,4202030,POOLING PLATELET CONC,86965,755.0,300,4500,Southern California Hospital at Hollywood,2019
424,4202110,AUTOLOGS DONOR DRAW ONLY,86890,1036.0,390,4500,Southern California Hospital at Hollywood,2019
425,4206416,CAPILLARY BLOOD DRAW,36416,31.0,300,4500,Southern California Hospital at Hollywood,2019
426,4206891,AUTOLOGOUS BLOOD C/P/S,86890,232.0,300,4500,Southern California Hospital at Hollywood,2019
427,4206985,SPLITTING BLD PROD EA UT,86985,206.0,300,4500,Southern California Hospital at Hollywood,2019
428,4209010,VENIPUNCTURE,36415,69.0,300,4500,Southern California Hospital at Hollywood,2019
429,4209011,VENIPUNCTURE,36415,83.0,300,4500,Southern California Hospital at Hollywood,2019
430,4300000,4070 LAB-PATHOLOGICAL,,0.0,310,4520,Southern California Hospital at Hollywood,2019
431,4305095,BONE MARROW ASPIR ONLY,,497.0,360,4520,Southern California Hospital at Hollywood,2019
432,4305097,BONE MARROW SMEAR INTRP,85097,780.0,310,4520,Southern California Hospital at Hollywood,2019
433,4305102,BONE M BIOPSY NDL TROCAR,,692.0,360,4520,Southern California Hospital at Hollywood,2019
434,4308104,CYTOPATH WASH/BRUSH/SM,88104,168.0,310,4520,Southern California Hospital at Hollywood,2019
435,4308108,CYTOPATH CONL SMR W/INT,88108,168.0,310,4520,Southern California Hospital at Hollywood,2019
436,4308137,CYTOLOGY SMEAR MULT >5,88162,207.0,310,4520,Southern California Hospital at Hollywood,2019
437,4308140,CYTOLOGY SMEAR PREP,88161,120.0,310,4520,Southern California Hospital at Hollywood,2019
438,4308155,CYTOPATH C/VAG HORM EVAL,88155,42.0,310,4520,Southern California Hospital at Hollywood,2019
439,4308160,CYTOPATH OTHER SOURCE,88160,90.0,310,4520,Southern California Hospital at Hollywood,2019
440,4308164,CYTOPATH CERV/VAG BETHES,88164,42.0,310,4520,Southern California Hospital at Hollywood,2019
441,4308166,CYTO CONSLT INITIAL SITE,88333,728.0,310,4520,Southern California Hospital at Hollywood,2019
442,4308168,CYTO CONSULT EA ADD SITE,88334,90.0,310,4520,Southern California Hospital at Hollywood,2019
443,4308172,FNA: QUICK STAIN,88172,169.0,310,4520,Southern California Hospital at Hollywood,2019
444,4308173,FNA: INTRP/REPRT,88173,109.0,310,4520,Southern California Hospital at Hollywood,2019
445,4308220,BONE MARROW ASPIR ONLY,38220,1948.0,360,4520,Southern California Hospital at Hollywood,2019
446,4308221,BONE M BIOPSY NDL TROCAR,38221,2551.0,360,4520,Southern California Hospital at Hollywood,2019
447,4308300,GROSS EXAM ONLY,88300,111.0,310,4520,Southern California Hospital at Hollywood,2019
448,4308302,GROSS & MICRO: LVL II,88302,316.0,310,4520,Southern California Hospital at Hollywood,2019
449,4308304,GROSS & MICRO EXAM III,88304,385.0,310,4520,Southern California Hospital at Hollywood,2019
450,4308305,LVL IV SURG PATH GROSS,88305,454.0,310,4520,Southern California Hospital at Hollywood,2019
451,4308307,LVL V SURG PATH GROSS,88307,693.0,310,4520,Southern California Hospital at Hollywood,2019
452,4308309,GROSS & MICRO COMPREHNSV,88309,958.0,310,4520,Southern California Hospital at Hollywood,2019
453,4308311,DECALCIFICATION,88311,101.0,310,4520,Southern California Hospital at Hollywood,2019
