,EAP,Description,Rev Code,IP Price,OP Price,Hospital,Year
228,21000178,HCHG INTRO NEEDLE INTRACATH UPPR/LOWR EXTR ARTERY,361,3061.0,3061.0,Sutter Delta Medical Center,2019
229,21000181,HCHG SELECTIVE CATH AORTA,361,4549.0,4549.0,Sutter Delta Medical Center,2019
230,21000182,HCHG SELECTIVE CATH THORACIC FIRST ORDER ARTERY,361,6106.0,6106.0,Sutter Delta Medical Center,2019
231,21000183,HCHG SELECTIVE CATH THORACIC SECOND ORDER ARTERY,361,5237.0,5237.0,Sutter Delta Medical Center,2019
232,21000184,HCHG SELECTIVE CATH THORACIC THIRD ORDER ARTERY,361,8157.0,8157.0,Sutter Delta Medical Center,2019
233,21000185,HCHG SELECTIVE CATH THORACIC EACH ADDITIONAL ARTERY,361,3987.0,3987.0,Sutter Delta Medical Center,2019
234,21000186,"HCHG SELECTIVE CATH ABDOMINAL, LOWER EXTREMITY, PELVIC FIRST ORDER ARTERY",361,5319.0,5319.0,Sutter Delta Medical Center,2019
235,21000187,"HCHG SELECTIVE CATH ABDOMINAL, LOWER EXTREMITY, PELVIC SECOND ORDER ARTERY",361,4995.0,4995.0,Sutter Delta Medical Center,2019
236,21000188,"HCHG SELECTIVE CATH ABDOMINAL, LOWER EXTREMITY, PELVIC THIRD ORDER ARTERY",361,5199.0,5199.0,Sutter Delta Medical Center,2019
237,21000189,"HCHG SELECTIVE CATH ABDOMINAL, LOWER EXTREMITY, PELVIC EACH ADDITIONAL ARTERY",361,4187.0,4187.0,Sutter Delta Medical Center,2019
238,21000197,HCHG DECLOT VASCULAR DEVICE WITH THROMBOLYTIC,361,736.0,736.0,Sutter Delta Medical Center,2019
239,21000198,HCHG CENTRAL VENOUS CATH INSERTION NON-TUNNELED LESS THAN 5YR,361,1365.0,1365.0,Sutter Delta Medical Center,2019
240,21000199,HCHG CENTRAL VENOUS CATH INSERTION NON-TUNNELED 5YR OR OLDER,361,3053.0,3053.0,Sutter Delta Medical Center,2019
241,21000201,HCHG CV CATHETER INSERTION TUNNELED WITHOUT PORT 5 YR OR OLDER,361,9106.0,9106.0,Sutter Delta Medical Center,2019
242,21000203,HCHG CENTRAL VENOUS CATHETER INSERTION TUNNELED WITH PORT 5 YR OR OLDER,361,10192.0,10192.0,Sutter Delta Medical Center,2019
243,21000209,HCHG PICC INSERTION WITH PORT 5 YR OR OLDER,361,9137.0,9137.0,Sutter Delta Medical Center,2019
244,21000210,HCHG CENTRAL VENOUS CATHETER REPAIR WITHOUT PORT,361,2769.0,2769.0,Sutter Delta Medical Center,2019
245,21000212,HCHG CENTRAL VENOUS CATHETER REPLACEMENT NON-TUNNELED,361,3954.0,3954.0,Sutter Delta Medical Center,2019
246,21000213,HCHG CENTRAL VENOUS CATHETER REPLACEMENT TUNNELED,361,7989.0,7989.0,Sutter Delta Medical Center,2019
247,21000217,HCHG REPLACE PICC WO PORT SAME ACCESS W/ S&I,361,2919.0,2919.0,Sutter Delta Medical Center,2019
248,21000219,HCHG CENTRAL VENOUS CATHETER TUNNELED REMOVAL,361,3168.0,3168.0,Sutter Delta Medical Center,2019
249,21000220,HCHG CENTRAL VENOUS CATHETER TUNNELED REMOVAL WITH PORT,361,5086.0,5086.0,Sutter Delta Medical Center,2019
250,21000223,HCHG CENTRAL VENOUS CATHETER REPOSITIONING UNDER FLUORO,361,3122.0,3122.0,Sutter Delta Medical Center,2019
251,21000224,HCHG CENTRAL VENOUS ACCESS INJECTION WITH FLUORO,361,992.0,992.0,Sutter Delta Medical Center,2019
252,21000234,HCHG THROMBECTOMY ARTERIAL INITIAL,361,12390.0,12390.0,Sutter Delta Medical Center,2019
253,21000236,HCHG THROMBCTMY SCNDRY PRC W FLUORO/INJ ADD ON,361,11004.0,11004.0,Sutter Delta Medical Center,2019
254,21000237,HCHG THROMBECTOMY MECHANICAL VENOUS WITH FLUORO,361,12426.0,12426.0,Sutter Delta Medical Center,2019
255,21000260,HCHG DIAGNOSTIC BONE MARROW BIOPSY,361,2070.0,2070.0,Sutter Delta Medical Center,2019
256,21000262,HCHG BIOPSY LYMPH NODE SUPERFICIAL,361,2667.0,2667.0,Sutter Delta Medical Center,2019
257,21000266,HCHG INJECTION SIALOGRAM,361,990.0,990.0,Sutter Delta Medical Center,2019
258,21000268,HCHG ERCP DX W/WO SPEC COLLECT BRUSH/WASH,361,8637.0,8637.0,Sutter Delta Medical Center,2019
259,21000273,HCHG NG TUBE PLACEMENT WITH FLUOROSCOPY,361,1104.0,1104.0,Sutter Delta Medical Center,2019
260,21000281,HCHG GASTROINTESTINAL TUBE INSERTION (MILLER ABBOTT),361,872.0,872.0,Sutter Delta Medical Center,2019
261,21000291,HCHG INCISION GALLBLADDER PERCUTANEOUS,361,5835.0,5835.0,Sutter Delta Medical Center,2019
262,21000302,HCHG BIOPSY PANCREAS,361,3050.0,3050.0,Sutter Delta Medical Center,2019
263,21000309,HCHG BIOPSY ABDOMINAL/RETROPERITONEAL MASS,361,2819.0,2819.0,Sutter Delta Medical Center,2019
264,21000314,HCHG INJECTION CONTRAST TO ASSESS ABSCESS,361,1055.0,1055.0,Sutter Delta Medical Center,2019
265,21000316,HCHG OPEN DRAINAGE RENAL ABSCESS,361,4646.0,4646.0,Sutter Delta Medical Center,2019
266,21000319,HCHG BIOPSY RENAL,361,3121.0,3121.0,Sutter Delta Medical Center,2019
267,21000320,HCHG NEPHROSTOMY TUBE REMOVAL WITH FLUORO,361,3345.0,3345.0,Sutter Delta Medical Center,2019
268,21000321,HCHG ASPIRATION RENAL CYST,361,2832.0,2832.0,Sutter Delta Medical Center,2019
269,21000332,HCHG INJECTION ILEAL CONDUIT,361,1504.0,1504.0,Sutter Delta Medical Center,2019
270,21000334,HCHG INJECTION CYSTOGRAM/VCUG,361,1275.0,1275.0,Sutter Delta Medical Center,2019
271,21000335,HCHG INJECTION RETROGRADE CYSTO,361,1182.0,1182.0,Sutter Delta Medical Center,2019
272,21000338,HCHG INSERTION FOLEY CATHETER,361,532.0,532.0,Sutter Delta Medical Center,2019
273,21000352,HCHG URODYNAMICS POST VOIDING URING,361,342.0,342.0,Sutter Delta Medical Center,2019
274,21000359,HCHG CIRCUMCISION NEWBORN,723,412.0,412.0,Sutter Delta Medical Center,2019
275,21000362,HCHG BIOPSY PROSTATE,361,6889.0,6889.0,Sutter Delta Medical Center,2019
276,21000371,HCHG INJECTION HYSTEROSONOGRAM/SALPINGOGRAPY,361,777.0,777.0,Sutter Delta Medical Center,2019
277,21000375,HCHG AMNIOCENTESIS,361,790.0,790.0,Sutter Delta Medical Center,2019
278,21000377,HCHG AMNIOINFUSION,361,714.0,714.0,Sutter Delta Medical Center,2019
279,21000379,HCHG EXTERNAL VERSION,361,1948.0,1948.0,Sutter Delta Medical Center,2019
280,21000382,HCHG BIOPSY THYROID,361,1569.0,1569.0,Sutter Delta Medical Center,2019
281,21000383,HCHG BIOPSY ENDOCRINE OR ADRENAL,361,4096.0,4096.0,Sutter Delta Medical Center,2019
282,21000387,HCHG ENDOVASCULAR PERMANENT OCCLUSION CNS,361,3924.0,3924.0,Sutter Delta Medical Center,2019
283,21000397,HCHG LUMBAR PUNCTURE DX,361,1850.0,1850.0,Sutter Delta Medical Center,2019
284,21000398,HCHG LUMBAR PUNCTURE FOR CSF DRAINAGE,361,1637.0,1637.0,Sutter Delta Medical Center,2019
285,21000399,HCHG INJECTION BLOOD PATCH,361,2732.0,2732.0,Sutter Delta Medical Center,2019
286,21000400,"HCHG INJECTION NERVE BLOCK CERVICAL, THORACIC",361,3620.0,3620.0,Sutter Delta Medical Center,2019
287,21000401,"HCHG INJECTION NERVE BLOCK LUMBAR, SACRAL",361,5535.0,5535.0,Sutter Delta Medical Center,2019
288,21000402,HCHG INJ MYELOGRAM/CT LUMBAR,361,2335.0,2335.0,Sutter Delta Medical Center,2019
289,21000404,HCHG INJECTION DISKOGRAM LUMBAR,361,2511.0,2511.0,Sutter Delta Medical Center,2019
290,21000405,HCHG INJECTION DISKOGRAM CERVICAL,361,2420.0,2420.0,Sutter Delta Medical Center,2019
291,21000410,HCHG IMPLANTATION OR REVISION INTRATHECAL OR EPIDURAL CATH FOR MED ADMIN,361,12930.0,12930.0,Sutter Delta Medical Center,2019
292,21000411,HCHG INTRATHECAL OR EPIDURAL CATHETER REMOVAL,361,11344.0,11344.0,Sutter Delta Medical Center,2019
293,21000415,HCHG NEUROSTIMULATOR LEAD INSERTION EPIDURAL,361,12115.0,12115.0,Sutter Delta Medical Center,2019
294,21000419,HCHG INJECTION NERVE OCCIPITAL,361,1294.0,1294.0,Sutter Delta Medical Center,2019
295,21000424,HCHG INJECTION NERVE INTERCOSTAL SINGLE,361,2809.0,2809.0,Sutter Delta Medical Center,2019
296,21000425,HCHG INJECTION NERVE INTERCOSTAL MULTIPLE,361,3419.0,3419.0,Sutter Delta Medical Center,2019
297,21000427,HCHG INJECTION NERVE BLOCK SCIATIC SINGLE,361,2900.0,2900.0,Sutter Delta Medical Center,2019
298,21000429,HCHG INJECTION NERVE BLOCK PERIPHERAL,361,1307.0,1307.0,Sutter Delta Medical Center,2019
299,21000434,HCHG INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC 1 LVL,361,3880.0,3880.0,Sutter Delta Medical Center,2019
300,21000436,HCHG INJS ANES/STRD W/IMG TFRML EDRL LMBR/SAC 1 LVL,361,3768.0,3768.0,Sutter Delta Medical Center,2019
301,21000437,HCHG INJS ANES&STRD W/IMG TFRML EDRL LMBR/SAC EA LV,361,1756.0,1756.0,Sutter Delta Medical Center,2019
302,21000439,HCHG INJECTION NERVE BLOCK CERVICAL SYMPATHETIC,361,3089.0,3089.0,Sutter Delta Medical Center,2019
303,21000440,HCHG INJECTION NERVE BLOCK SUPERIOR HYPOGASTRIC PLEXUS,361,3159.0,3159.0,Sutter Delta Medical Center,2019
304,21000441,HCHG INJECTION NERVE BLOCK LUMBAR OR THORACIC,361,3009.0,3009.0,Sutter Delta Medical Center,2019
305,21000442,HCHG INJECTION NERVE BLOCK CELIAC PLEXUS,361,3731.0,3731.0,Sutter Delta Medical Center,2019
306,21000443,HCHG DESTRUCTION TRIGEMINAL NERVE,361,3663.0,3663.0,Sutter Delta Medical Center,2019
307,21000444,HCHG CHEMODNRV MUSC-MUSC INNERVATED FACIAL NRV UNIL,361,913.0,913.0,Sutter Delta Medical Center,2019
308,21000446,HCHG DESTRUCTION INTERCOSTAL NERVE,361,4158.0,4158.0,Sutter Delta Medical Center,2019
309,21000452,HCHG DESTRUCTION NERVE OTHER PERIPHERAL,361,4878.0,4878.0,Sutter Delta Medical Center,2019
310,21000464,HCHG TRABECULOPLASTY,361,2923.0,2923.0,Sutter Delta Medical Center,2019
311,21000469,HCHG CATARACT LASER CAPSULOTOMY YAG,361,3102.0,3102.0,Sutter Delta Medical Center,2019
312,21000494,HCHG INJECTION ARTHROGRAM SACROILIAC JOINT,361,2903.0,2903.0,Sutter Delta Medical Center,2019
313,21000495,HCHG INJECTION SACROILIAC JOINT ANESTHESIA OR STEROID,361,3646.0,3646.0,Sutter Delta Medical Center,2019
314,21000496,HCHG VASCULAR CLOSURE DEVICE INSERTION,361,1738.0,1738.0,Sutter Delta Medical Center,2019
315,21000503,HCHG DRAINAGE ABSCESS SIMPLE/SINGLE,510,710.0,710.0,Sutter Delta Medical Center,2019
316,21000571,HCHG INSRT IMP DEFIB PULSE GEN ONLY W 1 LEAD,361,49201.0,49201.0,Sutter Delta Medical Center,2019
317,21000572,HCHG INSRT/RPLC PERM IMP DEFIB W TV LEADS SNGL/DUAL,361,55607.0,55607.0,Sutter Delta Medical Center,2019
318,21000578,HCHG CON IJ G/COLON TUBE,361,1050.0,1050.0,Sutter Delta Medical Center,2019
319,21000616,HCHG INJ PROCEDURE RADIOACTIVE TRACER ID SENTINEL NODE WO IMAGE BI,361,3801.0,3801.0,Sutter Delta Medical Center,2019
320,21000619,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US BI,361,1758.0,1494.0,Sutter Delta Medical Center,2019
321,21000620,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US LT,361,1172.0,996.0,Sutter Delta Medical Center,2019
322,21000621,HCHG DRAIN/INJ MAJOR JOINT/BURSA W/O US RT,361,1172.0,996.0,Sutter Delta Medical Center,2019
323,21000622,HCHG BIOPSY LUNG OR MEDIASTINUM PERCUTANEOUS LT,361,3193.0,3193.0,Sutter Delta Medical Center,2019
324,21000623,HCHG BIOPSY LUNG OR MEDIASTINUM PERCUTANEOUS RT,361,3193.0,3193.0,Sutter Delta Medical Center,2019
325,21000627,HCHG VENOGRAM EXTREMITY INJECTION LT,361,2200.0,2200.0,Sutter Delta Medical Center,2019
326,21000628,HCHG VENOGRAM EXTREMITY INJECTION RT,361,2200.0,2200.0,Sutter Delta Medical Center,2019
327,21000629,HCHG VENOGRAM EXTREMITY INJECTION 50,361,3300.0,3300.0,Sutter Delta Medical Center,2019
328,21000633,HCHG INJECTION ARTHROGRAM SHOULDER BI,361,1148.0,1148.0,Sutter Delta Medical Center,2019
329,21000634,HCHG INJECTION ARTHROGRAM SHOULDER LT,361,765.0,765.0,Sutter Delta Medical Center,2019
330,21000635,HCHG INJECTION ARTHROGRAM SHOULDER RT,361,765.0,765.0,Sutter Delta Medical Center,2019
331,21000641,HCHG INJ INTER CERVICAL/THORACIC EPID WO IMAGE,361,2768.0,2768.0,Sutter Delta Medical Center,2019
332,21000642,HCHG INJ INTER CERVICAL/THORACIC EPID W IMAGE,361,3816.0,3816.0,Sutter Delta Medical Center,2019
333,21000643,HCHG INJ INTER LUMBAR/SACRAL EPID WO IMAGE,361,4047.0,4047.0,Sutter Delta Medical Center,2019
334,21000644,HCHG INJ INTER LUMBAR/SACRAL EPID W IMAGE,361,3629.0,3629.0,Sutter Delta Medical Center,2019
335,21000645,HCHG INJ INTER CERVICAL/THORAC W/CATH EPID WO IMAGE,361,1597.0,1597.0,Sutter Delta Medical Center,2019
336,21000646,HCHG INJ INTER CERVICAL/THORAC W/CATH EPID W IMAGE,361,3813.0,3813.0,Sutter Delta Medical Center,2019
337,21000647,HCHG INJ INTER LUMBAR/SACRAL W/CATH EPID WO IMAGE,361,3353.0,3353.0,Sutter Delta Medical Center,2019
338,21000648,HCHG INJ INTER LUMBAR/SACRAL W/CATH EPID W IMAGE,361,5600.0,5600.0,Sutter Delta Medical Center,2019
339,21000651,HCHG INJECTION ARTHROGRAM HIP RT,361,1034.0,1034.0,Sutter Delta Medical Center,2019
340,21000652,HCHG INTRO CATH DIALYSIS CIRCUIT,361,4612.0,4612.0,Sutter Delta Medical Center,2019
341,21000653,HCHG INTRO CATH DIALYSIS CIRCUIT W/BAL,361,21695.0,21695.0,Sutter Delta Medical Center,2019
342,21000654,HCHG INTRO CATH DIALYSIS CIRCUIT W/STNT,361,37469.0,37469.0,Sutter Delta Medical Center,2019
343,21000655,HCHG THRMBC/NFS DIALYSIS CIRCUIT,361,16606.0,16606.0,Sutter Delta Medical Center,2019
344,21000656,HCHG THRMBC/NFS DIALYSIS CIRCUIT W/BAL,361,35087.0,35087.0,Sutter Delta Medical Center,2019
345,21000657,HCHG THRMBC/NFS DIALYSIS CIRCUIT W/STNT,361,56663.0,56663.0,Sutter Delta Medical Center,2019
346,21000658,HCHG BALO ANGIOP CTR DIALYSIS SEG,361,8912.0,8912.0,Sutter Delta Medical Center,2019
347,21000659,HCHG TRANSLUMINAL BALLOON ANGIOP 1ST ART,361,20727.0,20727.0,Sutter Delta Medical Center,2019
348,21000660,HCHG TRANSLUMINAL BALLOON ANGIOP ADDL ART,361,11792.0,11792.0,Sutter Delta Medical Center,2019
349,21000661,HCHG TRANSLUMINAL BALLOON ANGIOP 1ST VEIN,361,18984.0,18984.0,Sutter Delta Medical Center,2019
350,21000662,HCHG TRANSLUMINAL BALLOON ANGIOP ADDL VEIN,361,8959.0,8959.0,Sutter Delta Medical Center,2019
351,21000663,HCHG STENT PLMT CTR DIALYSIS SEG,361,4664.0,4664.0,Sutter Delta Medical Center,2019
352,21000664,HCHG DIALYSIS CIRCUIT EMBOLJ,361,7428.0,7428.0,Sutter Delta Medical Center,2019
353,21000666,HCHG NEPHROSTOMY TUBE REMOVAL WITH FLUORO LT,361,3345.0,3345.0,Sutter Delta Medical Center,2019
354,21000667,HCHG NEPHROSTOMY TUBE REMOVAL WITH FLUORO RT,361,3345.0,3345.0,Sutter Delta Medical Center,2019
355,21000668,HCHG NEPHROSTOMY TUBE REMOVAL WITH FLUORO BI,361,5018.0,5018.0,Sutter Delta Medical Center,2019
356,21000744,HCHG INJ NRV BLK LUMB THOR BIL,361,4514.0,4514.0,Sutter Delta Medical Center,2019
357,21000747,HCHG FNA BX WITH IMAGE GUIDANCE US 1ST LESION,361,3247.0,3247.0,Sutter Delta Medical Center,2019
358,21000748,HCHG FNA BX WITH IMAGE GUIDANCE US EA ADD LESION,361,1876.0,1876.0,Sutter Delta Medical Center,2019
359,21000749,HCHG FNA BX WITH IMAGE GUIDANCE FLUORO 1ST LESION,361,3039.0,3039.0,Sutter Delta Medical Center,2019
360,21000750,HCHG FNA BX WITH IMAGE GUIDANCE FLUORO EA ADD LESION,361,1876.0,1876.0,Sutter Delta Medical Center,2019
361,21000751,HCHG FNA BX WITH IMAGE GUIDANCE CT 1ST LESION,361,5576.0,5576.0,Sutter Delta Medical Center,2019
362,21000752,HCHG FNA BX WITH IMAGE GUIDANCE CT EA ADD LESION,361,1876.0,1876.0,Sutter Delta Medical Center,2019
363,21000754,HCHG INSERT PICC >=5 YR WO PORT WO IMAGE GUIDANCE,361,3330.0,3330.0,Sutter Delta Medical Center,2019
364,21000756,HCHG INSERT PICC >=5 YR WO PORT W IMAGE GUIDANCE,361,4238.0,4238.0,Sutter Delta Medical Center,2019
365,21000766,HCHG INSERT/PROGRAM SUBQ CARDIAC RHYTHM MNTR,361,13949.0,13949.0,Sutter Delta Medical Center,2019
366,21000767,HCHG REMOVE SUBQ CARDIAC RHYTHM MNTR,361,5346.0,5346.0,Sutter Delta Medical Center,2019
367,30000002,HCHG XR EYE FOR FB,320,561.0,561.0,Sutter Delta Medical Center,2019
368,30000003,HCHG XR MANDIBLE LESS 4 VIEW,320,598.0,598.0,Sutter Delta Medical Center,2019
369,30000004,HCHG XR MANDIBLE 4 VIEW OR MORE,320,831.0,831.0,Sutter Delta Medical Center,2019
370,30000005,HCHG XR MASTOIDS LESS 3 VIEW,320,617.0,617.0,Sutter Delta Medical Center,2019
371,30000006,HCHG XR MASTOIDS 3 VIEW OR MORE,320,824.0,824.0,Sutter Delta Medical Center,2019
372,30000007,HCHG XR FACIAL BONE LESS 3 VIEW,320,656.0,656.0,Sutter Delta Medical Center,2019
373,30000008,HCHG XR FACIAL BONE 3 VIEW OR MORE,320,780.0,780.0,Sutter Delta Medical Center,2019
374,30000009,HCHG XR NASAL BONES 3 VIEW OR MORE,320,705.0,705.0,Sutter Delta Medical Center,2019
375,30000010,HCHG XR OPTIC FORAMINA,320,562.0,562.0,Sutter Delta Medical Center,2019
376,30000011,HCHG XR ORBITS 4 VIEW OR MORE,320,622.0,622.0,Sutter Delta Medical Center,2019
377,30000012,HCHG XR SINUS PARA LESS 3 VIEW,320,488.0,488.0,Sutter Delta Medical Center,2019
378,30000013,HCHG XR SINUS PARA 3 VIEW OR MORE,320,605.0,605.0,Sutter Delta Medical Center,2019
379,30000015,HCHG XR SKULL LESS 4 VIEW,320,683.0,683.0,Sutter Delta Medical Center,2019
380,30000016,HCHG XR SKULL 4 VIEW OR MORE,320,846.0,846.0,Sutter Delta Medical Center,2019
381,30000019,HCHG XR TMJ BILAT,320,639.0,639.0,Sutter Delta Medical Center,2019
382,30000023,HCHG XR NECK SOFT TISSUE,320,623.0,623.0,Sutter Delta Medical Center,2019
383,30000027,HCHG XR SALIVARY GLAND CALC,320,703.0,703.0,Sutter Delta Medical Center,2019
384,30000028,HCHG XR SIALOG,320,1918.0,1918.0,Sutter Delta Medical Center,2019
385,30000041,HCHG XR RIBS BILAT 3 VIEW,320,838.0,838.0,Sutter Delta Medical Center,2019
386,30000042,HCHG XR RIBS BILAT W PA CXR,320,886.0,886.0,Sutter Delta Medical Center,2019
387,30000043,HCHG XR STERNUM 2 VIEW OR MORE,320,662.0,662.0,Sutter Delta Medical Center,2019
388,30000044,HCHG XR STERNOCLAVIC 3 VIEW MORE,320,468.0,468.0,Sutter Delta Medical Center,2019
389,30000047,HCHG IJ SI JNT ANES/ST W/GD BILAT,361,5469.0,5469.0,Sutter Delta Medical Center,2019
390,30000049,HCHG XR SPINE CERVICAL 2-3 VIEWS,320,667.0,600.0,Sutter Delta Medical Center,2019
391,30000050,HCHG XR SPINE CERVICAL 4 OR 5 VIEWS,320,921.0,845.0,Sutter Delta Medical Center,2019
392,30000051,HCHG XR SPINE CERVICAL 6 OR MORE VIEWS,320,944.0,914.0,Sutter Delta Medical Center,2019
393,30000053,HCHG XR SPINE THOR 2 VIEW,320,656.0,580.0,Sutter Delta Medical Center,2019
394,30000054,HCHG XR SPINE THOR 3 VIEW,320,666.0,572.0,Sutter Delta Medical Center,2019
395,30000055,HCHG XR SPINE THOR 4 VIEW OR MORE,320,599.0,599.0,Sutter Delta Medical Center,2019
396,30000056,HCHG XR SPINE THORACOLUMBAR JNCTN 2 VIEW,320,609.0,559.0,Sutter Delta Medical Center,2019
397,30000058,HCHG XR SPINE LUMB 2 OR 3 VIEW,320,697.0,612.0,Sutter Delta Medical Center,2019
398,30000059,HCHG XR SPINE LUMB 4 VIEW OR MORE,320,930.0,858.0,Sutter Delta Medical Center,2019
399,30000060,HCHG XR SPINE L/S COMPLETE W BENDING VWS MIN 6 VWS,320,939.0,939.0,Sutter Delta Medical Center,2019
400,30000061,HCHG XR SPINE LUMB 4 BENDING VIEW,320,641.0,615.0,Sutter Delta Medical Center,2019
401,30000062,HCHG XR PELVIC 1 OR 2 VIEW,320,557.0,451.0,Sutter Delta Medical Center,2019
402,30000063,HCHG XR PELVIC 3 VIEW OR MORE,320,644.0,614.0,Sutter Delta Medical Center,2019
403,30000064,HCHG XR SI JOINT 1 OR 2 VIEW,320,392.0,392.0,Sutter Delta Medical Center,2019
404,30000065,HCHG XR SI JOINT 3 VIEW OR MORE,320,554.0,554.0,Sutter Delta Medical Center,2019
405,30000066,HCHG XR SACRUM COCCYX,320,686.0,686.0,Sutter Delta Medical Center,2019
406,30000068,HCHG XR MYELOGRAM THOR,320,2354.0,2354.0,Sutter Delta Medical Center,2019
407,30000073,HCHG PERQ DEVICE BREAST EA IMAG,361,2651.0,2651.0,Sutter Delta Medical Center,2019
408,30000075,HCHG XR CLAVICLE BILATERAL,320,867.0,867.0,Sutter Delta Medical Center,2019
409,30000076,HCHG XR CLAVICLE LT,320,578.0,578.0,Sutter Delta Medical Center,2019
410,30000077,HCHG XR CLAVICLE RT,320,578.0,578.0,Sutter Delta Medical Center,2019
411,30000078,HCHG XR SCAPULA BIL,320,1047.0,1047.0,Sutter Delta Medical Center,2019
412,30000079,HCHG XR SCAPULA LT,320,698.0,698.0,Sutter Delta Medical Center,2019
413,30000080,HCHG XR SCAPULA RT,320,698.0,698.0,Sutter Delta Medical Center,2019
414,30000081,HCHG XR SHOULDER 1 VIEW BIL,320,874.0,603.0,Sutter Delta Medical Center,2019
415,30000082,HCHG XR SHOULDER 1 VIEW LT,320,583.0,402.0,Sutter Delta Medical Center,2019
416,30000083,HCHG XR SHOULDER 1 VIEW RT,320,583.0,402.0,Sutter Delta Medical Center,2019
417,30000084,HCHG XR SHOULDER 2 VIEW OR MORE BIL,320,934.0,795.0,Sutter Delta Medical Center,2019
418,30000085,HCHG XR SHOULDER 2 VIEW OR MORE LT,320,623.0,530.0,Sutter Delta Medical Center,2019
419,30000086,HCHG XR SHOULDER 2 VIEW OR MORE RT,320,623.0,530.0,Sutter Delta Medical Center,2019
420,30000087,HCHG XR ARTHRO SHOULDER BIL,322,2184.0,2184.0,Sutter Delta Medical Center,2019
421,30000088,HCHG XR ARTHRO SHOULDER LT,322,1456.0,1456.0,Sutter Delta Medical Center,2019
422,30000089,HCHG XR ARTHRO SHOULDER RT,322,1456.0,1456.0,Sutter Delta Medical Center,2019
423,30000090,HCHG XR AC JOINT,320,556.0,556.0,Sutter Delta Medical Center,2019
424,30000092,HCHG XR HUMERUS LT,320,706.0,706.0,Sutter Delta Medical Center,2019
425,30000093,HCHG XR HUMERUS RT,320,706.0,706.0,Sutter Delta Medical Center,2019
426,30000094,HCHG XR ELBOW 2 VIEW BIL,320,878.0,756.0,Sutter Delta Medical Center,2019
427,30000095,HCHG XR ELBOW 2 VIEW LT,320,585.0,504.0,Sutter Delta Medical Center,2019
428,30000096,HCHG XR ELBOW 2 VIEW RT,320,585.0,504.0,Sutter Delta Medical Center,2019
429,30000097,HCHG XR ELBOW 3 VIEW OR MORE BIL,320,974.0,890.0,Sutter Delta Medical Center,2019
430,30000098,HCHG XR ELBOW 3 VIEW OR MORE LT,320,649.0,593.0,Sutter Delta Medical Center,2019
431,30000099,HCHG XR ELBOW 3 VIEW OR MORE RT,320,649.0,593.0,Sutter Delta Medical Center,2019
432,30000100,HCHG XR ARTHRO ELBOW BIL,322,2176.0,2176.0,Sutter Delta Medical Center,2019
433,30000101,HCHG XR ARTHRO ELBOW LT,322,1451.0,1451.0,Sutter Delta Medical Center,2019
434,30000102,HCHG XR ARTHRO ELBOW RT,322,1451.0,1451.0,Sutter Delta Medical Center,2019
435,30000103,HCHG XR FOREARM BIL,320,1018.0,1018.0,Sutter Delta Medical Center,2019
436,30000104,HCHG XR FOREARM LT,320,679.0,679.0,Sutter Delta Medical Center,2019
437,30000105,HCHG XR FOREARM RT,320,679.0,679.0,Sutter Delta Medical Center,2019
438,30000106,HCHG XR ARM INFANT (< 1 YEAR) BIL,320,792.0,792.0,Sutter Delta Medical Center,2019
439,30000107,HCHG XR ARM INFANT (< 1 YEAR) LT,320,528.0,528.0,Sutter Delta Medical Center,2019
440,30000108,HCHG XR ARM INFANT (< 1 YEAR) RT,320,528.0,528.0,Sutter Delta Medical Center,2019
441,30000109,HCHG XR WRIST 2 VIEW BIL,320,772.0,752.0,Sutter Delta Medical Center,2019
442,30000110,HCHG XR WRIST 2 VIEW LT,320,515.0,501.0,Sutter Delta Medical Center,2019
443,30000111,HCHG XR WRIST 2 VIEW RT,320,515.0,501.0,Sutter Delta Medical Center,2019
444,30000112,HCHG XR WRIST 3 VIEW OR MORE BIL,320,1004.0,936.0,Sutter Delta Medical Center,2019
445,30000113,HCHG XR WRIST 3 VIEW OR MORE LT,320,669.0,624.0,Sutter Delta Medical Center,2019
446,30000114,HCHG XR WRIST 3 VIEW OR MORE RT,320,669.0,624.0,Sutter Delta Medical Center,2019
447,30000115,HCHG XR ARTHRO WRIST BIL,322,1548.0,1548.0,Sutter Delta Medical Center,2019
448,30000116,HCHG XR ARTHRO WRIST LT,322,1032.0,1032.0,Sutter Delta Medical Center,2019
449,30000117,HCHG XR ARTHRO WRIST RT,322,1032.0,1032.0,Sutter Delta Medical Center,2019
