,CDM,NDC,Description,Price,Hospital,Year
995,41733114,00054-4581-11,mercaptopurine 50mg tab [SJGH],28.910000000000004,San Joaquin General Hospital,2019
996,71512404,68001-0324-57,meropenem 1gm SDV [SJGH],276.51,San Joaquin General Hospital,2019
997,71508725,70121-1454-07,meropenem 500mg SDV [SJGH],41.76000000000001,San Joaquin General Hospital,2019
998,41733056,54092-0189-81,mesalamine 250mg cap [SJGH],691.4592,San Joaquin General Hospital,2019
999,41733080,00023-5853-18,mesalamine 400mg cap [SJGH],605.1492000000002,San Joaquin General Hospital,2019
1000,41733148,45802-0098-51,mesalamine 4gm/60mL enema [SJGH],54.8688,San Joaquin General Hospital,2019
1001,71526149,10019-0953-01,mesna 100mg/mL MDV 10mL [SJGH],7.73,San Joaquin General Hospital,2019
1002,41733577,60687-0155-01,metFORMIN 500mg tab [SJGH],5.47,San Joaquin General Hospital,2019
1003,41733585,60687-0143-01,metFORMIN 850mg tab [SJGH],17.599999999999994,San Joaquin General Hospital,2019
1004,41733619,00378-6002-91,metFORMIN ER 500mg tab [SJGH],229.6698,San Joaquin General Hospital,2019
1005,41733551,68084-0738-01,methadone 10mg tab [SJGH],18.14,San Joaquin General Hospital,2019
1006,41733528,00054-3555-63,methadone 1mg/mL soln 500mL [SJGH],29.35,San Joaquin General Hospital,2019
1007,41733544,00054-8553-24,methadone 5mg tab [SJGH],18.29,San Joaquin General Hospital,2019
1008,41733866,68084-0276-01,methimazole 10mg tab [SJGH],39.99,San Joaquin General Hospital,2019
1009,41733858,60687-0357-01,methimazole 5mg tab [SJGH],30.69,San Joaquin General Hospital,2019
1010,41734047,51079-0670-05,methotrexate 2.5mg tab [SJGH],44.03,San Joaquin General Hospital,2019
1011,71526222,00703-3678-01,methotrexate PF 1gm/40mL SDV [SJGH],23.08,San Joaquin General Hospital,2019
1012,71526180,00703-3675-01,methotrexate PF 250mg/10mL SDV [SJGH],5.6599999999999975,San Joaquin General Hospital,2019
1013,71526172,00703-3671-01,methotrexate PF 50mg/2mL SDV [SJGH],9.83,San Joaquin General Hospital,2019
1014,41734344,51079-0200-20,methyldopa 250mg tab [SJGH],14.04,San Joaquin General Hospital,2019
1015,41734401,51079-0201-20,methyldopa 500mg tab [SJGH],25.78,San Joaquin General Hospital,2019
1016,71530174,17478-0504-10,methylene blue 1% 10mL SDV [SJGH],1698.35,San Joaquin General Hospital,2019
1017,71530174,00517-0374-05,methylene blue 50mg/10mL SDV [SJGH],825.8800000000001,San Joaquin General Hospital,2019
1018,41734443,00054-0639-05,methylergonovine 0.2mg tab [SJGH],612.41004,San Joaquin General Hospital,2019
1019,71536163,00517-0740-20,methylergonovine 0.2mg/mL amp [SJGH],308.57,San Joaquin General Hospital,2019
1020,71523880,00009-0280-02,"methylPREDNISolone ace 40mg/mL MDV 5mL (IM, Intra-articular, Intralesional only) [SJGH]",33.04,San Joaquin General Hospital,2019
1021,71523815,00009-3073-01,"methylPREDNISolone ace 40mg/mL SDV (IM, Intra-articular, Intralesional only) [SJGH]",6.57,San Joaquin General Hospital,2019
1022,71523955,00009-0047-22,methylPREDNISolone na succ 125mg/2mL SDV [SJGH],90.98,San Joaquin General Hospital,2019
1023,71524094,00009-0698-01,methylPREDNISolone na succ 1gm SDV [SJGH],39.75,San Joaquin General Hospital,2019
1024,71523898,00009-0039-28,methylPREDNISolone na succ 40mg/mL SDV [SJGH],114.35,San Joaquin General Hospital,2019
1025,71524029,00009-0758-01,methylPREDNISolone na succ 500mg SDV [SJGH],21.38,San Joaquin General Hospital,2019
1026,41734880,68084-0676-01,metoclopramide 10mg tab [SJGH],15.81,San Joaquin General Hospital,2019
1027,41734864,00121-1576-10,metoclopramide 10mg/10mL soln [SJGH],109.46,San Joaquin General Hospital,2019
1028,71546139,00409-3414-01,metoclopramide 10mg/2mL SDV [SJGH],24.68,San Joaquin General Hospital,2019
1029,41735077,00378-6174-01,metOLazone 10mg tab [SJGH],154.28,San Joaquin General Hospital,2019
1030,41735010,51079-0024-20,metolazone 5mg tab [SJGH],261.73,San Joaquin General Hospital,2019
1031,71527501,00409-1778-05,metoprolol 5mg/5mL SDV [SJGH],5.79,San Joaquin General Hospital,2019
1032,41735176,68084-0673-01,metoprolol succinate 100mg tab [SJGH],65.10000000000001,San Joaquin General Hospital,2019
1033,41735119,60687-0390-01,metoprolol succinate 25mg tab [SJGH],52.54,San Joaquin General Hospital,2019
1034,41735150,68084-0666-01,metoprolol succinate 50mg tab [SJGH],53.94,San Joaquin General Hospital,2019
1035,41735101,62584-0265-01,metoprolol tartrate 25mg tab [SJGH],7.22,San Joaquin General Hospital,2019
1036,41735135,62584-0266-01,metoprolol tartrate 50mg tab [SJGH],8.37,San Joaquin General Hospital,2019
1037,41735259,68084-0216-01,metroNIDAZOLE 250mg tab [SJGH],17.69,San Joaquin General Hospital,2019
1038,41735325,68084-0966-01,metroNIDAZOLE 500mg tab [SJGH],44.64,San Joaquin General Hospital,2019
1039,71511547,00409-7811-24,metroNIDAZOLE 500mg/NACL 100mL RTU [SJGH],24.84,San Joaquin General Hospital,2019
1040,41799132,99999-9999-26,metronidazole 50mg per ml oral suspension 120mL [SJGH],10.206,San Joaquin General Hospital,2019
1041,41734070,00093-8739-01,mexiletine 150mg cap [SJGH],52.53,San Joaquin General Hospital,2019
1042,41734104,00093-8740-01,mexiletine 200mg cap [SJGH],69.39,San Joaquin General Hospital,2019
1043,41735531,00472-0735-56,miconazole 2% crm 30gm [SJGH],1.82,San Joaquin General Hospital,2019
1044,41735630,00472-1738-03,miconazole 200mg vag supp [SJGH],36.75,San Joaquin General Hospital,2019
1045,41735754,53276-1010-01,microfibrillar collagen 0.5gm pwd [SJGH],622.48,San Joaquin General Hospital,2019
1046,71546204,71286-4035-03,midazolam 100mg/NS 100mL [SJGH],22.9,San Joaquin General Hospital,2019
1047,71546261,00409-2305-17,midazolam 2mg/2mL SDV [SJGH],11.63,San Joaquin General Hospital,2019
1048,41734708,00054-3566-99,midazolam 2mg/mL syrup 118mL [SJGH],72.37058,San Joaquin General Hospital,2019
1049,71546311,00641-6060-10,midazolam 50mg/10mL SDV 10mL [SJGH],19.08,San Joaquin General Hospital,2019
1050,71546287,00641-6059-10,midazolam 5mg/5mL SDV 5mL [SJGH],13.15,San Joaquin General Hospital,2019
1051,71546287,00409-2305-05,midazolam 5mg/5mL SDV PF 5mL [SJGH],7.969999999999999,San Joaquin General Hospital,2019
1052,41734807,00378-1902-01,midodrine 5mg tab [SJGH],154.87,San Joaquin General Hospital,2019
1053,41731944,00121-0431-30,milk of magnesia susp 30mL [SJGH],141.84,San Joaquin General Hospital,2019
1054,71546295,63323-0617-10,milrinone 10mg/10mL SDV [SJGH],34.73,San Joaquin General Hospital,2019
1055,71546329,00338-6011-37,milrinone 40mg/200mL RTU [SJGH],253.96,San Joaquin General Hospital,2019
1056,41735796,46122-0395-16,mineral oil 100% Liq,30.3666,San Joaquin General Hospital,2019
1057,41735796,54162-0185-01,mineral oil 25mL [SJGH],101.05,San Joaquin General Hospital,2019
1058,41734898,68084-0204-01,minoxidil 2.5mg tab [SJGH],40.63,San Joaquin General Hospital,2019
1059,41736109,51079-0086-20,mirtazapine 15mg tab [SJGH],14.62,San Joaquin General Hospital,2019
1060,41734930,68084-0040-01,misoprostol 100mcg tab [SJGH],101.37,San Joaquin General Hospital,2019
1061,41734967,68084-0041-01,misoprostol 200mcg tab [SJGH],119.03,San Joaquin General Hospital,2019
1062,71526255,16729-0108-11,mitoMYcin 20mg SDV [SJGH],417.79,San Joaquin General Hospital,2019
1063,71526248,16729-0115-05,mitoMYcin 5mg SDV [SJGH],160.82,San Joaquin General Hospital,2019
1064,71541031,00006-4681-00,MMR vacc 0.5mL SDV [SJGH],641.5300000000002,San Joaquin General Hospital,2019
1065,41736216,00085-7206-07,mometasone 100mcg/formoterol 5mcg inh [SJGH],51.24,San Joaquin General Hospital,2019
1066,41736224,00085-4610-05,mometasone 200mcg/formoterol 5mcg inh [SJGH],51.24,San Joaquin General Hospital,2019
1067,41736570,00904-6529-61,montelukast 10mg tab [SJGH],31.35,San Joaquin General Hospital,2019
1068,41736554,13668-0080-30,montelukast 5 mg chew tab [SJGH],21.36,San Joaquin General Hospital,2019
1069,41736364,68094-0001-62,morphine 10mg/5mL soln [SJGH],33.4995,San Joaquin General Hospital,2019
1070,71516884,00641-6127-25,morphine 10mg/mL SDV [SJGH],45.53,San Joaquin General Hospital,2019
1071,71516652,00409-1135-02,morphine 250mg/10mL SDV [SJGH],6.08,San Joaquin General Hospital,2019
1072,71516678,00409-1890-01,morphine 2mg/mL PFS [SJGH],16.33,San Joaquin General Hospital,2019
1073,71516967,76329-1911-01,morphine 30mg/30mL PCA [SJGH],83.889,San Joaquin General Hospital,2019
1074,71516744,00641-6125-25,morphine 4mg/mL SDV [SJGH],44.63,San Joaquin General Hospital,2019
1075,71517635,00641-6019-10,morphine PF 10mg/10mL SDV [SJGH],58.28,San Joaquin General Hospital,2019
1076,71517544,00409-3814-12,morphine PF 5mg/10mL SDV [SJGH],26.38,San Joaquin General Hospital,2019
1077,41736372,00054-0237-49,morphine sulfate 10mg/5mL soln 100mL [SJGH],8.64,San Joaquin General Hospital,2019
1078,41736422,00406-8003-30,morphine sulfate 20mg/mL soln 30mL [SJGH],6.3801,San Joaquin General Hospital,2019
1079,41736455,00406-8315-62,morphine sulfate ER 15mg tab [SJGH],52.42,San Joaquin General Hospital,2019
1080,41736471,00406-8330-62,morphine sulfate ER 30mg tab [SJGH],100.29,San Joaquin General Hospital,2019
1081,41736646,00065-4013-03,moxifloxacin 0.5% eye soln 3mL [SJGH],155.09001,San Joaquin General Hospital,2019
1082,41736784,00005-4344-62,multivitamin adult soln 240mL [SJGH],7.1208,San Joaquin General Hospital,2019
1083,41736703,00087-0402-03,multivitamin pediatric soln 50mL [SJGH],6.77,San Joaquin General Hospital,2019
1084,41726001,00904-0539-61,multivitamin tab [SJGH],3.5000000000000004,San Joaquin General Hospital,2019
1085,71550388,54643-5649-01,multivitamins for inj (adult) 10mL SDV [SJGH],33.22,San Joaquin General Hospital,2019
1086,71550313,54643-5646-01,multivitamins for inj (pediatric) 5mL [SJGH],61.26000000000001,San Joaquin General Hospital,2019
1087,41736919,50268-0572-60,mupirocin 2% oint 1gm [SJGH],182.8602,San Joaquin General Hospital,2019
1088,41736901,68462-0180-22,mupirocin 2% oint 22gm [SJGH],3.89994,San Joaquin General Hospital,2019
1089,41736935,67877-0230-22,mycophenolate 200mg/mL susp 175mL [SJGH],991.9,San Joaquin General Hospital,2019
1090,41736976,51079-0721-20,mycophenolate 250mg cap [SJGH],37.98,San Joaquin General Hospital,2019
1091,41736984,64380-0725-06,mycophenolate 500mg tab [SJGH],29.91,San Joaquin General Hospital,2019
1092,41736950,68084-0907-21,mycophenolic acid DR 180mg tab [SJGH],90.15,San Joaquin General Hospital,2019
1093,71509095,55150-0124-99,nafcillin 10gm bulk vial [SJGH],45.1,San Joaquin General Hospital,2019
1094,71508816,44567-0221-10,nafcillin 1gm SDV [SJGH],43.17999999999999,San Joaquin General Hospital,2019
1095,71508956,55150-0123-15,nafcillin 2gm SDV [SJGH],76.39,San Joaquin General Hospital,2019
1096,71516975,00409-1463-01,nalbuphine 10mg/mL amp [SJGH],32.36,San Joaquin General Hospital,2019
1097,71537385,00409-1215-01,naloxone 0.4mg/mL SDV [SJGH],75.27,San Joaquin General Hospital,2019
1098,71537468,76329-3369-01,naloxone 2mg/2mL PFS [SJGH],281.83,San Joaquin General Hospital,2019
1099,41737248,68462-0188-01,naproxen 250mg tab [SJGH],6.3100000000000005,San Joaquin General Hospital,2019
1100,71526693,64406-0008-01,natalizumab 300mg/15mL SDV [SJGH],6396.3,San Joaquin General Hospital,2019
1101,41737834,45802-0143-70,neo/poly B/bacitracin 1gm oint [SJGH],18.83376,San Joaquin General Hospital,2019
1102,41737453,00472-0179-56,neo/poly B/bacitracin oint 30gm [SJGH],1.8501,San Joaquin General Hospital,2019
1103,41737594,24208-0795-35,neo/poly b/dexamethasone eye oint 3.5gm [SJGH],15.08,San Joaquin General Hospital,2019
1104,41737586,24208-0830-60,neo/poly b/dexamethasone eye soln 5mL [SJGH],13.61,San Joaquin General Hospital,2019
1105,41737958,24208-0790-62,neo/poly b/gramicidin eye soln 10mL [SJGH],46.02,San Joaquin General Hospital,2019
1106,41737768,61314-0645-11,neo/poly b/hydrocortisone ear susp 10mL [SJGH],54.33,San Joaquin General Hospital,2019
1107,41728585,49735-0125-95,NeoCate Infant with DHA/ARA Powder [SJGH],141.77599999999995,San Joaquin General Hospital,2019
1108,41737701,39822-0310-05,neomycin 500mg tab [SJGH],70.47,San Joaquin General Hospital,2019
1109,71504062,39822-1220-01,neomycin/polymyxin B sulfate 40mg/mL 20mL MDV [SJGH],72.12,San Joaquin General Hospital,2019
1110,71546402,76014-0003-10,neostigmine 1mg/mL MDV 10mL [SJGH],253.36,San Joaquin General Hospital,2019
1111,41737982,51991-0331-06,nevirapine 200mg tab [SJGH],6.2598,San Joaquin General Hospital,2019
1112,41737990,00597-0047-24,nevirapine 50mg/5mL soln 240mL [SJGH],175.6704,San Joaquin General Hospital,2019
1113,41730037,00536-4076-01,niacin 100mg tab [SJGH],1.78,San Joaquin General Hospital,2019
1114,41738154,00904-2272-60,niacin 500mg tab [SJGH],1.93,San Joaquin General Hospital,2019
1115,71527527,00143-9689-10,niCARdipine 25mg/10mL SDV [SJGH],148.66,San Joaquin General Hospital,2019
1116,71527535,10122-0325-10,niCARdipine 40mg/NACL 200mL RTU [SJGH],1890.54,San Joaquin General Hospital,2019
1117,41738212,00536-5895-88,nicotine 14mg patch [SJGH],18.08002,San Joaquin General Hospital,2019
1118,41738246,00536-5896-88,nicotine 21mg patch [SJGH],16.700039999999998,San Joaquin General Hospital,2019
1119,41738188,00536-5894-88,nicotine 7mg patch [SJGH],20.20004,San Joaquin General Hospital,2019
1120,41738337,68084-0022-01,NIFEdipine 10mg cap [SJGH],78.58000000000001,San Joaquin General Hospital,2019
1121,41738410,50268-0601-15,NIFEdipine 20mg cap [SJGH],97.53,San Joaquin General Hospital,2019
1122,41738444,62175-0261-37,NIFEdipine ER 60mg tab [SJGH],25.14,San Joaquin General Hospital,2019
1123,41738477,68084-0912-32,niMODipine 30mg cap [SJGH],39.06,San Joaquin General Hospital,2019
1124,41738600,68001-0003-00,nitrofurantoin 100mg cap [SJGH],90.22,San Joaquin General Hospital,2019
1125,41738535,68084-0077-01,nitrofurantoin 50mg cap [SJGH],150.39,San Joaquin General Hospital,2019
1126,41739020,00071-0418-13,nitroglycerin 0.4mg SL tab [SJGH],117.09,San Joaquin General Hospital,2019
1127,41738725,00281-0326-08,nitroglycerin 2% oint 1gm [SJGH],91.34016,San Joaquin General Hospital,2019
1128,71527766,00338-1047-02,nitroglycerin 25mg/dextrose 5% 250mL RTU [SJGH],132.0,San Joaquin General Hospital,2019
1129,71534499,25021-0310-02,nitroprusside 50mg/2mL SDV [SJGH],18.27,San Joaquin General Hospital,2019
1130,71546360,00003-3774-12,nivolumab 100mg/10mL SDV [SJGH],2622.080000000001,San Joaquin General Hospital,2019
1131,71546375,00003-3734-13,nivolumab 240mg/24mL SDV [SJGH],6292.99008,San Joaquin General Hospital,2019
1132,71546352,00003-3772-11,nivolumab 40mg/4mL SDV [SJGH],1048.83,San Joaquin General Hospital,2019
1133,41799298,99999-9999-00,Non Formulary Medication [SJGH],0.0,San Joaquin General Hospital,2019
1134,41740853,99999-9999-01,Non Formulary Patient's Own Med [SJGH],0.0,San Joaquin General Hospital,2019
1135,71538748,00409-3375-04,norepinephrine 4mg/4mL SDV [SJGH],172.51000000000005,San Joaquin General Hospital,2019
1136,71538706,71285-6057-01,norepinephrine 8mg/D5W 250mL [SJGH],50.7,San Joaquin General Hospital,2019
1137,41739640,68462-0304-50,norethindrone 5mg tab [SJGH],26.39,San Joaquin General Hospital,2019
1138,41739830,52544-0848-28,norgestrel 0.5mg/ethinyl estradiol 0.05mg tab [SJGH],88.83000000000001,San Joaquin General Hospital,2019
1139,41739962,60687-0281-01,nortriptyline 10mg cap [SJGH],28.83,San Joaquin General Hospital,2019
1140,41740028,50268-0604-15,nortriptyline 25mg cap [SJGH],23.34,San Joaquin General Hospital,2019
1141,41740119,00087-1239-41,Nutramigen w/ enflora lgg powder 12.6 oz [SJGH],25.23633,San Joaquin General Hospital,2019
1142,41740218,00713-0678-31,"nystatin 100,000unit/gm crm 30gm [SJGH]",5.2599,San Joaquin General Hospital,2019
1143,41740267,00472-0166-15,"nystatin 100,000unit/gm oint 15gm [SJGH]",7.09005,San Joaquin General Hospital,2019
1144,41740143,42543-0352-15,"nystatin 100,000unit/gm pwd 15gm [SJGH]",4.63995,San Joaquin General Hospital,2019
1145,41740150,42543-0352-60,"nystatin 100,000unit/gm pwd 60gm [SJGH]",14.7102,San Joaquin General Hospital,2019
1146,41740333,60432-0537-60,"nystatin 100,000unit/mL susp 60mL [SJGH]",8.0898,San Joaquin General Hospital,2019
1147,41740341,60432-0537-16,"nystatin 100,000units/mL susp 480mL [SJGH]",52.94880000000001,San Joaquin General Hospital,2019
1148,41740606,00472-0150-30,"nystatin 100,000units/triamcinolone 1mg crm 30gm [SJGH]",33.18,San Joaquin General Hospital,2019
1149,71546915,50242-0070-01,obinutuzumab 1000mg/40mL SDV [SJGH],6205.950000000003,San Joaquin General Hospital,2019
1150,71526682,50242-0150-01,ocrelizumab 300mg/10mL SDV [SJGH],16250.0,San Joaquin General Hospital,2019
1151,71546550,63323-0379-05,octreotide 1000mcg/mL MDV 5mL [SJGH],131.96,San Joaquin General Hospital,2019
1152,71546568,25021-0452-01,octreotide 100mcg/mL SDV [SJGH],38.43,San Joaquin General Hospital,2019
1153,71546717,63323-0365-01,octreotide 50mcg/mL SDV [SJGH],48.02,San Joaquin General Hospital,2019
1154,71526883,00078-0818-81,octreotide depot 20mg PFS [SJGH],3872.55,San Joaquin General Hospital,2019
1155,41740648,24208-0410-05,ofloxacin 0.3% otic soln 5mL [SJGH],14.69,San Joaquin General Hospital,2019
1156,71546519,00517-0955-01,OLANZapine 10mg SDV [SJGH],31.32,San Joaquin General Hospital,2019
1157,41740838,68084-0740-01,OLANZapine 10mg tab [SJGH],40.88,San Joaquin General Hospital,2019
1158,41740796,60505-3110-03,OLANZapine 2.5mg tab [SJGH],5.2599,San Joaquin General Hospital,2019
1159,41740804,59746-0306-32,OLANZapine 5mg ODT [SJGH],22.1499,San Joaquin General Hospital,2019
1160,41740812,68084-0723-01,OLANZapine 5mg tab [SJGH],27.9,San Joaquin General Hospital,2019
1161,41740820,43598-0165-30,OLANZapine 7.5mg tab [SJGH],3.0399000000000003,San Joaquin General Hospital,2019
1162,41740457,65162-0034-16,omega 3 acid ethyl esters 1gm cap [SJGH],174.41039999999995,San Joaquin General Hospital,2019
1163,41740705,68084-0128-01,omeprazole DR 20mg cap[SJGH],12.34,San Joaquin General Hospital,2019
1164,41740754,63739-0445-10,omeprazole DR 40mg cap[SJGH],22.84,San Joaquin General Hospital,2019
1165,71542815,00023-9232-01,onabotulinum toxin A 100units SDV [SJGH],601.0,San Joaquin General Hospital,2019
1166,71542823,00023-3921-02,onabotulinumtoxinA 200 units SDV [SJGH],1202.0,San Joaquin General Hospital,2019
1167,41740846,00781-5238-64,ondansetron 4mg ODT [SJGH],18.24,San Joaquin General Hospital,2019
1168,71546527,00641-6078-25,ondansetron 4mg/2mL SDV [SJGH],13.53,San Joaquin General Hospital,2019
1169,41740564,65162-0691-79,ondansetron 4mg/5mL soln 50mL [SJGH],27.64,San Joaquin General Hospital,2019
1170,41740861,65862-0391-10,ondansetron 8mg ODT [SJGH],24.06,San Joaquin General Hospital,2019
1171,41740408,00574-0311-16,ora-blend suspending vehicle 473mL [SJGH],15.2779,San Joaquin General Hospital,2019
1172,41740387,00574-0303-16,ORA-Plus Suspending Vehicle [SJGH],1.9446,San Joaquin General Hospital,2019
1173,41740376,00574-0302-16,ORA-Sweet syrup vehicle [SJGH],1.8024,San Joaquin General Hospital,2019
1174,41741398,31722-0630-31,oseltamivir 30mg cap [SJGH],75.49000000000002,San Joaquin General Hospital,2019
1175,41741406,00004-0801-85,oseltamivir 45mg cap [SJGH],132.22,San Joaquin General Hospital,2019
1176,41741364,00004-0822-05,oseltamivir 6mg/mL susp 60mL [SJGH],144.12,San Joaquin General Hospital,2019
1177,41741554,69238-1266-01,oseltamivir 75mg cap [SJGH],54.85,San Joaquin General Hospital,2019
1178,71526412,00703-3986-01,oxaliplatin 100mg/20mL SDV [SJGH],61.28,San Joaquin General Hospital,2019
1179,71526404,00703-3985-01,oxaliplatin 50mg/10mL SDV [SJGH],30.64,San Joaquin General Hospital,2019
1180,41740663,68084-0845-01,OXcarbazepine 150mg tab [SJGH],11.82,San Joaquin General Hospital,2019
1181,41740671,00054-0199-59,OXcarbazepine 300mg/5mL susp 250mL [SJGH],19.630000000000006,San Joaquin General Hospital,2019
1182,41740903,68084-0400-01,oxybutynin 5mg tab [SJGH],36.48,San Joaquin General Hospital,2019
1183,41740952,68084-0354-01,oxyCODONE 5mg tab [SJGH],19.53,San Joaquin General Hospital,2019
1184,41740986,68084-0355-01,oxyCODONE 5mg/APAP 325mg tab [SJGH],18.6,San Joaquin General Hospital,2019
1185,41740895,59011-0410-20,oxyCODONE SR 10mg tab [SJGH],58.73,San Joaquin General Hospital,2019
1186,41740911,59011-0420-20,oxyCODONE SR 20mg tab [SJGH],109.4,San Joaquin General Hospital,2019
1187,41740929,59011-0440-20,oxyCODONE SR 40mg tab [SJGH],187.29,San Joaquin General Hospital,2019
1188,41740994,00904-5711-35,oxymetazoline 0.05% spray 15mL [SJGH],0.7000500000000001,San Joaquin General Hospital,2019
1189,71536205,71285-6036-01,oxytocin 10 units/LR 500mL [SJGH],8.77,San Joaquin General Hospital,2019
1190,71536254,63323-0012-10,oxytocin 10units/mL MDV 10mL [SJGH],116.48,San Joaquin General Hospital,2019
1191,71536304,42023-0116-25,oxytocin 10units/mL SDV [SJGH],85.41,San Joaquin General Hospital,2019
1192,71536262,71285-6042-01,oxytocin 15units/NACL 0.9% 250mL RTU [SJGH],8.030000000000001,San Joaquin General Hospital,2019
1193,71526420,61703-0342-50,PACLitaxel 6mg/mL MDV 50mL [SJGH],61.21,San Joaquin General Hospital,2019
1194,71526297,68817-0134-50,PACLitaxel protein bound 100mg SDV [SJGH],1263.38,San Joaquin General Hospital,2019
1195,41741018,00591-3693-30,paliperidone ER 3mg tab [SJGH],151.4799,San Joaquin General Hospital,2019
1196,41741000,50458-0551-01,paliperidone ER 6mg tab [SJGH],1051.0899,San Joaquin General Hospital,2019
1197,71541080,60574-4113-01,palivizumab 100mg SDV [SJGH],2684.65,San Joaquin General Hospital,2019
1198,71541072,60574-4114-01,palivizumab 50mg SDV [SJGH],7108.7,San Joaquin General Hospital,2019
1199,71546591,69543-0371-10,palonosetron 0.25mg/5mL SDV [SJGH],413.31,San Joaquin General Hospital,2019
1200,71546642,61703-0324-18,pamidronate 30mg/10mL SDV [SJGH],10.45,San Joaquin General Hospital,2019
1201,71546659,61703-0325-18,pamidronate 60mg/10mL SDV [SJGH],23.57,San Joaquin General Hospital,2019
1202,71546623,67457-0446-10,pamidronate 90mg/10mL SDV [SJGH],88.78,San Joaquin General Hospital,2019
1203,41741067,00023-6115-01,pancrelipase DR 5000unit cap [SJGH],139.53,San Joaquin General Hospital,2019
1204,71535082,00409-4646-01,pancuronium 1mg/mL MDV 10mL [SJGH],105.69,San Joaquin General Hospital,2019
1205,71515407,55150-0202-10,pantoprazole 40mg SDV [SJGH],29.42,San Joaquin General Hospital,2019
1206,41741125,68084-0643-01,pantoprazole DR 20mg tab [SJGH],17.77,San Joaquin General Hospital,2019
1207,41741141,00008-0844-02,pantoprazole DR 40mg granules pkt [SJGH],428.85,San Joaquin General Hospital,2019
1208,41741133,00904-6474-61,pantoprazole DR 40mg tab [SJGH],28.42,San Joaquin General Hospital,2019
1209,71546618,00517-4002-25,papaverine 60mg/2mL SDV [SJGH],532.84,San Joaquin General Hospital,2019
1210,41741257,68382-0266-06,paricalcitol 1mcg cap [SJGH],63.96,San Joaquin General Hospital,2019
1211,71546782,00074-1658-01,paricalcitol 5mcg/mL SDV [SJGH],237.23,San Joaquin General Hospital,2019
1212,41741281,23155-0038-01,paromomycin 250mg cap [SJGH],343.65000000000015,San Joaquin General Hospital,2019
1213,41741307,68084-0044-01,PARoxetine 10mg tab [SJGH],42.78,San Joaquin General Hospital,2019
1214,41741315,68084-0045-01,PARoxetine 20mg tab [SJGH],15.81,San Joaquin General Hospital,2019
1215,41741323,68084-0046-01,PARoxetine 30mg tab [SJGH],49.38,San Joaquin General Hospital,2019
1216,41741331,68382-0001-06,PARoxetine 40mg tab [SJGH],2.5299,San Joaquin General Hospital,2019
1217,41741454,53436-0084-04,patiromer 8.4g pow pkt [SJGH],127.16,San Joaquin General Hospital,2019
1218,41720459,52268-0100-01,PEG 3350/lytes soln 4000mL [SJGH],6.32,San Joaquin General Hospital,2019
1219,71546733,55513-0192-01,pegfilgrastim 6mg/0.6mL on-body injector kit [SJGH],4768.23,San Joaquin General Hospital,2019
1220,71546733,55513-0190-01,pegfilgrastim 6mg/0.6mL PFS [SJGH],4934.28,San Joaquin General Hospital,2019
1221,71526461,00006-3026-02,pembrolizumab 100mg/4mL SDV [SJGH],4649.64,San Joaquin General Hospital,2019
1222,71526446,00002-7640-01,PEMEtrexed 100mg SDV [SJGH],641.95,San Joaquin General Hospital,2019
1223,71526438,00002-7623-01,PEMEtrexed 500mg SDV [SJGH],3209.75,San Joaquin General Hospital,2019
1224,71546824,60793-0701-10,penicillin g benzathine 1.2Munits/2mL PFS [SJGH],1493.0099999999998,San Joaquin General Hospital,2019
1225,71546758,60793-0700-10,penicillin g benzathine 600Kunits/mL PFS [SJGH],861.94,San Joaquin General Hospital,2019
1226,71509301,00049-0530-28,penicillin g potassium 20Munits MDV [SJGH],33.09,San Joaquin General Hospital,2019
1227,71509376,00049-0520-83,penicillin g potassium 5Munits SDV [SJGH],59.45,San Joaquin General Hospital,2019
1228,41799143,99999-9999-46,"penicillin VK 1,000 units per ml oral solution 32mL [SJGH]",1.00064,San Joaquin General Hospital,2019
1229,41799143,99999-9999-51,"penicillin VK 1,000 units per ml oral solution steps 1-2 32 mL [SJGH]",1.00064,San Joaquin General Hospital,2019
1230,41799154,99999-9999-47,"penicillin VK 10,000 units per ml oral solution 32mL [SJGH]",0.93376,San Joaquin General Hospital,2019
1231,41741604,00093-4125-73,penicillin VK 125mg/5mL susp 100mL [SJGH],5.83,San Joaquin General Hospital,2019
1232,41741737,57237-0040-01,penicillin VK 250mg tab [SJGH],7.68,San Joaquin General Hospital,2019
1233,41741661,00093-4127-73,penicillin VK 250mg/5mL susp 100mL [SJGH],6.17,San Joaquin General Hospital,2019
1234,41741794,00781-1655-01,penicillin VK 500mg tab [SJGH],88.56,San Joaquin General Hospital,2019
1235,41741687,63323-0877-15,pentamidine 300mg inh pwd [SJGH],101.11,San Joaquin General Hospital,2019
1236,71514699,63323-0113-10,pentamidine 300mg SDV [SJGH],1583.62,San Joaquin General Hospital,2019
1237,41741885,00904-5448-61,pentoxifylline ER 400mg tab [SJGH],20.84,San Joaquin General Hospital,2019
1238,71530216,00407-2707-03,perflutren protein-A microspheres 3mL SDV [SJGH],529.9999499999999,San Joaquin General Hospital,2019
1239,41742008,00472-0242-60,permethrin 5% crm 60gm [SJGH],18.7398,San Joaquin General Hospital,2019
1240,41742107,00904-6599-61,perphenazine 2mg tab [SJGH],76.09,San Joaquin General Hospital,2019
1241,71526339,50242-0145-01,pertuzumab 420mg/14mL SDV [SJGH],4866.56002,San Joaquin General Hospital,2019
