,EAP PROC CODE,Description,CPT,REV CODE,Price,Hospital,Year
221,343113,"HCHG BMH OPEN TREATMENT OF DISTAL PHALANGEAL FRACTURE, EACH",26765,450,16440.26,Barton Memorial Hospital,2019
222,307077,HCHG DISLOC TX FINGER W/O ANES CLSD,26770,450,1126.71,Barton Memorial Hospital,2019
223,343114,HCHG CLOSED TX FINGER DISLOCATION,26775,450,4708.79,Barton Memorial Hospital,2019
224,308673,HCHG BMH/CVMC AMPUTATION FINGER THUMB,26951,450,5513.29,Barton Memorial Hospital,2019
225,308674,HCHG BMH AMPUTATION FINGER THUMB 1ST/2ND ANY SINGLE W/LOCAL,26952,450,5745.13,Barton Memorial Hospital,2019
226,343115,HCHG BMH HAND/FINGER PROCEDURE-UNLISTED,26989,450,1826.5,Barton Memorial Hospital,2019
227,4400376,HCHG INJECTION HIP ARTHROGRAM,27093,761,1346.79,Barton Memorial Hospital,2019
228,4400377,HCHG INJECTION HIP ARTHROGRAM ANESTHESIA,27095,761,2376.2,Barton Memorial Hospital,2019
229,343202,HCHG BMH INJECT SACROILIAC JOINT,27096,361,1884.71,Barton Memorial Hospital,2019
230,4400361,HCHG INJECT FOR SACROILIAC JOINT,27096,761,1884.71,Barton Memorial Hospital,2019
231,362119,HCHG TX PELVIC RING FX W/O MANIP,27197,450,1035.07,Barton Memorial Hospital,2019
232,362120,HCHG TX PELVIC RING FX W/ MANIP,27198,450,1035.07,Barton Memorial Hospital,2019
233,308680,"HCHG BMH/CVMC CLOSED TX THIGH FX W/O MAN PROXIMAL END,NECK",27230,450,1146.47,Barton Memorial Hospital,2019
234,308682,HCHG TREAT HIP DISLOCATION W/O ANES,27250,450,1126.71,Barton Memorial Hospital,2019
235,343203,HCHG BMH TREAT HIP DISLOCATION,27252,450,5321.45,Barton Memorial Hospital,2019
236,110364,HCHG TREAT HIP DISLOCATION,27256,450,845.49,Barton Memorial Hospital,2019
237,308684,HCHG TREAT HIP DISLOCATION WO ANES,27265,450,1126.71,Barton Memorial Hospital,2019
238,308686,HCHG BMH/CVMC CLOSED TX POST HIP ARTHROPLASTY DISLOCATION W/ANES,27266,450,5047.94,Barton Memorial Hospital,2019
239,308687,"HCHG BMH I&D,DEEP ABSCESS BURSA OR HEMATOMA,THIGH OR KNEE REGION",27301,450,6503.07,Barton Memorial Hospital,2019
240,308851,HCHG BIOPSY THIGH SOFT TISSUES,27323,360,5874.53,Barton Memorial Hospital,2019
241,503452,HCHG INJ CONTRAST KNEE RAD CT MRI ARTHO,27369,761,439.27,Barton Memorial Hospital,2019
242,308688,HCHG BMH SUTURE OF QUADRICEPS OR HAMSTRING MUSCLE RUPTURE PRIMARY,27385,450,11518.54,Barton Memorial Hospital,2019
243,308690,HCHG BMH/CVMC CLOSED TX OF THIGH FX W/O MAN,27500,450,1146.47,Barton Memorial Hospital,2019
244,308692,HCHG BMH/CVMC CLOSED TX OF THIGH FX W/O MANIPULATION,27501,450,1146.47,Barton Memorial Hospital,2019
245,308694,HCHG BMH/CVMC TREATMENT OF THIGH FRACTURE W/MANIPULATION,27503,450,1111.57,Barton Memorial Hospital,2019
246,308696,HCHG BMH/CVMC CLOSED TX OF THIGH FX W/O MANIPULATION MEDIAL OR LATERAL,27508,450,1146.47,Barton Memorial Hospital,2019
247,308697,HCHG BMH TX OF THIGH FX-W MANIPULATION,27510,450,1111.57,Barton Memorial Hospital,2019
248,308699,HCHG BMH/CVMC CLOSED TX KNEE FX W/O MANIPULATION,27530,450,1253.59,Barton Memorial Hospital,2019
249,303455,HCHG DISLOC TX KNEE W/O ANES CLSD,27550,450,1126.71,Barton Memorial Hospital,2019
250,308702,HCHG BMH/CVMC TREAT KNEECAP DISLOCATION W/O ANESTHESIA,27560,450,1126.71,Barton Memorial Hospital,2019
251,4400369,HCHG INJECTION FOR ANKLE ARTHROGRAM,27648,761,912.17,Barton Memorial Hospital,2019
252,308706,HCHG BMH/CVMC TX OF TIBIA FX W/O MANIPULATION,27750,450,1145.7,Barton Memorial Hospital,2019
253,308708,HCHG BMH/CVMC CLOSED TX TIBIAL SHAFT FX W&WO FIBULAR FX W/MANIPULATION,27752,450,7343.06,Barton Memorial Hospital,2019
254,308710,HCHG BMH/CVMC CLOSED TX OF ANKLE FX W/O MANIPULATION,27760,450,1146.47,Barton Memorial Hospital,2019
255,308711,HCHG BMH CLOSED TREATMENT OF MEDIAL MALLEOLUS FRACTURE;W/MANIPULA,27762,450,7343.06,Barton Memorial Hospital,2019
256,308712,HCHG BMH CLTX POST ANKLE FX W/MNJP,27768,450,552.02,Barton Memorial Hospital,2019
257,308714,HCHG BMH/CVMC CLOSED TX OF PROXIMAL FIBULA OR SHAFT FX W/O MAN,27780,450,1126.71,Barton Memorial Hospital,2019
258,308716,HCHG BMH/CVMC CLOSED TX OF PROXIMAL FIBULA/SHAFT FX W/MANIPULATION,27781,450,1146.47,Barton Memorial Hospital,2019
259,308718,HCHG BMH/CVMC CLOSED TREATMENT OF DISTAL FIBULAR FRACTURE W/O MAN,27786,450,1146.47,Barton Memorial Hospital,2019
260,308720,HCHG BMH/CVMC TX OF ANKLE FX W/MANIPULATION,27788,450,1459.88,Barton Memorial Hospital,2019
261,308722,HCHG BMH/CVMC TX OF ANKLE FX-W/O MANIPULATION,27808,450,1126.71,Barton Memorial Hospital,2019
262,308724,HCHG BMH/CVMC TX OF ANKLE FX W/MANIPULATION,27810,450,3972.71,Barton Memorial Hospital,2019
263,308726,HCHG BMH/CVMC CLOSED TX OF TRIMALLEOLAR ANKLE FX W/O MANIPULATION,27816,450,1449.89,Barton Memorial Hospital,2019
264,308728,HCHG BMH/CVMC TREATMENT OF ANKLE FRACTURE W/MANIPULATION,27818,450,3972.71,Barton Memorial Hospital,2019
265,308730,HCHG BMH/CVMC CLOSED TX FX OF  LOWER LEG W/WO ANES  W/O MANIPULATION,27824,450,1146.47,Barton Memorial Hospital,2019
266,308732,HCHG BMH/CVMC TREAT LOWER LEG FRACTURE W/WO ANES,27825,450,5192.91,Barton Memorial Hospital,2019
267,302705,HCHG TREAT LOWER LEG DISLOCATION,27830,450,848.3,Barton Memorial Hospital,2019
268,303452,HCHG DISLOC TX ANKLE WO ANESTH CLSD,27840,450,4330.25,Barton Memorial Hospital,2019
269,308735,HCHG BMH/CVMC CLOSED TREATMENT OF ANKLE DISLOCATION W/ANESTHESIA,27842,450,10963.84,Barton Memorial Hospital,2019
270,362122,"HCHG PARTIAL EXCISION PHAL,TOE",28124,450,8419.71,Barton Memorial Hospital,2019
271,362123,HCHG EXCISION INTERPHAN JT TOE,28160,450,8419.71,Barton Memorial Hospital,2019
272,308742,HCHG BMH/CVMC REMOVAL OF FOOT FOREIGN BODY,28190,450,2680.82,Barton Memorial Hospital,2019
273,308750,HCHG BMH/CVMC TREATMENT OF HEEL FX  W/O MANIPULATION,28400,450,1146.47,Barton Memorial Hospital,2019
274,308751,HCHG BMH CLOSED TREATMENT OF TALUS FRACTURE; W/O MANIPULATION,28430,450,1351.29,Barton Memorial Hospital,2019
275,308753,HCHG BMH/CVMC TREATMENT OF ANKLE FRACTURE,28435,450,698.74,Barton Memorial Hospital,2019
276,308755,HCHG BMH/CVMC TREAT MIDFOOT FX EACH W/O MANIPULATION,28450,450,1146.47,Barton Memorial Hospital,2019
277,308757,HCHG BMH/CVMC TREAT METATARSAL FRACTURE W/O MANIPULATION,28470,450,1126.71,Barton Memorial Hospital,2019
278,308758,HCHG BMH CLOSED TREATMENT OF METATARSAL FRACTURE; WITH MANIPULATI,28475,450,918.49,Barton Memorial Hospital,2019
279,308760,HCHG BMH/CVMC TREAT BIG TOE FRACTURE W/O MANIPULATION,28490,450,1146.47,Barton Memorial Hospital,2019
280,308762,HCHG BMH/CVMC TREAT BIG TOE FRACTURE WITH MANIPULATION,28495,450,1111.57,Barton Memorial Hospital,2019
281,308764,HCHG BMH/CVMC TREATMENT OF TOE FX-W/O MANIPULATION,28510,450,1111.57,Barton Memorial Hospital,2019
282,308766,HCHG BMH/CVMC TX OF TOE FX W/MANIPULATION,28515,450,1145.7,Barton Memorial Hospital,2019
283,308772,HCHG BMH/CVMC TREAT FOOT DISLOCATION W/O ANESTHESIA,28600,450,1111.57,Barton Memorial Hospital,2019
284,308774,HCHG BMH/CVMC TREAT TOE DISLOCATION W/O ANESTHESIA,28630,450,1111.57,Barton Memorial Hospital,2019
285,308775,HCHG BMH TREAT TOE DISLOCATION W/ANES,28635,450,6694.39,Barton Memorial Hospital,2019
286,308777,HCHG BMH/CVMC TREAT TOE DISLOCATION W/O ANES,28660,450,1126.71,Barton Memorial Hospital,2019
287,362139,HCHG TREAT TOE DISLOCATION,28665,450,1143.89,Barton Memorial Hospital,2019
288,308780,"HCHG BMH APPLY FINGER CAST (EG, CONTRACTURE)",29086,450,1201.96,Barton Memorial Hospital,2019
289,305286,HCHG SPLINT APPLICATION LONG ARM,29105,450,763.95,Barton Memorial Hospital,2019
290,305287,HCHG SPLINT APPLICATION SHORT ARM,29125,450,763.95,Barton Memorial Hospital,2019
291,308783,HCHG BMH APPLY FOREARM SPLINT(FOREARM TO HAND)DYNAMIC,29126,450,861.2,Barton Memorial Hospital,2019
292,305285,HCHG SPLINT APPLICATION FINGER,29130,450,763.95,Barton Memorial Hospital,2019
293,308789,HCHG BMH/CVMC STRAPPING OF CHEST,29200,450,861.2,Barton Memorial Hospital,2019
294,308791,HCHG BMH/CVMC STRAPPING OF SHOULDER,29240,450,763.95,Barton Memorial Hospital,2019
295,308793,HCHG BMH/CVMC STRAPPING OF ELBOW OR WRIST,29260,450,861.2,Barton Memorial Hospital,2019
296,343116,HCHG STRAPPING OF HAND OR FINGER,29280,450,861.2,Barton Memorial Hospital,2019
297,305290,HCHG SPLINT APPLICATION LONG LEG,29505,450,763.95,Barton Memorial Hospital,2019
298,305288,HCHG SPLINT APPLICATION SHORT LEG,29515,450,763.95,Barton Memorial Hospital,2019
299,303134,HCHG STRAPPING OF HIP,29520,450,264.18,Barton Memorial Hospital,2019
300,308799,HCHG BMH/CVMC STRAPPING OF KNEE,29530,450,861.2,Barton Memorial Hospital,2019
301,308801,HCHG BMH/CVMC STRAPPING OF ANKLE AND/OR FOOT,29540,450,861.2,Barton Memorial Hospital,2019
302,343117,HCHG BMH STRAPPING OF TOES,29550,450,861.2,Barton Memorial Hospital,2019
303,308804,HCHG BMH APPLICATION OF PASTE BOOT,29580,450,533.53,Barton Memorial Hospital,2019
304,303060,HCHG CAST REMOVAL GNTLT/BOOT/BODY,29700,450,861.2,Barton Memorial Hospital,2019
305,303059,HCHG CAST REMOVAL FULL ARM/LEG,29705,450,861.2,Barton Memorial Hospital,2019
306,308809,HCHG BMH REPAIR OF BODY CAST/JACKET,29720,450,861.2,Barton Memorial Hospital,2019
307,308811,HCHG BMH/CVMC CASTING/STRAPPING PROCEDURE,29799,450,876.14,Barton Memorial Hospital,2019
308,308813,HCHG DRAINAGE ABSCESS HEMATOMA NASAL,30000,450,651.08,Barton Memorial Hospital,2019
309,308817,HCHG REMOVE NASAL FOREIGN BODY,30300,450,456.84,Barton Memorial Hospital,2019
310,308819,HCHG BMH/CVMC CONTROL OF NOSEBLEED SIMPLE,30901,450,783.14,Barton Memorial Hospital,2019
311,308821,HCHG BMH/CVMC CONTROL OF NOSEBLEED COMPLEX,30903,450,783.14,Barton Memorial Hospital,2019
312,308823,HCHG BMH/CVMC CONTROL NOSEBLEED-INITIAL,30905,450,783.14,Barton Memorial Hospital,2019
313,308825,HCHG BMH/CVMC REPEAT CONTROL OF NOSEBLEED ANY METHOD SUBSEQUENT,30906,450,992.76,Barton Memorial Hospital,2019
314,308827,HCHG BMH/CVMC CONTROL OF NOSEBLEED,30915,450,4736.69,Barton Memorial Hospital,2019
315,362141,HCHG NASAL SURGERY UNLISTED,30999,450,3021.79,Barton Memorial Hospital,2019
316,303606,HCHG ENDOTRACHEAL INTUBATION,31500,761,1634.08,Barton Memorial Hospital,2019
317,305533,HCHG TRACHEOTOMY TUBE CHANGE,31502,761,1083.94,Barton Memorial Hospital,2019
318,308831,HCHG BMH/CVMC DIAGNOSTIC LARYNGOSCOPY-INDIRECT,31505,450,651.51,Barton Memorial Hospital,2019
319,302709,HCHG LARYNGOSCOPY ASPIRATION,31515,450,4215.38,Barton Memorial Hospital,2019
320,308833,HCHG BMH/CVMC LARYNGOSCOPY DIRECT W/WO TRACHEOSCOPY DX -NO NEWBORN,31525,450,5942.76,Barton Memorial Hospital,2019
321,302710,HCHG LARYNGOSCOPY TREATMENT,31527,450,5037.54,Barton Memorial Hospital,2019
322,308837,HCHG LARYNGOSCOPY FLEXIBLE FIBEROPTIC DX,31575,360,718.8,Barton Memorial Hospital,2019
323,308841,HCHG INCISION WINDPIPE TRACH EMERGENCY,31605,450,1911.29,Barton Memorial Hospital,2019
324,308842,"HCHG BMH/CVMC BRONCHOSCOPE/WASH/DX, INCLUDING FLUOROSCOPIC GUIDANCE",31622,360,4651.28,Barton Memorial Hospital,2019
325,308843,"HCHG BMH/CVMC BRONCHOSCOPE/BRUSH/DX,INCLUDING FLUOROSCOPIC GUIDANCE",31623,360,3018.78,Barton Memorial Hospital,2019
326,308844,"HCHG BMH/CVMC BRONCHOSCOPE/ALVEOLAR LAVAGE, INC FLUOROSCOPIC GUIDANCE",31624,360,2851.07,Barton Memorial Hospital,2019
327,308845,"HCHG BMH/CVMC BRONCHOSCOPY W/BIOPSY, INCLUDING FLUOROSCOPIC GUIDANCE",31625,360,3018.78,Barton Memorial Hospital,2019
328,308846,"HCHG BMH BRONCHOSCOPY NEEDLE BIOPSY,INC FLUOROSCOPIC GUIDANCE",31629,360,3018.78,Barton Memorial Hospital,2019
329,308847,"HCHG BMH/CVMC BRONCHOSCOPY/LUNG BX ADD'L, W/WO  FLUOROSCOPIC GUIDANCE",31632,360,3018.78,Barton Memorial Hospital,2019
330,308848,"HCHG BMH BRONCHOSCOPY W/FOREIGN BODY REMOVAL,INC FLUORO GUIDANCE",31635,360,3328.11,Barton Memorial Hospital,2019
331,308849,"HCHG BMH/CVMC BRONCHOSCOPY CLEAR AIRWAYS,INC FLUOROSCOPIC GUIDANCE",31645,360,3018.78,Barton Memorial Hospital,2019
332,308850,"HCHG BMH/CVMC BRONCHOSCOPY, RECLEAR AIRWAY,INC FLUOROSCOPIC GUIDANCE",31646,360,3018.78,Barton Memorial Hospital,2019
333,304011,"HCHG CATH ASPIRATION, NASAL TRACHEAL",31720,761,388.19,Barton Memorial Hospital,2019
334,4400493,HCHG NEEDLE BIOPSY PLEURA,32400,761,1929.79,Barton Memorial Hospital,2019
335,4400517,"HCHG PERCUT BX, LUNG/MEDIASTINUM",32405,761,10677.56,Barton Memorial Hospital,2019
336,308854,HCHG BMH/CVMC TUBE THORACOSTOMY WITH/WITH OUT WATER SEAL,32551,360,3246.64,Barton Memorial Hospital,2019
337,4400637,HCHG TUBE THORACOSTOMY INCLUDES WATER SEAL,32551,761,3246.64,Barton Memorial Hospital,2019
338,343206,"HCHG BMH THORACENTESIS, NEEDLE OR CATHETER,W/O IMAGING GUIDANCE",32554,360,3246.64,Barton Memorial Hospital,2019
339,343204,HCHG BMH/CVMC ASPIRATE PLEURA W/O IMAGING,32554,761,3246.64,Barton Memorial Hospital,2019
340,343212,"HCHG BMH/CVMC THORACENTESIS, NEEDLE OR CATHETER,W/IMAGING GUIDANCE",32555,360,3246.64,Barton Memorial Hospital,2019
341,343209,HCHG BMH/CVMC ASPIRATE PLEURA W IMAGING,32555,450,3246.64,Barton Memorial Hospital,2019
342,4410488,HCHG THORACENTESIS WITH IMAGING GUIDANCE,32555,761,3246.64,Barton Memorial Hospital,2019
343,308540,HCHG PERQ DRAINAGE PLEURA INSERT CATH W/O IMAGE,32556,450,3246.64,Barton Memorial Hospital,2019
344,4400928,HCHG INSERT CATH PLEURA W/IG,32557,761,3246.64,Barton Memorial Hospital,2019
345,4400211,HCHG CHEST SURGERY PROCEDURE UNLISTED,32999,761,4192.53,Barton Memorial Hospital,2019
346,343207,HCHG BMH PERICARDIOCENTESIS; INITIAL,33010,278,2473.73,Barton Memorial Hospital,2019
347,308858,HCHG BMH/CVMC PERICARDIOCENTESIS; SUBSEQUENT,33011,450,1197.78,Barton Memorial Hospital,2019
348,306624,HCHG TRANSVENOUS TEMP PACER SNGL C*,33210,360,18240.1,Barton Memorial Hospital,2019
349,308862,HCHG BMH/CVMC REPAIR BLOOD VESSEL LESION/UPPER EXTREMITY,35206,450,13911.15,Barton Memorial Hospital,2019
350,304227,HCHG IV START,36000,761,242.92,Barton Memorial Hospital,2019
351,4400378,"HCHG INJECTION PROC,EXTREMITY,VENOGRAPHY",36005,761,1731.27,Barton Memorial Hospital,2019
352,4400546,"HCHG PLACE CATH IN VEIN,SVC,IVC",36010,761,3771.02,Barton Memorial Hospital,2019
353,4400544,"HCHG PLACE CATH IN VEIN,SELECT",36011,761,3008.97,Barton Memorial Hospital,2019
354,4400545,"HCHG PLACE CATH IN VEIN,SUBSELECT",36012,761,3561.51,Barton Memorial Hospital,2019
355,4400541,HCHG PLACE CATH IN LT/RT PULM ART,36014,761,4259.04,Barton Memorial Hospital,2019
356,303236,HCHG INTRO NEEDLE CATH UE/LE ARTERY,36140,360,2873.16,Barton Memorial Hospital,2019
357,4400540,HCHG INTRO NEEDLE CATH UE/LE ARTERY,36140,761,2873.16,Barton Memorial Hospital,2019
358,4400538,HCHG PLACE CATH AORTA,36200,761,3653.59,Barton Memorial Hospital,2019
359,4400548,"HCHG PLACE CATH SELECTIVE ART,NECK",36215,761,3665.13,Barton Memorial Hospital,2019
360,4400550,"HCHG PLACE CATH SUBSELECT ART,NECK",36216,761,4236.05,Barton Memorial Hospital,2019
361,4400552,"HCHG PLACE CATH SUBSUBSELECT ART,NECK",36217,761,4353.48,Barton Memorial Hospital,2019
362,343208,"HCHG BMH/CVMC NON-SELECTIVE CATH PLACE,THORACIC AORTA,W/ANGIOGRAPHY",36221,323,18863.11,Barton Memorial Hospital,2019
363,343210,"HCHG BMH/CVMC SELECTIVE CATH PLACE,COMMON CAROTID/INNOMINATE ARTERY",36222,323,18863.11,Barton Memorial Hospital,2019
364,343213,"HCHG BMH/CVMC SELECTIVE CATH PLACEMENT,COMMON CAROTID/INNOMINATE ARTER",36223,323,18863.11,Barton Memorial Hospital,2019
365,343215,"HCHG BMH/CVMC SELECTIVE CATHETER PLACEMENT, INTERNAL CAROTID ARTERY",36224,323,30849.56,Barton Memorial Hospital,2019
366,343217,"HCHG BMH/CVMC PLACE CATHETER SUBCLAVIAN OR INNOMINATE ARTERY, UNILATER",36225,323,18861.21,Barton Memorial Hospital,2019
367,343219,HCHG BMH/CVMC SELECTIVE CATHETER PLACEMENT VERTEBRAL ARTERY UNILATERAL,36226,323,30849.56,Barton Memorial Hospital,2019
368,343221,"HCHG BMH/CVMC SELECTIVE CATH PLACEMENT, EXTERNAL CAROTID ARTERY, UNILA",36227,323,5416.97,Barton Memorial Hospital,2019
369,4400547,"HCHG PLACE CATH SELECT ART,ABD/PEL",36245,761,4429.42,Barton Memorial Hospital,2019
370,4400549,"HCHG PLACE CATH SUBSELECT ART,ABD/PEL",36246,761,4595.2,Barton Memorial Hospital,2019
371,4400551,"HCHG PLACE CATH SUBSUBSELECT ART,ABD/PEL",36247,761,5541.43,Barton Memorial Hospital,2019
372,4400536,"HCHG PLACE CATH ADDN SUBSEL ART,ABD/PEL",36248,761,2087.07,Barton Memorial Hospital,2019
373,4400858,HCHG CATH PLACE REN ART 1ST UNILAT,36251,761,8162.48,Barton Memorial Hospital,2019
374,4400859,HCHG CATH PLACE REN ART 1ST BILAT,36252,761,11660.7,Barton Memorial Hospital,2019
375,4400860,HCHG CATH PLACE REN ART 2ND+ UNILAT,36253,761,8162.48,Barton Memorial Hospital,2019
376,4400861,HCHG CATH PLACE REN ART 2ND+ BIL,36254,761,11660.7,Barton Memorial Hospital,2019
377,4400884,HCHG VESSEL INJECTION PROCEDURE UNLISTED,36299,761,2422.69,Barton Memorial Hospital,2019
378,343118,HCHG BMH NON-ROUTINE BLOOD DRAW >3YRS,36410,450,281.74,Barton Memorial Hospital,2019
379,305107,HCHG ROUTINE VENIPUNCTURE,36415,300,56.46,Barton Memorial Hospital,2019
380,343036,HCHG BMH DRAW FEE-IFC,36415,300,56.46,Barton Memorial Hospital,2019
381,360562,HCHG ROUTINE VENIPUNCTURE,36415,300,56.46,Barton Memorial Hospital,2019
382,360740,HCHG BMH BLOOD ALCOHOL DRAW,36415,300,56.46,Barton Memorial Hospital,2019
383,310010,HCHG BMH/CVMC BLOOD TRANSFUSION 1ST HOUR,36430,391,2067.52,Barton Memorial Hospital,2019
384,343055,"HCHG BMH TRANSFUSION, BLOOD PRODUCT",36430,391,2067.52,Barton Memorial Hospital,2019
385,5071653,"HCHG BMH TRANSFUSION, BLOOD PRODUCT",36430,391,2067.52,Barton Memorial Hospital,2019
386,4400885,HCHG INJECTIONS SPIDER VEINS LIMB/TRUNK,36468,360,918.58,Barton Memorial Hospital,2019
387,4400886,HCHG INJ SCLEROSANT SGL INCOMPETENT VEIN,36470,360,748.97,Barton Memorial Hospital,2019
388,4400887,HCHG INJ SCLEROSANT MLT INCOMPETENT VEINS,36471,360,1167.24,Barton Memorial Hospital,2019
389,4400888,"HCHG ENDOVENOUS LASER, 1ST VEIN",36478,761,10065.23,Barton Memorial Hospital,2019
390,4400889,HCHG ENDOVENOUS LASER VEIN ADDON,36479,761,10065.23,Barton Memorial Hospital,2019
391,4400528,HCHG PERCUT PORTAL VEIN CATH,36481,761,6379.68,Barton Memorial Hospital,2019
392,343158,HCHG INSERTION OF CATHETER UMB VEIN,36510,761,1323.23,Barton Memorial Hospital,2019
393,4400385,HCHG INSERT NON-TUNNEL CV CATH < 5 Y/O,36555,761,3005.41,Barton Memorial Hospital,2019
394,303332,"HCHG CVC, NON TUNNELED >AGE 5",36556,761,4436.34,Barton Memorial Hospital,2019
395,4400384,HCHG INSERT NON-TUNNEL CV CATH,36556,761,4436.34,Barton Memorial Hospital,2019
396,4400394,HCHG INSERT TUNNELED CV CATH <5 Y/O,36557,761,6267.74,Barton Memorial Hospital,2019
397,306785,"HCHG CVC,TUNNELED W/O PORT >AGE 5",36558,761,7520.91,Barton Memorial Hospital,2019
398,4400809,HCHG INSERT TUNNELED CV CATH W/O PORT OR PUMP,36558,761,7520.91,Barton Memorial Hospital,2019
399,4400395,HCHG INSERT TUNNELED CV CATH WITH PORT <5 Y/O,36560,761,9642.05,Barton Memorial Hospital,2019
400,306786,"HCHG CVC,PORT PLACEMENT > AGE 5",36561,761,11592.37,Barton Memorial Hospital,2019
401,4400391,HCHG INSERT TUNNELED CV CATH,36561,761,11592.37,Barton Memorial Hospital,2019
402,4400890,HCHG INSERT TUNNELED CV CATH,36563,761,10932.72,Barton Memorial Hospital,2019
403,4400388,HCHG INSERT PICC W/ SUB-Q PORT <5 Y/O,36570,761,10029.46,Barton Memorial Hospital,2019
404,4400393,HCHG INSERT TUNNELED CV CATH,36571,761,9165.1,Barton Memorial Hospital,2019
405,362174,HCHG PICC LINE PLACE W GUIDANCE < AGE 5,36572,761,4660.2,Barton Memorial Hospital,2019
406,362175,HCHG PICC LINE PLACE W GUIDANCE > AGE 5,36573,761,4660.2,Barton Memorial Hospital,2019
407,4400891,HCHG REPAIR TUNNELED CV CATH W/O PORT,36575,360,3239.72,Barton Memorial Hospital,2019
408,4400892,HCHG REPAIR TUNNELED CV CATH W/PORT,36576,360,8141.79,Barton Memorial Hospital,2019
409,4400893,HCHG REPLACE TUNNELED CV CATH,36578,360,6911.72,Barton Memorial Hospital,2019
410,4400818,HCHG REPLACE NONTUNNELED CVC WO SUBQ PORT,36580,761,8168.53,Barton Memorial Hospital,2019
411,4400585,HCHG REPLACE TUNNELED CVC WO SUBQ PORT,36581,761,8168.53,Barton Memorial Hospital,2019
412,4400586,HCHG REPLACE TUNNELED CVC W SUBQ PORT,36582,761,13678.75,Barton Memorial Hospital,2019
413,4400894,HCHG REPLACE TUNNELED CV CATH,36583,360,14909.84,Barton Memorial Hospital,2019
414,4400588,HCHG REPLACE PICC W SUBQ PORT,36585,761,9368.87,Barton Memorial Hospital,2019
415,4400569,HCHG REMOVAL TUNNELED CV CATH,36589,761,8596.31,Barton Memorial Hospital,2019
416,343119,HCHG BMH REMOVAL TUNNELED CENTRAL VENOUS ACCESS DEVICE,36590,450,4070.31,Barton Memorial Hospital,2019
417,4400570,HCHG REMOVAL TUNNELED CV CATH,36590,761,4070.31,Barton Memorial Hospital,2019
418,343131,HCHG BMH DRAW BLOOD OFF VENOUS DEVICE,36591,519,352.9,Barton Memorial Hospital,2019
419,343130,HCHG BMH COLLECT BLOOD SPECIMAN/ESTABLISHED PICC VENOUS,36592,510,352.9,Barton Memorial Hospital,2019
420,303344,HCHG DECLOTTING OF VASCULAR DEVICE,36593,761,1077.04,Barton Memorial Hospital,2019
421,4400419,HCHG MECH REMOV TUNNELED CV CATH,36595,761,6951.37,Barton Memorial Hospital,2019
422,4400420,HCHG MECH REMOV TUNNELED CV CATH,36596,761,3552.28,Barton Memorial Hospital,2019
423,4400591,HCHG REPOSITION VENOUS CATHETER,36597,761,3428.42,Barton Memorial Hospital,2019
424,4400224,"HCHG CONTRAST INJ CENT VEN CATH, INC FLOURO",36598,761,902.48,Barton Memorial Hospital,2019
425,360077,HCHG ARTERIAL PUNCTURE-BLOOD DX,36600,300,479.94,Barton Memorial Hospital,2019
426,302827,HCHG ARTERIAL PUNCTURE-BLOOD DX,36600,410,479.94,Barton Memorial Hospital,2019
427,302820,HCHG ARTERIAL CATH INSERTION-PERCT,36620,940,725.98,Barton Memorial Hospital,2019
428,308887,HCHG INSERT NEEDLE BONE CAVITY FOR INTRASSEOS INFUSION,36680,450,431.64,Barton Memorial Hospital,2019
429,4400390,HCHG INSERT TRANSVEN INTRAHEP PORTOSYS SHUNT,37182,761,35594.42,Barton Memorial Hospital,2019
430,4400595,HCHG TIPS REVISION W IMAGING,37183,761,23138.54,Barton Memorial Hospital,2019
431,4400524,"HCHG PERCUT MECH THROMBECTOMY, VENOUS",37187,761,14305.9,Barton Memorial Hospital,2019
432,4400863,HCHG INSERT IVC FILTER WITH IG & SI,37191,761,17266.56,Barton Memorial Hospital,2019
433,4400857,"HCHG RETRIEVAL/REMOVAL, VENA CAVA *",37193,761,7485.03,Barton Memorial Hospital,2019
434,343214,"HCHG BMH/CVMC TRANSCATH RETRIEVAL,PERCUT,INTRAVASCULAR FOREIGN BODY",37197,360,18932.62,Barton Memorial Hospital,2019
435,343220,"HCHG BMH/CVMC TRANSCATHETER THERAPY, VENOUS INFUSION FOR THROMBOLYSIS",37212,360,6679.77,Barton Memorial Hospital,2019
436,343222,"HCHG BMH/CVMC TRANSCATH THERAPY,ARTERIAL/VENOUS INF FOR THROMBOLYSIS",37213,360,14905.64,Barton Memorial Hospital,2019
437,343224,"HCHG BMH/CVMC TRANSCATH THERAPY,ARTERIAL/VENOUS INF FOR THROMBOLYSIS",37214,360,14905.64,Barton Memorial Hospital,2019
438,4400831,HCHG REVSC ILIAC ART INIT VESSEL,37220,761,21755.87,Barton Memorial Hospital,2019
439,4400832,HCHG REVSC ILIAC ART W/STENT,37221,761,30459.67,Barton Memorial Hospital,2019
440,4400833,HCHG REVSC ILIAC ART EA ADDL VSL,37222,761,17404.71,Barton Memorial Hospital,2019
