,Procedure Code,Procedure Desc,Procedure Effective Date,Charge Category,Charge Dept ID,Charge Dept Name,Price,Hospital,Year
161,21901438,ALPHA-FETOPROTEIN TUMOR MARKER,1980-01-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,8.0,Henry Mayo Newhall Memorial Hospital,2019
162,21901439,ALPHA-FETOPROTEIN TUMOR MKR BF,2016-11-21 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,84.0,Henry Mayo Newhall Memorial Hospital,2019
163,21901473,ALPHA-GLOBIN COMMN MUTATION,2016-07-08 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,456.0,Henry Mayo Newhall Memorial Hospital,2019
164,21902539,ALPHA-HYDROXYALPRAZOLAM UR QN,2012-04-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,2.42,Henry Mayo Newhall Memorial Hospital,2019
165,21902540,ALPHA-HYDROXYTRIAZOLAM UR QN,2012-04-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,2.42,Henry Mayo Newhall Memorial Hospital,2019
166,43387300,ALPRAZOLAM 0.25 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,13.4,Henry Mayo Newhall Memorial Hospital,2019
167,43387400,ALPRAZOLAM 1 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,10.25,Henry Mayo Newhall Memorial Hospital,2019
168,21902541,ALPRAZOLAM URINE QN,2012-04-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,2.43,Henry Mayo Newhall Memorial Hospital,2019
169,43001200,ALPROSTADIL 500 MCG VIAL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,342.5,Henry Mayo Newhall Memorial Hospital,2019
170,21003710,ALT,2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,537.18,Henry Mayo Newhall Memorial Hospital,2019
171,21012180,"ALT, FLUID",2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,453.57,Henry Mayo Newhall Memorial Hospital,2019
172,43000500,ALTEPLASE 100 MG VL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,12742.5,Henry Mayo Newhall Memorial Hospital,2019
173,43245700,ALTEPLASE 2 MG VL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,377.0,Henry Mayo Newhall Memorial Hospital,2019
174,43198700,ALTEPLASE 50 MG VL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,4955.0,Henry Mayo Newhall Memorial Hospital,2019
175,21901175,ALTERNARIA ALTERNATA/TENUIS IG,1980-01-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,9.0,Henry Mayo Newhall Memorial Hospital,2019
176,21906984,ALTERNARIA TENIUS IGG,2012-04-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,11.19,Henry Mayo Newhall Memorial Hospital,2019
177,21901585,ALUMINUM,2012-04-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,21.62,Henry Mayo Newhall Memorial Hospital,2019
178,43268100,ALUMINUM HYDROXIDE 12OZ GEL,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,24.0,Henry Mayo Newhall Memorial Hospital,2019
179,43418170,AMANTADINE 100 MG/10 ML CUP,2014-12-20 00:00:00,250,10.471,HMA REV-PHARMACY,11.8,Henry Mayo Newhall Memorial Hospital,2019
180,43412920,AMANTADINE 50 MG UDC,2011-06-21 00:00:00,250,10.471,HMA REV-PHARMACY,7.6,Henry Mayo Newhall Memorial Hospital,2019
181,43220400,AMANTADINE HCL 100 MG CAP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,11.25,Henry Mayo Newhall Memorial Hospital,2019
182,21901595,AMIKACIN,1980-01-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,22.0,Henry Mayo Newhall Memorial Hospital,2019
183,43411600,AMIKACIN 1000 MG/4 ML VIAL,2010-06-16 00:00:00,636,10.471,HMA REV-PHARMACY,55.0,Henry Mayo Newhall Memorial Hospital,2019
184,21960313,AMIKACIN AFB RAPID GROWER,2016-11-30 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,11.59,Henry Mayo Newhall Memorial Hospital,2019
185,43050500,AMIKACIN SULF 500 MG/2 ML VL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,37.5,Henry Mayo Newhall Memorial Hospital,2019
186,43421600,AMIKACIN SULFATE 500 MG/10 ML,2017-03-01 00:00:00,636,10.471,HMA REV-PHARMACY,47.0,Henry Mayo Newhall Memorial Hospital,2019
187,43385400,AMILORIDE 5MG TABLET,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,10.5,Henry Mayo Newhall Memorial Hospital,2019
188,21901620,AMINO ACID ANALYSIS,2012-09-05 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,557.0,Henry Mayo Newhall Memorial Hospital,2019
189,21901722,AMINO ACID QUANT URINE,2016-10-11 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,474.5,Henry Mayo Newhall Memorial Hospital,2019
190,43404500,AMINO ACIDS 10 % 500 ML SOL,1980-01-01 00:00:00,258,10.471,HMA REV-PHARMACY,47.0,Henry Mayo Newhall Memorial Hospital,2019
191,43421380,AMINO ACIDS 10% 1000 ML BTL,2016-11-01 00:00:00,250,10.471,HMA REV-PHARMACY,55.5,Henry Mayo Newhall Memorial Hospital,2019
192,43416040,AMINO ACIDS 15% 1000 ML,2013-03-27 00:00:00,258,10.471,HMA REV-PHARMACY,62.5,Henry Mayo Newhall Memorial Hospital,2019
193,43041200,AMINO ACIDS 8.5% 500 ML SOL,1980-01-01 00:00:00,258,10.471,HMA REV-PHARMACY,26.0,Henry Mayo Newhall Memorial Hospital,2019
194,43327000,AMINOCAPROIC ACID 5 GM/20 ML,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,22.0,Henry Mayo Newhall Memorial Hospital,2019
195,43032300,AMINOCAPROIC ACID 500 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,59.15,Henry Mayo Newhall Memorial Hospital,2019
196,43406670,AMINOPHYLLINE 250 MG/10 ML,2007-06-06 00:00:00,636,10.471,HMA REV-PHARMACY,36.5,Henry Mayo Newhall Memorial Hospital,2019
197,43010100,AMINOPHYLLINE 500MG /20ML SDV,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,13.5,Henry Mayo Newhall Memorial Hospital,2019
198,43421140,AMINOSALICYLIC ACID 4 GM PACK,2016-08-01 00:00:00,250,10.471,HMA REV-PHARMACY,26.6,Henry Mayo Newhall Memorial Hospital,2019
199,43412940,AMIODARONE 150 MG/100 ML BAG,2011-06-21 00:00:00,636,10.471,HMA REV-PHARMACY,68.0,Henry Mayo Newhall Memorial Hospital,2019
200,43413970,AMIODARONE 900 MG IVPB,2012-03-21 00:00:00,636,10.471,HMA REV-PHARMACY,79.5,Henry Mayo Newhall Memorial Hospital,2019
201,21901769,AMIODARONE DRUG LEVEL,2018-08-20 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,13.0,Henry Mayo Newhall Memorial Hospital,2019
202,43270600,AMIODARONE HCL 200 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,12.5,Henry Mayo Newhall Memorial Hospital,2019
203,43247300,AMIODARONE HCL 50 MG/ML 18 ML,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,42.5,Henry Mayo Newhall Memorial Hospital,2019
204,43100200,AMIODARONE HCL 50 MG/ML 3 ML,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,16.5,Henry Mayo Newhall Memorial Hospital,2019
205,21901776,AMITRIPTYLENE,2016-07-20 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,50.0,Henry Mayo Newhall Memorial Hospital,2019
206,21901771,AMITRIPTYLENE & METAB URINE,2012-09-06 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,71.0,Henry Mayo Newhall Memorial Hospital,2019
207,21901773,AMITRIPTYLINE,2016-08-04 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,88.5,Henry Mayo Newhall Memorial Hospital,2019
208,43098100,AMITRIPTYLINE HCL 10MG TABLET,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,7.15,Henry Mayo Newhall Memorial Hospital,2019
209,43006600,AMITRIPTYLINE HCL 25MG TABLET,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,7.25,Henry Mayo Newhall Memorial Hospital,2019
210,43006700,AMITRIPTYLINE HCL 50MG TABLET,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,7.55,Henry Mayo Newhall Memorial Hospital,2019
211,43225300,AMLODIPINE 10MG TABLET,2007-05-14 00:00:00,250,10.471,HMA REV-PHARMACY,11.6,Henry Mayo Newhall Memorial Hospital,2019
212,43070400,AMLODIPINE BESYLATE 2.5 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,26.45,Henry Mayo Newhall Memorial Hospital,2019
213,43065300,AMLODIPINE BESYLATE 5 MG TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,10.95,Henry Mayo Newhall Memorial Hospital,2019
214,21004140,AMMONIA,2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,453.29,Henry Mayo Newhall Memorial Hospital,2019
215,21940096,AMMONIA,2009-10-07 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,15.0,Henry Mayo Newhall Memorial Hospital,2019
216,43134600,AMMONIUM LACT 12 % 225 GM LOT,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,56.5,Henry Mayo Newhall Memorial Hospital,2019
217,21000270,AMNISURE ROM,2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,1702.13,Henry Mayo Newhall Memorial Hospital,2019
218,43137400,AMOX TR/POT CLAVULANATE TAB,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,25.85,Henry Mayo Newhall Memorial Hospital,2019
219,43405430,AMOXICILLIN 250 MG/5ML 150 ML,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,28.15,Henry Mayo Newhall Memorial Hospital,2019
220,43033900,AMOXICILLIN 250MG CAPSULE,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,7.05,Henry Mayo Newhall Memorial Hospital,2019
221,43422550,Amoxicillin 250mg/5ml UD SYR,2018-08-01 00:00:00,250,10.471,HMA REV-PHARMACY,7.15,Henry Mayo Newhall Memorial Hospital,2019
222,43412460,AMOXICILLIN 400 MG/5 ML 100 ML,2011-02-25 00:00:00,250,10.471,HMA REV-PHARMACY,23.0,Henry Mayo Newhall Memorial Hospital,2019
223,43034000,AMOXICILLIN 500 MG CAP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,7.25,Henry Mayo Newhall Memorial Hospital,2019
224,43405960,AMOXICILLIN/CLAV 400/5 50ML,2007-05-14 00:00:00,250,10.471,HMA REV-PHARMACY,58.5,Henry Mayo Newhall Memorial Hospital,2019
225,21901815,AMPHETAMINE CONFIRMATION,2016-07-05 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,47.75,Henry Mayo Newhall Memorial Hospital,2019
226,21940006,AMPHETAMINES URINE,2009-10-23 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,13.67,Henry Mayo Newhall Memorial Hospital,2019
227,43414140,AMPHOTERICIN B 0.5% 10 ML SPRA,2012-03-27 00:00:00,636,10.471,HMA REV-PHARMACY,61.5,Henry Mayo Newhall Memorial Hospital,2019
228,43420660,AMPHOTERICIN B 50MG VIAL,2016-06-01 00:00:00,636,10.471,HMA REV-PHARMACY,70.5,Henry Mayo Newhall Memorial Hospital,2019
229,43112900,AMPHOTERICIN B 50MG VIAL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,38.6,Henry Mayo Newhall Memorial Hospital,2019
230,43402270,AMPHOTERICIN B LIPOSOME 50 MG,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,471.0,Henry Mayo Newhall Memorial Hospital,2019
231,43162800,AMPHOTERICIN LIPID 100MG/20ML,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,324.0,Henry Mayo Newhall Memorial Hospital,2019
232,43414710,AMPICILLIN 100 MG/1 ML,2012-06-04 00:00:00,636,10.471,HMA REV-PHARMACY,19.5,Henry Mayo Newhall Memorial Hospital,2019
233,43414170,AMPICILLIN 125 MG VIAL,2012-05-04 00:00:00,250,10.471,HMA REV-PHARMACY,17.5,Henry Mayo Newhall Memorial Hospital,2019
234,21002121,AMPICILLIN CAMPY MIC,2009-11-17 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,25.88,Henry Mayo Newhall Memorial Hospital,2019
235,43012200,AMPICILLIN SOD 250 MG VIAL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,19.5,Henry Mayo Newhall Memorial Hospital,2019
236,43404820,AMPICILLIN SOD 500 MG VIAL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,19.5,Henry Mayo Newhall Memorial Hospital,2019
237,43359800,AMPICILLIN SODIUM 1 GM VL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,21.0,Henry Mayo Newhall Memorial Hospital,2019
238,43001900,AMPICILLIN SODIUM 2 GM VL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,42.0,Henry Mayo Newhall Memorial Hospital,2019
239,43290900,AMPICILLIN/SULBACTAM 1.5 GM,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,19.0,Henry Mayo Newhall Memorial Hospital,2019
240,43291000,AMPICILLIN/SULBACTAM 3 GM VL,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,23.0,Henry Mayo Newhall Memorial Hospital,2019
241,21940094,AMYLASE,2009-10-07 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,6.0,Henry Mayo Newhall Memorial Hospital,2019
242,21012160,"AMYLASE, FLUID",2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,423.63,Henry Mayo Newhall Memorial Hospital,2019
243,21010270,"AMYLASE, RANDOM URINE",2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,537.18,Henry Mayo Newhall Memorial Hospital,2019
244,21004050,"AMYLASE, SERUM",2018-10-01 00:00:00,301,10.45,HMA REV-CLINICAL LAB,537.18,Henry Mayo Newhall Memorial Hospital,2019
245,44000037,AN ANESTH L-1 CARD CATH 30 MIN,2018-10-01 00:00:00,370,10.457,HMA REV-CATH LAB,1023.33,Henry Mayo Newhall Memorial Hospital,2019
246,44000038,AN ANESTH L-2 CARD CATH 30 MIN,2018-10-01 00:00:00,370,10.457,HMA REV-CATH LAB,1432.69,Henry Mayo Newhall Memorial Hospital,2019
247,44000039,AN ANESTH L-3 CARD CATH 1 HOUR,2018-10-01 00:00:00,370,10.457,HMA REV-CATH LAB,4502.81,Henry Mayo Newhall Memorial Hospital,2019
248,33605260,AN ANESTH LEVEL 1 ACC 15MIN,2018-10-01 00:00:00,370,10.4432,HMA REV-AMBULATORY ANEST,255.84,Henry Mayo Newhall Memorial Hospital,2019
249,36437610,AN ANESTH LEVEL 1 GI LAB 30 MI,2018-10-01 00:00:00,370,10.4763,HMA REV-GI SERVICES-ANES,1023.33,Henry Mayo Newhall Memorial Hospital,2019
250,32605250,AN ANESTH LEVEL 1 MAIN 15 MIN,2018-10-01 00:00:00,370,10.445,HMA REV-ANESTHESILOGY,511.67,Henry Mayo Newhall Memorial Hospital,2019
251,32605200,AN ANESTH LEVEL 1 MAIN 30 MIN.,2018-10-01 00:00:00,370,10.445,HMA REV-ANESTHESILOGY,1023.33,Henry Mayo Newhall Memorial Hospital,2019
252,33605270,AN ANESTH LEVEL 2 ACC 15MIN,2018-10-01 00:00:00,370,10.4432,HMA REV-AMBULATORY ANEST,358.17,Henry Mayo Newhall Memorial Hospital,2019
253,33605210,AN ANESTH LEVEL 2 ACC 30 MIN.,2018-10-01 00:00:00,370,10.4432,HMA REV-AMBULATORY ANEST,1432.69,Henry Mayo Newhall Memorial Hospital,2019
254,32605240,AN ANESTH LEVEL 2 MAIN 15 MIN,2018-10-01 00:00:00,370,10.445,HMA REV-ANESTHESILOGY,716.35,Henry Mayo Newhall Memorial Hospital,2019
255,32605210,AN ANESTH LEVEL 2 MAIN 30 MIN.,2018-10-01 00:00:00,370,10.445,HMA REV-ANESTHESILOGY,1432.69,Henry Mayo Newhall Memorial Hospital,2019
256,33605220,AN ANESTH LEVEL 3 ACC 1 HOUR,2018-10-01 00:00:00,370,10.4432,HMA REV-AMBULATORY ANEST,4502.81,Henry Mayo Newhall Memorial Hospital,2019
257,33605280,AN ANESTH LEVEL 3 ACC 15MIN,2018-10-01 00:00:00,370,10.4432,HMA REV-AMBULATORY ANEST,1126.26,Henry Mayo Newhall Memorial Hospital,2019
258,32605220,AN ANESTH LEVEL 3 MAIN 1 HOUR,2018-10-01 00:00:00,370,10.445,HMA REV-ANESTHESILOGY,4502.81,Henry Mayo Newhall Memorial Hospital,2019
259,32605260,AN ANESTH LEVEL 3 MAIN 15 MIN,2018-10-01 00:00:00,370,10.445,HMA REV-ANESTHESILOGY,1125.71,Henry Mayo Newhall Memorial Hospital,2019
260,33605230,AN ANESTH LEVEL 4 ACC 1 HOUR,2018-10-01 00:00:00,370,10.4432,HMA REV-AMBULATORY ANEST,6140.13,Henry Mayo Newhall Memorial Hospital,2019
261,33605290,AN ANESTH LEVEL 4 ACC 15MIN,2018-10-01 00:00:00,370,10.4432,HMA REV-AMBULATORY ANEST,1535.05,Henry Mayo Newhall Memorial Hospital,2019
262,32605230,AN ANESTH LEVEL 4 MAIN 1 HOUR,2018-10-01 00:00:00,370,10.445,HMA REV-ANESTHESILOGY,8186.93,Henry Mayo Newhall Memorial Hospital,2019
263,32605270,AN ANESTH LEVEL 4 MAIN 15 MIN,2018-10-01 00:00:00,370,10.445,HMA REV-ANESTHESILOGY,2046.73,Henry Mayo Newhall Memorial Hospital,2019
264,21002136,ANA CLINDAMYCIN MIC,2008-11-12 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,12.42,Henry Mayo Newhall Memorial Hospital,2019
265,21002139,ANA IMIPENEM MIC,2008-11-12 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,12.42,Henry Mayo Newhall Memorial Hospital,2019
266,21002137,ANA METRONIDAZOLE MIC,2008-11-12 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,12.42,Henry Mayo Newhall Memorial Hospital,2019
267,21002138,ANA PIP/TAZO MIC,2008-11-12 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,12.42,Henry Mayo Newhall Memorial Hospital,2019
268,21901885,ANA TITER,2018-01-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,17.5,Henry Mayo Newhall Memorial Hospital,2019
269,21002134,ANAEROBIC CEFOXITIN MIC,2008-11-12 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,12.42,Henry Mayo Newhall Memorial Hospital,2019
270,21002133,ANAEROBIC IDENTIFICATION,2008-11-12 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,12.48,Henry Mayo Newhall Memorial Hospital,2019
271,21002135,ANAEROBIC PENICILLIN MIC,2008-11-12 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,12.42,Henry Mayo Newhall Memorial Hospital,2019
272,21002132,ANAEROBIC SUSCEP PANEL EX,2008-11-12 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,0.0,Henry Mayo Newhall Memorial Hospital,2019
273,43171000,ANAGRELIDE HCL 0.5MG CAPSULE,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,45.9,Henry Mayo Newhall Memorial Hospital,2019
274,43409670,ANALPRAM HC 30 GM,2009-03-05 00:00:00,250,10.471,HMA REV-PHARMACY,415.0,Henry Mayo Newhall Memorial Hospital,2019
275,21901958,ANAPLASMA PHAG (EHRLICHIA) IGG,1980-01-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,25.0,Henry Mayo Newhall Memorial Hospital,2019
276,21901959,ANAPLASMA PHAG (EHRLICHIA) IGM,1980-01-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,25.0,Henry Mayo Newhall Memorial Hospital,2019
277,21901962,ANAPLASMA PHAGOCYTO HGE IGG,2018-05-18 00:00:00,309,10.4509,HMA REV-REFERENCE LAB,115.8,Henry Mayo Newhall Memorial Hospital,2019
278,21901960,ANAPLASMA PHAGOCYTOPHIL DNA,2018-01-01 00:00:00,306,10.4509,HMA REV-REFERENCE LAB,211.0,Henry Mayo Newhall Memorial Hospital,2019
279,43168900,ANASTROZOLE 1 MG TAB,1980-01-01 00:00:00,636,10.471,HMA REV-PHARMACY,52.2,Henry Mayo Newhall Memorial Hospital,2019
280,21908931,ANCA SCREEN,2018-08-08 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,20.33,Henry Mayo Newhall Memorial Hospital,2019
281,21908938,ANCA TITER,2018-11-28 00:00:00,302,10.45,HMA REV-CLINICAL LAB,32.94,Henry Mayo Newhall Memorial Hospital,2019
282,21908932,ANCA TOTAL ABS,2019-06-14 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,15.0,Henry Mayo Newhall Memorial Hospital,2019
283,21901974,ANDROSTENEDIONE,2018-01-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,53.76,Henry Mayo Newhall Memorial Hospital,2019
284,8641520,ANGIO LOWER EXTREMITY,2018-10-01 00:00:00,352,**.46300,,0.0,Henry Mayo Newhall Memorial Hospital,2019
285,8641290,ANGIOGRAM ABDOMEN,2018-10-01 00:00:00,352,**.46300,,0.0,Henry Mayo Newhall Memorial Hospital,2019
286,8641160,ANGIOGRAM HEAD,2018-10-01 00:00:00,352,**.46300,,0.0,Henry Mayo Newhall Memorial Hospital,2019
287,8641170,ANGIOGRAM NECK,2018-10-01 00:00:00,352,**.46300,,0.0,Henry Mayo Newhall Memorial Hospital,2019
288,8641420,ANGIOGRAM PELVIS,2018-10-01 00:00:00,352,**.46300,,0.0,Henry Mayo Newhall Memorial Hospital,2019
289,21901988,ANGIOTENSIN CONV ENZYM CSF,2012-04-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,25.61,Henry Mayo Newhall Memorial Hospital,2019
290,21901987,ANGIOTENSIN CONVERTING ENZYME,1980-01-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,7.0,Henry Mayo Newhall Memorial Hospital,2019
291,43423190,ANGIOTENSIN II ACETATE,2019-05-01 00:00:00,636,10.471,HMA REV-PHARMACY,2521.5,Henry Mayo Newhall Memorial Hospital,2019
292,43406090,ANIDULAFUNGIN 50 MG VIAL,2007-10-19 00:00:00,636,10.471,HMA REV-PHARMACY,149.5,Henry Mayo Newhall Memorial Hospital,2019
293,21930540,ANTIBODY ID GEL,2011-03-30 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,33.42,Henry Mayo Newhall Memorial Hospital,2019
294,21930550,ANTIBODY ID GEL EZ,2011-03-30 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,33.42,Henry Mayo Newhall Memorial Hospital,2019
295,21014300,"ANTIBODY ID,EA RBC PANEL",2018-10-01 00:00:00,302,10.45,HMA REV-CLINICAL LAB,877.37,Henry Mayo Newhall Memorial Hospital,2019
296,21930570,ANTIBODY RBC TITRE,2011-03-30 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,23.8,Henry Mayo Newhall Memorial Hospital,2019
297,21014220,ANTIBODY SCRN,2018-10-01 00:00:00,302,10.45,HMA REV-CLINICAL LAB,491.28,Henry Mayo Newhall Memorial Hospital,2019
298,21930060,ANTIBODY TITRATION,2011-01-14 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,126.15,Henry Mayo Newhall Memorial Hospital,2019
299,21902010,ANTIDEOXYRIBONUCLEASE-B AB,1980-01-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,20.0,Henry Mayo Newhall Memorial Hospital,2019
300,43417650,ANTI-INHIB COAG CMPLX 1000 UN,2014-05-27 00:00:00,636,10.471,HMA REV-PHARMACY,17.5,Henry Mayo Newhall Memorial Hospital,2019
301,43417640,ANTI-INHIB COAG CMPLX 500 UNIT,2014-05-27 00:00:00,636,10.471,HMA REV-PHARMACY,17.5,Henry Mayo Newhall Memorial Hospital,2019
302,21901882,ANTINUCLEAR AB W REFLEX TIT,1980-01-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,6.81,Henry Mayo Newhall Memorial Hospital,2019
303,21908936,ANTINUCLEAR ANTIBODIES (ANA),2009-01-16 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,11.5,Henry Mayo Newhall Memorial Hospital,2019
304,21902270,ANTISTREPTOLYSIN O AB (ASO),2012-04-01 00:00:00,302,10.4509,HMA REV-REFERENCE LAB,10.51,Henry Mayo Newhall Memorial Hospital,2019
305,21902273,ANTITHROMBIN III ANTIGEN,2012-04-01 00:00:00,305,10.4509,HMA REV-REFERENCE LAB,12.0,Henry Mayo Newhall Memorial Hospital,2019
306,21902274,"ANTITHROMBIN III, FUNCTIONAL",2012-04-01 00:00:00,305,10.4509,HMA REV-REFERENCE LAB,20.0,Henry Mayo Newhall Memorial Hospital,2019
307,43052600,"ANTIVENIN,LATRODECTUS 2.5 ML",1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,58.0,Henry Mayo Newhall Memorial Hospital,2019
308,43037400,ANUSOL HC SUPP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,49.15,Henry Mayo Newhall Memorial Hospital,2019
309,43037000,ANUSOL HEMORRHOIDAL SUPP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,6.9,Henry Mayo Newhall Memorial Hospital,2019
310,43417720,APIXABAN 2.5 MG TAB,2014-06-12 00:00:00,250,10.471,HMA REV-PHARMACY,27.3,Henry Mayo Newhall Memorial Hospital,2019
311,43417730,APIXABAN 5 MG TAB,2014-06-12 00:00:00,250,10.471,HMA REV-PHARMACY,27.3,Henry Mayo Newhall Memorial Hospital,2019
312,21902285,APOLIPOPROTEIN A-1,2016-07-08 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,17.0,Henry Mayo Newhall Memorial Hospital,2019
313,21902290,APOLIPOPROTEIN A-1,1980-01-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,11.54,Henry Mayo Newhall Memorial Hospital,2019
314,21902289,APOLIPOPROTEIN B,2016-07-05 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,15.0,Henry Mayo Newhall Memorial Hospital,2019
315,21902291,APOLIPOPROTEIN B,1980-01-01 00:00:00,301,10.4509,HMA REV-REFERENCE LAB,11.53,Henry Mayo Newhall Memorial Hospital,2019
316,43417200,APRACLONIDINE 0.5% 5ML,2014-02-13 00:00:00,250,10.471,HMA REV-PHARMACY,137.0,Henry Mayo Newhall Memorial Hospital,2019
317,43056300,APRACLONIDINE 1 % 0.1 ML DRP,1980-01-01 00:00:00,250,10.471,HMA REV-PHARMACY,62.45,Henry Mayo Newhall Memorial Hospital,2019
318,43408730,APREPITANT 125 MG CAP,2008-07-21 00:00:00,636,10.471,HMA REV-PHARMACY,625.65,Henry Mayo Newhall Memorial Hospital,2019
319,43408720,APREPITANT 80 MG CAP,2008-07-21 00:00:00,636,10.471,HMA REV-PHARMACY,502.6,Henry Mayo Newhall Memorial Hospital,2019
320,21902294,APTT,2012-09-12 00:00:00,305,10.4509,HMA REV-REFERENCE LAB,13.5,Henry Mayo Newhall Memorial Hospital,2019
321,21902295,APTT 1:1 NORMAL POOL MIX,2018-03-21 00:00:00,305,10.4509,HMA REV-REFERENCE LAB,8.1,Henry Mayo Newhall Memorial Hospital,2019
