,Charge Code,Description,Revenue Code,Price,Hospital,Year
302,00905,INCENTIVE SPIROMETRY TRAI,410,98.49,Mission Community Hospital - Panorama,2019
303,00910,FINGER LT,320,422.7,Mission Community Hospital - Panorama,2019
304,00916,FINGER LT THUMB,320,148.05,Mission Community Hospital - Panorama,2019
305,00917,REF COPROPORPHYRINS,301,25.55,Mission Community Hospital - Panorama,2019
306,00918,FINGER RT,320,148.05,Mission Community Hospital - Panorama,2019
307,00923,FINGER RT THUMB,320,148.05,Mission Community Hospital - Panorama,2019
308,00925,COMPLETE BLOOD COUNT,305,73.86,Mission Community Hospital - Panorama,2019
309,00930,REF CD-4 (HEIDERT),302,77.36,Mission Community Hospital - Panorama,2019
310,00931,REF T CELLS ABSOLUTE CD4 COUNT,302,102.9,Mission Community Hospital - Panorama,2019
311,00938,"REF CORITSOL, FREE URINE",301,95.02,Mission Community Hospital - Panorama,2019
312,00942,BABYGRAM,320,123.4,Mission Community Hospital - Panorama,2019
313,00943,ORBITS COMPLETE MIN 4 VIEWS,320,123.4,Mission Community Hospital - Panorama,2019
314,00944,VIDEO SWALLOW W/SPEECH PATH,320,1887.9,Mission Community Hospital - Panorama,2019
315,00949,REF CRYOFIBRINOGEN,301,9.45,Mission Community Hospital - Panorama,2019
316,00950,"REF CRYOGLOBULINS, QUAL",301,5.19,Mission Community Hospital - Panorama,2019
317,00956,C.T. UPPER EXTREMITY W/CONT LT,352,4609.0,Mission Community Hospital - Panorama,2019
318,00957,C.T. UPPER EXTREMITY W/O CONT RT,352,4109.0,Mission Community Hospital - Panorama,2019
319,00958,C.T. UPPER EXTREMITY W/O CONT LT,352,4109.0,Mission Community Hospital - Panorama,2019
320,00961,"REF CRYOGLOBULINS, QUANT",301,22.9,Mission Community Hospital - Panorama,2019
321,00963,ACETADOTE INJ 200MG/30 ML,636,1993.95,Mission Community Hospital - Panorama,2019
322,00964,TEKTURNA 150MG TAB,259,482.2,Mission Community Hospital - Panorama,2019
323,00972,REF CRYPTOCOCCAL ANTIGEN LATAX (CSF),306,80.85,Mission Community Hospital - Panorama,2019
324,00979,FOOT 3 VIEW LT,320,521.4,Mission Community Hospital - Panorama,2019
325,00982,CSF CELL COUNT,309,136.5,Mission Community Hospital - Panorama,2019
326,00984,BASIC METABOLIC PANEL,301,73.71,Mission Community Hospital - Panorama,2019
327,00985,COMPREHENSIVE METABOLIC PANEL,301,92.04,Mission Community Hospital - Panorama,2019
328,00992,FOOT 2 VIEW RT,320,181.65,Mission Community Hospital - Panorama,2019
329,00993,REF CRYPTOSPORIDIOSIS SMEAR,306,11.14,Mission Community Hospital - Panorama,2019
330,00995,FOOT 2 VIEW LT,320,181.65,Mission Community Hospital - Panorama,2019
331,00997,FOOT 3 VIEW RT,320,521.4,Mission Community Hospital - Panorama,2019
332,01002,IPPB SUBSEQUENT TX,410,210.0,Mission Community Hospital - Panorama,2019
333,01003,REF AMITRIPTYLINE (ELAVIL),301,19.81,Mission Community Hospital - Panorama,2019
334,01004,AMMONIA: PLASMA,301,73.86,Mission Community Hospital - Panorama,2019
335,01006,CHLORIDE SERUM,301,45.99,Mission Community Hospital - Panorama,2019
336,01007,"CHLORIDE, BODY FLUID, CSF",301,45.99,Mission Community Hospital - Panorama,2019
337,01008,"CHLORIDE, URINE",301,45.99,Mission Community Hospital - Panorama,2019
338,01011,PT PHONOPHORESIS EA 15MIN,420,168.52,Mission Community Hospital - Panorama,2019
339,01014,"REF CRYSTALS, FLUID",309,12.5,Mission Community Hospital - Panorama,2019
340,01025,REF CULTURE: MYCLOPLASMA/UREAPLASM,306,37.35,Mission Community Hospital - Panorama,2019
341,01028,REF LEGIONELLA CULTURE,306,27.04,Mission Community Hospital - Panorama,2019
342,01037,STRYKER SAW BLADE,270,182.0,Mission Community Hospital - Panorama,2019
343,01039,STRYKER SHAVER,270,295.05,Mission Community Hospital - Panorama,2019
344,01041,STRYKER PUMP TUBING,270,147.0,Mission Community Hospital - Panorama,2019
345,01042,D10W 100ML,258,68.25,Mission Community Hospital - Panorama,2019
346,01044,GUIDE WIRE,272,31.5,Mission Community Hospital - Panorama,2019
347,01047,"REF CYANIDE, QUANT.",301,20.11,Mission Community Hospital - Panorama,2019
348,01050,HAND 3V LT,320,521.4,Mission Community Hospital - Panorama,2019
349,01055,HAND 3V RT,320,521.4,Mission Community Hospital - Panorama,2019
350,01056,SUCTION IRRIGATION,270,150.0,Mission Community Hospital - Panorama,2019
351,01058,REF CYCLOSPORIN,301,60.06,Mission Community Hospital - Panorama,2019
352,01060,HAND 2V RT,320,178.5,Mission Community Hospital - Panorama,2019
353,01076,HAND 2V LT,320,178.5,Mission Community Hospital - Panorama,2019
354,01080,VASCULAR MULTIPACK,270,21.0,Mission Community Hospital - Panorama,2019
355,01081,REF D-XYLOSE TOLERANCE,301,18.76,Mission Community Hospital - Panorama,2019
356,01084,REF CYSTINE URINE RANDOM,301,14.39,Mission Community Hospital - Panorama,2019
357,01088,SUTURE BOOT,270,34.6,Mission Community Hospital - Panorama,2019
358,01090,VASCULAR MULTIPACK,270,5.0,Mission Community Hospital - Panorama,2019
359,01096,THYROID SHEET,270,11.18,Mission Community Hospital - Panorama,2019
360,01121,CHOLESTEROL,301,52.5,Mission Community Hospital - Panorama,2019
361,01134,HIP PINNING IN O R,320,1700.0,Mission Community Hospital - Panorama,2019
362,01145,MDI TX,410,210.0,Mission Community Hospital - Panorama,2019
363,01146,IMMUNE GLOBULIN 1GM INJ,636,168.0,Mission Community Hospital - Panorama,2019
364,01152,PRE & POST BRONCHODILATOR,460,307.65,Mission Community Hospital - Panorama,2019
365,01159,HIP 2 VIEW LT,320,307.65,Mission Community Hospital - Panorama,2019
366,01175,REF DHEA,301,44.6,Mission Community Hospital - Panorama,2019
367,01178,"REF DRUG SCREEN,  GASTRIC",301,161.91,Mission Community Hospital - Panorama,2019
368,01186,REF DHEA SULFATE,301,27.04,Mission Community Hospital - Panorama,2019
369,01193,HIP 2 VIEW RT,320,307.65,Mission Community Hospital - Panorama,2019
370,01195,HIP 1VIEW RT,320,569.55,Mission Community Hospital - Panorama,2019
371,01197,"REF KETOGENIC, 17, STEROIDS",301,16.34,Mission Community Hospital - Panorama,2019
372,01200,SIMPLE OXYGEN MASK,270,93.55,Mission Community Hospital - Panorama,2019
373,01205,CLO TEST,306,57.75,Mission Community Hospital - Panorama,2019
374,01208,REF DIHYDROTESTOSTERONE 5-ALPHA,301,36.46,Mission Community Hospital - Panorama,2019
375,01209,REF DIGITOXIN,301,15.82,Mission Community Hospital - Panorama,2019
376,01212,GLUCOTROL XL 5MG TAB,259,12.98,Mission Community Hospital - Panorama,2019
377,01218,REF DISOPYRAMIDE (NORPACE),301,16.34,Mission Community Hospital - Panorama,2019
378,01225,FLOW VOLUME LOOP,460,170.83,Mission Community Hospital - Panorama,2019
379,01230,PREZISTA 400MG TABLET,259,90.25,Mission Community Hospital - Panorama,2019
380,01233,HUMERUS MIN 2V LT,320,239.4,Mission Community Hospital - Panorama,2019
381,01236,HUMERUS MIN 2V RT,320,239.4,Mission Community Hospital - Panorama,2019
382,01238,24 HOUR URINE CAL,301,65.62,Mission Community Hospital - Panorama,2019
383,01260,CLINIC-IV INFUSION UP TO 1HR,260,459.0,Mission Community Hospital - Panorama,2019
384,01262,"CLINIC-CHEMO, IV INF UP TO 1HR",260,519.0,Mission Community Hospital - Panorama,2019
385,01263,"CLINIC-CHEMO, IV INF EA ADDTLE HR",335,100.0,Mission Community Hospital - Panorama,2019
386,01270,GLUCOSE  BODY  FLUIDS,301,41.05,Mission Community Hospital - Panorama,2019
387,01274,HYPERTENSIVE IVP,320,1244.25,Mission Community Hospital - Panorama,2019
388,01276,"REF ECHO VIRUS, SERLOLGY",302,35.25,Mission Community Hospital - Panorama,2019
389,01290,"REF ELECTROPHORESIS, HEMOGLOBIN",301,15.14,Mission Community Hospital - Panorama,2019
390,01302,EVACUATED CONTAINER 250ML,270,21.0,Mission Community Hospital - Panorama,2019
391,01316,HYSTEROSAPINGIOGRAM,320,688.8,Mission Community Hospital - Panorama,2019
392,01318,"REF ELECTROPHORESIS, IMMUNO,PACK",302,84.97,Mission Community Hospital - Panorama,2019
393,01323,EVACUATED CONTAINER 500ML,270,42.0,Mission Community Hospital - Panorama,2019
394,01327,"REF ELECTROPHORESIS, PROTEIN, CSF",301,84.97,Mission Community Hospital - Panorama,2019
395,01332,INFUSION PYELOGRAM,320,482.24,Mission Community Hospital - Panorama,2019
396,01336,"REF EPINEPHRINE, URINE",301,39.27,Mission Community Hospital - Panorama,2019
397,01345,REF EPSTEIN BARR VIRUS (VCA) IGG,302,52.68,Mission Community Hospital - Panorama,2019
398,01346,"FLOWCYTOMETRY/TC, 1MRKR",311,45.55,Mission Community Hospital - Panorama,2019
399,01347,"FLOWCYTOMETRY/TC, ADD-ON",311,45.55,Mission Community Hospital - Panorama,2019
400,01348,"FLOWCYTOMETRY/READ, 16/>",311,95.38,Mission Community Hospital - Panorama,2019
401,01349,"TISSUE CULTURE, BONE MARROW",311,420.0,Mission Community Hospital - Panorama,2019
402,01350,"CHROMOSOME ANALYSIS, 20-25",311,260.0,Mission Community Hospital - Panorama,2019
403,01351,CHROMOSOME KARYOTYPE,311,60.0,Mission Community Hospital - Panorama,2019
404,01352,CYTO / MOLECULAR RPT,311,30.0,Mission Community Hospital - Panorama,2019
405,01354,REF EPSTEIN BARR VIRUS (VCA) IGM,302,52.68,Mission Community Hospital - Panorama,2019
406,01356,INSITY HYBRIDIZATION,312,95.38,Mission Community Hospital - Panorama,2019
407,01357,INTRAVENOUS PYELOGRAM IVP,320,482.24,Mission Community Hospital - Panorama,2019
408,01364,EVACUATED CONTAINER 1000ML,270,52.5,Mission Community Hospital - Panorama,2019
409,01367,"REF ANTI DNA, SINGLE STRAND",302,37.6,Mission Community Hospital - Panorama,2019
410,01368,REF ANTI-DNA TITER (DOUBLE STRND),302,52.23,Mission Community Hospital - Panorama,2019
411,01371,KNEE 2 VIEW RT,320,193.2,Mission Community Hospital - Panorama,2019
412,01373,KNEE 3 VIEW LT,320,617.0,Mission Community Hospital - Panorama,2019
413,01376,KNEE 3 VIEW RT,320,617.0,Mission Community Hospital - Panorama,2019
414,01377,REF ANTI-NEUTROPHIL CYTOPLASMIC AB,302,71.08,Mission Community Hospital - Panorama,2019
415,01379,REF BACTERIAL ANTIGENS,302,50.03,Mission Community Hospital - Panorama,2019
416,01382,TRUMPET VALVE CONTROLLED FLUID,270,84.0,Mission Community Hospital - Panorama,2019
417,01398,REF ERYTHROPOETIN,301,89.7,Mission Community Hospital - Panorama,2019
418,01399,KNEE 2 VIEW LT,320,193.2,Mission Community Hospital - Panorama,2019
419,01400,"REF ESTRIOL, SERUM (PREGNANT)",301,16.65,Mission Community Hospital - Panorama,2019
420,01409,"REF ESTROGEN, FRACTIONATED",301,61.47,Mission Community Hospital - Panorama,2019
421,01418,REF ETHCHLORVYNOL (PLACIDYL),301,19.81,Mission Community Hospital - Panorama,2019
422,01420,EAR VENT TUBES,278,47.0,Mission Community Hospital - Panorama,2019
423,01424,POST TUR DRAINAGE BAG4000W,270,44.1,Mission Community Hospital - Panorama,2019
424,01428,CPK,301,60.74,Mission Community Hospital - Panorama,2019
425,01429,CPK- MB,301,83.73,Mission Community Hospital - Panorama,2019
426,01446,REF ETHOSUXIMIDE (ZARONTIN),301,15.82,Mission Community Hospital - Panorama,2019
427,01448,REF FACTOR VIII ANTIGEN,305,118.0,Mission Community Hospital - Panorama,2019
428,01451,VASCULAR PATCH,278,343.88,Mission Community Hospital - Panorama,2019
429,01455,REF FLECAINIDE (TAMBOCOR),301,11.22,Mission Community Hospital - Panorama,2019
430,01464,REF FLUPHENAZINE (PROLIXIN),301,83.46,Mission Community Hospital - Panorama,2019
431,01472,L-S COMP MIN 4V,320,500.85,Mission Community Hospital - Panorama,2019
432,01485,"CREATININE, SERUM",301,45.99,Mission Community Hospital - Panorama,2019
433,01486,"CREATININE, URINE",301,45.99,Mission Community Hospital - Panorama,2019
434,01500,MAMMOGRAM DIAG RT,401,91.35,Mission Community Hospital - Panorama,2019
435,01501,CREATININE CLEARANCE,301,91.87,Mission Community Hospital - Panorama,2019
436,01502,PT TRACTION/BUCKS/TRAPEZE SET-UP,420,119.09,Mission Community Hospital - Panorama,2019
437,01507,CSF CULTURE,306,73.92,Mission Community Hospital - Panorama,2019
438,01508,MAMMOGRAM DIAG LT,401,91.35,Mission Community Hospital - Panorama,2019
439,01509,MAMMOGRAM DIAG BI-LAT,401,183.75,Mission Community Hospital - Panorama,2019
440,01514,MASTOIDS COMP MIN 3/V SIDE,320,464.1,Mission Community Hospital - Panorama,2019
441,01519,REF FONTANA STAIN FOR TREPONEMATA,306,18.62,Mission Community Hospital - Panorama,2019
442,01528,REF FREE ERYTHROCYTE PROTOPORPHRYN,301,16.91,Mission Community Hospital - Panorama,2019
443,01530,MASTOIDS LTD <3V PER SIDE,320,444.15,Mission Community Hospital - Panorama,2019
444,01537,REF FREE T3,301,79.27,Mission Community Hospital - Panorama,2019
445,01546,REF FREE T4 (THYROXINE),301,79.27,Mission Community Hospital - Panorama,2019
446,01551,PT TRACTION COMPLEX/ SKELETAL,420,208.53,Mission Community Hospital - Panorama,2019
447,01568,CULTURE ANAEROBIC,306,82.0,Mission Community Hospital - Panorama,2019
448,01571,MANDIBLE LTD <4V,320,444.15,Mission Community Hospital - Panorama,2019
449,01583,REF FOLL. STIM. HORMONE,301,49.59,Mission Community Hospital - Panorama,2019
450,01592,CULTURE SPUTUM,306,59.11,Mission Community Hospital - Panorama,2019
451,01600,CULTURE THROAT,306,42.0,Mission Community Hospital - Panorama,2019
452,01611,REF CMV CULTURE,306,21.32,Mission Community Hospital - Panorama,2019
453,01613,MYELOGRAM COMPLETE,320,1970.85,Mission Community Hospital - Panorama,2019
454,01618,CULTURE WOUND,306,73.86,Mission Community Hospital - Panorama,2019
455,01619,DEPAKANE (VALPRO  ACID),301,73.86,Mission Community Hospital - Panorama,2019
456,01636,REF FTA-ABS,302,10.84,Mission Community Hospital - Panorama,2019
457,01639,NASAL BONES COMP MIN 3V,320,982.8,Mission Community Hospital - Panorama,2019
458,01645,REF GASTRIN,301,86.75,Mission Community Hospital - Panorama,2019
459,01650,PT THERAPEUTIC ACTIVITIES EA 15,420,133.69,Mission Community Hospital - Panorama,2019
460,01652,CALCANEUS- 2+ VIEWS,320,257.25,Mission Community Hospital - Panorama,2019
461,01654,CALCANEUS- 2+ VIEWS,320,257.25,Mission Community Hospital - Panorama,2019
462,01655,SPUTUM INDUCTION,410,210.0,Mission Community Hospital - Panorama,2019
463,01659,SPUTUM INDUCTION DX OF PCP,410,210.0,Mission Community Hospital - Panorama,2019
464,01664,NEEDLE BIOPSY,621,26.25,Mission Community Hospital - Panorama,2019
465,01666,ESMARK-TOURNIQUET,621,47.25,Mission Community Hospital - Panorama,2019
466,01686,"HEPARIN 25,000/DSW 250ML",636,42.0,Mission Community Hospital - Panorama,2019
467,01691,REF GLUCOSE-6-PHOS.DEHYDROGENASE,301,15.82,Mission Community Hospital - Panorama,2019
468,01696,OPTIC FORAMINA,320,478.8,Mission Community Hospital - Panorama,2019
469,01716,REF (P-ANCA) NEWTROPHIL CTOPLASMIC ANTIB,302,117.05,Mission Community Hospital - Panorama,2019
470,01718,REF (C-ANCA)NEWTROPHIL CYTOPLASMIC ANTIB,302,71.08,Mission Community Hospital - Panorama,2019
471,01719,"REF GONORRHEA, DNA PROBE",306,9.11,Mission Community Hospital - Panorama,2019
472,01728,REF GROWTH HORMONE,301,15.82,Mission Community Hospital - Panorama,2019
473,01738,FACIAL BONES LTD <3 VIEWS,320,478.8,Mission Community Hospital - Panorama,2019
474,01741,DIASTASE,301,63.99,Mission Community Hospital - Panorama,2019
475,01755,MAMMOGRAM SCREENING BI LAT,403,129.36,Mission Community Hospital - Panorama,2019
476,01758,REF H PYLORI ANTIGEN EIA STOOL,306,105.0,Mission Community Hospital - Panorama,2019
477,01759,PT ULTRASOUND EA 15 MIN,420,151.67,Mission Community Hospital - Panorama,2019
478,01766,REF HALDOL (HALOPERIDOL),301,26.29,Mission Community Hospital - Panorama,2019
479,01779,SINUS PARANASAL MIN 3V,320,400.05,Mission Community Hospital - Panorama,2019
480,01784,COUMADIN 7.5 MG TABS,259,12.75,Mission Community Hospital - Panorama,2019
481,01793,"REF HEAVY METAL SCREEN, QUAL",301,157.34,Mission Community Hospital - Panorama,2019
482,01795,PARANASAL SINUSES  3 VIEWS LIMITED,320,1339.0,Mission Community Hospital - Panorama,2019
483,01809,DIGOXIN,301,73.86,Mission Community Hospital - Panorama,2019
484,01811,PELVIS,320,246.75,Mission Community Hospital - Panorama,2019
485,01852,RETROGRADE PYELOGRAM,320,1019.55,Mission Community Hospital - Panorama,2019
486,01853,"REF HEPATITIS B CORE ANTIBODY, IGM",302,15.67,Mission Community Hospital - Panorama,2019
487,01857,HICKMAN,278,12.34,Mission Community Hospital - Panorama,2019
488,01865,"DILANTIN, (PHENYTOIN)",301,73.86,Mission Community Hospital - Panorama,2019
489,01867,DRUG SCREEN MULTI CLASS,301,332.06,Mission Community Hospital - Panorama,2019
490,01877,RIBS UNI-LAT RT 2 VIEWS,320,295.05,Mission Community Hospital - Panorama,2019
491,01878,RIBS UNI-LAT LT 2 VIEWS,320,295.05,Mission Community Hospital - Panorama,2019
492,01879,REF HUMAN GROWTH HORMONE,301,120.37,Mission Community Hospital - Panorama,2019
493,01884,"REF HYDROXY PROGESTERONE, 17",301,128.7,Mission Community Hospital - Panorama,2019
494,01888,REF IMIPRAMINE (TOFRANIL),301,21.7,Mission Community Hospital - Panorama,2019
495,01908,PT WHIRLPOOL,420,271.88,Mission Community Hospital - Panorama,2019
496,01915,ELECTROLYTES NA K CL CO2,301,50.87,Mission Community Hospital - Panorama,2019
497,01924,"REF INFLUENZA VIRUS, TYPE A, CF",302,19.81,Mission Community Hospital - Panorama,2019
498,01933,"REF INFLUENZA VIRUS, TYPE B, CF",302,19.83,Mission Community Hospital - Panorama,2019
499,01942,REF IMMUNOGLOBULIN E,301,15.14,Mission Community Hospital - Panorama,2019
500,01951,REF INSULIN ANTIBODIES,302,10.84,Mission Community Hospital - Panorama,2019
501,01953,REF INSULIN - LIKE FROWTH FACTOR - 1,301,42.79,Mission Community Hospital - Panorama,2019
502,01960,OT HOT OR COLD PACK,430,96.62,Mission Community Hospital - Panorama,2019
503,01968,LACTATED RINGERS 1000ML,258,68.25,Mission Community Hospital - Panorama,2019
504,01970,PT EVALUATION 60 MIN,424,350.0,Mission Community Hospital - Panorama,2019
505,01971,PT RE-EVAL 30 MIN,424,300.0,Mission Community Hospital - Panorama,2019
506,01973,"PT GAIT TRAIN, EA 15 MIN.",420,150.0,Mission Community Hospital - Panorama,2019
507,01974,PT HOME PROG/FAMILY ED EA 15 MIN,420,200.0,Mission Community Hospital - Panorama,2019
508,01976,PT HOT OR COLD PACK,420,100.0,Mission Community Hospital - Panorama,2019
509,01979,REF INTRINSIC FACTOR AB,302,66.7,Mission Community Hospital - Panorama,2019
510,01982,PT MASSAGE EA 15MIN,420,175.0,Mission Community Hospital - Panorama,2019
511,01984,PT ORTHOTIC TRAINING EA 15MIN,420,175.0,Mission Community Hospital - Panorama,2019
512,01986,PT PARAFFIN BATH,420,150.0,Mission Community Hospital - Panorama,2019
513,01990,PT THERAPEUTIC EXERCISE EA 15 MIN,420,150.0,Mission Community Hospital - Panorama,2019
514,01993,SACROILIAC JTS MIN 3 VIEWS,320,279.3,Mission Community Hospital - Panorama,2019
515,02004,EOSINOPHIL COUNT NASAL,309,41.08,Mission Community Hospital - Panorama,2019
516,02017,SYMBIOCORT INH 80/4.5 6.9GM,259,619.26,Mission Community Hospital - Panorama,2019
517,02018,SYMBIOCORT INH 160/4.5 INH 6.9GM,259,712.38,Mission Community Hospital - Panorama,2019
518,02019,ARGINAID 9.2GM PACKET,259,10.5,Mission Community Hospital - Panorama,2019
519,02025,SALIVARY GLANDS (W/O INJ),320,396.9,Mission Community Hospital - Panorama,2019
520,02036,REF SERUM DRUG SCREEN (HVP.SCREEN),301,50.52,Mission Community Hospital - Panorama,2019
521,02040,"REF HIAA,5 (SEROTONIN METAB.)",301,56.84,Mission Community Hospital - Panorama,2019
522,02061,REF FECAL FAT STAIN QUAL,309,10.93,Mission Community Hospital - Panorama,2019
523,02065,SCAPULA - COMPLETE RT,320,228.9,Mission Community Hospital - Panorama,2019
524,02068,SCAPULA COMPLETE LT,320,228.9,Mission Community Hospital - Panorama,2019
525,02070,SCOLIOSIS STUDY,320,279.3,Mission Community Hospital - Panorama,2019
526,02079,"REF LEAD, BLOOD",301,40.12,Mission Community Hospital - Panorama,2019
527,02080,FUNGUS CULTURE,306,56.43,Mission Community Hospital - Panorama,2019
