,Description,UNITS,QUANTITY,Price,UNIT_PRICE,Hospital,Year
185,HYDROmorphone 1 mg/mL in 0.9 % sodium chloride injection,mL,3.0,431.4,143.8,Kaiser Foundation Hospital - San Rafael,2019
186,HYDROmorphone 1 mg/mL injection solution,mL,32.5,469.7,14.452307692307699,Kaiser Foundation Hospital - San Rafael,2019
187,HYDROmorphone 1 mg/mL injection syringe,mL,54880.8076,927731.5,16.9044797365555,Kaiser Foundation Hospital - San Rafael,2019
188,HYDROmorphone 1 mg/mL oral liquid,mL,8345.646,74172.09,8.88751931246545,Kaiser Foundation Hospital - San Rafael,2019
189,HYDROmorphone 2 mg tablet,Each,71228.4005,422920.63,5.93752810720494,Kaiser Foundation Hospital - San Rafael,2019
190,HYDROmorphone 2 mg/mL (1 mL) intravenous syringe,mL,0.9,126.0,140.0,Kaiser Foundation Hospital - San Rafael,2019
191,HYDROmorphone 2 mg/mL injection solution,mL,38552.8672,715788.19,18.5664061323045,Kaiser Foundation Hospital - San Rafael,2019
192,HYDROmorphone 2 mg/mL injection syringe,mL,1459.55,18948.25,12.982254804563,Kaiser Foundation Hospital - San Rafael,2019
193,HYDROmorphone 3 mg rectal suppository,Each,144.5,6757.9,46.7674740484429,Kaiser Foundation Hospital - San Rafael,2019
194,HYDROmorphone 4 mg tablet,Each,16320.375,102257.38,6.265626862127861,Kaiser Foundation Hospital - San Rafael,2019
195,HYDROmorphone 4 mg/mL injection syringe,mL,2.125,42.3,19.905882352941198,Kaiser Foundation Hospital - San Rafael,2019
196,HYDROmorphone 50 mg/50 mL in 0.9 % sodium chloride injection,mL,89.03200000000002,9122.85,102.46709048432,Kaiser Foundation Hospital - San Rafael,2019
197,HYDROmorphone 8 mg tablet,Each,86.0,651.65,7.57732558139535,Kaiser Foundation Hospital - San Rafael,2019
198,"Haemophilus B conj-tet,component 2 of 2 (PF) 10 mcg/0.5 mL IM solution",Each,2.0,564.3,282.15,Kaiser Foundation Hospital - San Rafael,2019
199,IDArubicin 1 mg/mL intravenous solution,mL,516.99,175107.65,338.706067815625,Kaiser Foundation Hospital - San Rafael,2019
200,INDOMETHACIN 0.1 MG/ML IV PED,mL,3.0,1047.6,349.2,Kaiser Foundation Hospital - San Rafael,2019
201,INPT ALLOPURINOL 20 MG/ML ORAL SYRINGE PED,mL,2.0,32.4,16.2,Kaiser Foundation Hospital - San Rafael,2019
202,INPT AMILORIDE 1 MG/ML ORAL SYRINGE PED,mL,1.0,16.45,16.45,Kaiser Foundation Hospital - San Rafael,2019
203,INPT AMLODIPINE 1 MG/ML ORAL SYRINGE PED,mL,13.0,213.0,16.3846153846154,Kaiser Foundation Hospital - San Rafael,2019
204,INPT ATENOLOL 2 MG/ML ORAL SUSP SYRINGE PED,mL,1.0,15.6,15.6,Kaiser Foundation Hospital - San Rafael,2019
205,INPT CAPTOPRIL 1 MG/ML ORAL SUSP SYRINGE PED,mL,78.0,1200.4,15.389743589743599,Kaiser Foundation Hospital - San Rafael,2019
206,INPT CLONAZEPAM 0.1 MG/ML ORAL SUSP SYRINGE PED,mL,147.0,2689.0,18.2925170068027,Kaiser Foundation Hospital - San Rafael,2019
207,INPT CLONIDINE 10 MCG/ML ORAL SUSP,mL,340.88,7183.3,21.0728115465853,Kaiser Foundation Hospital - San Rafael,2019
208,INPT CLONIDINE 20 MCG/ML ORAL SUSP,mL,24.41,1713.0,70.1761573125768,Kaiser Foundation Hospital - San Rafael,2019
209,INPT DILTIAZEM 12 MG/ML ORAL SYRINGE PED,mL,4.0,65.6,16.4,Kaiser Foundation Hospital - San Rafael,2019
210,INPT ENALAPRIL 1 MG/ML ORAL SUSP SYRINGE PED,mL,1.0,15.5,15.5,Kaiser Foundation Hospital - San Rafael,2019
211,INPT FLECAINIDE 5 MG/ML ORAL SUSP SYRINGE PED,mL,16.0,254.75,15.921875,Kaiser Foundation Hospital - San Rafael,2019
212,INPT FLUCYTOSINE 10 MG/ML ORAL SUSP SYRINGE PED,mL,17.0,9340.8,549.458823529412,Kaiser Foundation Hospital - San Rafael,2019
213,INPT FOLIC ACID 100 MCG/ML ORAL SOLN SYRINGE PED,mL,7.0,116.55,16.65,Kaiser Foundation Hospital - San Rafael,2019
214,INPT GANCICLOVIR 2000 MCG/0.1 ML INTRAVITREAL INJ,mL,0.8,32.3,40.375,Kaiser Foundation Hospital - San Rafael,2019
215,INPT GENTAMICIN 320 MCG/ML IN 4 % SODIUM CITRATE INJ SYRINGE,mL,22879.4,653810.01,28.576361705289504,Kaiser Foundation Hospital - San Rafael,2019
216,INPT LAMOTRIGINE 1 MG/ML ORAL SUSP PED,mL,3.0,96.35,32.116666666666696,Kaiser Foundation Hospital - San Rafael,2019
217,INPT MERCAPTOPURINE 50 MG/ML ORAL SUSP SYRINGE PED,mL,1.0,60.7,60.7,Kaiser Foundation Hospital - San Rafael,2019
218,INPT METRONIDAZOLE 50 MG/ML ORAL SUSP SYRINGE PED,mL,282.0,4907.6,17.4028368794326,Kaiser Foundation Hospital - San Rafael,2019
219,INPT OMEPRAZOLE 2 MG/ML IN SODIUM BICARBONATE ORAL SUSP PED,mL,156.0,2846.45,18.2464743589744,Kaiser Foundation Hospital - San Rafael,2019
220,INPT PHENOBARBITAL 10 MG/ML IN NS ORAL SYRINGE PED,mL,1.0,35.8,35.8,Kaiser Foundation Hospital - San Rafael,2019
221,INPT RIFABUTIN 20 MG/ML ORAL SUSP SYRINGE PED,mL,2.0,131.4,65.7,Kaiser Foundation Hospital - San Rafael,2019
222,INPT SILDENAFIL CITRATE 2.5 MG/ML ORAL SUSP SYRINGE PED,mL,231.0,6113.5,26.465367965368,Kaiser Foundation Hospital - San Rafael,2019
223,INPT SPIRONOLACTONE 2 MG/ML ORAL SUSP SYRINGE PED,mL,5.0,76.25,15.25,Kaiser Foundation Hospital - San Rafael,2019
224,INSULIN REGULAR HUMAN 0.1 UNIT/ML INJ PED,mL,50.0,36180.38,723.6076,Kaiser Foundation Hospital - San Rafael,2019
225,INTERFERON ALFA-2B 1 MILLION UNIT/ML EYE SOLN,mL,1.0,777.3,777.3,Kaiser Foundation Hospital - San Rafael,2019
226,ISOLEUCINE 10 MG/ML ORAL RECON SUSP,mL,596.0,1206.25,2.02390939597315,Kaiser Foundation Hospital - San Rafael,2019
227,ISOLEUCINE 20 MG/ML ORAL RECON SUSP,mL,650.0,1373.5,2.11307692307692,Kaiser Foundation Hospital - San Rafael,2019
228,ISOtretinoin 20 mg capsule,Each,11.0,695.07,63.1881818181818,Kaiser Foundation Hospital - San Rafael,2019
229,ISOtretinoin 40 mg capsule,Each,2.0,188.7,94.35,Kaiser Foundation Hospital - San Rafael,2019
230,KAISER MOUTHWASH ORAL SUSP,mL,4.0,64.4,16.1,Kaiser Foundation Hospital - San Rafael,2019
231,KETAMINE 10 % IN PLO TOP GEL,mL,1.0,318.5,318.5,Kaiser Foundation Hospital - San Rafael,2019
232,KETAMINE 5 % TOP GEL,mL,1.0,40.4,40.4,Kaiser Foundation Hospital - San Rafael,2019
233,KETAMINE 5 MG/ML ORAL SYRUP,mL,2565.8,43868.97,17.097579702237102,Kaiser Foundation Hospital - San Rafael,2019
234,L-GLUTAMINE 500 MG/ML ORAL SUSP,mL,2.0,32.4,16.2,Kaiser Foundation Hospital - San Rafael,2019
235,L-LYSINE-L-ARGININE 2.5%-2.5% IN NORMAL SALINE IV SOLN,mL,28.0,33180.0,1185.0,Kaiser Foundation Hospital - San Rafael,2019
236,LABETALOL 10 MG/ML ORAL SUSP,mL,28.0,110.95,3.9625,Kaiser Foundation Hospital - San Rafael,2019
237,LABETALOL 40 MG/ML ORAL SUSP,mL,70.25,710.35,10.111743772242,Kaiser Foundation Hospital - San Rafael,2019
238,LACTULOSE 10 G/15 ML RETENTION ENEMA,mL,214.0,16970.22,79.3000934579439,Kaiser Foundation Hospital - San Rafael,2019
239,LANSOPRAZOLE 3 MG/ML ORAL SUSP,mL,45.0,504.9,11.22,Kaiser Foundation Hospital - San Rafael,2019
240,LCD-SALIC-TRIAMCINOL-UREA 10-3-0.1-20% IN AQUAPHOR TOP OINT,g,1.0,203.0,203.0,Kaiser Foundation Hospital - San Rafael,2019
241,LEUCOVORIN-PYRIMETHAMINE 5-25 MG ORAL CAP,Each,8.0,116.2,14.525,Kaiser Foundation Hospital - San Rafael,2019
242,LIDOCAINE-EPINEPHRINE-TETRACAINE 4 %-1:1000-0.5% TOP GEL,mL,25.66666,685.55,26.7097471973369,Kaiser Foundation Hospital - San Rafael,2019
243,LIDOCAINE-EPINEPHRINE-TETRACAINE 4 %-1:1000-0.5% TOP SOLN,mL,362.99998,3864.53,10.646088740831301,Kaiser Foundation Hospital - San Rafael,2019
244,LIDOCAINE-PHENYLEPHRINE (PF) 1 %-1.5 % INJ SOLN,mL,14584.49,759764.17,52.0939827172565,Kaiser Foundation Hospital - San Rafael,2019
245,LIDOCAINE-PHENYLEPHRINE 4 %-1 % NASAL SOLN,mL,1.0,414.5,414.5,Kaiser Foundation Hospital - San Rafael,2019
246,LORAZEPAM 1 MG/ML IV PED,mL,9.0,365.8,40.644444444444396,Kaiser Foundation Hospital - San Rafael,2019
247,LORazepam 0.5 mg tablet,Each,21922.5,137945.65,6.292423309385329,Kaiser Foundation Hospital - San Rafael,2019
248,LORazepam 1 mg tablet,Each,38903.28,274869.02,7.065445895564588,Kaiser Foundation Hospital - San Rafael,2019
249,LORazepam 2 mg tablet,Each,121.5,1366.9,11.2502057613169,Kaiser Foundation Hospital - San Rafael,2019
250,LORazepam 2 mg/mL injection solution,mL,48472.9937,970403.4,20.019464983034503,Kaiser Foundation Hospital - San Rafael,2019
251,LORazepam 2 mg/mL injection syringe,mL,298.973,5966.09,19.9552802426975,Kaiser Foundation Hospital - San Rafael,2019
252,LORazepam 2 mg/mL oral concentrate,mL,568.76862,11493.06,20.2069164786201,Kaiser Foundation Hospital - San Rafael,2019
253,LOSARTAN 2.5 MG/ML ORAL SUSP,mL,84.0,217.1,2.58452380952381,Kaiser Foundation Hospital - San Rafael,2019
254,Lactobacil rhamnosus GG 10 billion cell-inulin 200 mg sprinkle capsule,Each,3.0,9.8,3.2666666666666697,Kaiser Foundation Hospital - San Rafael,2019
255,Lactobacillus #2-Bifidobacter #1-S. therm 112.5 billion cell capsule,Each,83.0,316.27,3.81048192771084,Kaiser Foundation Hospital - San Rafael,2019
256,Lactobacillus #2-Bifidobacter #1-S. therm 450 billion cell packet,Each,124.5,1598.6,12.8401606425703,Kaiser Foundation Hospital - San Rafael,2019
257,Lactobacillus #2-Bifidobacter #1-S. therm 900 billion cell packet,Each,6.0,154.2,25.7,Kaiser Foundation Hospital - San Rafael,2019
258,Lactobacillus acidoph-L.bulgaricus 1 million cell chewable tablet,Each,38465.0,52373.1,1.3615780579747798,Kaiser Foundation Hospital - San Rafael,2019
259,Lactobacillus acidophilus 75 million cell-pectin 100 mg capsule,Each,6.0,12.6,2.1,Kaiser Foundation Hospital - San Rafael,2019
260,Lactobacillus acidophilus capsule,Each,105.0,221.75,2.11190476190476,Kaiser Foundation Hospital - San Rafael,2019
261,Lactobacillus acidophilus chewable tablet,Each,1.0,2.2,2.2,Kaiser Foundation Hospital - San Rafael,2019
262,"Lactobacillus acidophilus, bulgaricus 100 million cell granules packet",Each,50880.83334,440132.55,8.65026221286336,Kaiser Foundation Hospital - San Rafael,2019
263,"Lactobacillus reuteri 100 million cell/5 drop oral drops,suspension",mL,5066.82373,55709.2,10.994896007562499,Kaiser Foundation Hospital - San Rafael,2019
264,Lactobacillus rhamnosus GG 10 billion cell capsule,Each,55563.5,303830.85,5.46817335121078,Kaiser Foundation Hospital - San Rafael,2019
265,Lactobacillus rhamnosus GG 15 billion cell sprinkle capsule,Each,4227.0,14847.42,3.5125195173882204,Kaiser Foundation Hospital - San Rafael,2019
266,Lactobacillus rhamnosus GG 5 billion cell chewable tablet,Each,11.0,47.3,4.3,Kaiser Foundation Hospital - San Rafael,2019
267,Lactobacillus rhamnosus GG 5 billion cell oral powder packet,Each,2465.0,10462.8,4.24454361054767,Kaiser Foundation Hospital - San Rafael,2019
268,MAGIC MOUTHWASH ORAL SUSP,mL,1736.93333,24842.3,14.3023912149812,Kaiser Foundation Hospital - San Rafael,2019
269,MERCAPTOPURINE 25 MG ORAL TAB (PARTIAL TAB),Each,18.0,581.25,32.2916666666667,Kaiser Foundation Hospital - San Rafael,2019
270,MEROPENEM 20 MG/ML IN NS IV SYRINGE PED,mL,221.0,34930.75,158.05769230769198,Kaiser Foundation Hospital - San Rafael,2019
271,METHIMAZOLE 3 MG/ML ORAL SUSP,mL,0.07475,304.05,4067.5585284280896,Kaiser Foundation Hospital - San Rafael,2019
272,METHYLPREDNISOLONE SODIUM SUCCINATE  10 MG/ML IV PED,mL,2.0,31.5,15.75,Kaiser Foundation Hospital - San Rafael,2019
273,METHYLPREDNISOLONE SODIUM SUCCINATE  40 MG/ML IN SW IV SYRINGE PED,mL,1.0,19.05,19.05,Kaiser Foundation Hospital - San Rafael,2019
274,METOLAZONE 1 MG/ML ORAL SUSP,mL,5.0,63.5,12.7,Kaiser Foundation Hospital - San Rafael,2019
275,METOPROLOL 10 MG/ML ORAL SUSP,mL,182.5,1000.15,5.480273972602742,Kaiser Foundation Hospital - San Rafael,2019
276,METOPROLOL 6.25 MG/ML ORAL SUSP,mL,0.13840999999999998,137.0,989.812874792284,Kaiser Foundation Hospital - San Rafael,2019
277,METRONIDAZOLE 100 MG/5 ML ORAL SUSP,mL,752.0,1510.25,2.00831117021277,Kaiser Foundation Hospital - San Rafael,2019
278,METRONIDAZOLE 50 MG/ML ORAL SUSP,mL,173.68599999999995,642.65,3.70006793869396,Kaiser Foundation Hospital - San Rafael,2019
279,METRONIDAZOLE IN NACL (ISO-OS) 5 MG/ML IVPB (UW),mL,15157.54,11313.75,0.7464106972503449,Kaiser Foundation Hospital - San Rafael,2019
280,MEXILETINE 10 MG/ML ORAL SUSP,mL,1.16667,59.75,51.2141393881732,Kaiser Foundation Hospital - San Rafael,2019
281,MISOPROSTOL 25 MCG ORAL TAB (PARTIAL TAB),Each,9508.0,67423.87,7.0912778712663,Kaiser Foundation Hospital - San Rafael,2019
282,MISOPROSTOL 50 MCG ORAL TAB (PARTIAL TAB),Each,2345.5,18955.28,8.08155190790876,Kaiser Foundation Hospital - San Rafael,2019
283,MITOMYCIN 0.2 MG/ML EYE DROPS,mL,140.8,19492.37,138.440127840909,Kaiser Foundation Hospital - San Rafael,2019
284,MITOMYCIN 0.3 MG/ML EYE DROPS,mL,4.0,495.55,123.8875,Kaiser Foundation Hospital - San Rafael,2019
285,MITOMYCIN 0.4 MG/ML EYE DROPS,mL,125.85,18020.4,143.18951132300396,Kaiser Foundation Hospital - San Rafael,2019
286,MITOMYCIN 1 MG/ML INTRAVESICULAR SOLN,mL,235.25,141663.87,602.18435706695,Kaiser Foundation Hospital - San Rafael,2019
287,MORPHINE 0.4 MG/ML ORAL SOLN,mL,476.1525,25271.85,53.07511774063981,Kaiser Foundation Hospital - San Rafael,2019
288,MORPHINE 1 MG/ML NEONATAL ORAL SOLN (IP),mL,65.89,20088.35,304.87706784034,Kaiser Foundation Hospital - San Rafael,2019
289,MORPHINE 10 MG/15 GM IN INTRASITE TOP GEL,g,1.0,116.6,116.6,Kaiser Foundation Hospital - San Rafael,2019
290,MOUTHWASH: AMPHO B-DIPHEN-ERYTH-HYDROCOR SUSP,mL,855.0,3614.3,4.2272514619883,Kaiser Foundation Hospital - San Rafael,2019
291,MOUTHWASH: AMPHO B-DIPHEN-HYDROCORT-TETRACYCL ORAL SUSP,mL,5.0,26.5,5.3,Kaiser Foundation Hospital - San Rafael,2019
292,MOUTHWASH: DEXAMETHASONE-DIPHENHYDRAMINE-NYSTATIN ORAL SUSP,mL,65.0,182.35,2.80538461538462,Kaiser Foundation Hospital - San Rafael,2019
293,MOUTHWASH: DIPHEN-HC-LIDO VISC-MYLANTA-NYSTATIN,mL,970.0,3599.3,3.7106185567010295,Kaiser Foundation Hospital - San Rafael,2019
294,MOUTHWASH: DIPHEN-HC-NYSTATIN-SIMPLE SYRUP ORAL SUSP,mL,305.0,534.65,1.7529508196721295,Kaiser Foundation Hospital - San Rafael,2019
295,MOUTHWASH: DIPHEN-LIDO VIS-MYLANTA-NYSTA-SORBITOL ORAL SUSP,mL,220.0,321.9,1.46318181818182,Kaiser Foundation Hospital - San Rafael,2019
296,MOUTHWASH: DIPHEN-LIDO VISCOUS-MAALOX ORAL SUSP,mL,4855.13333,27056.42,5.572745002246928,Kaiser Foundation Hospital - San Rafael,2019
297,MOUTHWASH: DIPHEN-LIDO VISCOUS-MAALOX-NYSTATIN  ORAL SUSP,mL,32547.3,261196.8,8.025144942898491,Kaiser Foundation Hospital - San Rafael,2019
298,MOUTHWASH: DIPHEN-MYLANTA-NYSTATIN ORAL SUSP,mL,375.0,1121.25,2.99,Kaiser Foundation Hospital - San Rafael,2019
299,MOUTHWASH: LIDOCAINE VISCOUS-MAALOX ORAL SUSP,mL,40.0,63.05,1.57625,Kaiser Foundation Hospital - San Rafael,2019
300,MOXIFLOXACIN IN BALANCED SALT SOLN 0.1 MG/ 0.1 ML INJ SOLN,mL,13082.44,367597.79,28.0985649466002,Kaiser Foundation Hospital - San Rafael,2019
301,MOXIFLOXACIN IN NORMAL SALINE 0.1 MG/0.1 ML INJ SOLN,mL,1.0,90.7,90.7,Kaiser Foundation Hospital - San Rafael,2019
302,NIFEDIPINE 0.2 % IN WHITE PETROLATUM TOP OINT,g,27.0,984.12,36.448888888888895,Kaiser Foundation Hospital - San Rafael,2019
303,NIFEDIPINE 4 MG/ML ORAL SUSP,mL,167.625,1308.5,7.806114839671888,Kaiser Foundation Hospital - San Rafael,2019
304,NIFEdipine 10 mg capsule,Each,5043.25,28874.92,5.72545878153968,Kaiser Foundation Hospital - San Rafael,2019
305,NIFEdipine 20 mg capsule,Each,2.0,19.7,9.85,Kaiser Foundation Hospital - San Rafael,2019
306,"NIFEdipine ER 30 mg tablet,extended release",Each,9.0,48.6,5.4,Kaiser Foundation Hospital - San Rafael,2019
307,"NIFEdipine ER 30 mg tablet,extended release 24 hr",Each,13829.66667,88321.93,6.38641061332247,Kaiser Foundation Hospital - San Rafael,2019
308,"NIFEdipine ER 60 mg tablet,extended release 24 hr",Each,2010.0,20532.48,10.2151641791045,Kaiser Foundation Hospital - San Rafael,2019
309,"NIFEdipine ER 90 mg tablet,extended release 24 hr",Each,631.5,7029.13,11.130847189231998,Kaiser Foundation Hospital - San Rafael,2019
310,NIMODIPINE 30 MG/ML ORAL LIQ SYRINGE,mL,104.0,7290.4,70.1,Kaiser Foundation Hospital - San Rafael,2019
311,NITROGLYCERIN 0.2 % IN WHITE PETROLATUM TOP OINT,g,24.0,4080.0,170.0,Kaiser Foundation Hospital - San Rafael,2019
312,NITROGLYCERIN 0.3 % IN WHITE PETROLATUM TOP OINT,g,1.0,66.81,66.81,Kaiser Foundation Hospital - San Rafael,2019
313,OCTREOTIDE 5 MCG/ML IN NS IV SYRINGE PED,mL,2.0,59.5,29.75,Kaiser Foundation Hospital - San Rafael,2019
314,OLANZapine 10 mg disintegrating tablet,Each,1076.0,79104.35,73.5170539033457,Kaiser Foundation Hospital - San Rafael,2019
315,OLANZapine 10 mg intramuscular solution,Each,3211.2,524162.82,163.229577727952,Kaiser Foundation Hospital - San Rafael,2019
316,OLANZapine 10 mg tablet,Each,1634.65,114026.33,69.7558070534977,Kaiser Foundation Hospital - San Rafael,2019
317,OLANZapine 15 mg disintegrating tablet,Each,466.5,47391.2,101.588853161844,Kaiser Foundation Hospital - San Rafael,2019
318,OLANZapine 15 mg tablet,Each,305.0,31601.6,103.61180327868901,Kaiser Foundation Hospital - San Rafael,2019
319,OLANZapine 2.5 mg tablet,Each,6701.0,264808.2,39.5177137740636,Kaiser Foundation Hospital - San Rafael,2019
320,OLANZapine 20 mg disintegrating tablet,Each,281.0,39184.5,139.446619217082,Kaiser Foundation Hospital - San Rafael,2019
321,OLANZapine 20 mg tablet,Each,225.0,31357.25,139.365555555556,Kaiser Foundation Hospital - San Rafael,2019
322,OLANZapine 5 mg disintegrating tablet,Each,9250.35,464846.85,50.2518120935965,Kaiser Foundation Hospital - San Rafael,2019
323,OLANZapine 5 mg tablet,Each,20978.75,805709.63,38.405988440684,Kaiser Foundation Hospital - San Rafael,2019
324,OLANZapine 7.5 mg tablet,Each,4.0,222.5,55.625,Kaiser Foundation Hospital - San Rafael,2019
325,OLANZapine pamoate 300 mg intramuscular suspension,Each,3.0,7899.9,2633.3,Kaiser Foundation Hospital - San Rafael,2019
326,OMEPRAZOLE 2 MG/ML NEONATAL ORAL SOLN (IP),mL,121.0,2185.75,18.064049586776896,Kaiser Foundation Hospital - San Rafael,2019
327,OMEPRAZOLE 2 MG/ML ORAL SOLN,mL,718.055,2773.85,3.86300492302122,Kaiser Foundation Hospital - San Rafael,2019
328,OMEPRAZOLE 2 MG/ML ORAL SUSP,mL,322.5,2134.95,6.62,Kaiser Foundation Hospital - San Rafael,2019
329,OSELTAMIVIR 6 MG/ML ORAL SUSP,mL,4.1334,1447.85,350.28064063482805,Kaiser Foundation Hospital - San Rafael,2019
330,OXcarbazepine 150 mg tablet,Each,1009.0,5837.35,5.785282457879091,Kaiser Foundation Hospital - San Rafael,2019
331,OXcarbazepine 300 mg tablet,Each,6051.7517,65596.55,10.839266587887304,Kaiser Foundation Hospital - San Rafael,2019
332,OXcarbazepine 300 mg/5 mL (60 mg/mL) oral suspension,mL,2089.735910000001,18668.3,8.93332976222819,Kaiser Foundation Hospital - San Rafael,2019
333,OXcarbazepine 600 mg tablet,Each,255.75,4899.1,19.155816226784,Kaiser Foundation Hospital - San Rafael,2019
334,"OXcarbazepine ER 300 mg tablet,extended release 24 hr",Each,10.0,359.35,35.935,Kaiser Foundation Hospital - San Rafael,2019
335,"OXcarbazepine ER 600 mg tablet,extended release 24 hr",Each,1.0,65.65,65.65,Kaiser Foundation Hospital - San Rafael,2019
336,"PACLitaxel 6 mg/mL concentrate,intravenous",mL,65.78764,21746.03,330.548869058078,Kaiser Foundation Hospital - San Rafael,2019
337,PACLitaxel-protein bound 100 mg intravenous suspension,Each,20.885,87832.92,4205.55039502035,Kaiser Foundation Hospital - San Rafael,2019
338,PANTOPRAZOLE 2 MG/ML IN SOD BICARBONATE 4.2% ORAL SUSP,mL,906.55,4036.35,4.45242954056588,Kaiser Foundation Hospital - San Rafael,2019
339,PARoxetine 10 mg tablet,Each,1520.5,15497.69,10.19249588951,Kaiser Foundation Hospital - San Rafael,2019
340,PARoxetine 20 mg tablet,Each,7750.025,84060.86,10.846527591846499,Kaiser Foundation Hospital - San Rafael,2019
341,PARoxetine 30 mg tablet,Each,33.0,365.15,11.0651515151515,Kaiser Foundation Hospital - San Rafael,2019
342,PARoxetine 40 mg tablet,Each,110.75,1378.45,12.4465011286682,Kaiser Foundation Hospital - San Rafael,2019
343,"PARoxetine ER 25 mg tablet,extended release 24 hr",Each,4.0,87.2,21.8,Kaiser Foundation Hospital - San Rafael,2019
344,PAZOPanib 200 mg tablet,Each,64.0,17338.86,270.9196875,Kaiser Foundation Hospital - San Rafael,2019
345,PEMEtrexed 100 mg intravenous solution,Each,12.15,25941.15,2135.07407407407,Kaiser Foundation Hospital - San Rafael,2019
346,PEMEtrexed 500 mg intravenous solution,Each,19.28,205896.55,10679.2816390041,Kaiser Foundation Hospital - San Rafael,2019
347,PHENOBARBITAL 10 MG/ML IN NS IV PED,mL,23.14,1271.25,54.93733794295589,Kaiser Foundation Hospital - San Rafael,2019
348,PHENobarbital 16.2 mg tablet,Each,14.0,55.6,3.9714285714285698,Kaiser Foundation Hospital - San Rafael,2019
349,PHENobarbital 20 mg/5 mL (4 mg/mL) oral elixir,mL,4042.3595,16459.65,4.0717927240266505,Kaiser Foundation Hospital - San Rafael,2019
350,PHENobarbital 32.4 mg tablet,Each,3403.7562,15885.68,4.66710277310696,Kaiser Foundation Hospital - San Rafael,2019
351,PHENobarbital 64.8 mg tablet,Each,582.25,4159.8,7.14435379991413,Kaiser Foundation Hospital - San Rafael,2019
352,PHENobarbital 97.2 mg tablet,Each,874.1821,5745.5,6.57242924557709,Kaiser Foundation Hospital - San Rafael,2019
353,PHENobarbital sodium 130 mg/mL injection solution,mL,3244.9749100000013,611362.59,188.402871195081,Kaiser Foundation Hospital - San Rafael,2019
354,PHENobarbital sodium 65 mg/mL injection solution,mL,1054.25967,89336.73,84.7388290970098,Kaiser Foundation Hospital - San Rafael,2019
355,PIPERACILLIN-TAZOBACTAM 67.5 MG/ML IN STERILE WATER IV SYRINGE PED,mL,5.0,581.15,116.23,Kaiser Foundation Hospital - San Rafael,2019
356,PONATinib 45 mg tablet,Each,24.0,41456.4,1727.35,Kaiser Foundation Hospital - San Rafael,2019
357,POTASSIUM CHLORIDE 0.2 MEQ/ML IN SW IV SYRINGE PED,mL,46.0,1054.8,22.9304347826087,Kaiser Foundation Hospital - San Rafael,2019
358,POTASSIUM PHOSPHATE 0.05 MMOL/ML IN D5W IV SYRINGE PED,mL,37.0,1237.05,33.4337837837838,Kaiser Foundation Hospital - San Rafael,2019
359,POTASSIUM PHOSPHATE 0.12 MMOL/ML IN D5W IV SYRINGE PED,mL,29.0,1181.6,40.744827586206895,Kaiser Foundation Hospital - San Rafael,2019
360,PYRAZINAMIDE 10 MG/ML ORAL SUSP,mL,375.0,130.5,0.348,Kaiser Foundation Hospital - San Rafael,2019
361,QUEtiapine 100 mg tablet,Each,13309.25,301488.77,22.652573961718396,Kaiser Foundation Hospital - San Rafael,2019
362,QUEtiapine 200 mg tablet,Each,1861.8125,48127.19,25.8496438282588,Kaiser Foundation Hospital - San Rafael,2019
363,QUEtiapine 25 mg tablet,Each,46482.488,667307.39,14.356103098439998,Kaiser Foundation Hospital - San Rafael,2019
