,Group,ChargeCode,Description,Price, ,Hospital,Year
280,SGR,403509902,REMOVAL STOMACH BALLOON,2640.0,,Sharp Grossmont Hospital,2019
281,SGR,404102000,ANESTHESIA GENERAL 1ST HR,3641.0,,Sharp Grossmont Hospital,2019
282,SGR,404102001,ANESTHESIA GENERAL ADDL 15MIN,712.0,,Sharp Grossmont Hospital,2019
283,SGR,404102002,ANESTHESIA REGIONAL 1ST HR,2912.0,,Sharp Grossmont Hospital,2019
284,SGR,404102003,ANESTHESIA REGIONAL ADDL 15MIN,561.0,,Sharp Grossmont Hospital,2019
285,SGR,404102004,ANESTHESIA MAC 1ST HR,2308.0,,Sharp Grossmont Hospital,2019
286,SGR,404102005,ANESTHESIA MAC ADDL 15MIN,430.0,,Sharp Grossmont Hospital,2019
287,SGR,404102006,ANESTHESIA LOCAL,859.0,,Sharp Grossmont Hospital,2019
288,SGR,404102007,NON CVD ANESTH 15MIN    ,712.0,,Sharp Grossmont Hospital,2019
289,SGR,405200049,ENDO CLIP APPLIER ALL,1151.0,,Sharp Grossmont Hospital,2019
290,SGR,405200080,PACK CARDIOPLEGIA HT EXC,857.0,,Sharp Grossmont Hospital,2019
291,SGR,405200142,CATH JEJUNOSTOMY KIT,1512.0,,Sharp Grossmont Hospital,2019
292,SGR,405200162,CATH EMBOLCTMY/THROMBCTMY,1733.0,,Sharp Grossmont Hospital,2019
293,SGR,405200172,CATH VENTRICULAR,3034.0,,Sharp Grossmont Hospital,2019
294,SGR,405200234,CLIP ANEURYSM ALL,3372.0,,Sharp Grossmont Hospital,2019
295,SGR,405200459,CVP SET MULTILUMEN ALL,1296.0,,Sharp Grossmont Hospital,2019
296,SGR,405200865,IMPLT PIN ABSOBABLE ALL,2330.0,,Sharp Grossmont Hospital,2019
297,SGR,405200906,TUBE BRONCHO CATH,1291.0,,Sharp Grossmont Hospital,2019
298,SGR,405200967,LENS STANDARD POSTERIOR,423.0,,Sharp Grossmont Hospital,2019
299,SGR,405200968,LENS STANDARD ANTERIOR ,255.0,,Sharp Grossmont Hospital,2019
300,SGR,405200977,LENS PRESBYOPIA CORRECTING,1941.0,,Sharp Grossmont Hospital,2019
301,SGR,405200978,LENS ASTIGMATISM CORRECTING,1111.0,,Sharp Grossmont Hospital,2019
302,SGR,405201004,LAVAGE TIP & TUBING            ,1640.0,,Sharp Grossmont Hospital,2019
303,SGR,405201007,LENS PRESBYOPIA UPGRADE(SELFPAY),759.0,,Sharp Grossmont Hospital,2019
304,SGR,405201008,LENS ASTIGMATISM UPGRADE(SELFPAY),344.0,,Sharp Grossmont Hospital,2019
305,SGR,405201022,EYE RETRACTOR IRIS,1070.0,,Sharp Grossmont Hospital,2019
306,SGR,405205046,PLATE DHS/DHHS HIP ALL,4488.0,,Sharp Grossmont Hospital,2019
307,SGR,405205240,PACK CUSA ALL,2548.0,,Sharp Grossmont Hospital,2019
308,SGR,405205312,PUMP PACK OPEN HEART           ,5105.0,,Sharp Grossmont Hospital,2019
309,SGR,405205334,IMPLT RING ANNULOPLASTY,16988.0,,Sharp Grossmont Hospital,2019
310,SGR,405205364,SCREW LAG MODERATE,3566.0,,Sharp Grossmont Hospital,2019
311,SGR,405205372,SCREW CANCELLOUS,328.0,,Sharp Grossmont Hospital,2019
312,SGR,405205374,SCREW CORTICAL MODERATE,309.0,,Sharp Grossmont Hospital,2019
313,SGR,405205380,SCREW COMPRESSION,658.0,,Sharp Grossmont Hospital,2019
314,SGR,405205466,IMPLT PATCH PERICARDIAL,5098.0,,Sharp Grossmont Hospital,2019
315,SGR,405205581,STAPLER ENDO LINEAR ALL,2499.0,,Sharp Grossmont Hospital,2019
316,SGR,405205582,RELOAD ENDO LINEAR ALL,2060.0,,Sharp Grossmont Hospital,2019
317,SGR,405205592,CANNULA RETROGRADE,837.0,,Sharp Grossmont Hospital,2019
318,SGR,405205666,IMPLT EAR TUBE,244.0,,Sharp Grossmont Hospital,2019
319,SGR,405205772,IMPLT WASHER METAL ALL,241.0,,Sharp Grossmont Hospital,2019
320,SGR,405205796,CANNULA AORTIC,2238.0,,Sharp Grossmont Hospital,2019
321,SGR,405205928,BLADE ARTHROSCOPY STRAIGHT,786.0,,Sharp Grossmont Hospital,2019
322,SGR,405205941,"BASKET, STONE REG              ",2119.0,,Sharp Grossmont Hospital,2019
323,SGR,405205943,GUIDEWIRE VASC/URO BASIC,477.0,,Sharp Grossmont Hospital,2019
324,SGR,405206003,CELL SAVER WASH SET            ,840.0,,Sharp Grossmont Hospital,2019
325,SGR,405206005,COOLING JACKET                 ,712.0,,Sharp Grossmont Hospital,2019
326,SGR,405206006,SUTURE ETHIBOND MULTIPAK,522.0,,Sharp Grossmont Hospital,2019
327,SGR,405206008,HEMO CONCENTRATOR              ,875.0,,Sharp Grossmont Hospital,2019
328,SGR,405206010,SHUNT CAROTID LOW,512.0,,Sharp Grossmont Hospital,2019
329,SGR,405206082,STIMULATOR NERVE,639.0,,Sharp Grossmont Hospital,2019
330,SGR,405206098,TUBE TRACH,447.0,,Sharp Grossmont Hospital,2019
331,SGR,405206099,UTERINE MANIPULATOR DISP,849.0,,Sharp Grossmont Hospital,2019
332,SGR,405207003,"BARRIER, INTERCEED             ",2739.0,,Sharp Grossmont Hospital,2019
333,SGR,405207009,PACKING SURGICEL 4X8,515.0,,Sharp Grossmont Hospital,2019
334,SGR,405207020,CANNULA CARMEDA,3314.0,,Sharp Grossmont Hospital,2019
335,SGR,405207024,CATH BALLOON DILATIN URO,2328.0,,Sharp Grossmont Hospital,2019
336,SGR,405207033,BRUSH BIOPSY SET               ,730.0,,Sharp Grossmont Hospital,2019
337,SGR,405207045,CATH URETERAL,673.0,,Sharp Grossmont Hospital,2019
338,SGR,405207063,STAPLER PURSTRING DEVICE       ,841.0,,Sharp Grossmont Hospital,2019
339,SGR,405207065,GUIDEWIRE VASC/URO OTHER,801.0,,Sharp Grossmont Hospital,2019
340,SGR,405207067,GLIDEWIRE STRAIGHT,347.0,,Sharp Grossmont Hospital,2019
341,SGR,405207068,GLIDEWIRE ANGLE TIP,405.0,,Sharp Grossmont Hospital,2019
342,SGR,405207071,BASKET SEGURA STONE ALL,1736.0,,Sharp Grossmont Hospital,2019
343,SGR,405207084,ELECTRODE UROLOGY ALL,1631.0,,Sharp Grossmont Hospital,2019
344,SGR,405207102,STAPLER CUTTER THICK,1403.0,,Sharp Grossmont Hospital,2019
345,SGR,405207104,STAPLER LINEAR CUTTER,1226.0,,Sharp Grossmont Hospital,2019
346,SGR,405207109,STAPLER SURGICAL CDH,2547.0,,Sharp Grossmont Hospital,2019
347,SGR,405207112,CLIP APPLIER AUTO ALL,540.0,,Sharp Grossmont Hospital,2019
348,SGR,405207140,ENDO DISSECTOR,2310.0,,Sharp Grossmont Hospital,2019
349,SGR,405207141,ENDO SHEARS MONOPOLAR,409.0,,Sharp Grossmont Hospital,2019
350,SGR,405207142,ENDO GRASPER,1203.0,,Sharp Grossmont Hospital,2019
351,SGR,405207143,ENDO BABCOCK,665.0,,Sharp Grossmont Hospital,2019
352,SGR,405207148,ENDOPOUCH,870.0,,Sharp Grossmont Hospital,2019
353,SGR,405207166,STAPLER SURGICAL LDS           ,2245.0,,Sharp Grossmont Hospital,2019
354,SGR,405207185,CATH SWAN VIP,1954.0,,Sharp Grossmont Hospital,2019
355,SGR,405207186,SOLUTION IV                    ,228.0,,Sharp Grossmont Hospital,2019
356,SGR,405207275,"ALLOGRAFT, FEMORAL HEAD        ",7935.0,,Sharp Grossmont Hospital,2019
357,SGR,405207317,IMPLT BONE PLUG,1739.0,,Sharp Grossmont Hospital,2019
358,SGR,405207367,SUTURE PASSER RETRIEVER,1573.0,,Sharp Grossmont Hospital,2019
359,SGR,405207388,KIT SHOULDER SUSPENSION,751.0,,Sharp Grossmont Hospital,2019
360,SGR,405207396,CEMENT MIX EVAC,581.0,,Sharp Grossmont Hospital,2019
361,SGR,405207403,SHUNT PERITONEAL/CARDIAC,2432.0,,Sharp Grossmont Hospital,2019
362,SGR,405207404,SHUNT NEURO CSF CATH,1379.0,,Sharp Grossmont Hospital,2019
363,SGR,405207409,SHUNT SYSTEM DELTA,17440.0,,Sharp Grossmont Hospital,2019
364,SGR,405207417,SHUNT PASSER CODMAN,1386.0,,Sharp Grossmont Hospital,2019
365,SGR,405207419,DRAIN VENTRICULAR EXT SET,2054.0,,Sharp Grossmont Hospital,2019
366,SGR,405207458,INTRODUCER PERCUTANEOS,440.0,,Sharp Grossmont Hospital,2019
367,SGR,405207460,"MESH, VICRYL WOVEN             ",3448.0,,Sharp Grossmont Hospital,2019
368,SGR,405207469,INTRODUCER SHEATH,1495.0,,Sharp Grossmont Hospital,2019
369,SGR,405207471,GRAFT VASCULAR STR 30CM,4350.0,,Sharp Grossmont Hospital,2019
370,SGR,405207475,GRAFT HEMASHIELD BIFURCATED,4319.0,,Sharp Grossmont Hospital,2019
371,SGR,405207557,"TUBING, BIPOLAR IRRIG          ",778.0,,Sharp Grossmont Hospital,2019
372,SGR,405207561,SHEATH INTRODUCER ALL,1206.0,,Sharp Grossmont Hospital,2019
373,SGR,405207563,PERFORATOR CRANIAL,2085.0,,Sharp Grossmont Hospital,2019
374,SGR,405207569,PACKING SINUS MEROCEL DISP,494.0,,Sharp Grossmont Hospital,2019
375,SGR,405207590,COAGULATOR ARGON DISP,899.0,,Sharp Grossmont Hospital,2019
376,SGR,405207593,"BLADE, DERMATOME               ",631.0,,Sharp Grossmont Hospital,2019
377,SGR,405207602,VALVULOTOME                    ,2522.0,,Sharp Grossmont Hospital,2019
378,SGR,405207616,LASER FIBER YAG,2142.0,,Sharp Grossmont Hospital,2019
379,SGR,405207632,PROBE NERVE MONITORING,2573.0,,Sharp Grossmont Hospital,2019
380,SGR,405207641,BURR HIGH SPEED,1240.0,,Sharp Grossmont Hospital,2019
381,SGR,405207652,TUBE GASTROSTOMY MIC,2195.0,,Sharp Grossmont Hospital,2019
382,SGR,405207672,IMPLT PORT A CATH ALL,4128.0,,Sharp Grossmont Hospital,2019
383,SGR,405207768,BURR ORTHO ALL,1250.0,,Sharp Grossmont Hospital,2019
384,SGR,405207772,BLADE ORTHO ALL,1060.0,,Sharp Grossmont Hospital,2019
385,SGR,405207904,SCREW CORTICAL HIGH,579.0,,Sharp Grossmont Hospital,2019
386,SGR,405207910,IMPLT CABLE GRIP,5601.0,,Sharp Grossmont Hospital,2019
387,SGR,405207914,IMPLT CABLE/SLEEVE,3076.0,,Sharp Grossmont Hospital,2019
388,SGR,405207919,GUIDEWIRE ORTHO MODERATE,367.0,,Sharp Grossmont Hospital,2019
389,SGR,405207920,SCREW CANNULATED,2418.0,,Sharp Grossmont Hospital,2019
390,SGR,405207925,SCREW ASNIS ALL,2938.0,,Sharp Grossmont Hospital,2019
391,SGR,405207933,SCREW INTERFERENCE,3634.0,,Sharp Grossmont Hospital,2019
392,SGR,405207958,PLATE 1/3 TUBULAR,770.0,,Sharp Grossmont Hospital,2019
393,SGR,405207971,PLATE DCP SMALL,2301.0,,Sharp Grossmont Hospital,2019
394,SGR,405207980,KIT BONE PLUG,2082.0,,Sharp Grossmont Hospital,2019
395,SGR,405208005,EYE IMPLANT STRIP SIL,173.0,,Sharp Grossmont Hospital,2019
396,SGR,405208020,EYE IMPLANT TIRE,229.0,,Sharp Grossmont Hospital,2019
397,SGR,405208025,EYE IMPLANT SLEEVE,133.0,,Sharp Grossmont Hospital,2019
398,SGR,405208066,CANNULA SOFT TIP,707.0,,Sharp Grossmont Hospital,2019
399,SGR,405208736,EYE PROBE LASER,1430.0,,Sharp Grossmont Hospital,2019
400,SGR,405208752,TUBE VITRECTOMY OIL/FLUID,536.0,,Sharp Grossmont Hospital,2019
401,SGR,405209084,PACKING SURGICEL LARGE,779.0,,Sharp Grossmont Hospital,2019
402,SGR,405210007,ENDOSTITCH ALL,1529.0,,Sharp Grossmont Hospital,2019
403,SGR,405210008,ENDO RETRACTOR ALL,3138.0,,Sharp Grossmont Hospital,2019
404,SGR,405210009,OMS TROCAR STD,1233.0,,Sharp Grossmont Hospital,2019
405,SGR,405210118,DILATOR CATH URETERAL,1795.0,,Sharp Grossmont Hospital,2019
406,SGR,405210124,DRAIN BLAKE,630.0,,Sharp Grossmont Hospital,2019
407,SGR,405210146,PACK HEART,4905.0,,Sharp Grossmont Hospital,2019
408,SGR,405210202,PACK TOTAL JOINT,645.0,,Sharp Grossmont Hospital,2019
409,SGR,405210294,SUTURE CARDIO VAS,1172.0,,Sharp Grossmont Hospital,2019
410,SGR,405210298,SUTURE E PACK #2,1649.0,,Sharp Grossmont Hospital,2019
411,SGR,405210310,SUTURE WIRE,633.0,,Sharp Grossmont Hospital,2019
412,SGR,405210318,ENDO TROCAR BLUNT,859.0,,Sharp Grossmont Hospital,2019
413,SGR,405210336,PACK PERFUSION,3936.0,,Sharp Grossmont Hospital,2019
414,SGR,405212000,CATH TESIO KIT,3466.0,,Sharp Grossmont Hospital,2019
415,SGR,405212001,DRAIN CHEST ALL,1897.0,,Sharp Grossmont Hospital,2019
416,SGR,405212009,FELT PTFE LARGE,1195.0,,Sharp Grossmont Hospital,2019
417,SGR,405212014,KIT VEIN HARVEST,5174.0,,Sharp Grossmont Hospital,2019
418,SGR,405212023,SET PROSTATE STABILIZATION,813.0,,Sharp Grossmont Hospital,2019
419,SGR,405212024,GRAFT HEMASHIELD PATCH,1304.0,,Sharp Grossmont Hospital,2019
420,SGR,405212026,CEMENT RESTRICTOR ALL,1061.0,,Sharp Grossmont Hospital,2019
421,SGR,405212046,CATH CHOLANGIOGRM AMERICAN,1344.0,,Sharp Grossmont Hospital,2019
422,SGR,405212050,BURR MEDNEX DRILL,1507.0,,Sharp Grossmont Hospital,2019
423,SGR,405212053,VAPORTRODE DISP,1584.0,,Sharp Grossmont Hospital,2019
424,SGR,405212060,PROBE LITHOTRIPSY (EHL),3605.0,,Sharp Grossmont Hospital,2019
425,SGR,405212061,FORCEPS UROLOGY,3242.0,,Sharp Grossmont Hospital,2019
426,SGR,405212062,LASER FIBER HOLMIUM,3486.0,,Sharp Grossmont Hospital,2019
427,SGR,405212067,STAPLER THORACIC EZ45,1991.0,,Sharp Grossmont Hospital,2019
428,SGR,405212074,CLAMP VASCULAR BEAR,798.0,,Sharp Grossmont Hospital,2019
429,SGR,405212075,TUBING ULTRADRIVE,1422.0,,Sharp Grossmont Hospital,2019
430,SGR,405212076,TIP ULTRADRIVE,3507.0,,Sharp Grossmont Hospital,2019
431,SGR,405212077,SEAMGUARD,2800.0,,Sharp Grossmont Hospital,2019
432,SGR,405212080,BURR TPS/CORE,894.0,,Sharp Grossmont Hospital,2019
433,SGR,405212081,BLADE TPS/CORE,1315.0,,Sharp Grossmont Hospital,2019
434,SGR,405212093,ADHESION BARRIER SINGLE,2366.0,,Sharp Grossmont Hospital,2019
435,SGR,405212101,CATH DUAL LUMEN,1194.0,,Sharp Grossmont Hospital,2019
436,SGR,405212103,EYE IMPLANT SILICON BAND,163.0,,Sharp Grossmont Hospital,2019
437,SGR,405212105,FORCEPS UROLOGY GRASPING,3195.0,,Sharp Grossmont Hospital,2019
438,SGR,405212106,ENDO SUCTION/IRRIG SET,987.0,,Sharp Grossmont Hospital,2019
439,SGR,405212111,HARMONIC SCALPEL SHEARS,3946.0,,Sharp Grossmont Hospital,2019
440,SGR,405212112,HARMONIC SCALPEL LAP HOOK,3332.0,,Sharp Grossmont Hospital,2019
441,SGR,405212113,CATH MALECOT RE ENTRY,1086.0,,Sharp Grossmont Hospital,2019
442,SGR,405212115,SHEATH URETEROSCOPY,1133.0,,Sharp Grossmont Hospital,2019
443,SGR,405212118,HARMONIC SCALPEL RA HOOK,3119.0,,Sharp Grossmont Hospital,2019
444,SGR,405212122,STABILIZER/RETRACT HEART,3651.0,,Sharp Grossmont Hospital,2019
445,SGR,405212127,PACKING HELISTAT 3X4,1429.0,,Sharp Grossmont Hospital,2019
446,SGR,405212167,EYE MICRODRIVE SCISSORS,1579.0,,Sharp Grossmont Hospital,2019
447,SGR,405212188,CLIP FILSHIE,641.0,,Sharp Grossmont Hospital,2019
448,SGR,405212220,TUBING SET IR,1211.0,,Sharp Grossmont Hospital,2019
449,SGR,405212228,CEMENT ALL,1039.0,,Sharp Grossmont Hospital,2019
450,SGR,405212229,IMPLANT MESH HERNIA PLUG,2154.0,,Sharp Grossmont Hospital,2019
451,SGR,405212231,ALLOGRAFT FASCIA LATA MED,10695.0,,Sharp Grossmont Hospital,2019
452,SGR,405212234,IMPLANT INTRATHECAL CATH,5841.0,,Sharp Grossmont Hospital,2019
453,SGR,405212249,ENDO SUTURE ASSIST,949.0,,Sharp Grossmont Hospital,2019
454,SGR,405212257,FIBRIN SEALANT 5ML,3020.0,,Sharp Grossmont Hospital,2019
455,SGR,405212261,ELECTRODE LIGASURE STANDARD,2885.0,,Sharp Grossmont Hospital,2019
456,SGR,405212262,ELECTRODE LIGASURE MAX,4568.0,,Sharp Grossmont Hospital,2019
457,SGR,405212263,FIBRIN SEALANT 2ML,3227.0,,Sharp Grossmont Hospital,2019
458,SGR,405212271,STAPLER HERNIA TACKER,3247.0,,Sharp Grossmont Hospital,2019
459,SGR,405212276,ENDO BIPOLAR CUTTING FORCEP,3395.0,,Sharp Grossmont Hospital,2019
460,SGR,405212280,TRAY URO DIFFICULT CATH,1940.0,,Sharp Grossmont Hospital,2019
461,SGR,405212307,CARTRIDGE BIOGLUE,4267.0,,Sharp Grossmont Hospital,2019
462,SGR,405212308,TIP APPLICATOR ALL,682.0,,Sharp Grossmont Hospital,2019
463,SGR,405212310,MESH PROLENE MEDIUM,495.0,,Sharp Grossmont Hospital,2019
464,SGR,405212317,IMPLT PUMP PAIN PRGRMBL,50405.0,,Sharp Grossmont Hospital,2019
465,SGR,405212322,CATH THERMAL BALLOON,4753.0,,Sharp Grossmont Hospital,2019
466,SGR,405212326,SHUNT NEURO PROGRAMMABLE,34021.0,,Sharp Grossmont Hospital,2019
467,SGR,405212327,IMPLT DURA PATCH 3X3,5739.0,,Sharp Grossmont Hospital,2019
468,SGR,405212328,IMPLT DURA PATCH 4X5,9769.0,,Sharp Grossmont Hospital,2019
469,SGR,405212332,IMPLT ACUSEAL,1971.0,,Sharp Grossmont Hospital,2019
470,SGR,405212343,CAPIO SUTURE DEVICE,3498.0,,Sharp Grossmont Hospital,2019
471,SGR,405212351,ENDOCATCH ALL,1398.0,,Sharp Grossmont Hospital,2019
472,SGR,405212362,NEEDLE BRAIN BIOPSY,16152.0,,Sharp Grossmont Hospital,2019
473,SGR,405212366,KIT PLASMA RICH PLATELETS,1709.0,,Sharp Grossmont Hospital,2019
474,SGR,405212372,SLEEVE STAR,464.0,,Sharp Grossmont Hospital,2019
475,SGR,405212374,CEMENT MIXER OPTIVAC,1116.0,,Sharp Grossmont Hospital,2019
476,SGR,405212379,TIP ENDOLUMINA,1075.0,,Sharp Grossmont Hospital,2019
477,SGR,405212386,IMPLT DURAGRAFT/DURAGUARD,3729.0,,Sharp Grossmont Hospital,2019
478,SGR,405212391,EXTRACTOR STONE COOK UROL,2048.0,,Sharp Grossmont Hospital,2019
479,SGR,405212394,STAPLER ATG45,2664.0,,Sharp Grossmont Hospital,2019
480,SGR,405212400,IMPLT ALLOGRAFT BOVINE,10163.0,,Sharp Grossmont Hospital,2019
481,SGR,405212401,SHUNT FLOTHRU CORONARY,422.0,,Sharp Grossmont Hospital,2019
482,SGR,405212403,BASKET FORCEPS 3FR,2010.0,,Sharp Grossmont Hospital,2019
483,SGR,405212405,RELOAD TR45 ALL,1182.0,,Sharp Grossmont Hospital,2019
484,SGR,405212406,TIP RUMI UTERINE MANIP ALL,871.0,,Sharp Grossmont Hospital,2019
485,SGR,405212407,OCCLUDER COLPO/PNEUMO(WCTR),640.0,,Sharp Grossmont Hospital,2019
486,SGR,405212418,CATH PASSER MEDTRONIC,977.0,,Sharp Grossmont Hospital,2019
487,SGR,405212431,STAPLER HEMORRHOID PPH01,4052.0,,Sharp Grossmont Hospital,2019
488,SGR,405212446,EYE SCRAPER DIAMOND TANO,1113.0,,Sharp Grossmont Hospital,2019
489,SGR,405212456,ENDO SUTURE DEVICE,1068.0,,Sharp Grossmont Hospital,2019
490,SGR,405212460,TUBING HYSTEROSCOPY,873.0,,Sharp Grossmont Hospital,2019
491,SGR,405212463,LIGASURE DEVICE ALL,4300.0,,Sharp Grossmont Hospital,2019
492,SGR,405212467,ENDO DEVICE HAND PORT,4985.0,,Sharp Grossmont Hospital,2019
493,SGR,405212470,PACKING NASAL MEROGEL,988.0,,Sharp Grossmont Hospital,2019
494,SGR,405212472,IMPLT NASAL SEPTAL BUTTON,921.0,,Sharp Grossmont Hospital,2019
495,SGR,405212479,IMPLT ENDOBUTTON,2862.0,,Sharp Grossmont Hospital,2019
496,SGR,405212491,SHEATH TIBIAL MITEK,2884.0,,Sharp Grossmont Hospital,2019
497,SGR,405212492,SCREW ARTHREX ALL,2838.0,,Sharp Grossmont Hospital,2019
498,SGR,405212496,MAMMARY SIZER,781.0,,Sharp Grossmont Hospital,2019
499,SGR,405212498,ELECTRODE PLASMA WAND,2784.0,,Sharp Grossmont Hospital,2019
500,SGR,405212502,KIT BONE GRAFT INFUSE SMALL,26722.0,,Sharp Grossmont Hospital,2019
501,SGR,405212503,KIT BONE GRAFT INFUSE MED,26597.0,,Sharp Grossmont Hospital,2019
502,SGR,405212504,KIT BONE GRAFT INFUSE LARGE,29606.0,,Sharp Grossmont Hospital,2019
503,SGR,405212520,SURGICEL FIBRILLAR,1175.0,,Sharp Grossmont Hospital,2019
504,SGR,405212531,ALLOGRAFT ACHILLES TENDON,21643.0,,Sharp Grossmont Hospital,2019
505,SGR,405212534,PROBE TIP VASCULAR TECH,3135.0,,Sharp Grossmont Hospital,2019
506,SGR,405212539,RETRACTOR DIRECT VIEW ILLUMINATED,1251.0,,Sharp Grossmont Hospital,2019
507,SGR,405212545,ALLOGRAFT ANTERIOR TIBILAIS,15842.0,,Sharp Grossmont Hospital,2019
508,SGR,405212548,PROBE UTERINE ALL,7577.0,,Sharp Grossmont Hospital,2019
509,SGR,405212551,SCREW LOCKING LOW,964.0,,Sharp Grossmont Hospital,2019
510,SGR,405212566,PLATE PROXIMAL HUMERAL,10973.0,,Sharp Grossmont Hospital,2019
511,SGR,405212570,IMPLT END CAP,1545.0,,Sharp Grossmont Hospital,2019
512,SGR,405212572,IMPLT NAIL FEMORAL MOD,10946.0,,Sharp Grossmont Hospital,2019
513,SGR,405212573,IMPLT NAIL FEMORAL HIGH,15544.0,,Sharp Grossmont Hospital,2019
514,SGR,405212578,IMPLT NAIL CANULTD TROCH,11788.0,,Sharp Grossmont Hospital,2019
515,SGR,405212582,IMPLT STENT GRAFT BIFURCATED,49891.0,,Sharp Grossmont Hospital,2019
516,SGR,405212585,PLATE LATERAL FIBULA,4290.0,,Sharp Grossmont Hospital,2019
517,SGR,405212588,PLATE MED DISTAL TIBIAL,8196.0,,Sharp Grossmont Hospital,2019
518,SGR,405212595,MESH KUGEL MD/LG,3681.0,,Sharp Grossmont Hospital,2019
519,SGR,405212614,SEALANT HEMOSTATIC FLOWABLE,2097.0,,Sharp Grossmont Hospital,2019
520,SGR,405212617,CEMENT W/ANTIBIOTIC,2594.0,,Sharp Grossmont Hospital,2019
521,SGR,405212618,MESH VENTRALEX ALL,4890.0,,Sharp Grossmont Hospital,2019
522,SGR,405212637,PATCH DURAGUARD MEDIUM,5469.0,,Sharp Grossmont Hospital,2019
523,SGR,405212638,PATCH PRECLUDE MEDIUM,5893.0,,Sharp Grossmont Hospital,2019
524,SGR,405212642,MESH PROLENE SYSTEM ALL,2684.0,,Sharp Grossmont Hospital,2019
525,SGR,405212648,IMPLANT EYE SPHERE,3873.0,,Sharp Grossmont Hospital,2019
526,SGR,405212652,IMPLT BLADE SPIRAL/HELICAL,4119.0,,Sharp Grossmont Hospital,2019
527,SGR,405212654,PLATE 1/3 TUBULAR TITANIUM ALL,685.0,,Sharp Grossmont Hospital,2019
528,SGR,405212657,SCREW LAG HIGH,4241.0,,Sharp Grossmont Hospital,2019
529,SGR,405212665,SCREW CORTICAL MINI 1.0/2.0,467.0,,Sharp Grossmont Hospital,2019
530,SGR,405212671,IMPLT NAIL HUMERAL SOLID,11831.0,,Sharp Grossmont Hospital,2019
531,SGR,405212680,SCREW CRANIAL FACIAL,591.0,,Sharp Grossmont Hospital,2019
532,SGR,405212683,IMPLT STENT GRAFT ILIAC LIMB,31227.0,,Sharp Grossmont Hospital,2019
533,SGR,405212686,POSITIONER HEART ALL,1793.0,,Sharp Grossmont Hospital,2019
534,SGR,405212687,LEAD EXTENSION LOW,6600.0,,Sharp Grossmont Hospital,2019
535,SGR,405212688,IMPLT GEN STIM/PAIN,73428.0,,Sharp Grossmont Hospital,2019
536,SGR,405212689,PROGRAMMER STIM/PAIN,7763.0,,Sharp Grossmont Hospital,2019
537,SGR,405212694,PROBE CRYOABLATION MOD,17871.0,,Sharp Grossmont Hospital,2019
538,SGR,405212695,LEAD EXTENSION MODERATE,9118.0,,Sharp Grossmont Hospital,2019
539,SGR,405212696,LEAD ELECTRODE PAIN/STIM,18610.0,,Sharp Grossmont Hospital,2019
540,SGR,405212708,ALLOGRAFT DBM PUTTY 2/2.5CC,3519.0,,Sharp Grossmont Hospital,2019
541,SGR,405212715,IMPLT STENT AAA CONTRL TRL,30539.0,,Sharp Grossmont Hospital,2019
542,SGR,405212716,IMPLT STENT AAA EXTENDER,17940.0,,Sharp Grossmont Hospital,2019
543,SGR,405212717,IMPLT NAIL TIBIAL TITANIUM,9459.0,,Sharp Grossmont Hospital,2019
544,SGR,405212722,PLATE LCP HIGH,3604.0,,Sharp Grossmont Hospital,2019
545,SGR,405212725,PLATE LOCKING LCP ALL,4675.0,,Sharp Grossmont Hospital,2019
546,SGR,405212726,IMPLT MESH 3D MAX ALL,2312.0,,Sharp Grossmont Hospital,2019
547,SGR,405212735,BLADE SINUS,2179.0,,Sharp Grossmont Hospital,2019
548,SGR,405212748,STAPLER CONTOUR ALL,3012.0,,Sharp Grossmont Hospital,2019
549,SGR,405212749,RELOAD CONTOUR ALL,2142.0,,Sharp Grossmont Hospital,2019
550,SGR,405212751,TUBE GI ALL      ,2358.0,,Sharp Grossmont Hospital,2019
551,SGR,405212752,IMPLT GEN NEUROSTIM RECHRG,73225.0,,Sharp Grossmont Hospital,2019
552,SGR,405212757,LEAD PADDLE PAIN STIM,41424.0,,Sharp Grossmont Hospital,2019
553,SGR,405212760,TROCAR ENDO ALL,503.0,,Sharp Grossmont Hospital,2019
554,SGR,405212770,SYSTEM PERM BIRTH CONTROL,13568.0,,Sharp Grossmont Hospital,2019
555,SGR,405212775,STAPLER LINEAR ALL,1349.0,,Sharp Grossmont Hospital,2019
556,SGR,405212778,TUBING INSUFLATE W/HEATER,624.0,,Sharp Grossmont Hospital,2019
557,SGR,405212780,ENDO CLOSE DEVICE,900.0,,Sharp Grossmont Hospital,2019
558,SGR,405212782,FIBRIN GLUE DURA 5 ML,5214.0,,Sharp Grossmont Hospital,2019
559,SGR,405212783,CATH DIALYSIS LNG TERM LO,2084.0,,Sharp Grossmont Hospital,2019
560,SGR,405212802,SEALANT FIBRIN 4/5ML,3703.0,,Sharp Grossmont Hospital,2019
561,SGR,405212803,SEALANT FIBRIN 2ML,1689.0,,Sharp Grossmont Hospital,2019
562,SGR,405212812,PLATE LCP LOW,2796.0,,Sharp Grossmont Hospital,2019
563,SGR,405212815,TISSUE SEALING DEVICE DISP,3517.0,,Sharp Grossmont Hospital,2019
564,SGR,405212818,PROBE ESOPHAGEAL DOPPLER,1659.0,,Sharp Grossmont Hospital,2019
565,SGR,405212828,PACK LVAD,3247.0,,Sharp Grossmont Hospital,2019
