,Revenue Center,CDM Number,CDM Description,Description,UB Revenue Code,CPT/HCPCS,Price,Hospital,Year
198,4592,459293325,DOPPLER COLOR FLOW,DOPPLER COLOR FLOW,483,93325,459.36,Kern Medical Center,2019
199,4592,459293350,TTE 2D STRESS W INT & RPT,TTE 2D STRESS W INT & RPT,483,93350,1572.93,Kern Medical Center,2019
200,4592,459293351,PF_STRESS TTE COMPLETE,PF_STRESS TTE COMPLETE,960,93351,0.0,Kern Medical Center,2019
201,4592,459299152,MOD SED SAME PHYS/QHP >=5 YRS,MOD SED SAME PHYS/QHP >=5 YRS,372,99152,285.47,Kern Medical Center,2019
202,4592,459299153,MOD SED SAME PHYS/QHP EA ADDT 15M,MOD SED SAME PHYS/QHP EA ADDT 15M,372,99153,132.74,Kern Medical Center,2019
203,4592,459299156,MOD SED OTHER PHYS/QHP >=5 YRS,MOD SED OTHER PHYS/QHP >=5 YRS,372,99156,285.47,Kern Medical Center,2019
204,4592,459299157,MOD SED OTH PHYS/QHP EA ADDT 15M,MOD SED OTH PHYS/QHP EA ADDT 15M,372,99157,132.74,Kern Medical Center,2019
205,4570,457000001,NEW PATIENT - 1 CRITERIA,NEW PATIENT - 1 CRITERIA,510,G0463,212.98,Kern Medical Center,2019
206,4570,457000002,NEW PT 1-2 CRITERIA UP TO 15 MIN,NEW PT 1-2 CRITERIA UP TO 15 MIN,510,G0463,276.44,Kern Medical Center,2019
207,4570,457000003,"NEW PATIENT 3 OR MORE, 16-20 MIN","NEW PATIENT 3 OR MORE, 16-20 MIN",510,G0463,363.79,Kern Medical Center,2019
208,4570,457000004,"NEW PT 1 OR > ACUTE, 21+ MIN","NEW PT 1 OR > ACUTE, 21+ MIN",510,G0463,482.03,Kern Medical Center,2019
209,4570,457000005,"NEW PT 4 OR > STABLE CHRONIC, 21+","NEW PT 4 OR > STABLE CHRONIC, 21+",510,G0463,659.54,Kern Medical Center,2019
210,4570,457000006,EST PATIENT - 1 CRITERIA,EST PATEINT - 1 CRITERIA,510,G0463,212.98,Kern Medical Center,2019
211,4570,457000007,"EST PT 1-2 CRITERIA, UP TO 15 MIN","EST PT 1-2 CRITERIA, UP TO 15 MIN",510,G0463,276.44,Kern Medical Center,2019
212,4570,457000008,"EST PT 3 OR MORE, 16-20 MIN","EST PT 3 OR MORE, 16-20 MIN",510,99213,111.25,Kern Medical Center,2019
213,4570,457000009,EST PT 1 OR > ACUTE 21+ MIN,EST PT 1 OR > ACUTE 21+ MIN,510,G0463,363.79,Kern Medical Center,2019
214,4570,457000010,"EST PT 4 OR > STABLE CHRONIC, 21+",EST PT 4 OR > STABLE CHRONIC 21+,510,G0463,482.03,Kern Medical Center,2019
215,4230,457000011,"OBSERVATION, PER HOUR","OBSERVATION, PER HOUR",762,G0378,73.31,Kern Medical Center,2019
216,4230,457000012,"OBSERVATION, DIRECT ADMIT","OBSERVATION, DIRECT ADMIT",762,G0379,218.48,Kern Medical Center,2019
217,4570,457000013,PICC LINE (BS),PICC LINE (BS),272,C1751,935.0,Kern Medical Center,2019
218,4570,457000014,VENACAVA FILTER TULIP(COOK),VENACAVA FILTER TULIP (COOK),278,C1880,2725.0,Kern Medical Center,2019
219,4570,457000100,CARDIAC WASTE MGMT SYSTEM,CARDIAC WASTER MGMT SYSTEM,270,,413.0,Kern Medical Center,2019
220,4570,457000101,RIGHT HEART KIT,RIGHT HEART KIT,270,,220.0,Kern Medical Center,2019
221,4570,457000102,THUMB SYRINGE,THUMB SYRINGE,270,,23.0,Kern Medical Center,2019
222,4570,457000103,COMPRESSAR DISC SMALL,COMPRESSAR DISC SMALL,270,,21.0,Kern Medical Center,2019
223,4570,457000104,COMPRESSAR DISC LARGE,COMPRESSAR DISC LARGE,270,,21.0,Kern Medical Center,2019
224,4570,457000105,DRAPE FEMORAL,DRAPE FEMORAL,270,,41.0,Kern Medical Center,2019
225,4570,457000106,DRAPE BRACHIAL,DRAPE BRACHIAL,270,,36.0,Kern Medical Center,2019
226,4570,457000107,PACK CARDIAC CATH,PACK CARDIAC CATH,270,,35.0,Kern Medical Center,2019
227,4570,457000108,NEEDLE PROCEDURE,NEEDLE PROCEDURE,270,,7.0,Kern Medical Center,2019
228,4570,457000109,ISOVUE 370 50ML,ISOVUE 370 50ML,343,A4646,237.0,Kern Medical Center,2019
229,4570,457000110,ISOVUE 370 100ML,ISOVUE 370 100ML,343,A4646,472.0,Kern Medical Center,2019
230,4570,457000111,J STRAW,J STRAW,270,,3.0,Kern Medical Center,2019
231,4570,457000112,SYRINGE 150ML,SYRINGE 150ML,270,,20.0,Kern Medical Center,2019
232,4570,457000113,PRESSUE TUBING,PRESSUE TUBING,270,,16.0,Kern Medical Center,2019
233,4570,457000114,VISAPAQUE 50ML,VISAPAQUE 50ML,343,A4644,978.0,Kern Medical Center,2019
234,4570,457000115,VISAPAQUE 100ML,VISAPAQUE 100ML,343,A4644,1564.0,Kern Medical Center,2019
235,4570,457000116,BLADE W/HANDLE DISPOSABLE #11,BLADE W/HANDLE DISPOSABLE #11,270,,3.0,Kern Medical Center,2019
236,4570,457000117,WIRE FIXED CORE J TIP .025X145,WIRE FIXED CORE J TIP .025X145,272,,44.0,Kern Medical Center,2019
237,4570,457000118,WIRE FIXED CORE J TIP .032X145,WIRE FIXED CORE J TIP .032X145,272,,44.0,Kern Medical Center,2019
238,4570,457000119,WIRE FIXED CORE J TIP .035X145,WIRE FIXED CORE J TIP .035X145,272,,44.0,Kern Medical Center,2019
239,4570,457000120,WIRE FIXED CORE J TIP .035X260,WIRE FIXED CORE J TIP .035X260,272,,44.0,Kern Medical Center,2019
240,4570,457000121,WIRE FIXED CORE STR .035X145,WIRE FIXED CORE STR .035X145,272,,44.0,Kern Medical Center,2019
241,4570,457000122,WIRE FIXED CORE STR .035X260,WIRE FIXED CORE STR .035X260,272,,44.0,Kern Medical Center,2019
242,4570,457000123,WIRE MAGIC TORQUE .035X180,WIRE MAGIC TORQUE .035X180,272,,262.0,Kern Medical Center,2019
243,4570,457000124,SHEATH 6FR 10CM,SHEATH 6FR 10CM,272,,53.0,Kern Medical Center,2019
244,4570,457000125,SHEATH 6FR 25CM,SHEATH 6FR 25CM,272,,92.0,Kern Medical Center,2019
245,4570,457000126,SHEATH 7FR 10CM,SHEATH 7FR 10CM,272,,53.0,Kern Medical Center,2019
246,4570,457000127,SHEATH 5FR 10CM,SHEATH 5FR 10CM,272,,53.0,Kern Medical Center,2019
247,4570,457000128,CATH 6FR MULTIPACK,CATH 6FR MULTIPACK,270,,202.69,Kern Medical Center,2019
248,4570,457000129,CATH 6FR IMPULSE FR3.5,CATH 6FR IMPULSE FR3.5,270,,77.63,Kern Medical Center,2019
249,4570,457000130,CATH 6FR IMPULSE FR4,CATH 6FR IMPULSE FR4,270,,77.63,Kern Medical Center,2019
250,4570,457000131,CATH 6FR IMPULSE FR4 MOD,CATH 6FR IMPULSE FR4 MOD,270,,77.63,Kern Medical Center,2019
251,4570,457000132,CATH 6FR IMPULSE AR MOD,CATH 6FR IMPULSE AR MOD,270,,77.63,Kern Medical Center,2019
252,4570,457000133,CATH 6FR IMPULSE FL4,CATH 6FR IMPULSE FL4,270,,77.63,Kern Medical Center,2019
253,4570,457000134,CATH 6FR IMPULSE FL4.5,CATH 6FR IMPULSE FL4.5,270,,77.63,Kern Medical Center,2019
254,4570,457000135,CATH 6FR IMPULSE FL5,CATH 6FR IMPULSE FL5,270,,77.63,Kern Medical Center,2019
255,4570,457000136,CATH 6FR IMPULSE PIGTAIL 145CM,CATH 6FR IMPULSE PIGTAIL 145CM,270,,77.63,Kern Medical Center,2019
256,4570,457000137,CATH 6FR IMPULSE MPA-2,CATH 6FR IMPULSE MPA-2,270,,77.63,Kern Medical Center,2019
257,4570,457000138,CATH 6FR IMPULSE MPA-2 125CM,CATH 6FR IMPULSE MPA-2 125CM,270,,77.63,Kern Medical Center,2019
258,4570,457000139,CATH 6FR IMPULSE MPB-1,CATH 6FR IMPULSE MPB-1,270,,77.63,Kern Medical Center,2019
259,4570,457000140,CATH 6FR IMPULSE MPB-2,CATH 6FR IMPULSE MPB-2,270,,77.63,Kern Medical Center,2019
260,4570,457000141,CATH 6FR IMPULSE WILLIAMS RT,CATH 6FR IMPULSE WILLIAMS RT,270,,77.63,Kern Medical Center,2019
261,4570,457000142,CATH 6FR IMPULSE IM,CATH 6FR IMPULSE IM,270,,77.63,Kern Medical Center,2019
262,4570,457000143,CATH 6FR IMPULSE IMT,CATH 6FR IMPULSE IMT,270,,77.63,Kern Medical Center,2019
263,4570,457000144,CATH 6FR IMPULSE IMC,CATH 6FR IMPULSE IMC,270,,77.63,Kern Medical Center,2019
264,4570,457000145,PA LINE J-TIP,PA LINE J-TIP,272,,123.0,Kern Medical Center,2019
265,4570,457000146,PA LINE S-TIP,PA LINE S-TIP,272,,144.0,Kern Medical Center,2019
266,4570,457000147,BANDED BAG,BANDED BAG,270,,13.0,Kern Medical Center,2019
267,4570,457000148,FLUOROSCOPE COVER,FLUOROSCOPE COVER,270,,13.0,Kern Medical Center,2019
268,4570,457000149,PROCEDURAL NEEDLE,PROCEDURAL NEEDLE,270,,7.0,Kern Medical Center,2019
269,4570,457000150,CATH 6FR IMPULSE PIGTAIL STRT,CATH 6FR IMPULSE PIGTAIL STRT,270,,77.63,Kern Medical Center,2019
270,4570,457000151,CATH 6FR IMPULSE DIAG FL3.5,CATH 6FR IMPULSE DIAG FL3.5,270,,77.63,Kern Medical Center,2019
271,4570,457000152,SHEATH 8FR,SHEATH 8FR,272,,53.0,Kern Medical Center,2019
272,4570,457000153,CATH 5FR IMPULSE JL4,CATH 5FR IMPULSE JL4,270,,77.63,Kern Medical Center,2019
273,4570,457000154,CATH 5FR IMPULSE JR4,CATH 5FR IMPULSE JR4,270,,77.63,Kern Medical Center,2019
274,4570,457000155,WIRE STIFF TERUMO,WIRE STIFF TERUMO,272,,243.0,Kern Medical Center,2019
275,4570,457000156,WIRE ANGLED TERUMO,WIRE ANGLED TERUMO,272,,207.0,Kern Medical Center,2019
276,4570,457000157,CATH 6FR IMPULSE MPA 1,CATH 6FR IMPULSE MPA 1,270,,77.63,Kern Medical Center,2019
277,4570,457000158,CATH 6FR IMPULSE FL6,CATH 6FR IMPULSE FL6,270,,77.63,Kern Medical Center,2019
278,4570,457000159,CATH 6FR IMPULSE FR5,CATH 6FR IMPULSE FR5,270,,77.63,Kern Medical Center,2019
279,4570,457000160,CATH 6FR IMPULSE FR6,CATH 6FR IMPULSE FR6,270,,77.63,Kern Medical Center,2019
280,4570,457000161,CATH 6FR IMPULSE AL 1,CATH 6FR IMPULSE AL 1,270,,77.63,Kern Medical Center,2019
281,4570,457000162,CATH 6FR IMPULSE AL2,CATH 6FR IMPULSE AL2,270,,77.63,Kern Medical Center,2019
282,4570,457000163,CATH 6FR IMPULSE AL3,CATH 6FR IMPULSE AL3,270,,77.63,Kern Medical Center,2019
283,4570,457000164,CATH 6FR IMPULSE AR1,CATH 6FR IMPULSE AR1,270,,77.63,Kern Medical Center,2019
284,4570,457000165,CATH 6FR IMPULSE AR2,CATH 6FR IMPULSE AR2,270,,77.63,Kern Medical Center,2019
285,4570,457000166,CATH 6FR IMPULSE RCB,CATH 6FR IMPULSE RCB,270,,77.63,Kern Medical Center,2019
286,4570,457000167,CATH 6FR IMPULSE LCB,CATH 6FR IMPULSE LCB,270,,77.63,Kern Medical Center,2019
287,4570,457000168,ELECTRODE QUICK COMBO,ELECTRODE QUICK COMBO,270,,157.0,Kern Medical Center,2019
288,4570,457000169,"TUBING HIGH PRESSURE 48""","TUBING HIGH PRESSURE 48""",270,,18.0,Kern Medical Center,2019
289,4570,457000170,WASTE MGMT SYSTEM BAGS,WASTE MGMT SYSTEM BAGS,270,,154.0,Kern Medical Center,2019
290,4570,457000171,THERMOSET,THERMOSET,270,,50.0,Kern Medical Center,2019
291,4570,457000172,CATH BALLOON 40CC,CATH BALLOON 40CC,272,,1888.0,Kern Medical Center,2019
292,4570,457000173,CATH BALLOON 34CC,CATH BALLOON 34CC,272,,1888.0,Kern Medical Center,2019
293,4570,457000174,KIT INSERTION,KIT INSERTION,270,,372.0,Kern Medical Center,2019
294,4570,457000175,GUIDEWIRES .020X145,GUIDEWIRES .020X145,272,,95.0,Kern Medical Center,2019
295,4570,457000176,TRANSDUCERS DISPOSABLE,TRANSDUCERS DISPOSABLE,270,,41.0,Kern Medical Center,2019
296,4570,457000200,CATH LAB PROC ROOM 1ST HOUR,CATH LAB PROC ROOM 1ST HOUR,481,,3630.0,Kern Medical Center,2019
297,4570,457000201,CATH LAB PROC RM 1ST SUB 1/2 HR,CATH LAB PROC RM 1ST SUB 1/2 HR,481,,1815.0,Kern Medical Center,2019
298,4570,457000202,CATH LAB PROC RM 2ND SUB 1/2 HR,CATH LAB PROC RM 2ND SUB 1/2 HR,481,,1815.0,Kern Medical Center,2019
299,4570,457000203,LEFT HEART CATH,LEFT HEART CATH,481,93510,9914.44,Kern Medical Center,2019
300,4570,457000204,RT HEART CATH,RT HEART CATH,481,93501,11081.69,Kern Medical Center,2019
301,4570,45000205,TEE TRANSOPHAAGEAL,TEE TRANSOPHAAGEAL,481,93318,3304.81,Kern Medical Center,2019
302,4570,457000206,INSERT/PLACEMENT OF CATH,INSERT/PLACEMENT OF CATH,481,93503,4276.56,Kern Medical Center,2019
303,4570,457000207,COMBINED R/L HEART CATH,COMBINED R/L HEART CATH,481,93526,9526.31,Kern Medical Center,2019
304,4570,457000208,CARDIOVERSION,CARDIOVERSION,481,92960,1499.59,Kern Medical Center,2019
305,4570,457000209,O2 PER HOUR,O2 PER HOUR,271,,48.88,Kern Medical Center,2019
306,4570,457000210,INITIAL IV,INITIAL IV,258,,77.63,Kern Medical Center,2019
307,4570,457000211,CANCELLED CASE CHARGE,CANCELLED CASE CHARGE,481,,884.06,Kern Medical Center,2019
308,4570,457000212,RIGHT HEART CATH (CONGENITAL ANOM,RIGHT HEART CATH (CONGENITAL ANOM,481,93530,9940.56,Kern Medical Center,2019
309,4570,457000215,XR INSERTION SINGLE/DUAL ICD,XR INSERTION OF SINGLE/DUAL ICD,481,33240,84461.49,Kern Medical Center,2019
310,4570,457000216,"CARDIOVERTER-DEFIB,SINGLE CHAMBER","CARDIOVERTER-DEFIB,SINGLE CHAMBER",278,C1722,36656.25,Kern Medical Center,2019
311,4570,457000217,"CARDIOVERTER-DEFIB, DUAL CHAMBER","CARDIOVERTER-DEFIB, DUAL CHAMBER",278,C1721,43125.0,Kern Medical Center,2019
312,4470,405000001,ICP MONITOR BOLT KIT COMPLETE,ICP MONITOR BOLT KIT COMPLETE,272,,3924.38,Kern Medical Center,2019
313,4470,405000002,CRANIAL ACCESS KIT,CRAINIAL ACCESS KIT,272,,1197.19,Kern Medical Center,2019
314,4470,405000005,CHEMSTRIPS,CHEMSTRIPS,271,,50.31,Kern Medical Center,2019
315,4470,405000035,URIMETER,URIMETER,272,,24.44,Kern Medical Center,2019
316,4470,405000039,SPECIFIC GRAVITY FLOAT,SPECIFIC GRAVITY FLOST,270,,24.0,Kern Medical Center,2019
317,4470,405000104,VENODYNET,VENODYNET,271,,142.31,Kern Medical Center,2019
318,4470,405000500,VABRA ASPIRATOR,VABRA ASPIRATOR,272,,44.56,Kern Medical Center,2019
319,4470,405000670,FOLEY CATH 12 FR 5 CC,CS FOLEY CATH 12 FR 5 CC,272,,12.94,Kern Medical Center,2019
320,4470,405000680,FOLEY CATH 14 FR 5 CC,CS FOLEY CATH 14 FR 5 CC,272,,12.94,Kern Medical Center,2019
321,4470,405000690,FOLEY CATH 16 FR 5 CC,CS FOLEY CATH 16 FR 5 CC,272,A4338,12.94,Kern Medical Center,2019
322,4470,405000700,FOLEY CATH 18 FR 5 CC,CS FOLEY CATH 18 5 CC,272,,12.94,Kern Medical Center,2019
323,4470,405000710,FOLEY CATH 20 FR 5 CC,CS FOLEY CATH 20 FR 5 CC,272,A4338,12.94,Kern Medical Center,2019
324,4470,405000711,FOLEY CATH,FOLEY CATH,272,,12.94,Kern Medical Center,2019
325,4470,405000886,SWAN GANZ 7 FR,SWAN GANZ 7 FR,272,C1751,474.38,Kern Medical Center,2019
326,4470,405000889,CHEST TUBE 36 FR,CS CHEST TUBE 36 FR,272,,23.0,Kern Medical Center,2019
327,4470,405000890,CHEST TUBE 40 FR,CS CHEST TUBE 40 FR,272,,23.0,Kern Medical Center,2019
328,4470,405000891,HEMOQUET INTRODUCER 8 FR,HEMOQUET INTRODUCER 8 FR.,272,,47.0,Kern Medical Center,2019
329,4470,405000900,LAVACUATOR 22 FR,LAVACUATOR 22 FR,272,,35.94,Kern Medical Center,2019
330,4470,405000910,LAVACUATOR 28 FR,LAVACUATOR 28 FR,272,,35.94,Kern Medical Center,2019
331,4470,405000911,LAVACUATOR 32 FR,LAVACUATOR 32 FR,272,,35.94,Kern Medical Center,2019
332,4470,405002080,MONGOMERY STRAPS,MONTGOMERY STRAP BOX,271,A4462,71.0,Kern Medical Center,2019
333,4470,405002180,URINARY LEG BAG,URINARY LEG BAG,272,A5112,11.5,Kern Medical Center,2019
334,4470,405002210,ACE BANDAGE 2 INCH,ACE BANDAGE 2 INCH,271,,2.88,Kern Medical Center,2019
335,4470,405002230,ACE BANDAGE 4 INCH,ACE BANDAGE 4 INCH,271,,5.75,Kern Medical Center,2019
336,4470,405002240,ACE BANDAGE 6 INCH,ACE BANDAGE 6 INCH,271,,11.5,Kern Medical Center,2019
337,4470,405002241,"ACE BANDAGE (2,4,6)""","ACE BANDAGE (2,4,6)""",271,,10.06,Kern Medical Center,2019
338,4470,405002320,KERLIX ROLL,KERLIX ROLL,272,,4.31,Kern Medical Center,2019
339,4470,405002324,FLUFFS,FLUFFS,272,,5.75,Kern Medical Center,2019
340,4470,405002330,ELASTIC GAUZE 12/BOX,ELASTIC GAUZE 12/BOX,272,,20.56,Kern Medical Center,2019
341,4470,405002451,BODY ALIGNER,BODY ALIGNER,271,,58.51,Kern Medical Center,2019
342,4470,405002452,FOOT DROP STOP,FOOT DROP STOP,274,L4398,58.94,Kern Medical Center,2019
343,4470,405002453,CAST ELEVATOR,CAST ELEVATOR,271,,58.51,Kern Medical Center,2019
344,4470,405002872,XEROFORM 1 X 8 BOX,XEROFORM 1X8 BOX,272,,28.75,Kern Medical Center,2019
345,4470,405002873,XEROFORM 5 X 9 BOX,XEROFORM 5X9 BOX,272,,44.56,Kern Medical Center,2019
346,4470,405002878,TELFA BOX,TELFA BOX,272,,24.44,Kern Medical Center,2019
347,4470,405002892,BLOOD FILTER,BLOOD FILTER,272,,28.75,Kern Medical Center,2019
348,4470,405002894,FINAL FILTER,FINAL FILTER,272,,14.38,Kern Medical Center,2019
349,4470,405002898,VASELINE GAUZE 3X18,VASELINE GAUZE 3X18,272,,0.0,Kern Medical Center,2019
350,4470,405002899,VASELINE GAUZE 1/2X72,VASELINE GAUZE 1/2X72,272,,0.0,Kern Medical Center,2019
351,4470,405002960,PACKING IODOFORM 1/4 INCH,PACKING IODOFORM 1/4 INCH,272,,12.94,Kern Medical Center,2019
352,4470,405002961,PACKING NUGAUZE 1/4 INCH,PACKING NUGAUZE 1/4 INCH,272,,11.5,Kern Medical Center,2019
353,4470,405002962,PACKING NUGAUZE 1/2 INCH,PACKING NUGAUZE 1/2 INCH,272,,11.5,Kern Medical Center,2019
354,4470,405002963,PACKING NUGAUZE 1 INCH,PACKING NUGAUZE 1 INCH,272,,12.94,Kern Medical Center,2019
355,4470,405002970,PACKING IODOFORM 1/2 INCH,PACKING IODOFORM 1/2 INCH,272,,12.94,Kern Medical Center,2019
356,4470,405002980,PACKING IODOFORM 1 INCH,PACKING IODOFORM 1 INCH,272,,14.38,Kern Medical Center,2019
357,4470,405003000,ABD PADS BOX,ABD PADS BOX,271,,15.81,Kern Medical Center,2019
358,4470,405003132,EGG CRATE,EGG CRATE,271,,22.14,Kern Medical Center,2019
359,4470,405003278,BREAST PUMP - MANUAL,BREAST PUMP MANUAL,271,,58.51,Kern Medical Center,2019
360,4470,405003312,SKIN STAPLE REMOVER,SKIN STAPLE REMOVER,272,,11.08,Kern Medical Center,2019
361,4470,405003335,MULTILUMEN CVP LINE,MULTILUMEN CVP LINE .,272,C1751,215.63,Kern Medical Center,2019
362,4470,405003337,INTRODUCER TRAY,INTRODUCER TRAY,272,,126.5,Kern Medical Center,2019
363,4470,405003338,STERI STRIP 1/4 INCH,STERI STRIP 1/4 INCH,272,,11.08,Kern Medical Center,2019
364,4470,405003339,STERI STRIP 1/2 INCH,STERI STRIP 1/2 INCH,272,,14.24,Kern Medical Center,2019
365,4470,405003340,STERI-STRIP CLOSURE,STERI-STRIP CLOSURE,272,,12.94,Kern Medical Center,2019
366,4470,405003392,2 X 2 STERILE GAUZE BOX,2X2 STERILE GAUZE BOX,272,,6.33,Kern Medical Center,2019
367,4470,405003405,PRE CUT STERILE SPONGE,PRE CUT STERILE SPONGE,272,,15.81,Kern Medical Center,2019
368,4470,405003420,4 X 3 BOX,4X3 BOX,272,,7.91,Kern Medical Center,2019
369,4470,405003532,TED STOCKINGS SMALL SHORT,TED STOCKING SMALL SHORT,271,,21.56,Kern Medical Center,2019
370,4470,405003533,TED STOCKINGS SMALL REG,TED STOCKING SMALL REG,271,,21.56,Kern Medical Center,2019
371,4470,405003534,TED STOCKINGS MEDIUM SHORT,TED STOCKINGS MEDIUM SHORT,271,,21.56,Kern Medical Center,2019
372,4470,405003535,TED STOCKINGS MED REG,TED STOCKINGS MED REG,271,,21.56,Kern Medical Center,2019
373,4470,405003536,TED STOCKINGS MED LONG,TED STOCKINGS MED LONG,271,,21.56,Kern Medical Center,2019
374,4470,405003537,TED STOCKINGS LARGE SHORT,TED STOCKINGS LARGE SHORT,271,,21.56,Kern Medical Center,2019
375,4470,405003538,STOCKINGS LARGE REG,TED STOCKINGS LARGE REG,271,,21.56,Kern Medical Center,2019
376,4470,405003539,TED STOCKINGS LARGE LONG,TED STOCKINGS LARGE LONG,271,,21.56,Kern Medical Center,2019
377,4470,405003540,SORBSAN 4X4,SORBSAN 4X4,272,,14.38,Kern Medical Center,2019
378,4470,405004140,THERMOMETER ORAL,THERMOMETER ORAL,271,,3.0,Kern Medical Center,2019
379,4470,405004150,THERMOMETER RECTAL,THERMOMETER RECTAL,271,,3.0,Kern Medical Center,2019
380,4470,405004307,BULB SYRINGES,BULB SYRINGES,272,,0.0,Kern Medical Center,2019
381,4470,405004500,INLINE CO,INLINE CO,272,,33.0,Kern Medical Center,2019
382,4470,405004554,RED ROBINSON CATHETER,RED ROBINSON CATHETER,272,,5.75,Kern Medical Center,2019
383,4470,405005114,WOUND DRAINAGE SMALL,WOUND DRAINAGE SMALL,272,,0.0,Kern Medical Center,2019
384,4470,405005116,WOUND DRAINAGE MEDIUM,WOUND DRAINAGE MEDIUM,272,,0.0,Kern Medical Center,2019
385,4470,405005118,STOMAHESIVE PASTE,STOMAHESIVE PASTE,272,A4406,24.44,Kern Medical Center,2019
386,4470,405005120,OSTOMY FLANGE 2 3/4 INCH,OSTOMY FLANGE 2 3/4 INCH,271,A4409,10.06,Kern Medical Center,2019
387,4470,405005125,DUODERM 4 X 4,DUO DERM 4X4,272,A6234,12.94,Kern Medical Center,2019
388,4470,405005130,OSTOMY BAG 2 3/4 INCH,OSTOMY BAG 2 3/4 INCH,271,A5063,4.31,Kern Medical Center,2019
389,4470,405005140,"OSTOMY BAG 4""","OSTOMY BAG 4""",271,,3.0,Kern Medical Center,2019
390,4470,405005150,ONE PIECE OSTOMY BAG,ONE PIECE OSTOMY BAG,271,A5061,8.63,Kern Medical Center,2019
391,4470,405005401,CONDOM CATH 10/PKG,CONDOM CATH 10/PKG,272,,8.63,Kern Medical Center,2019
392,4470,405006000,IV SOL 5% D/1/4 NS KCL 10000CC,IV SOL 5% D/1/4 NS KCL 10000CC,636,J3480,77.63,Kern Medical Center,2019
393,4470,405006002,IV SOL 5% D/ 1/3 NS KCL 1000CC,IV SOL 5% D/1/3 NS KCL 1000C,636,J3480,77.63,Kern Medical Center,2019
394,4470,405006003,IV SOL 5% D/1/2 NS KCL 1000CC,IV SOL 5% D/1/2 NS KCL 1000CC,636,J3480,77.63,Kern Medical Center,2019
395,4470,405006010,IV SOL 5% D/W 1000 ML,IV SOL 5% D/W 1000 ML,270,,77.63,Kern Medical Center,2019
396,4470,405006020,IV SOL 5%D/W 500 ML,IV SOL 5%D/W 500 ML,636,J7060,63.25,Kern Medical Center,2019
397,4470,405006022,IV SOL 5% D/W 250 ML,IV SOL 5% D/W 250 ML,258,,58.94,Kern Medical Center,2019
398,4470,405006023,IV SOL 501 5% C/W 150 ML,IV SOL 501 5% C/W 150 ML,258,,54.63,Kern Medical Center,2019
399,4470,405006025,IV SOL 5% D/W 50 ML,IV SOL 5% D/W 50 ML,258,,46.0,Kern Medical Center,2019
400,4470,405006026,IV SOL 5% D/W 100ML,IV SOL 5% D/W 100ML,270,,50.31,Kern Medical Center,2019
401,4470,405006030,IV SOL 10% D/W 1000 ML,IV SOL 10% D/W 1000 ML,258,,77.63,Kern Medical Center,2019
402,4470,405006040,IV SOL 10% D/W 500 ML,IV SOL 10% D/W 500 ML,258,,63.25,Kern Medical Center,2019
403,4470,405006050,IV SOL 5% D/W NS 1000ML,IV SOL 5% D/W NS 1000ML,270,,77.63,Kern Medical Center,2019
404,4470,405006060,IV SOL 5% D/NS 500 ML,IV SOL 5% D/NS 500 ML,636,J7042,63.25,Kern Medical Center,2019
405,4470,405006070,IV SOL 5% D NS 1000ML,IV SOL 5% D NS 1000ML,270,,77.63,Kern Medical Center,2019
406,4470,405006080,IV SOL 5% D 1/2NS 500ML,IV SOL 5% D 1/2NS 500ML,270,,63.25,Kern Medical Center,2019
407,4470,405006085,IV SOL 5% D/ 1/3NS 1000 ML,IV SOL 5% D/ 1/3NS 1000 ML,258,,77.63,Kern Medical Center,2019
408,4470,405006090,IV SOL 5% D/ 1/3NS 500 ML,IV SOL 5% D/ 1/3NS 500 ML,258,J7042,63.25,Kern Medical Center,2019
409,4470,405006102,IV SOL 5% D/NS 1000ML,IV SOL 5% D/NS 1000ML,270,,77.63,Kern Medical Center,2019
410,4470,405006108,IV SOL 5% D/ 1/4NS 500 ML,IV SOL 5% D/ 1/4NS 500 ML,258,J7042,63.25,Kern Medical Center,2019
411,4470,405006158,IV SOL LACT RINGERS 1000 ML,IV SOL LACT RINGERS 1000 ML,270,,77.63,Kern Medical Center,2019
412,4470,405006160,IV SOL LACT RINGERS 500 ML,IV SOL LACT RINGERS 500 ML,258,J7120,63.25,Kern Medical Center,2019
413,4470,405006170,IV SOL 5% D/LACT RING 1000CC,IV SOL 5% D/LR 1000CC,258,,77.63,Kern Medical Center,2019
414,4470,405006180,IV SOL 5% D/LACT RING 500 ML,IV SOL 5% D/LACT RING 500 ML,258,,63.25,Kern Medical Center,2019
415,4470,405006195,IV SOL NORMAL SALINE 1000 ML,IV SOL NORMAL SALINE 1000 ML,270,,77.63,Kern Medical Center,2019
416,4470,405006200,IV SOL NORMAL SALINE 500 ML,IV SOL NORMAL SALINE 500 ML,270,,63.25,Kern Medical Center,2019
417,4470,405006205,IV SOL N/S 100ML,IV SOL N/S 100ML,270,,50.31,Kern Medical Center,2019
418,4470,405006210,IV SOL 1/2 NS/W 1000ML,IV SOL 1/2 NS/W 1000ML,258,,77.63,Kern Medical Center,2019
419,4470,405006261,"STERILE WATER/SALINE IRR,500ML",IRRIGATION WATER,272,A4217AU,15.81,Kern Medical Center,2019
420,4470,405006270,"STERILE WATER/SALINE IRR,500ML",NORMAL SALINE IRRIGATION,272,A4217AU,15.81,Kern Medical Center,2019
