,CDM,Description,Price,Surgery Center/Procedure Room Charge,Supply Charge Range,Hospital,Year
236,2700092770,HB GEN ORTH ADD-ANY MATERIAL/BAR,170.0,,,Ronald Reagan UCLA Medical Center,2019
237,2700093651,HB SO SHLDR SGL ELASTIC PREFB+FIT,100.0,,,Ronald Reagan UCLA Medical Center,2019
238,2700093677,HB SO STABIL HARD PLAST PREFB+FIT,670.0,,,Ronald Reagan UCLA Medical Center,2019
239,2700093700,HB EO ELASTIC+STAYS PREFAB+FIT,140.0,,,Ronald Reagan UCLA Medical Center,2019
240,2700095662,HB PRSTHADD-BK SOCKT INSRT SILC,1780.0,,,Ronald Reagan UCLA Medical Center,2019
241,2700095663,HB PRSTHADD-KD SOCKT INSRT SILC,1300.0,,,Ronald Reagan UCLA Medical Center,2019
242,2700095664,HB PRSTHADD-AK SOCKT INSRT SILC,1140.0,,,Ronald Reagan UCLA Medical Center,2019
243,2700098146,HB ORTHOSIS MC-APPLY FT HEEL LIFT,60.0,,,Ronald Reagan UCLA Medical Center,2019
244,2700110217,HB GRAFT PTFE STD 4-6MMX30CM GORE,1100.0,,,Ronald Reagan UCLA Medical Center,2019
245,2700112840,HB GRAFT PTFE STD 6MMX30CM GORE,1100.0,,,Ronald Reagan UCLA Medical Center,2019
246,2700112841,HB GRAFT PTFE STD 6MMX40CM GORE,1250.0,,,Ronald Reagan UCLA Medical Center,2019
247,2700112843,HB GRAFT PTFE STD 4-6MMX50CM GORE,1450.0,,,Ronald Reagan UCLA Medical Center,2019
248,2700300365,HB SLEEVE SWAN,100.0,,,Ronald Reagan UCLA Medical Center,2019
249,2700301122,HB GRAFT PATCH DURA 2CMX10CMX.3MM GORE,1450.0,,,Ronald Reagan UCLA Medical Center,2019
250,2700304304,HB GRAFT PTFE STD 4-6MMX40CM GORE,1450.0,,,Ronald Reagan UCLA Medical Center,2019
251,2700304305,HB GRAFT SOFT TISSUE 2MM 15X20 CM GORE,1590.0,,,Ronald Reagan UCLA Medical Center,2019
252,2700304306,HB GRAFT SOFT TISSUE 10X15CMX1MM GORE,1590.0,,,Ronald Reagan UCLA Medical Center,2019
253,2700304307,HB PATCH MEMBR 4CMX6CMX.1MM GORE,440.0,,,Ronald Reagan UCLA Medical Center,2019
254,2700304435,HB GRAFT SOFT TISSUE 5X10CMX1MM GORE,660.0,,,Ronald Reagan UCLA Medical Center,2019
255,2700304926,HB PATCH DURA 4CMX4CMX.3MM GORE,810.0,,,Ronald Reagan UCLA Medical Center,2019
256,2700305240,HB CATH NEPHROSTOMY COPE,600.0,,,Ronald Reagan UCLA Medical Center,2019
257,2700305825,HB SLEEVE SWAN 406501,20.0,,,Ronald Reagan UCLA Medical Center,2019
258,2700306706,HB MEMBRANE SPINAL PRECLUDE 3X 3 GORE,1270.0,,,Ronald Reagan UCLA Medical Center,2019
259,2700306707,HB MEMBRANE SPINAL PRECLUDE 3X 6 GORE,1270.0,,,Ronald Reagan UCLA Medical Center,2019
260,2700306708,HB MEMBRANE SPINAL PRECLUDE 3X12 GORE,1270.0,,,Ronald Reagan UCLA Medical Center,2019
261,2700307135,HB VALVE DELTA LEVEL 2 SMALL,4600.0,,,Ronald Reagan UCLA Medical Center,2019
262,2700308385,HB PATCH DURA 2CMX 5CMX.3MM GORE,1390.0,,,Ronald Reagan UCLA Medical Center,2019
263,2700308386,HB PATCH DURA 5CMX 6CMX.3MM GORE,1390.0,,,Ronald Reagan UCLA Medical Center,2019
264,2700308387,HB PATCH DURA 6CMX10CMX.3MM GORE,1390.0,,,Ronald Reagan UCLA Medical Center,2019
265,2700309861,HB PATCH CV GRAFT 5.0CM X 7.5CM X 0.8MM GORE,940.0,,,Ronald Reagan UCLA Medical Center,2019
266,2700309862,HB PATCH CV GRAFT 5.0CM X 7.5CM X 0.8MM GORE,940.0,,,Ronald Reagan UCLA Medical Center,2019
267,2700309863,HB PATCH CV GRAFT 10.0CM X 15.0CM X 0.8MM GORE,3790.0,,,Ronald Reagan UCLA Medical Center,2019
268,2700309864,HB PATCH PERICAR 12X12CMX.1MM  GORE,2280.0,,,Ronald Reagan UCLA Medical Center,2019
269,2700309867,HB GRAFT PTFE RING STD 6MMX20CM,3420.0,,,Ronald Reagan UCLA Medical Center,2019
270,2700309868,HB GRAFT PTFE RING STD  8MMX30CM,2140.0,,,Ronald Reagan UCLA Medical Center,2019
271,2700309869,HB GRAFT PTFE RING STD 10MMX20CM,2490.0,,,Ronald Reagan UCLA Medical Center,2019
272,2700309870,HB GRAFT PTFE RING STD 12MMX20CM,3420.0,,,Ronald Reagan UCLA Medical Center,2019
273,2700309871,HB GRAFT PTFE RING STD 14MMX30CM,3420.0,,,Ronald Reagan UCLA Medical Center,2019
274,2700309872,HB GRAFT PTFE RING STD 16MMX30CM,3420.0,,,Ronald Reagan UCLA Medical Center,2019
275,2700309874,HB GRAFT PTFE RING STD 20MMX20CM,2540.0,,,Ronald Reagan UCLA Medical Center,2019
276,2700309877,HB GRAFT PTFE STRCH STD 14MMX40CM,2700.0,,,Ronald Reagan UCLA Medical Center,2019
277,2700309878,HB GRAFT PTFE STRCH STD 16MMX40CM,2700.0,,,Ronald Reagan UCLA Medical Center,2019
278,2700309882,HB GRAFT PTFE STRCH STD 3.5MM X 10CM,1180.0,,,Ronald Reagan UCLA Medical Center,2019
279,2700309888,HB GRAFT PTFE TW  6MMX10CM GORE,460.0,,,Ronald Reagan UCLA Medical Center,2019
280,2700309892,HB GRAFT PTFE TW  6MMX10CM GORE,460.0,,,Ronald Reagan UCLA Medical Center,2019
281,2700309893,HB GRAFT PTFE TW  8MMX40CM GORE,1450.0,,,Ronald Reagan UCLA Medical Center,2019
282,2700309894,HB GRAFT PTFE TW 10MMX30CM GORE,1720.0,,,Ronald Reagan UCLA Medical Center,2019
283,2700309895,HB GRAFT PTFE TW 3.5MM X 5CM GORE,740.0,,,Ronald Reagan UCLA Medical Center,2019
284,2700309928,HB GRAFT PATCH CV 5.0CM  X  7.5CM X0.6MM GORE,940.0,,,Ronald Reagan UCLA Medical Center,2019
285,2700309929,HB GRAFT PATCH CV 10CMX15CMX0.6MM GORE,3760.0,,,Ronald Reagan UCLA Medical Center,2019
286,2700310391,HB GRAFT IMA SLEEVE 17MMXX15CM,4390.0,,,Ronald Reagan UCLA Medical Center,2019
287,2700310392,HB GRAFT PTFE STD 10MMX80CM  GORE,2320.0,,,Ronald Reagan UCLA Medical Center,2019
288,2700310394,HB GRAFT PTFE STD 4.5-6.5MMX40CM,1450.0,,,Ronald Reagan UCLA Medical Center,2019
289,2700310395,HB GRAFT PTFE STD 4-6MMX50CM GORE,1790.0,,,Ronald Reagan UCLA Medical Center,2019
290,2700310396,HB GRAFT PTFE STD 4MMX40CM GORE,1250.0,,,Ronald Reagan UCLA Medical Center,2019
291,2700310397,HB GRAFT PTFE STD 5MMX10CM GORE,420.0,,,Ronald Reagan UCLA Medical Center,2019
292,2700310398,HB GRAFT PTFE STD 6MMX10CM GORE,420.0,,,Ronald Reagan UCLA Medical Center,2019
293,2700310399,HB GRAFT PTFE STD 6MMX70CM GORE,2030.0,,,Ronald Reagan UCLA Medical Center,2019
294,2700310400,HB GRAFT PTFE STD 6MMX80CM GORE,2320.0,,,Ronald Reagan UCLA Medical Center,2019
295,2700310401,HB GRAFT PTFE STRCH STD 12MMX40CM,2700.0,,,Ronald Reagan UCLA Medical Center,2019
296,2700310402,HB GRAFT PTFE STRCH STD 16MMX30CM,1830.0,,,Ronald Reagan UCLA Medical Center,2019
297,2700310403,HB GRAFT PTFE STRCH STD 18MMX20CM,1280.0,,,Ronald Reagan UCLA Medical Center,2019
298,2700310404,HB GRAFT PTFE STRCH STD 18MMX30CM,1830.0,,,Ronald Reagan UCLA Medical Center,2019
299,2700310405,HB GRAFT PTFE STRCH STD 20MMX40CM,2700.0,,,Ronald Reagan UCLA Medical Center,2019
300,2700310407,HB GRAFT PTFE STRCH STD 24MMX20CM,1280.0,,,Ronald Reagan UCLA Medical Center,2019
301,2700310408,HB GRAFT PTFE STRCH STD 6MMX40CM,2700.0,,,Ronald Reagan UCLA Medical Center,2019
302,2700310409,HB GRAFT PTFE STRCH STD 7MMX45CM,1960.0,,,Ronald Reagan UCLA Medical Center,2019
303,2700310410,HB GRAFT PTFE STRCH TW 3.5MMX.5CM,930.0,,,Ronald Reagan UCLA Medical Center,2019
304,2700310411,HB GRAFT PTFE STRCH TW 6.0MMX50CM,2270.0,,,Ronald Reagan UCLA Medical Center,2019
305,2700310412,HB GRAFT PTFE STRCH TW 6.0MMX70CM,2980.0,,,Ronald Reagan UCLA Medical Center,2019
306,2700310413,HB GRAFT PTFE STRCH TW 6.0MMX80CM,3340.0,,,Ronald Reagan UCLA Medical Center,2019
307,2700310414,HB GRAFT PTFE TW 3.5MM X 5CM GORE,740.0,,,Ronald Reagan UCLA Medical Center,2019
308,2700310415,HB GRAFT PTFE TW 6MM X 30CM GORE,1290.0,,,Ronald Reagan UCLA Medical Center,2019
309,2700310416,HB GRAFT PTFE TW 6MM X 40CM GORE,1450.0,,,Ronald Reagan UCLA Medical Center,2019
310,2700310417,HB GRAFT PTFE TW 6MM X 70CM GORE,2380.0,,,Ronald Reagan UCLA Medical Center,2019
311,2700310418,HB GRAFT RING STD 6MMX30CMX70CM,3990.0,,,Ronald Reagan UCLA Medical Center,2019
312,2700310419,HB GRAFT RING STD 6MMX50CMX70CM,3990.0,,,Ronald Reagan UCLA Medical Center,2019
313,2700310420,HB GRAFT RING STD 8MMX20CMX50CM,2820.0,,,Ronald Reagan UCLA Medical Center,2019
314,2700310421,HB GRAFT RING STD 8MMX50CMX80CM,4350.0,,,Ronald Reagan UCLA Medical Center,2019
315,2700310422,HB GRAFT RING TW 6MMX40CMX50CM,2181.15,,,Ronald Reagan UCLA Medical Center,2019
316,2700310423,HB GRAFT RING TW 6MMX50CMX70CM,4390.0,,,Ronald Reagan UCLA Medical Center,2019
317,2700310424,HB GRAFT RING TW 6MMX80CMX100CM,5340.0,,,Ronald Reagan UCLA Medical Center,2019
318,2700310425,HB GRAFT RING TW 8MMX100CMX100CM,5340.0,,,Ronald Reagan UCLA Medical Center,2019
319,2700310426,HB GRAFT SOFT TISSUE 15X20CMX1MM,3220.0,,,Ronald Reagan UCLA Medical Center,2019
320,2700310427,HB GRAFT SOFT TISSUE 20X30CMX1MM,5950.0,,,Ronald Reagan UCLA Medical Center,2019
321,2700310428,HB GRAFT SOFT TISSUE 20X30CMX2MM,9460.0,,,Ronald Reagan UCLA Medical Center,2019
322,2700310429,HB GRAFT VASC DIASTAT 6MM X 25CM,4390.0,,,Ronald Reagan UCLA Medical Center,2019
323,2700310430,HB GRAFT VASC DIASTAT 6MM X 30CM,4390.0,,,Ronald Reagan UCLA Medical Center,2019
324,2700310431,HB GRAFT VASC DIASTAT 6MM X 40CM,4390.0,,,Ronald Reagan UCLA Medical Center,2019
325,2700310432,HB GRAFT VASC DIASTAT 6MM X 45CM,4390.0,,,Ronald Reagan UCLA Medical Center,2019
326,2700310433,HB PACK SEAMGUARD SINGLE GORE,940.0,,,Ronald Reagan UCLA Medical Center,2019
327,2700310434,HB PATCH CV 100CMX15.0CMX0.6MM,3760.0,,,Ronald Reagan UCLA Medical Center,2019
328,2700310435,HB PATCH CV 2.5CMX15.0CMX0.6MM,860.0,,,Ronald Reagan UCLA Medical Center,2019
329,2700310436,HB PATCH CV 5.0CMX15.0CMX0.6MM,3760.0,,,Ronald Reagan UCLA Medical Center,2019
330,2700310437,HB PATCH MBRN NEO 6CMX8CMX.1MM,1270.0,,,Ronald Reagan UCLA Medical Center,2019
331,2700310438,HB PATCH PERICAR 6CMX12CMX.1MM,1140.0,,,Ronald Reagan UCLA Medical Center,2019
332,2700315138,HB PATCH DURA MVP 2X10CM,980.0,,,Ronald Reagan UCLA Medical Center,2019
333,2700315139,HB PATCH DURA MVP 5X6CM,1080.0,,,Ronald Reagan UCLA Medical Center,2019
334,2700315140,HB PATCH DURA MVP 6X10CM,3170.0,,,Ronald Reagan UCLA Medical Center,2019
335,2700315141,HB PATCH DURA MVP 10X12CM,3990.0,,,Ronald Reagan UCLA Medical Center,2019
336,2700315142,HB PATCH DURA MVP 4X4CM,1010.0,,,Ronald Reagan UCLA Medical Center,2019
337,2700318079,HB GRAFT INTERING STR 4-6MMX45CM,1930.0,,,Ronald Reagan UCLA Medical Center,2019
338,2700318080,HB GRAFT INTERING STR 4-7MMX45CM,1930.0,,,Ronald Reagan UCLA Medical Center,2019
339,2700318081,HB GRAFT INTERING STR 6MMX40CM,1730.0,,,Ronald Reagan UCLA Medical Center,2019
340,2700318082,HB GRAFT INTERING 6MM 5X45CM,2310.0,,,Ronald Reagan UCLA Medical Center,2019
341,2700318083,HB GRAFT INTERING STR 6MM 5X20CM,1040.0,,,Ronald Reagan UCLA Medical Center,2019
342,2700318084,HB GRAFT INTERING STR 6MM 5X45CM,2310.0,,,Ronald Reagan UCLA Medical Center,2019
343,2700318085,HB GRAFT INTERING STR 6MM 10X20CM,1240.0,,,Ronald Reagan UCLA Medical Center,2019
344,2700318086,HB GRAFT INTERING STR T6MM 40CM,2460.0,,,Ronald Reagan UCLA Medical Center,2019
345,2700318087,HB GRAFT INTERING STR T6MM 60CM,4020.0,,,Ronald Reagan UCLA Medical Center,2019
346,2700318088,HB GRAFT INTERING STR T6MM 80CM,4590.0,,,Ronald Reagan UCLA Medical Center,2019
347,2700318089,HB GRAFT INTERING STR T7MM 40CM,2460.0,,,Ronald Reagan UCLA Medical Center,2019
348,2700318090,HB GRAFT INTERING STR T7MM 60CM,4020.0,,,Ronald Reagan UCLA Medical Center,2019
349,2700318091,HB GRAFT INTERING STR T7MM 80CM,4590.0,,,Ronald Reagan UCLA Medical Center,2019
350,2700318092,HB GRAFT INTERING STR T8MM 40CM,2460.0,,,Ronald Reagan UCLA Medical Center,2019
351,2700318093,HB GRAFT INTERING STR T8MM 60CM,4020.0,,,Ronald Reagan UCLA Medical Center,2019
352,2700318094,HB GRAFT INTERING STR T8MM 80CM,4590.0,,,Ronald Reagan UCLA Medical Center,2019
353,2700318095,HB GRAFT RING STD 8MMX 5CMX45CM,2370.0,,,Ronald Reagan UCLA Medical Center,2019
354,2700318096,HB GRAFT RING STD 12MMX 30CMX30CM,3420.0,,,Ronald Reagan UCLA Medical Center,2019
355,2700318097,HB GRAFT RING STD 14MMX 30CMX30CM,3420.0,,,Ronald Reagan UCLA Medical Center,2019
356,2700318098,HB GRAFT RING STD 16MMX 20CMX20CM,2540.0,,,Ronald Reagan UCLA Medical Center,2019
357,2700318099,HB GRAFT RING STD 16MMX 30CMX30CM,3420.0,,,Ronald Reagan UCLA Medical Center,2019
358,2700318100,HB GRAFT RING STD 20MMX 20CMX20CM,2540.0,,,Ronald Reagan UCLA Medical Center,2019
359,2700318101,HB GRAFT RING STD 20MMX 30CMX30CM,3420.0,,,Ronald Reagan UCLA Medical Center,2019
360,2700318102,HB GRAFT RING STD 6MMX 5CM X 45CM,2370.0,,,Ronald Reagan UCLA Medical Center,2019
361,2700318103,HB GRAFT RING STD 6MMX 7CM X 50CM,2820.0,,,Ronald Reagan UCLA Medical Center,2019
362,2700318270,HB STENT BILIARY ZILVER NONCOATED/NONCOVERED+DELIV SYSTEM COOK,5500.0,,,Ronald Reagan UCLA Medical Center,2019
363,2700318491,HB SNARE POLYPECTOMY MINI OVAL,200.0,,,Ronald Reagan UCLA Medical Center,2019
364,2700318560,HB DEVICE RETRIEVAL COOK,600.0,,,Ronald Reagan UCLA Medical Center,2019
365,2700319522,HB STOCKERT CONNECTING CABLE,640.0,,,Ronald Reagan UCLA Medical Center,2019
366,2700400000,HB ECMO DEVICE CIRCUIT & CANNULA ANGIOVAC ANGIODYNAMICS,43300.0,,,Ronald Reagan UCLA Medical Center,2019
367,2700500652,HB DELIVERY DEVICE COIL DETACHMENT,600.0,,,Ronald Reagan UCLA Medical Center,2019
368,2700501564,HB MARKER BREAST NEEDLE,640.0,,,Ronald Reagan UCLA Medical Center,2019
369,2700505148,HB CATH EP MAPPING HALO REPROCESSED,970.0,,,Ronald Reagan UCLA Medical Center,2019
370,2700506192,HB GRAFT RING TW 4MMX5CMX15CM,2300.0,,,Ronald Reagan UCLA Medical Center,2019
371,2700506193,HB GRAFT RING TW 5MMX5CMX15CM,1511.82,,,Ronald Reagan UCLA Medical Center,2019
372,2700506194,HB GRAFT RING TW 5MMX2.5CMX10CM,1400.0,,,Ronald Reagan UCLA Medical Center,2019
373,2700506195,HB GRAFT PTFE STD 5MMX30CM GORE,1100.0,,,Ronald Reagan UCLA Medical Center,2019
374,2700506196,HB GRAFT PTFE TQ 3MMX20CM SILK,1480.0,,,Ronald Reagan UCLA Medical Center,2019
375,2700506197,HB GRAFT PTFE TW 5MMX10CM SILK,940.0,,,Ronald Reagan UCLA Medical Center,2019
376,2700506198,HB GRAFT PTFE TW 5MMX30CM GORE,1290.0,,,Ronald Reagan UCLA Medical Center,2019
377,2700506199,HB GRAFT PTFE TW 6MMX20CM GORE,810.0,,,Ronald Reagan UCLA Medical Center,2019
378,2700506200,HB GRAFT PTFE TW 6MMX80CM GORE,2700.0,,,Ronald Reagan UCLA Medical Center,2019
379,2700506649,HB MESH DUAL 10X15CMX2.0MM,1970.0,,,Ronald Reagan UCLA Medical Center,2019
380,2700506650,HB MESH DUAL 18X24CMX2.0MM,6100.0,,,Ronald Reagan UCLA Medical Center,2019
381,2700506651,HB MESH DUAL 20X30CMX2.0MM,8080.0,,,Ronald Reagan UCLA Medical Center,2019
382,2700506652,HB MESH DUAL 26X34CMX2.0MM,10540.0,,,Ronald Reagan UCLA Medical Center,2019
383,2700506865,HB GRAFT PTFE TW 3.5MMX10CM GORE,940.0,,,Ronald Reagan UCLA Medical Center,2019
384,2700506866,HB GRAFT PTFE TW 3.5MMX15CM GORE,1400.0,,,Ronald Reagan UCLA Medical Center,2019
385,2700506867,HB GRAFT PTFE STRCH TW 2.0MMX20CM GORE,1880.0,,,Ronald Reagan UCLA Medical Center,2019
386,2700506868,HB GRAFT PTFE TW 4MMX10CM GORE,940.0,,,Ronald Reagan UCLA Medical Center,2019
387,2700506869,HB GRAFT PTFE TW 8MMX10CM GORE,460.0,,,Ronald Reagan UCLA Medical Center,2019
388,2700506870,HB GRAFT PTFE STRCH STD 4MMX10CM GORE,1630.0,,,Ronald Reagan UCLA Medical Center,2019
389,2700506871,HB GRAFT PTFE STRCH STD 22MMX20CM GORE,1280.0,,,Ronald Reagan UCLA Medical Center,2019
390,2700506872,HB GRAFT PTFE STRCH STD 24MMX20CM GORE,2700.0,,,Ronald Reagan UCLA Medical Center,2019
391,2700511270,HB GRAFT PTFE STRCH SILK 4MMX10CM GORE,1180.0,,,Ronald Reagan UCLA Medical Center,2019
392,2700512820,HB STENT TEMP URETERAL GYRUS,800.0,,,Ronald Reagan UCLA Medical Center,2019
393,2700515166,HB CATH PTA ADMIRAL EXTREME EV3,450.0,,,Ronald Reagan UCLA Medical Center,2019
394,2700518147,HB CATH BALLOON  DILATATION NEPHROSTOMY,990.0,,,Ronald Reagan UCLA Medical Center,2019
395,2700518181,HB GRAFT PTFE TW 10MMX70CMX80CM GORE,2181.15,,,Ronald Reagan UCLA Medical Center,2019
396,2700518976,HB GRAFT AAA EXT INFRARENAL 34X34,12310.0,,,Ronald Reagan UCLA Medical Center,2019
397,2700519117,HB CATH ENDO SPYSCOPE ACCESS + DELIVERY SYSTEM BSCI,2540.0,,,Ronald Reagan UCLA Medical Center,2019
398,2700520826,HB GRAFT CONNECTIVE TISS PATCH PERICARD CORMATRIX 7X10,3250.0,,,Ronald Reagan UCLA Medical Center,2019
399,2700520827,HB GRAFT CONNECTIVE TISS PATCH PERICARD CORMATRIX 7X15,4320.0,,,Ronald Reagan UCLA Medical Center,2019
400,2700520828,HB GRAFT CONNECTIVE TISS PATCH PERICARD CORMATRIX 4X7,1990.0,,,Ronald Reagan UCLA Medical Center,2019
401,2700521204,HB ICD SINGLE FORTIFY VR RF36 STJU,67410.0,,,Ronald Reagan UCLA Medical Center,2019
402,2700521262,HB INTRODUCER EXPRESS TROC NDL,1340.0,,,Ronald Reagan UCLA Medical Center,2019
403,2700522289,HB SYSTEM DELIVERY BLLN 18MM ENSE MDTR H080002,21650.0,,,Ronald Reagan UCLA Medical Center,2019
404,2700522289,HB SYSTEM DELIVERY BLLN 18MM ENSE MDTR H080002,21650.0,,,Ronald Reagan UCLA Medical Center,2019
405,2700522290,HB SYSTEM DELIVERY BLLN 20MM ENSE MDTR H080002,21650.0,,,Ronald Reagan UCLA Medical Center,2019
406,2700522290,HB SYSTEM DELIVERY BLLN 20MM ENSE MDTR H080002,21650.0,,,Ronald Reagan UCLA Medical Center,2019
407,2700522291,HB SYSTEM DELIVERY BLLN 22MM ENSE MDTR H080002,21650.0,,,Ronald Reagan UCLA Medical Center,2019
408,2700522291,HB SYSTEM DELIVERY BLLN 22MM ENSE MDTR H080002,21650.0,,,Ronald Reagan UCLA Medical Center,2019
409,2700531505,HB BAND TR STD W/INFLATOR,590.0,,,Ronald Reagan UCLA Medical Center,2019
410,2700539778,HB SYSTEM PEG REPL TUBE NON-BALL USEN,170.0,,,Ronald Reagan UCLA Medical Center,2019
411,2700540020,HB STENT >=5F TEMP NONCORON+DELIV SYSTEM BSCI,800.0,,,Ronald Reagan UCLA Medical Center,2019
412,2700540894,HB PROBE CRYO 2.4MM,790.0,,,Ronald Reagan UCLA Medical Center,2019
413,2700540932,HB CATH GUIDE REFLEX INTRACRANIAL EV3,1570.0,,,Ronald Reagan UCLA Medical Center,2019
414,2700540934,"HB CAP GRAFTS TAA-$35,000 GORE",116560.0,,,Ronald Reagan UCLA Medical Center,2019
415,2700541405,HB CABLE CONNECTOR RFP-102,30.0,,,Ronald Reagan UCLA Medical Center,2019
416,2700541474,HB GUIDEWIRE .014X300 FATHOM-14,275.0,,,Ronald Reagan UCLA Medical Center,2019
417,2700542522,HB SYSTEM PEG GW INITIAL 20F PULL,300.0,,,Ronald Reagan UCLA Medical Center,2019
418,2700543125,HB CATH DRAIN BIL 12F 35CM REG,290.0,,,Ronald Reagan UCLA Medical Center,2019
419,2700543144,HB CATH IVUS 10MHZ VISIONS PV.035,3340.0,,,Ronald Reagan UCLA Medical Center,2019
420,2700543195,HB STENT TEMP URETERAL UNIVERSA COOK,300.0,,,Ronald Reagan UCLA Medical Center,2019
421,2700543197,HB GRAFT PERICARD PRECLUDE 15X20 GORE,3500.0,,,Ronald Reagan UCLA Medical Center,2019
422,2700544940,HB CATH MICRO ORION EV3,3610.0,,,Ronald Reagan UCLA Medical Center,2019
423,2700544943,HB CATH GUIDE BALLOON CELLO,2890.0,,,Ronald Reagan UCLA Medical Center,2019
424,2700571169,HB CATH ULTRASOUND REP 8F ACUNAV,3090.0,,,Ronald Reagan UCLA Medical Center,2019
425,2700571170,HB CATH ULTRASOUND REP 3D 10F VIV,3090.0,,,Ronald Reagan UCLA Medical Center,2019
426,2700571171,HB CATH USN REP 3D 10F CARTOSOUND,4500.0,,,Ronald Reagan UCLA Medical Center,2019
427,2700571172,HB CATH MAP REP 6F QUAD POLARISDX,460.0,,,Ronald Reagan UCLA Medical Center,2019
428,2700571173,HB CABLE ABL REP 4MM RED REDEL,420.0,,,Ronald Reagan UCLA Medical Center,2019
429,2700571174,HB CATH EP REP OCTAPOLAR D-TYPE,470.0,,,Ronald Reagan UCLA Medical Center,2019
430,2700571175,HB CATH EP REP OCTA DEFL 6F D-CRV,470.0,,,Ronald Reagan UCLA Medical Center,2019
431,2700571176,HB CABLE INTERFACE REP CB3412CT,590.0,,,Ronald Reagan UCLA Medical Center,2019
432,2700571177,HB CABLE INTERFACE REP CB3410CT,590.0,,,Ronald Reagan UCLA Medical Center,2019
433,2700571178,HB CABLE INTERFACE REP 8MM,420.0,,,Ronald Reagan UCLA Medical Center,2019
434,2700571179,HB CABLE NAVISTAR REP 8MM DS,700.0,,,Ronald Reagan UCLA Medical Center,2019
435,2700571180,HB CATH EP REP 5F DECA FIX P-CRV,180.0,,,Ronald Reagan UCLA Medical Center,2019
436,2700571181,HB CABLE INTERFACE REP C6MRMST10S,120.0,,,Ronald Reagan UCLA Medical Center,2019
437,2700571182,HB CABLE INTERFACE REP QUAD GRAY,120.0,,,Ronald Reagan UCLA Medical Center,2019
438,2700571183,HB CABLE INTERFACE REP QUAD BLUE,120.0,,,Ronald Reagan UCLA Medical Center,2019
439,2700571184,HB CABLE INTERFACE REP QUAD RED,120.0,,,Ronald Reagan UCLA Medical Center,2019
440,2700571185,HB CABLE INTERFACE REP HEX OCT DE,120.0,,,Ronald Reagan UCLA Medical Center,2019
441,2700571186,HB CABLE INTERFACE REP QUAD BLACK,120.0,,,Ronald Reagan UCLA Medical Center,2019
442,2700571187,HB CABLE INTERFACE REP 85641,270.0,,,Ronald Reagan UCLA Medical Center,2019
443,2700571189,HB CATH EP REP DIAG 7F OPTIMA PLS,1950.0,,,Ronald Reagan UCLA Medical Center,2019
444,2700571190,HB CATH EP REP 7F DUODEC SUPERL,970.0,,,Ronald Reagan UCLA Medical Center,2019
445,2700571191,HB CATH EPS REP 6F DEC 2/8 65CM,180.0,,,Ronald Reagan UCLA Medical Center,2019
446,2700571192,HB CATH EPS REP 5F QUAD 5 120 JSN,130.0,,,Ronald Reagan UCLA Medical Center,2019
447,2700571193,HB CATH EPL REP 6F DEC 2/5 2M 115,470.0,,,Ronald Reagan UCLA Medical Center,2019
448,2700571194,HB CATH EP REP 7F DUODEC M LIVEWI,970.0,,,Ronald Reagan UCLA Medical Center,2019
449,2700571195,HB CATH EPS REP 4F DEC 2/8 65 CSL,180.0,,,Ronald Reagan UCLA Medical Center,2019
450,2700571196,HB CATH EPS REP 5F QUAD 5 120 CRD,130.0,,,Ronald Reagan UCLA Medical Center,2019
451,2700571197,HB CATH EPS REP 5F HRRX UNI 120,180.0,,,Ronald Reagan UCLA Medical Center,2019
452,2700571198,HB CATH EPS REP 4F QUAD 5MM JSN,130.0,,,Ronald Reagan UCLA Medical Center,2019
453,2700571199,HB CATH EPS REP 5F QUAD 5MM CRD,130.0,,,Ronald Reagan UCLA Medical Center,2019
454,2700571200,HB CATH EPS REP 6F DEC LARGE CURL,470.0,,,Ronald Reagan UCLA Medical Center,2019
455,2700571201,HB CATH EP REP SUPREME 4F CRD2,130.0,,,Ronald Reagan UCLA Medical Center,2019
456,2700571202,HB CATH EP REP SUPREME 6F CRD2,130.0,,,Ronald Reagan UCLA Medical Center,2019
457,2700571203,HB CATH EP REP LIVEWIRE 6F QUADLG,460.0,,,Ronald Reagan UCLA Medical Center,2019
458,2700571270,HB GRAFT VASC 8MM X 40CM GORE,6100.0,,,Ronald Reagan UCLA Medical Center,2019
459,2700571330,HB CATH DIAG EP REP 4F JOSEPH PED,130.0,,,Ronald Reagan UCLA Medical Center,2019
460,2700571331,HB CATH DIAG EP REP 4F JOSEPH ID,130.0,,,Ronald Reagan UCLA Medical Center,2019
461,2700571332,HB CATH EP REP 110 4F M 3.2 2-5-2,1010.0,,,Ronald Reagan UCLA Medical Center,2019
462,2700571689,HB CATH REPERFUSION 3MAX,270.0,,,Ronald Reagan UCLA Medical Center,2019
463,2700571690,HB CATH REPERFUSION 4MAX,270.0,,,Ronald Reagan UCLA Medical Center,2019
464,2700571908,HB PLUG VASCULAR 04X10.0 AVP4,3200.0,,,Ronald Reagan UCLA Medical Center,2019
465,2700571909,HB PLUG VASCULAR 06X11.0 AVP4,3200.0,,,Ronald Reagan UCLA Medical Center,2019
466,2700571910,HB PLUG VASCULAR 08X13.5 AVP4,3200.0,,,Ronald Reagan UCLA Medical Center,2019
467,2700572020,HB RETRIEVER 4X15MM SOLITAIRE,21730.0,,,Ronald Reagan UCLA Medical Center,2019
