,PROC_CODE,Description,Price,PATIENT_PRICE,Hospital,Year
224,121457730,LACTULOSE 20 GRAM/30 ML ORAL SOLUTION,59.0,59.0,Marshall Medical Center,2019
225,121472105,FLUOXETINE 20 MG/5 ML (4 MG/ML) ORAL SOLUTION,5.7970000000000015,5.7970000000000015,Marshall Medical Center,2019
226,121479905,LEVETIRACETAM 500 MG/5 ML (5 ML) ORAL SOLUTION,210.00599999999997,210.00599999999997,Marshall Medical Center,2019
227,131247760,LACOSAMIDE 50 MG TABLET,435.93699999999995,435.93699999999995,Marshall Medical Center,2019
228,131247935,LACOSAMIDE 150 MG TABLET,656.076,656.076,Marshall Medical Center,2019
229,131248035,LACOSAMIDE 200 MG TABLET,656.2589999999999,656.2589999999999,Marshall Medical Center,2019
230,132007912,GLYCERIN (ADULT) RECTAL SUPPOSITORY,59.0,59.0,Marshall Medical Center,2019
231,132008112,GLYCERIN (CHILD) RECTAL SUPPOSITORY,59.0,59.0,Marshall Medical Center,2019
232,132020220,SODIUM PHOSPHATES 9.5 GRAM-3.5 GRAM/59 ML ENEMA,63.233999999999995,63.233999999999995,Marshall Medical Center,2019
233,132030140,MINERAL OIL ENEMA,132.02200000000002,132.02200000000002,Marshall Medical Center,2019
234,143177101,ISOSORBIDE DINITRATE 10 MG TABLET,59.0,59.0,Marshall Medical Center,2019
235,143312601,DICYCLOMINE 10 MG CAPSULE,59.0,59.0,Marshall Medical Center,2019
236,143921001,CHLOROPROCAINE (PF) 30 MG/ML (3 %) INJECTION SOLUTION,831.933,831.933,Marshall Medical Center,2019
237,143921010,CHLOROPROCAINE (PF) 30 MG/ML (3 %) INJECTION SOLUTION,831.933,831.933,Marshall Medical Center,2019
238,143928401,PANTOPRAZOLE 40 MG INTRAVENOUS SOLUTION,259.52,259.52,Marshall Medical Center,2019
239,143928410,PANTOPRAZOLE 40 MG INTRAVENOUS SOLUTION,259.52,259.52,Marshall Medical Center,2019
240,143950101,HALOPERIDOL LACTATE 5 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
241,143950601,ETOMIDATE 2 MG/ML INTRAVENOUS SOLUTION,175.648,175.648,Marshall Medical Center,2019
242,143968101,GLYCOPYRROLATE 0.2 MG/ML INJECTION SOLUTION,300.438,300.438,Marshall Medical Center,2019
243,143968901,NICARDIPINE 25 MG/10 ML INTRAVENOUS SOLUTION,930.295,930.295,Marshall Medical Center,2019
244,143974601,TERBUTALINE 1 MG/ML SUBCUTANEOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
245,143978401,FLUMAZENIL 0.1 MG/ML INTRAVENOUS SOLUTION,157.485,157.485,Marshall Medical Center,2019
246,143978701,ENALAPRILAT 1.25 MG/ML INTRAVENOUS SOLUTION,139.88,139.88,Marshall Medical Center,2019
247,143987201,PROPRANOLOL 1 MG/ML INTRAVENOUS SOLUTION,180.27900000000002,180.27900000000002,Marshall Medical Center,2019
248,143987301,METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
249,143987501,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION,302.0,302.0,Marshall Medical Center,2019
250,143992490,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,302.0,302.0,Marshall Medical Center,2019
251,143992701,CIPROFLOXACIN 250 MG TABLET,59.0,59.0,Marshall Medical Center,2019
252,143992950,CIPROFLOXACIN 750 MG TABLET,59.0,59.0,Marshall Medical Center,2019
253,143997790,CEFUROXIME SODIUM 1.5 GRAM INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
254,143997990,CEFUROXIME SODIUM 750 MG SOLUTION FOR INJECTION,302.0,302.0,Marshall Medical Center,2019
255,168000315,TRIAMCINOLONE ACETONIDE 0.025 % TOPICAL CREAM,82.036,82.036,Marshall Medical Center,2019
256,168000380,TRIAMCINOLONE ACETONIDE 0.025 % TOPICAL CREAM,194.81,194.81,Marshall Medical Center,2019
257,168006231,ZINC OXIDE 20 % TOPICAL OINTMENT,84.88,84.88,Marshall Medical Center,2019
258,168011109,BACITRACIN ZINC 500 UNIT/GRAM TOPICAL PACKET,1.0,1.0,Marshall Medical Center,2019
259,168025815,CLOTRIMAZOLE-BETAMETHASONE 1 %-0.05 % TOPICAL CREAM,243.71200000000002,243.71200000000002,Marshall Medical Center,2019
260,168032346,METRONIDAZOLE 0.75 % TOPICAL CREAM,3123.94,3123.94,Marshall Medical Center,2019
261,168035705,LIDOCAINE-PRILOCAINE 2.5 %-2.5 % TOPICAL CREAM,297.6040000000001,297.6040000000001,Marshall Medical Center,2019
262,169183311,INSULIN U-100 REGULAR HUMAN 100 UNIT/ML INJECTION SOLUTION,1354.885,1354.885,Marshall Medical Center,2019
263,169183411,INSULIN NPH ISOPHANE U-100 HUMAN 100 UNIT/ML SUBCUTANEOUS SUSPENSION,1354.885,1354.885,Marshall Medical Center,2019
264,169720101,"COAGULATION FACTOR VIIA RECOMB 1 MG (1,000 MCG) INTRAVENOUS SOLUTION",87185.28,87185.28,Marshall Medical Center,2019
265,169720201,"COAGULATION FACTOR VIIA RECOMB 2 MG (2,000 MCG) INTRAVENOUS SOLUTION",174370.56,174370.56,Marshall Medical Center,2019
266,169720501,"COAGULATION FACTOR VIIA RECOMB 5 MG (5,000 MCG) INTRAVENOUS SOLUTION",435926.4,435926.4,Marshall Medical Center,2019
267,169720801,"COAGULATION FACTOR VIIA RECOMB 8 MG (8,000 MCG) INTRAVENOUS SOLUTION",697482.24,697482.24,Marshall Medical Center,2019
268,172531160,CIPROFLOXACIN 250 MG TABLET,59.0,59.0,Marshall Medical Center,2019
269,172541146,FLUCONAZOLE 100 MG TABLET,124.99600000000001,124.99600000000001,Marshall Medical Center,2019
270,173052000,SALMETEROL 50 MCG/DOSE BLISTER POWDER FOR INHALATION,1544.83,1544.83,Marshall Medical Center,2019
271,173068101,ZANAMIVIR 5 MG/ACTUATION BLISTER POWDER FOR INHALATION,398.46,398.46,Marshall Medical Center,2019
272,173071204,DUTASTERIDE 0.5 MG CAPSULE,8.55,8.55,Marshall Medical Center,2019
273,185012901,BUMETANIDE 1 MG TABLET,1.0,1.0,Marshall Medical Center,2019
274,185022360,CILOSTAZOL 100 MG TABLET,1.229,1.229,Marshall Medical Center,2019
275,185041060,"BUPROPION HCL SR 100 MG TABLET,12 HR SUSTAINED-RELEASE",1.385,1.385,Marshall Medical Center,2019
276,186000431,CANDESARTAN 4 MG TABLET,4.6610000000000005,4.6610000000000005,Marshall Medical Center,2019
277,186037020,BUDESONIDE-FORMOTEROL HFA 160 MCG-4.5 MCG/ACTUATION AEROSOL INHALER,1633.171,1633.171,Marshall Medical Center,2019
278,186037220,BUDESONIDE-FORMOTEROL HFA 80 MCG-4.5 MCG/ACTUATION AEROSOL INHALER,1428.8010000000006,1428.8010000000006,Marshall Medical Center,2019
279,186077660,TICAGRELOR 60 MG TABLET,301.949,301.949,Marshall Medical Center,2019
280,186077760,TICAGRELOR 90 MG TABLET,301.949,301.949,Marshall Medical Center,2019
281,187099445,ACYCLOVIR 5 % TOPICAL CREAM,31708.856,31708.856,Marshall Medical Center,2019
282,187430202,SODIUM NITROPRUSSIDE 25 MG/ML INTRAVENOUS SOLUTION,6779.772,6779.772,Marshall Medical Center,2019
283,206886101,PIPERACILLIN-TAZOBACTAM 3.375 GRAM/50 ML DEXTROSE(ISO-OS) IV PIGGYBACK,634.0880000000002,634.0880000000002,Marshall Medical Center,2019
284,206886201,PIPERACILLIN-TAZOBACTAM 4.5 GRAM/100 ML DEXTROSE(ISO-OSM) IV PIGGYBACK,749.8560000000001,749.8560000000001,Marshall Medical Center,2019
285,223172101,SODIUM BICARBONATE 650 MG TABLET,59.0,59.0,Marshall Medical Center,2019
286,223176001,SODIUM CHLORIDE 1 GRAM TABLET,1.0,1.0,Marshall Medical Center,2019
287,225052547,SODIUM CHLORIDE-ALOE VERA NASAL GEL,129.461,129.461,Marshall Medical Center,2019
288,228234810,PROPYLTHIOURACIL 50 MG TABLET,1.0,1.0,Marshall Medical Center,2019
289,234057504,CHLORHEXIDINE GLUCONATE 4 % TOPICAL LIQUID,122.475,122.475,Marshall Medical Center,2019
290,245000331,POTASSIUM IODIDE 1 GRAM/ML ORAL SOLUTION,414.37,414.37,Marshall Medical Center,2019
291,245001289,SOTALOL 80 MG TABLET,1.3559999999999999,1.3559999999999999,Marshall Medical Center,2019
292,245010811,"FERROUS SULFATE 325 MG (65 MG IRON) TABLET,DELAYED RELEASE",1.0,1.0,Marshall Medical Center,2019
293,245010889,"FERROUS SULFATE 325 MG (65 MG IRON) TABLET,DELAYED RELEASE",1.0,1.0,Marshall Medical Center,2019
294,245021111,MIDODRINE 2.5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
295,245021211,MIDODRINE 5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
296,245021289,MIDODRINE 5 MG TABLET,163.53799999999995,163.53799999999995,Marshall Medical Center,2019
297,245086070,METRONIDAZOLE 0.75 % VAGINAL GEL,4591.2,4591.2,Marshall Medical Center,2019
298,264310511,CEFAZOLIN 2 GRAM/50 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,523.79,523.79,Marshall Medical Center,2019
299,264780010,DEPRECATED NACL 0.9% 500ML,314.5,314.5,Marshall Medical Center,2019
300,264958720,"HEPARIN (PORCINE) 25,000 UNIT/250 ML (100 UNIT/ML) IN DEXTROSE 5 % IV",588.18,588.18,Marshall Medical Center,2019
301,270044540,DIATRIZOATE MEGLUMINE-DIATRIZOATE SODIUM 66 %-10 % ORAL SOLUTION,581.432,581.432,Marshall Medical Center,2019
302,270052330,IODIPAMIDE AND DIATRIZOATE MEGLUMINE 52.7 %-26.8 % INJECTION SOLUTION,2147.297,2147.297,Marshall Medical Center,2019
303,270055615,SINCALIDE 5 MCG SOLUTION FOR INJECTION,3989.605,3989.605,Marshall Medical Center,2019
304,270111101,GADOTERIDOL 279.3 MG/ML INTRAVENOUS SOLUTION - 10 ML VIAL ,864.668,864.668,Marshall Medical Center,2019
305,270111102,GADOTERIDOL 279.3 MG/ML INTRAVENOUS SOLUTION,1283.229,1283.229,Marshall Medical Center,2019
306,270111103,GADOTERIDOL 279.3 MG/ML INTRAVENOUS SOLUTION,1710.9720000000002,1710.9720000000002,Marshall Medical Center,2019
307,270111104,GADOTERIDOL 279.3 MG/ML INTRAVENOUS SOLUTION,434.72900000000004,434.72900000000004,Marshall Medical Center,2019
308,270131525,IOPAMIDOL 61 % INTRAVENOUS SOLUTION,240.718,240.718,Marshall Medical Center,2019
309,270131530,IOPAMIDOL 61 % INTRAVENOUS SOLUTION,255.488,255.488,Marshall Medical Center,2019
310,270131535,IOPAMIDOL 61 % INTRAVENOUS SOLUTION,499.0,499.0,Marshall Medical Center,2019
311,270131604,IOPAMIDOL 76 % INTRAVENOUS SOLUTION,653.69,653.69,Marshall Medical Center,2019
312,270131630,IOPAMIDOL 76 % INTRAVENOUS SOLUTION,277.444,277.444,Marshall Medical Center,2019
313,270131635,IOPAMIDOL 76 % INTRAVENOUS SOLUTION,554.888,554.888,Marshall Medical Center,2019
314,270131637,IOPAMIDOL 76 % INTRAVENOUS SOLUTION,766.4639999999997,766.4639999999997,Marshall Medical Center,2019
315,270131641,IOPAMIDOL 76 % INTRAVENOUS SOLUTION,974.048,974.048,Marshall Medical Center,2019
316,270141111,IOPAMIDOL 41 % INTRATHECAL SOLUTION,568.86,568.86,Marshall Medical Center,2019
317,270141125,IOPAMIDOL 41 % INTRATHECAL SOLUTION,779.2389999999997,779.2389999999997,Marshall Medical Center,2019
318,281032608,NITROGLYCERIN 2 % TRANSDERMAL OINTMENT,126.066,126.066,Marshall Medical Center,2019
319,310072010,FULVESTRANT 250 MG/5 ML INTRAMUSCULAR SYRINGE,5122.6590000000015,5122.6590000000015,Marshall Medical Center,2019
320,310075590,ROSUVASTATIN 5 MG TABLET,11.368,11.368,Marshall Medical Center,2019
321,310461150,DURVALUMAB 50 MG/ML INTRAVENOUS SOLUTION,142193.60199999998,142193.60199999998,Marshall Medical Center,2019
322,338000347,"WATER FOR IRRIGATION, STERILE SOLUTION CARRIER BAG",323.0,323.0,Marshall Medical Center,2019
323,338000403,"WATER FOR IRRIGATION, STERILE SOLUTION CARRIER POUR BOTTLE",314.5,314.5,Marshall Medical Center,2019
324,338000405,"WATER FOR IRRIGATION, STERILE SOLUTION CARRIER POUR BOTTLE",317.0,317.0,Marshall Medical Center,2019
325,338001304,"WATER FOR INJECTION, STERILE INTRAVENOUS SOLUTION",319.0,319.0,Marshall Medical Center,2019
326,338001703,DEXTROSE 5 % IN WATER (D5W) INTRAVENOUS SOLUTION,314.5,314.5,Marshall Medical Center,2019
327,338001704,DEXTROSE 5 % IN WATER (D5W) INTRAVENOUS SOLUTION,315.0,315.0,Marshall Medical Center,2019
328,338002303,DEXTROSE 10 % IN WATER (D10W) INTRAVENOUS SOLUTION,317.0,317.0,Marshall Medical Center,2019
329,338002304,DEXTROSE 10 % IN WATER (D10W) INTRAVENOUS SOLUTION,319.0,319.0,Marshall Medical Center,2019
330,338004304,SODIUM CHLORIDE 0.45 % INTRAVENOUS SOLUTION,316.0,316.0,Marshall Medical Center,2019
331,338004746,SODIUM CHLORIDE 0.9 % IRRIGATION SOLUTION CARRIER POUR BOTTLE,321.0,321.0,Marshall Medical Center,2019
332,338004747,SODIUM CHLORIDE 0.9 % IRRIGATION SOLUTION CARRIER BAG,314.0,314.0,Marshall Medical Center,2019
333,338004803,SODIUM CHLORIDE 0.9 % IRRIGATION SOLUTION CARRIER POUR BOTTLE,314.5,314.5,Marshall Medical Center,2019
334,338004804,SODIUM CHLORIDE 0.9 % IRRIGATION SOLUTION CARRIER POUR BOTTLE,314.0,314.0,Marshall Medical Center,2019
335,338004903,DEPRECATED NACL 0.9% 500ML,314.5,314.5,Marshall Medical Center,2019
336,338004904,SODIUM CHLORIDE 0.9 % INTRAVENOUS SOLUTION,315.0,315.0,Marshall Medical Center,2019
337,338005403,SODIUM CHLORIDE 3 % INTRAVENOUS INJECTION SOLUTION,316.5,316.5,Marshall Medical Center,2019
338,338007703,DEXTROSE 5 % AND 0.2 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,315.0,315.0,Marshall Medical Center,2019
339,338007704,DEXTROSE 5 % AND 0.2 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,317.0,317.0,Marshall Medical Center,2019
340,338008503,DEXTROSE 5 % AND 0.45 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,315.5,315.5,Marshall Medical Center,2019
341,338008504,DEXTROSE 5 % AND 0.45 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,316.0,316.0,Marshall Medical Center,2019
342,338008903,DEXTROSE 5 % AND 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,399.0,399.0,Marshall Medical Center,2019
343,338008904,DEXTROSE 5 % AND 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,316.0,316.0,Marshall Medical Center,2019
344,338011704,LACTATED RINGERS INTRAVENOUS SOLUTION,315.0,315.0,Marshall Medical Center,2019
345,338012504,DEXTROSE 5 % AND LACTATED RINGERS INTRAVENOUS SOLUTION,315.0,315.0,Marshall Medical Center,2019
346,338029547,SORBITOL 3 % IRRIGATION SOLUTION,332.0,332.0,Marshall Medical Center,2019
347,338035703,MANNITOL 20 % INTRAVENOUS SOLUTION,360.5,360.5,Marshall Medical Center,2019
348,338040903,LIDOCAINE (PF) 4 MG/ML (0.4 %) IN 5 % DEXTROSE INTRAVENOUS SOLUTION,219.56,219.56,Marshall Medical Center,2019
349,338051909,LIPID INJECTABLE EMULSION 20 % INTRAVENOUS,1925.5,1925.5,Marshall Medical Center,2019
350,338064406,PARENTERAL AMINO ACID 10 % COMBINATION NO.6 INTRAVENOUS SOLUTION,1996.0,1996.0,Marshall Medical Center,2019
351,338100702,"DOPAMINE 400 MG/250 ML (1,600 MCG/ML) IN 5 % DEXTROSE INTRAVENOUS SOLN",668.02,668.02,Marshall Medical Center,2019
352,338104902,NITROGLYCERIN 50 MG/250 ML (200 MCG/ML) IN 5 % DEXTROSE INTRAVENOUS,698.6,698.6,Marshall Medical Center,2019
353,338107502,"DOBUTAMINE 500 MG/250 ML (2,000 MCG/ML) IN 5 % DEXTROSE IV",1397.2,1397.2,Marshall Medical Center,2019
354,338109104,AMINO ACID 4.25 % IN 10 % DEXTROSE INTRAVENOUS SOLUTION,2973.4,2973.4,Marshall Medical Center,2019
355,338109904,AMINO ACID 5 % IN 15 % DEXTROSE INTRAVENOUS SOLUTION,3133.08,3133.08,Marshall Medical Center,2019
356,338110104,AMINO ACID 5 % IN 20 % DEXTROSE INTRAVENOUS SOLUTION,2733.88,2733.88,Marshall Medical Center,2019
357,338110904,AMINO ACID 2.75 % NO.2-DEXTROSE 10 %-ELECTROLYTES NO.29 IV SOLUTION,2175.0,2175.0,Marshall Medical Center,2019
358,338111304,AMINO ACIDS 4.25 % WITH LYTES AND CALCIUM IN D5W INTRAVENOUS SOLUTION,2973.4,2973.4,Marshall Medical Center,2019
359,338111504,AMINO ACIDS 4.25 % WITH LYTES AND CALCIUM IN D10W INTRAVENOUS SOLUTION,3212.92,3212.92,Marshall Medical Center,2019
360,338112304,AMINO ACIDS 5 %-DEXTROSE 15 %-ELECTROLYTES INTRAVENOUS SOLUTION,3372.6,3372.6,Marshall Medical Center,2019
361,338113403,AMINO ACID 4.25 % IN 10 % DEXTROSE INTRAVENOUS SOLUTION,1456.44,1456.44,Marshall Medical Center,2019
362,338114403,AMINO ACIDS 4.25 % WITH LYTES AND CALCIUM IN D5W INTRAVENOUS SOLUTION,1695.96,1695.96,Marshall Medical Center,2019
363,338604648,FLUCONAZOLE 200 MG/100 ML IN SOD. CHLORIDE (ISO) INTRAVENOUS PIGGYBACK,925.5039999999999,925.5039999999999,Marshall Medical Center,2019
364,378003210,METOPROLOL TARTRATE 50 MG TABLET,59.0,59.0,Marshall Medical Center,2019
365,378008001,INDAPAMIDE 2.5 MG TABLET,1.0,1.0,Marshall Medical Center,2019
366,378014491,TAMOXIFEN 10 MG TABLET,1.0,1.0,Marshall Medical Center,2019
367,378041501,DIPHENOXYLATE-ATROPINE 2.5 MG-0.025 MG TABLET,59.0,59.0,Marshall Medical Center,2019
368,378047201,"DIVALPROEX ER 250 MG TABLET,EXTENDED RELEASE 24 HR",1.8940000000000001,1.8940000000000001,Marshall Medical Center,2019
369,378087116,CLONIDINE 0.1 MG/24 HR WEEKLY TRANSDERMAL PATCH,505.233,505.233,Marshall Medical Center,2019
370,378087316,CLONIDINE 0.3 MG/24 HR WEEKLY TRANSDERMAL PATCH,1018.556,1018.556,Marshall Medical Center,2019
371,378087399,CLONIDINE 0.3 MG/24 HR WEEKLY TRANSDERMAL PATCH,1018.556,1018.556,Marshall Medical Center,2019
372,378092393,BUPRENORPHINE HCL 2 MG SUBLINGUAL TABLET,59.0,59.0,Marshall Medical Center,2019
373,378092493,BUPRENORPHINE HCL 8 MG SUBLINGUAL TABLET,152.433,152.433,Marshall Medical Center,2019
374,378116001,GUANFACINE 1 MG TABLET,59.0,59.0,Marshall Medical Center,2019
375,378427593,VALACYCLOVIR 500 MG TABLET,85.176,85.176,Marshall Medical Center,2019
376,378427693,VALACYCLOVIR 1 GRAM TABLET,135.572,135.572,Marshall Medical Center,2019
377,378551093,OLANZAPINE 5 MG DISINTEGRATING TABLET,73.04,73.04,Marshall Medical Center,2019
378,378607401,FLUPHENAZINE 5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
379,378830501,CARBIDOPA 50 MG-LEVODOPA 200 MG-ENTACAPONE 200 MG TABLET,86.17,86.17,Marshall Medical Center,2019
380,378862877,FENOFIBRATE MICRONIZED 67 MG CAPSULE,59.0,59.0,Marshall Medical Center,2019
381,378910216,NITROGLYCERIN 0.1 MG/HR TRANSDERMAL 24 HOUR PATCH,59.0,59.0,Marshall Medical Center,2019
382,378910293,NITROGLYCERIN 0.1 MG/HR TRANSDERMAL 24 HOUR PATCH,59.0,59.0,Marshall Medical Center,2019
383,378911916,FENTANYL 12 MCG/HR TRANSDERMAL PATCH,357.361,357.361,Marshall Medical Center,2019
384,378912116,FENTANYL 25 MCG/HR TRANSDERMAL PATCH,312.346,312.346,Marshall Medical Center,2019
385,378912298,FENTANYL 50 MCG/HR TRANSDERMAL PATCH,490.286,490.286,Marshall Medical Center,2019
386,378912416,FENTANYL 100 MCG/HR TRANSDERMAL PATCH,1066.598,1066.598,Marshall Medical Center,2019
387,386000803,NORFLURANE-PENTAFLUOROPROPANE TOPICAL SPRAY,987.482,987.482,Marshall Medical Center,2019
388,395041396,CALAMINE 8 %-ZINC OXIDE 8 % LOTION,155.44899999999996,155.44899999999996,Marshall Medical Center,2019
389,395051592,CASTOR OIL ORAL,136.607,136.607,Marshall Medical Center,2019
390,395266116,SIMPLE SYRUP,570.461,570.461,Marshall Medical Center,2019
391,395266216,CHERRY FLAVOR (BULK) ORAL SYRUP,490.93699999999995,490.93699999999995,Marshall Medical Center,2019
392,406012423,HYDROCODONE 7.5 MG-ACETAMINOPHEN 325 MG TABLET,1.0,1.0,Marshall Medical Center,2019
393,406012523,HYDROCODONE 10 MG-ACETAMINOPHEN 325 MG TABLET,59.0,59.0,Marshall Medical Center,2019
394,406052323,OXYCODONE-ACETAMINOPHEN 10 MG-325 MG TABLET,81.911,81.911,Marshall Medical Center,2019
395,406055223,OXYCODONE 5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
396,406114201,METHYLPHENIDATE 5 MG TABLET,59.0,59.0,Marshall Medical Center,2019
397,406800330,MORPHINE CONCENTRATE 100 MG/5 ML (20 MG/ML) ORAL SOLUTION,251.49599999999998,251.49599999999998,Marshall Medical Center,2019
398,406831523,"MORPHINE ER 15 MG TABLET,EXTENDED RELEASE",70.794,70.794,Marshall Medical Center,2019
399,406833023,"MORPHINE ER 30 MG TABLET,EXTENDED RELEASE",83.102,83.102,Marshall Medical Center,2019
400,406838023,"MORPHINE ER 60 MG TABLET,EXTENDED RELEASE",131.153,131.153,Marshall Medical Center,2019
401,406839062,"MORPHINE ER 100 MG TABLET,EXTENDED RELEASE",211.123,211.123,Marshall Medical Center,2019
402,407141310,IOHEXOL 300 MG IODINE/ML INTRAVENOUS SOLUTION,1604.7839999999999,1604.7839999999999,Marshall Medical Center,2019
403,409018101,GEMCITABINE 1 GRAM/26.3 ML (38 MG/ML) INTRAVENOUS SOLUTION,216.67,216.67,Marshall Medical Center,2019
404,409018301,GEMCITABINE 200 MG/5.26 ML (38 MG/ML) INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
405,409052813,LEVOFLOXACIN 250 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,302.0,302.0,Marshall Medical Center,2019
406,409104130,MEPIVACAINE (PF) 15 MG/ML (1.5 %) INJECTION SOLUTION,198.80200000000002,198.80200000000002,Marshall Medical Center,2019
407,409114102,SODIUM CHLORIDE 4 MEQ/ML INTRAVENOUS SOLUTION,138.0,138.0,Marshall Medical Center,2019
408,409114405,VERAPAMIL 2.5 MG/ML INTRAVENOUS SOLUTION,995.1260000000001,995.1260000000001,Marshall Medical Center,2019
409,409115901,BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
410,409115902,BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
411,409116201,BUPIVACAINE (PF) 0.5 % (5 MG/ML) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
412,409117630,MEPERIDINE (PF) 25 MG/ML INJECTION SYRINGE,212.93400000000003,212.93400000000003,Marshall Medical Center,2019
413,409117830,MEPERIDINE (PF) 50 MG/ML INJECTION SYRINGE,220.079,220.079,Marshall Medical Center,2019
414,409121501,NALOXONE 0.4 MG/ML INJECTION SOLUTION,302.434,302.434,Marshall Medical Center,2019
415,409121901,NALOXONE 0.4 MG/ML INJECTION SOLUTION,2961.2659999999996,2961.2659999999996,Marshall Medical Center,2019
416,409127332,DIAZEPAM 5 MG/ML INJECTION SYRINGE,636.006,636.006,Marshall Medical Center,2019
417,409128331,HYDROMORPHONE 1 MG/ML INJECTION SYRINGE,138.0,138.0,Marshall Medical Center,2019
418,409131230,HYDROMORPHONE 2 MG/ML INJECTION SYRINGE,138.0,138.0,Marshall Medical Center,2019
419,409131632,"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJECTION SYRINGE",138.0,138.0,Marshall Medical Center,2019
420,409132305,LIDOCAINE (PF) 100 MG/5 ML (2 %) INTRAVENOUS SYRINGE,138.0,138.0,Marshall Medical Center,2019
421,409141204,BUMETANIDE 0.25 MG/ML INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
422,409146501,NALBUPHINE 20 MG/ML INJECTION SOLUTION,222.71400000000003,222.71400000000003,Marshall Medical Center,2019
423,409155918,BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJECTION SOLUTION,138.0,138.0,Marshall Medical Center,2019
424,409156019,BUPIVACAINE (PF) 0.5 % (5 MG/ML) INJECTION SOLUTION,142.515,142.515,Marshall Medical Center,2019
425,409162601,BUTORPHANOL TARTRATE 2 MG/ML INJECTION SOLUTION,174.65,174.65,Marshall Medical Center,2019
426,409163010,ATROPINE 0.1 MG/ML INJECTION SYRINGE,180.04,180.04,Marshall Medical Center,2019
427,409163110,CALCIUM CHLORIDE 100 MG/ML (10 %) INTRAVENOUS SYRINGE,242.71400000000003,242.71400000000003,Marshall Medical Center,2019
428,409163802,DEXMEDETOMIDINE 100 MCG/ML INTRAVENOUS SOLUTION,918.878,918.878,Marshall Medical Center,2019
429,409166010,DEXMEDETOMIDINE 400 MCG/100 ML (4 MCG/ML) IN 0.9 % SODIUM CHLORIDE IV,3005.9759999999997,3005.9759999999997,Marshall Medical Center,2019
