,HSP,CHARGE CODE,Description,Price,COMMENTS,Hospital,Year
288,HMD,08234,"LC\GLUCOSE,CSF OR OTHER FLUIDS",99.27,,Hi Desert Medical Center,2019
289,HMD,08236,"LC\GLUCOSE, RGT STRIP",47.58,,Hi Desert Medical Center,2019
290,HMD,08237,LC\GLUCOSE POST GLUCOLA,144.77,,Hi Desert Medical Center,2019
291,HMD,08247,LC\GRAM STAIN,157.19,,Hi Desert Medical Center,2019
292,HMD,08257,LC\HEMOGRAM,173.72,,Hi Desert Medical Center,2019
293,HMD,08262,"LC\MONO TEST, HETEROPHILE",210.96,,Hi Desert Medical Center,2019
294,HMD,08290,LC\LACTIC ACID,281.27,,Hi Desert Medical Center,2019
295,HMD,08292,LC\LAMELLAR BODY DENSITY,126.17,,Hi Desert Medical Center,2019
296,HMD,08293,"LC\LD,LACTIC DEHYDROGENASE",142.72,,Hi Desert Medical Center,2019
297,HMD,08301,"LC\LEUKOCYTES,STOOL",101.35,,Hi Desert Medical Center,2019
298,HMD,08303,"LC\LIPASE,SERUM",202.7,,Hi Desert Medical Center,2019
299,HMD,08306,LC\LITHIUM,165.46,,Hi Desert Medical Center,2019
300,HMD,08310,"LC\MICROALBUMIN, URINE",97.23,,Hi Desert Medical Center,2019
301,HMD,08314,"LC\MAGNESIUM,SERUM",204.78,,Hi Desert Medical Center,2019
302,HMD,08342,LC\GASTROCULT,101.35,,Hi Desert Medical Center,2019
303,HMD,08343,LC\FOB IMMUNOASSAY,126.17,,Hi Desert Medical Center,2019
304,HMD,08348,"LC\PARTIAL THROMBOPLASTIN,PTT",210.96,,Hi Desert Medical Center,2019
305,HMD,08354,"LC\PHENOBARBITAL,(LUMINAL)",397.12,,Hi Desert Medical Center,2019
306,HMD,08356,"LC\PHOSPHORUS,SERUM",144.77,,Hi Desert Medical Center,2019
307,HMD,08362,"LC\POTASSIUM,SERUM",144.77,,Hi Desert Medical Center,2019
308,HMD,08365,"LC\POTASSIUM,URINE",144.77,,Hi Desert Medical Center,2019
309,HMD,08373,"LC\PROTEIN,CSF & OTHER SOURCES",146.86,,Hi Desert Medical Center,2019
310,HMD,08374,"LC\PROTEIN,SERUM",146.86,,Hi Desert Medical Center,2019
311,HMD,08375,"LC\PROTEIN,URINE",146.86,,Hi Desert Medical Center,2019
312,HMD,08377,LC\PROTIME,142.72,,Hi Desert Medical Center,2019
313,HMD,08385,"LC\PREGNANCY TEST,UCG",119.97,,Hi Desert Medical Center,2019
314,HMD,08386,"LC\HCG TEST, UR POC",119.97,,Hi Desert Medical Center,2019
315,HMD,08389,"LC\RA TEST,QUALITATIVE",157.19,,Hi Desert Medical Center,2019
316,HMD,08392,LC\RETICULOCYTE COUNT,169.61,,Hi Desert Medical Center,2019
317,HMD,08395,LC\RPR-SEROLOGY,119.97,,Hi Desert Medical Center,2019
318,HMD,08396,LC\RUBELLA ANTIBODY,184.08,,Hi Desert Medical Center,2019
319,HMD,08399,"LC\SEDIMENTATION RATE,ESR",138.59,,Hi Desert Medical Center,2019
320,HMD,08401,"LC\SEMEN ANAYLSIS,LIMITED",105.49,,Hi Desert Medical Center,2019
321,HMD,08402,"LC\SGOT,AST,GLUT.-OXALO.TRANS",101.35,,Hi Desert Medical Center,2019
322,HMD,08403,"LC\SGPT,ALT,GLUT.-PYR. TRANS",124.11,,Hi Desert Medical Center,2019
323,HMD,08406,"LC\SODIUM,SERUM",113.76,,Hi Desert Medical Center,2019
324,HMD,08408,"LC\SODIUM,URINE",113.76,,Hi Desert Medical Center,2019
325,HMD,08420,"LC\T4,(THYROXINE)",144.77,,Hi Desert Medical Center,2019
326,HMD,08421,LC\T3 TOTAL,157.19,,Hi Desert Medical Center,2019
327,HMD,08422,LC\FREE T3,217.17,,Hi Desert Medical Center,2019
328,HMD,08427,LC\THY STIM HORMONE HIGH SENS,239.92,,Hi Desert Medical Center,2019
329,HMD,08434,LC\TRIGYLCERIDES,130.31,,Hi Desert Medical Center,2019
330,HMD,08437,"LC\URIC ACID,SERUM",157.19,,Hi Desert Medical Center,2019
331,HMD,08439,LC\URINALYSIS W/ MICROSCOPIC,115.82,,Hi Desert Medical Center,2019
332,HMD,08440,LC\URINALYSIS (UAS),80.67,,Hi Desert Medical Center,2019
333,HMD,08442,LC\URINE CHEM,47.58,,Hi Desert Medical Center,2019
334,HMD,08443,LC\URINE VOLUME MEASUREMENT,35.16,,Hi Desert Medical Center,2019
335,HMD,08457,LC\WET MOUNT - TRICHOMONAS,157.19,,Hi Desert Medical Center,2019
336,HMD,08472,LC\ORGANISM ID,161.32,,Hi Desert Medical Center,2019
337,HMD,08482,"LC\CULTURE, SEROTYPING EA AG",74.46,,Hi Desert Medical Center,2019
338,HMD,08485,"LC\ORGANISM ID, ANAEROBIC",113.76,,Hi Desert Medical Center,2019
339,HMD,08486,"LC\SENS STUDY, DISK MTD/PLT<12",194.42,,Hi Desert Medical Center,2019
340,HMD,08488,"LC\SENS STUDY,ENZYME DETECTION",84.81,,Hi Desert Medical Center,2019
341,HMD,08503,LC\BASIC METABOLIC PANEL,326.78,,Hi Desert Medical Center,2019
342,HMD,08505,LC\RENAL FUNCTION PANEL,194.42,,Hi Desert Medical Center,2019
343,HMD,08507,LC\ELECTROLYTE GROUP,264.74,,Hi Desert Medical Center,2019
344,HMD,08517,LC\BODY FLUID GROUP,225.46,,Hi Desert Medical Center,2019
345,HMD,08518,LC\SPINAL FLUID GROUP,246.12,,Hi Desert Medical Center,2019
346,HMD,08701,LC\LIPID PANEL,399.18,,Hi Desert Medical Center,2019
347,HMD,08702,LC\IRON TOTAL,128.24,,Hi Desert Medical Center,2019
348,HMD,08703,LC\TIBC,161.32,,Hi Desert Medical Center,2019
349,HMD,08719,LC\CARBOXY HEMOGLOBIN,115.82,,Hi Desert Medical Center,2019
350,HMD,08725,LC\VENOUS PH,97.23,,Hi Desert Medical Center,2019
351,HMD,08730,LC\VANCOMYCIN LEVEL,273.01,,Hi Desert Medical Center,2019
352,HMD,08739,LC\VANCOMYCIN PEAK,273.01,,Hi Desert Medical Center,2019
353,HMD,08740,LC\VANCOMYCIN TROUGH,273.01,,Hi Desert Medical Center,2019
354,HMD,08756,LC\ABO-BLOOD TYPE,134.43,,Hi Desert Medical Center,2019
355,HMD,08757,LC\RH TYPING,142.72,,Hi Desert Medical Center,2019
356,HMD,08759,LC\OSMOLALITY SERUM,93.09,,Hi Desert Medical Center,2019
357,HMD,08760,LC\OSMOLALITY URINE,113.76,,Hi Desert Medical Center,2019
358,HMD,08761,LC\DRUG SCREEN COLLECTION,72.4,,Hi Desert Medical Center,2019
359,HMD,08783,LC\HEP B SURF AG,115.82,,Hi Desert Medical Center,2019
360,HMD,08784,LC\HEP B CORE AB TOTAL,115.82,,Hi Desert Medical Center,2019
361,HMD,08787,"LC\FOLATE, SERUM",138.59,,Hi Desert Medical Center,2019
362,HMD,08788,LC\VITAMIN 12,138.59,,Hi Desert Medical Center,2019
363,HMD,08789,LC\MYOGLOBIN,256.47,,Hi Desert Medical Center,2019
364,HMD,08790,"LC\TROPONIN, QUANT",301.96,,Hi Desert Medical Center,2019
365,HMD,08792,LC\BNP,378.5,,Hi Desert Medical Center,2019
366,HMD,08793,LC\RAPID STREP A,217.17,,Hi Desert Medical Center,2019
367,HMD,08794,LC\RAPID FLU A TEST,130.31,,Hi Desert Medical Center,2019
368,HMD,08795,LC\RAPID FLU B TEST,130.31,,Hi Desert Medical Center,2019
369,HMD,08796,LC\RAPID RSV TEST,146.86,,Hi Desert Medical Center,2019
370,HMD,08798,"LC\D DIMER, ULTRASENS",242.0,,Hi Desert Medical Center,2019
371,HMD,08799,"LC\CRP, HIGH SENS",179.95,,Hi Desert Medical Center,2019
372,HMD,08800,LC\FREE THYROXINE,217.17,,Hi Desert Medical Center,2019
373,HMD,08801,LC\CARDIO CRP (hsCRP),161.32,,Hi Desert Medical Center,2019
374,HMD,08809,LC\C DIFFICILE ANTIGEN,115.82,,Hi Desert Medical Center,2019
375,HMD,08810,LC\C DIFFICILE TOXIN,115.82,,Hi Desert Medical Center,2019
376,HMD,08811,LC\HEP C AB,126.17,,Hi Desert Medical Center,2019
377,HMD,08812,LC\HEPATITIS A TOTAL,115.82,,Hi Desert Medical Center,2019
378,HMD,08813,LC\HEP B SURF AB-QUAL,115.82,,Hi Desert Medical Center,2019
379,HMD,08869,LC\HEP B SURF AB-QUANT,115.82,,Hi Desert Medical Center,2019
380,HMD,08872,LC\HEPATITIS A IGM,115.82,,Hi Desert Medical Center,2019
381,HMD,08875,LC\PROCALCITONIN,206.84,,Hi Desert Medical Center,2019
382,HMD,08876,LC\FETAL BLEED TEST,155.13,,Hi Desert Medical Center,2019
383,HMD,08922,LC\BETA-HYDROXYBUTERATE(BOHB),136.5,,Hi Desert Medical Center,2019
384,HMD,09001,CCC/SUBACUTE NONVENT DEPEND,1531.0,,Hi Desert Medical Center,2019
385,HMD,09002,CCC/GENERAL SNF,798.0,,Hi Desert Medical Center,2019
386,HMD,09003,CCC/CERT DISTINCT PART,1531.0,,Hi Desert Medical Center,2019
387,HMD,09004,CCC/CDP SUBACUTE NONVENT,1531.0,,Hi Desert Medical Center,2019
388,HMD,09005,CCC/CDP SUBACUTE VENT,1583.0,,Hi Desert Medical Center,2019
389,HMD,09006,CCC/SUBACUTE VENT DEPEND,1583.0,,Hi Desert Medical Center,2019
390,HMD,09007,CCC\CDP GENERAL SNF,1531.0,,Hi Desert Medical Center,2019
391,HMD,10034,LC\DAT COOMBS DIRECT,76.54,,Hi Desert Medical Center,2019
392,HMD,10111,LS\LEUKO REDUCED RBC,1021.73,,Hi Desert Medical Center,2019
393,HMD,10114,LS\LEUKO REDUCED RBC IRRAD,1021.73,,Hi Desert Medical Center,2019
394,HMD,10119,LS\FRESH FROZEN PLASMA-FFP,130.31,,Hi Desert Medical Center,2019
395,HMD,10127,"LS\PLATELETS, APHERESIS LR",2194.44,,Hi Desert Medical Center,2019
396,HMD,10140,LS\ABO TYPING,25.0,,Hi Desert Medical Center,2019
397,HMD,10142,LS\RH TYPING,20.0,,Hi Desert Medical Center,2019
398,HMD,10145,LS\ANTIBODY ID PANEL (LISS),90.0,,Hi Desert Medical Center,2019
399,HMD,10146,LS\ANTIBODY ID PANEL (PEG),90.0,,Hi Desert Medical Center,2019
400,HMD,10149,LS\ANTI-CMV,40.0,,Hi Desert Medical Center,2019
401,HMD,10150,LS\TREATMENT OF RGT CELLS,100.0,,Hi Desert Medical Center,2019
402,HMD,10155,LS\DAT-ANTI-COMPLEMENT,20.0,,Hi Desert Medical Center,2019
403,HMD,10156,LS\DAT-ANTI-IGG,20.0,,Hi Desert Medical Center,2019
404,HMD,10157,LS\DAT-POLYSPECIFIC,20.0,,Hi Desert Medical Center,2019
405,HMD,10158,"LS\DIFF ADSORPTION OF SERUM,EA",95.0,,Hi Desert Medical Center,2019
406,HMD,10160,LS\ELUTION,70.0,,Hi Desert Medical Center,2019
407,HMD,10161,LS\ENZYME TREATMENT OF PANEL,100.0,,Hi Desert Medical Center,2019
408,HMD,10166,LS\PATIENT SERUM SCREEN,55.0,,Hi Desert Medical Center,2019
409,HMD,10167,LS\PHENOTYPE (each antigen),40.0,,Hi Desert Medical Center,2019
410,HMD,10168,"LS\RH PHENOTYPE (C,c,E,e)",75.0,,Hi Desert Medical Center,2019
411,HMD,10170,"LS\SCRN AG NEG UNIT,EA AG/UNIT",65.0,,Hi Desert Medical Center,2019
412,HMD,10173,LS\TITRATION,150.0,,Hi Desert Medical Center,2019
413,HMD,10174,LS\IRRAD OF BB COMPONENT,35.0,,Hi Desert Medical Center,2019
414,HMD,10193,LS\STAT DELIVERY OR PICKUP,100.0,,Hi Desert Medical Center,2019
415,HMD,10199,LS\STAT LAB PROCEDURE,95.0,,Hi Desert Medical Center,2019
416,HMD,11001,CP\ EKG  (4.0),723.89,,Hi Desert Medical Center,2019
417,HMD,11003,CP\RHYTHM STRIP EKG (5.0),84.81,,Hi Desert Medical Center,2019
418,HMD,11004,CP\HOLTER MONITOR 24 HR RECORN,579.12,,Hi Desert Medical Center,2019
419,HMD,11007,CP\2-D MODE Limited,1989.68,,Hi Desert Medical Center,2019
420,HMD,11009,CP\HOLTER MONITOR 24 HR SCANNG,707.34,,Hi Desert Medical Center,2019
421,HMD,11013,TRANSESOPHAGEAL ECHO,3358.49,,Hi Desert Medical Center,2019
422,HMD,11014,CARD\STRESS ECHOCARDIOGRAM,4765.29,,Hi Desert Medical Center,2019
423,HMD,12001,IC\INTRAV INFUS HYDRATE ADD'L,171.66,,Hi Desert Medical Center,2019
424,HMD,12003,IC\INTRAV INFUS THER ADD'L HR,171.66,,Hi Desert Medical Center,2019
425,HMD,12004,IC\INTRAV INFUS ADD'L SEQUENTL,171.66,,Hi Desert Medical Center,2019
426,HMD,12005,IC\SUBCUT INFUS FOR THER 1HR,628.76,,Hi Desert Medical Center,2019
427,HMD,12006,IC\SC INFUS EACH ADD'L HR,171.66,,Hi Desert Medical Center,2019
428,HMD,12007,IC\THER/PROPH/DG INJ SC/IM,171.66,,Hi Desert Medical Center,2019
429,HMD,12009,IC\THER/PROPH/DG/INJ IV PUSH,457.09,,Hi Desert Medical Center,2019
430,HMD,12010,IC\THER/PROPH/DG INJ EACH ADD,457.09,,Hi Desert Medical Center,2019
431,HMD,12034,IC\ADMIN OF INFLUENZA,93.09,,Hi Desert Medical Center,2019
432,HMD,12036,PNEUMOCOCCAL VACC ADMIN,128.43,,Hi Desert Medical Center,2019
433,HMD,12046,DCLOT CVAD THROMBL AGNT,858.5,,Hi Desert Medical Center,2019
434,HMD,12047,IC\PICC LINE REMOVAL,229.59,,Hi Desert Medical Center,2019
435,HMD,13003,EEG 41-60 MINUTES,2393.0,,Hi Desert Medical Center,2019
436,HMD,14000,"XR ORBITS, MIN 4 VIEWS",1135.5,,Hi Desert Medical Center,2019
437,HMD,14004,XR MANDIBLE COMPLETE 4 VIEWS,1284.4,,Hi Desert Medical Center,2019
438,HMD,14006,XR FACIAL BONES < 3 VIEWS,794.22,,Hi Desert Medical Center,2019
439,HMD,14007,XR FACIAL BONES COMP 3 VIEWS,1381.61,,Hi Desert Medical Center,2019
440,HMD,14008,XR NASAL BONES MIN 3 VIEWS,872.81,,Hi Desert Medical Center,2019
441,HMD,14012,XR SINUSES COMP MIN 3 VIEWS,1251.31,,Hi Desert Medical Center,2019
442,HMD,14013,XR SINUSES LIMITED < 3 VIEWS,649.43,,Hi Desert Medical Center,2019
443,HMD,14015,XR SKULL LIMITED,881.09,,Hi Desert Medical Center,2019
444,HMD,14016,XR SKULL COMP MIN 4 VIEWS,1408.51,,Hi Desert Medical Center,2019
445,HMD,14021,"XR TMJ, BILATERAL",1214.09,,Hi Desert Medical Center,2019
446,HMD,14022,"XR NECK, SOFT TISSUE",651.51,,Hi Desert Medical Center,2019
447,HMD,14032,CHEST 4+ VIEWS,926.58,,Hi Desert Medical Center,2019
448,HMD,14035,XR RIBS UNILATERAL 2 VIEWS,992.76,,Hi Desert Medical Center,2019
449,HMD,14037,XR STERNUM MINIMUM 2 VIEWS,843.85,,Hi Desert Medical Center,2019
450,HMD,14047,XR CERVICAL SPINE 2 or 3 VWS,907.98,,Hi Desert Medical Center,2019
451,HMD,14048,"XR CERVICAL SPINE,4 OR 5 VWS",1346.46,,Hi Desert Medical Center,2019
452,HMD,14049,"XR CERVICAL SPINE, 6 OR 6+ VWS",1046.54,,Hi Desert Medical Center,2019
453,HMD,14050,XR THORACIC SPINE 2 VIEWS,775.62,,Hi Desert Medical Center,2019
454,HMD,14051,XR THORACO-LUMBAR JUNCT 2 VWS,800.43,,Hi Desert Medical Center,2019
455,HMD,14052,XR LUMBAR SPINE 2 OR 3 VIEWS,932.8,,Hi Desert Medical Center,2019
456,HMD,14053,XR LUMBAR SPINE COMP MIN 4 VWS,1557.42,,Hi Desert Medical Center,2019
457,HMD,14054,XR L-SPINE W/BENDING MIN 6 VWS,1741.49,,Hi Desert Medical Center,2019
458,HMD,14055,XR SACROILIAC JOINTS MIN 3 VWS,934.85,,Hi Desert Medical Center,2019
459,HMD,14064,XR CLAVICLE,603.94,,Hi Desert Medical Center,2019
460,HMD,14065,XR SCAPULA,564.65,,Hi Desert Medical Center,2019
461,HMD,14066,XR SHOULDER 1 VIEW,564.65,,Hi Desert Medical Center,2019
462,HMD,14067,XR SHOULDER COMP MIN 2 VIEWS,800.43,,Hi Desert Medical Center,2019
463,HMD,14068,XR A-C JOINTS W OR WO WEIGHT,788.02,,Hi Desert Medical Center,2019
464,HMD,14069,XR HUMERUS MIN 2 VIEWS,771.48,,Hi Desert Medical Center,2019
465,HMD,14070,XR ELBOW LIMITED 2 VIEWS,570.84,,Hi Desert Medical Center,2019
466,HMD,14071,XR ELBOW COMP MIN 3 VIEWS,852.12,,Hi Desert Medical Center,2019
467,HMD,14072,XR FOREARM COMP 2 VIEWS,659.78,,Hi Desert Medical Center,2019
468,HMD,14073,XR WRIST 2 VIEWS,574.98,,Hi Desert Medical Center,2019
469,HMD,14074,XR WRIST COMP MIN 3 VIEWS,831.45,,Hi Desert Medical Center,2019
470,HMD,14075,XR HAND COMP MIN 3 VIEWS,831.45,,Hi Desert Medical Center,2019
471,HMD,14076,XR HAND LIMITED 2 VIEWS,572.93,,Hi Desert Medical Center,2019
472,HMD,14077,XR FINGER(S),500.53,,Hi Desert Medical Center,2019
473,HMD,14083,XR PELVIS 1 OR 2 VIEWS,651.51,,Hi Desert Medical Center,2019
474,HMD,14084,XR PELVIS COMP MIN 3 VIEWS,417.8,,Hi Desert Medical Center,2019
475,HMD,14086,XR KNEE LIMITED,620.49,,Hi Desert Medical Center,2019
476,HMD,14087,XR KNEE COMPLETE MIN 4 VIEWS,1036.2,,Hi Desert Medical Center,2019
477,HMD,14090,XR TIBIA-FIBULA COMP 2 VIEWS,742.51,,Hi Desert Medical Center,2019
478,HMD,14091,XR ANKLE LIMITED 2 VIEWS,591.53,,Hi Desert Medical Center,2019
479,HMD,14092,XR ANKLE COMP MIN 3 VIEWS,752.85,,Hi Desert Medical Center,2019
480,HMD,14093,XR FOOT LIMITED 2 VIEWS,581.2,,Hi Desert Medical Center,2019
481,HMD,14094,XR FOOT COMP MIN 3 VIEWS,806.61,,Hi Desert Medical Center,2019
482,HMD,14096,XR TOE(S),488.11,,Hi Desert Medical Center,2019
483,HMD,14097,XR SCANOGRAM (BONE LENGTH),543.96,,Hi Desert Medical Center,2019
484,HMD,14098,XR\ G-TUBE PLACEMENT,819.04,,Hi Desert Medical Center,2019
485,HMD,14099,XR BONE AGE STUDY,508.79,,Hi Desert Medical Center,2019
486,HMD,14100,XR METASTATIC BONE SURVEY,680.47,,Hi Desert Medical Center,2019
487,HMD,14101,XR BONE SURVEY SPINE & EXTREM,2157.2,,Hi Desert Medical Center,2019
488,HMD,14102,XR UGI W/AIR CONTRAST,620.49,,Hi Desert Medical Center,2019
489,HMD,14105,XR ABDOMINAL SERIES,1164.44,,Hi Desert Medical Center,2019
490,HMD,14107,"XR ESOPHAGUS, FUNCT W/VIDEO",1638.06,,Hi Desert Medical Center,2019
491,HMD,14108,XR ESOPHAGUS,1269.92,,Hi Desert Medical Center,2019
492,HMD,14109,XR UGI WO AIR CONTRAST,678.39,,Hi Desert Medical Center,2019
493,HMD,14110,XR UGI & SMALL BOWEL W/O AIR,2405.4,,Hi Desert Medical Center,2019
494,HMD,14111,XR SMALL BOWEL SERIES,1706.33,,Hi Desert Medical Center,2019
495,HMD,14112,XR BARIUM OR HYPAQUE ENEMA,1664.96,,Hi Desert Medical Center,2019
496,HMD,14113,"XR BARIUM ENEMA, AIR CONTRAST",2239.93,,Hi Desert Medical Center,2019
497,HMD,14117,XR CHOLANGIOGRAM OPERATIVE,1460.2,,Hi Desert Medical Center,2019
498,HMD,14118,XR CHOLANGIO OPERATIVE 2ND SET,148.92,,Hi Desert Medical Center,2019
499,HMD,14132,XR CYSTOGRAM COMP MIN 3 VIEWS,1156.16,,Hi Desert Medical Center,2019
500,HMD,14150,"XR FLURO <1 HR, NO FILMS",1046.54,,Hi Desert Medical Center,2019
501,HMD,14166,XR FOREIGN BODY 1 VIEW CHILD,223.37,,Hi Desert Medical Center,2019
502,HMD,14303,XR SACRUM AND COCCYX,967.95,,Hi Desert Medical Center,2019
503,HMD,14562,HIP ARTHROGRAPHY,1794.75,,Hi Desert Medical Center,2019
504,HMD,14634,XR ARM INFANT 2 VIEWS <2 YRS,192.35,,Hi Desert Medical Center,2019
505,HMD,14635,XR LEG INFANT 2 VIEWS <2 YRS,192.35,,Hi Desert Medical Center,2019
506,HMD,14700,AWXR BONE DENSITY STUDY DXA,1162.38,,Hi Desert Medical Center,2019
507,HMD,14862,XR FLUORO FOR NEEDLE PLACEMENT,1439.5,,Hi Desert Medical Center,2019
508,HMD,14872,XR HEEL UNILAT MIN 2 VIEWS,591.53,,Hi Desert Medical Center,2019
509,HMD,14874,XR KNEE 3 VIEWS,659.78,,Hi Desert Medical Center,2019
510,HMD,14876,XR MANDIBLE LIMITED,694.93,,Hi Desert Medical Center,2019
511,HMD,14878,XR RIBS BILATERAL W/PA CHEST,1582.23,,Hi Desert Medical Center,2019
512,HMD,14879,XR RIBS UNILATERAL W/PA CHEST,1272.0,,Hi Desert Medical Center,2019
513,HMD,14880,XR SHOULDER ARTHROGRAM CT/MRI,2723.93,,Hi Desert Medical Center,2019
514,HMD,14882,XR THORACIC SPINE 3 VIEWS,1013.46,,Hi Desert Medical Center,2019
515,HMD,14883,"XR TMJ, UNILATERAL",682.54,,Hi Desert Medical Center,2019
516,HMD,14884,XR UGI & SMALL BOWEL W/AIR,2405.4,,Hi Desert Medical Center,2019
517,HMD,14892,XR INJ/ASP MAJOR JOINT,293.69,,Hi Desert Medical Center,2019
518,HMD,14895,XR DECLOTTING VENOUS CATHETER,1698.06,,Hi Desert Medical Center,2019
519,HMD,15001,"US THYROID, PARATHRYOID, PAROT",1615.33,,Hi Desert Medical Center,2019
520,HMD,15002,"US OB, FOLLOW-UP, TRANS-ABD",512.92,,Hi Desert Medical Center,2019
521,HMD,15006,US ABDOMEN COMPLETE,2082.76,,Hi Desert Medical Center,2019
522,HMD,15007,US ABDOMEN LIMITED OR F/U,1636.0,,Hi Desert Medical Center,2019
523,HMD,15009,US RETROPERITONEAL,672.19,,Hi Desert Medical Center,2019
524,HMD,15010,US RENAL (ONLY),1561.54,,Hi Desert Medical Center,2019
525,HMD,15013,US AORTA (ONLY),1561.54,,Hi Desert Medical Center,2019
526,HMD,15014,US BLADDER,1716.65,,Hi Desert Medical Center,2019
527,HMD,15015,"US OB-PREG, 2ND-3RD TRIMESTER",1344.37,,Hi Desert Medical Center,2019
528,HMD,15018,US PELVIS COMP NON-OB,1770.43,,Hi Desert Medical Center,2019
529,HMD,15019,"US PELVIS, LTD OR F/U, NON-OB",556.38,,Hi Desert Medical Center,2019
530,HMD,15020,"US BREAST UNILATERAL, COMPLETE",1187.18,,Hi Desert Medical Center,2019
531,HMD,15024,US GUIDANCE FOR NEEDLE PLACEMN,1197.54,,Hi Desert Medical Center,2019
532,HMD,15026,US GUIDANCE FOR AMNIOCENTESIS,496.39,,Hi Desert Medical Center,2019
533,HMD,15027,US VEN DOPP EXTREM UNILT /LTD,1747.71,,Hi Desert Medical Center,2019
534,HMD,15030,US SCROTUM,1613.25,,Hi Desert Medical Center,2019
535,HMD,15032,US ARTERIAL DOPP LEG OR LTD,1636.0,,Hi Desert Medical Center,2019
536,HMD,15034,US CAROTID LTD OR UNILAT,1722.88,,Hi Desert Medical Center,2019
537,HMD,15035,US CAROTID COMPLETE,2115.85,,Hi Desert Medical Center,2019
538,HMD,15040,US VENOUS DOPPLER BILAT EXTREM,2349.54,,Hi Desert Medical Center,2019
539,HMD,15045,"US TRANSVAG PELVIS, NON-OB",1253.38,,Hi Desert Medical Center,2019
540,HMD,15060,US ART DOPP UPPER EXTREM BILAT,1373.35,,Hi Desert Medical Center,2019
541,HMD,15062,US OB-PREG MULT GEST >1ST TRIM,1313.35,,Hi Desert Medical Center,2019
542,HMD,15063,US AFI OR PREG UTERUS LIMITED,887.29,,Hi Desert Medical Center,2019
543,HMD,15066,US FETAL BIOPHYS PROF W/STRESS,876.96,,Hi Desert Medical Center,2019
544,HMD,15070,US BREAST NEEDLE CORE BX,4550.19,,Hi Desert Medical Center,2019
545,HMD,15080,"US BREAST UNILAT,LIMITED",1152.03,,Hi Desert Medical Center,2019
546,HMD,15100,"US ABD OR RETROPERIT BX, CORE",839.73,,Hi Desert Medical Center,2019
547,HMD,15102,"US\LYMPH NODE, NEEDLE BX",3102.4,,Hi Desert Medical Center,2019
548,HMD,15104,"US LIVER BX, CORE",1056.9,,Hi Desert Medical Center,2019
549,HMD,15105,"US LUNG OR MEDIASTINUM BX,CORE",626.71,,Hi Desert Medical Center,2019
550,HMD,15108,"US THYROID BIOPSY, CORE",382.63,,Hi Desert Medical Center,2019
551,HMD,15110,"US PARACENTESIS, INITIAL",1226.49,,Hi Desert Medical Center,2019
552,HMD,15112,US THORACENTESIS,1331.96,,Hi Desert Medical Center,2019
553,HMD,15121,US OB-PREG MULT 1ST TRIMESTER,1685.65,,Hi Desert Medical Center,2019
554,HMD,15122,"US OB-PREG, 1ST TRIMESTER",1685.65,,Hi Desert Medical Center,2019
555,HMD,15123,US TRANS ABDOMINAL,1685.65,,Hi Desert Medical Center,2019
556,HMD,15124,"US OB, TRANSVAGINAL",1677.39,,Hi Desert Medical Center,2019
557,HMD,15125,US FETAL BIOPHYS PROF WO STRES,926.58,,Hi Desert Medical Center,2019
558,HMD,15126,US TRANS ABDOMINAL NON-OB,2004.16,,Hi Desert Medical Center,2019
559,HMD,15127,US GUIDANCE FOR VASC ACCESS,1433.32,,Hi Desert Medical Center,2019
560,HMD,15128,US ART DOPP LWR EXTREM BILAT,1596.7,,Hi Desert Medical Center,2019
561,HMD,15129,US ART DOPP UPR EXT UNIL OR LT,1156.16,,Hi Desert Medical Center,2019
562,HMD,15130,US EACH ADDITIONAL GESTATION,457.09,,Hi Desert Medical Center,2019
563,HMD,15131,US EACH ADDITIONAL GESTATION,457.09,,Hi Desert Medical Center,2019
564,HMD,15133,US CHEST,1300.95,,Hi Desert Medical Center,2019
565,HMD,15134,US RENAL (ARTERIAL & VENOUS),1247.17,,Hi Desert Medical Center,2019
566,HMD,15135,US HEAD/NECK SOFT TISSUE,1197.54,,Hi Desert Medical Center,2019
567,HMD,16001,NM THYROID IMAGE W/UPTAKE MULT,2018.63,,Hi Desert Medical Center,2019
568,HMD,16010,NM BONE/JOINT LIMITED AREA,2066.2,,Hi Desert Medical Center,2019
569,HMD,16014,NM BONE/JOINT WHOLE BODY,3631.88,,Hi Desert Medical Center,2019
570,HMD,16015,NM MDP PER STUDY DOSE TO 30MCI,862.47,,Hi Desert Medical Center,2019
571,HMD,16041,NM RENAL VASC FL/FUNC RENOGRAM,2659.8,,Hi Desert Medical Center,2019
572,HMD,16051,"NM PULM  PERFUSION, PARTICULAT",3265.8,,Hi Desert Medical Center,2019
573,HMD,16056,NM DX I-123 CAPS PER 100 UMCI,426.07,,Hi Desert Medical Center,2019
574,HMD,16085,NM PARATHYROID IMAGING,1627.74,,Hi Desert Medical Center,2019
575,HMD,16102,"NM BILIARY FUNC, W/GALLBLADDER",3602.92,,Hi Desert Medical Center,2019
576,HMD,16200,NM INFECT LOCAL LTD AREA WBCS,2500.54,,Hi Desert Medical Center,2019
577,HMD,16201,NM INFECT LOCAL BODY WBCS,4035.19,,Hi Desert Medical Center,2019
578,HMD,16215,NM BONE/JOINT TRIPLE PHASE,2881.11,,Hi Desert Medical Center,2019
579,HMD,16335,NM CARDIOLITE/MIRALUMA 49 MCI,850.08,,Hi Desert Medical Center,2019
